Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2.7,1.4326993,-0.003166487,0.0,0,10.594783,8.0158758,-0.00020056212,18.247196,10.595163,13.008903,-9.4788685
2.8,1.4297833,-0.0032543403,0.0,0,10.594783,8.315876,-0.00022034356,18.218672,10.595563,13.034104,-9.4781771
2.9,1.4279265,-0.00340812,0.0,0,10.594783,8.6158724,-0.00022983526,18.176811,10.594569,12.968309,-9.4782467
3.0,1.4258516,-0.0032553193,0.0,0,10.594783,8.9158764,-0.0002474839,18.15793,10.59513,13.051949,-9.4784994
3.1,1.4303148,-0.003464648,0.0,0,10.594783,9.2158756,-0.00022850912,18.217836,10.595423,13.029837,-9.4787378
3.2,1.4328178,-0.0030553637,0.0,0,10.594783,9.5158749,-0.00023180552,18.252731,10.595496,12.962251,-9.4785156
3.3,1.4294777,-0.0034809087,0.0,0,10.594783,9.815876,-0.00021090872,18.207302,10.595673,13.087454,-9.4784603
3.4,1.4238924,-0.003086542,0.0,0,10.594783,10.115876,-0.00022050437,18.13121,10.595449,13.044113,-9.4782934
3.5,1.4177272,-0.0035001724,0.0,0,10.594783,10.415876,-0.0002034167,18.063732,10.594795,13.078579,-9.4780836
3.6,1.4130492,-0.0030657214,0.0,0,10.594783,10.715874,-0.00019203509,17.989599,10.595222,13.023788,-9.4779167
3.7,1.411518,-0.0031500352,0.0,0,10.594783,11.015875,-0.0001961567,17.97946,10.595306,13.085773,-9.4776812
3.8,1.4063592,-0.0035783697,0.0,0,10.594783,11.315877,-0.00023088259,17.914585,10.595318,12.978195,-9.4774847
3.9,1.4087499,-0.0034505515,0.0,0,10.594783,11.615874,-0.00024186997,17.941135,10.594557,13.01405,-9.4771309
4.0,1.4014606,-0.003246807,0.0,0,10.594783,11.915875,-0.0002279637,17.838356,10.594541,13.026555,-9.4769897
4.1,1.407958,-0.003086224,0.0,0,10.594783,12.215875,-0.00023922168,17.918589,10.594375,12.985213,-9.4766855
4.2,1.4091411,-0.0031731022,0.0,0,10.594783,12.515875,-0.00019903542,17.956751,10.595342,13.042695,-9.4768047
4.3,1.3998739,-0.0031743771,0.0,0,10.594783,12.815876,-0.00024914005,17.820574,10.59466,13.048726,-9.4764833
4.4,1.3953555,-0.0033743086,0.0,0,10.594783,13.115874,-0.00020087637,17.77611,10.594769,13.028536,-9.4764271
4.5,1.3967353,-0.0033869543,0.0,0,10.594783,13.415875,-0.00023553534,17.790625,10.596019,13.067,-9.4762621
4.6,1.3915485,-0.0033839664,0.0,0,10.594783,13.715876,-0.00020815661,17.721664,10.595157,13.037334,-9.4760857
4.7,1.3872256,-0.0032568388,3.812659,0,10.594783,14.015877,-0.00021052398,17.670996,10.594867,13.00945,-9.4759502
4.8,1.3901244,-0.0032348491,4.3903766,0,10.594783,14.315876,-0.00021398967,17.70035,10.59538,13.023805,-9.4754782
4.9,1.3922964,-0.0034373619,7.5297861,0,10.594783,14.615873,-0.00022891921,17.738949,10.595825,13.063785,-9.4753332
5.0,1.3893908,-0.0034018813,10.645007,0,10.594783,14.915877,-0.00024537364,17.684042,10.595071,13.06306,-9.4753141
5.1,1.3860745,-0.0033126047,12.42813,0,10.594783,15.215876,-0.00022880784,17.64267,10.59448,13.091009,-9.4751577
5.2,1.3843565,-0.0031236392,13.870977,0,10.594783,15.515875,-0.00024430195,17.625341,10.595419,13.05811,-9.4748774
5.3,1.3796891,-0.0031439038,15.967216,0,10.594783,15.815877,-0.00019884351,17.550261,10.594799,13.061787,-9.474576
5.4,1.3794729,-0.002873566,17.595467,0,10.594783,16.115875,-0.00021531603,17.565498,10.594526,13.068804,-9.4747372
5.5,1.3799679,-0.003494747,19.51445,0,10.594783,16.41588,-0.00020222139,17.579149,10.595411,13.090332,-9.4744635
5.6,1.3797641,-0.0031734838,20.878862,0,10.594783,16.715879,-0.00021183092,17.564949,10.594529,13.029115,-9.4741001
5.7,1.3785459,-0.0034076788,22.517626,0,10.594783,17.015879,-0.00020393716,17.561256,10.595324,13.090655,-9.4738426
5.8,1.3775449,-0.0030946967,23.395426,0,10.594783,17.315874,-0.00019412905,17.555822,10.594899,13.178093,-9.4737549
5.9,1.3841925,-0.003278642,24.756577,0,10.594783,17.615875,-0.00021126738,17.621658,10.595061,13.188618,-9.4738779
6.0,1.3747714,-0.0034254859,25.910761,0,10.594783,17.915876,-0.00022486573,17.487614,10.595344,13.280473,-9.4737577
6.1,1.3723342,-0.0031773013,27.108231,0,10.594783,18.215876,-0.00022373935,17.49579,10.594279,13.344434,-9.4730988
6.2,1.3683847,-0.0032750324,28.0354,0,10.594783,18.515875,-0.00021410317,17.424299,10.594418,13.463893,-9.4731493
6.3,1.367189,-0.0033089647,28.675804,0,10.594783,18.815876,-0.00024874081,17.421717,10.594741,13.596787,-9.4729156
6.4,1.3743051,-0.00359506,29.746519,0,10.594783,19.115879,-0.00022163407,17.506836,10.595057,13.725089,-9.4727554
6.5,1.3795666,-0.0033865317,30.571053,0,10.594783,19.415874,-0.00024545297,17.57592,10.595099,13.841137,-9.472434
6.6,1.3735482,-0.003837835,31.340778,0,10.594783,19.715878,-0.00022784444,17.507521,10.59485,13.984473,-9.4723368
6.7,1.3737735,-0.0038083941,31.858906,0,10.594783,20.015881,-0.0002507212,17.494478,10.594818,14.216552,-9.4721203
6.8,1.3717648,-0.0040016789,32.770721,0,10.594783,20.31588,-0.00024987166,17.470755,10.594944,14.452125,-9.4720955
6.9,1.3762448,-0.0038119373,33.077312,0,10.594783,20.615877,-0.00024443184,17.533737,10.595049,14.606882,-9.4720592
7.0,1.3687241,-0.004074235,34.159187,0,10.594783,20.915873,-0.00027497555,17.450598,10.595183,14.734536,-9.4719801
7.1,1.3734479,-0.0040348722,34.629616,0,10.594783,21.215879,-0.00026811808,17.49699,10.59495,14.909986,-9.4712954
7.2,1.3813595,-0.0041258507,35.368168,0,10.594783,21.515875,-0.00029352016,17.593052,10.594804,15.076159,-9.4712582
7.3,1.3819433,-0.0045884638,36.180698,0,10.594783,21.81588,-0.00030755231,17.603712,10.59492,15.199242,-9.4710321
7.4,1.3737026,-0.0046883179,36.304222,0,10.594783,22.115875,-0.0003482037,17.480486,10.595532,15.465896,-9.4709473
7.5,1.377194,-0.0049491664,37.055431,0,10.594783,22.415878,-0.000315165,17.535358,10.594533,15.717812,-9.4706917
7.6,1.3783818,-0.004972382,37.481148,0,10.594783,22.715878,-0.00033777716,17.555359,10.595483,15.949507,-9.4705524
7.7,1.381554,-0.0053720428,37.821503,0,10.594783,23.015875,-0.00033871,17.589502,10.594792,16.125992,-9.4704866
7.8,1.3880674,-0.0054148915,38.437843,0,10.594783,23.31588,-0.00035286904,17.674812,10.595156,16.373499,-9.4700155
7.9,1.3778636,-0.006029937,38.851662,0,10.594783,23.615877,-0.0003951212,17.551353,10.595037,16.730822,-9.4697227
8.0,1.3789053,-0.0061322902,39.19952,0,10.594783,23.915878,-0.00040513722,17.576122,10.594725,17.094967,-9.469553
8.1,1.374518,-0.0062451786,39.544647,0,10.594783,24.215876,-0.00043260321,17.512056,10.594967,17.366663,-9.4693031
8.2,1.3746483,-0.0064086216,39.88097,0,10.594783,24.515875,-0.00042793207,17.508907,10.59486,17.7616,-9.4687319
8.3,1.3805735,-0.0064702374,39.92244,0,10.594783,24.815878,-0.00046036794,17.576206,10.594758,18.069403,-9.4689169
8.4,1.3821286,-0.0070466609,40.468132,0,10.594783,25.115877,-0.0004527455,17.614332,10.595485,18.37664,-9.4687662
8.5,1.3856727,-0.0071678744,40.567989,0,10.594783,25.41588,-0.00050239393,17.661402,10.594548,18.814701,-9.4686546
8.6,1.3906953,-0.0074561504,40.838905,0,10.594783,25.715876,-0.00046796718,17.724911,10.595448,19.139349,-9.4686527
8.7,1.391866,-0.0071063982,41.044979,0,10.594783,26.015879,-0.00048255976,17.727678,10.594971,19.60146,-9.4683743
8.8,1.3904382,-0.0077542793,41.19207,0,10.594783,26.315876,-0.00048961834,17.705673,10.595276,19.992716,-9.4680853
8.9,1.3925878,-0.0078788372,41.198441,0,10.594783,26.615875,-0.00051819423,17.733028,10.594604,20.41358,-9.4680901
9.0,1.3957275,-0.0080445325,41.362251,0,10.594783,26.91588,-0.00052375701,17.783131,10.595294,20.816254,-9.468132
9.1,1.3973694,-0.0082479892,41.756935,0,10.594783,27.215878,-0.00054713798,17.797472,10.595319,21.194923,-9.4679728
9.2,1.393471,-0.0082625672,41.800987,0,10.594783,27.515881,-0.00056234613,17.744482,10.596546,21.689312,-9.4677324
9.3,1.3891526,-0.0086899605,41.802891,0,10.594783,27.815876,-0.00057431374,17.689005,10.595622,22.052114,-9.4672222
9.4,1.3848641,-0.0088918889,41.802975,0,10.594783,28.115877,-0.00061804079,17.629684,10.595116,22.5646,-9.4672375
9.5,1.3884212,-0.0094873067,41.802975,0,10.594783,28.415876,-0.00061707746,17.688364,10.59512,22.982204,-9.4670095
9.6,1.3912395,-0.0093322191,42.040367,0,10.594783,28.715878,-0.00065380579,17.719193,10.594438,23.450985,-9.4670086
9.7,1.390375,-0.010048904,42.380836,0,10.594783,29.015877,-0.00062628149,17.711647,10.595072,23.808306,-9.4668026
9.8,1.3830374,-0.0097555472,42.395576,0,10.594783,29.315878,-0.00066316867,17.627138,10.594785,24.270905,-9.4664841
9.9,1.3871448,-0.010150457,42.396214,0,10.594783,29.615879,-0.00065614923,17.679398,10.594782,24.776678,-9.4665623
10.0,1.3904021,-0.010257155,42.396236,0,10.594783,29.915876,-0.00066712627,17.714045,10.595057,25.25659,-9.466177
10.1,1.3966429,-0.010357467,42.396236,0,10.594783,30.215878,-0.00068373769,17.812456,10.594609,25.71397,-9.4663467
10.2,1.3953696,-0.010523122,42.396236,0,10.594783,30.515879,-0.00069668505,17.792259,10.595107,26.158342,-9.4664326
10.3,1.3899201,-0.010800928,42.396236,0,10.594783,30.815878,-0.00072907627,17.711702,10.595035,26.559355,-9.4662495
10.4,1.3900787,-0.011040441,42.396236,0,10.594783,31.115877,-0.00074015814,17.71483,10.594226,26.981216,-9.4661865
10.5,1.3897705,-0.010977735,42.396236,0,10.594783,31.415874,-0.00075613265,17.695213,10.595137,27.432186,-9.4658661
10.6,1.3922552,-0.011308911,42.396236,0,10.594783,31.715878,-0.00073072582,17.738192,10.595298,27.978052,-9.4658737
10.7,1.3904055,-0.011138381,42.396236,0,10.594783,32.015877,-0.00077020033,17.716505,10.594853,28.385998,-9.4655867
10.8,1.3847446,-0.011537179,42.396236,0,10.594783,32.315876,-0.00072734995,17.652838,10.594972,28.924614,-9.4655218
10.9,1.3866348,-0.011554155,42.396236,0,10.594783,32.615875,-0.00077357818,17.660702,10.594306,29.338907,-9.4652386
11.0,1.3897256,-0.01198619,42.176865,0,10.594783,32.915894,-0.00078459707,17.70331,10.594569,29.853785,-9.4652939
11.1,1.3855348,-0.011984018,42.356018,0,10.594783,33.215881,-0.00078289444,17.65852,10.595249,30.239418,-9.4650669
11.2,1.3872237,-0.011945281,42.148209,0,10.594783,33.515884,-0.00080524408,17.674637,10.595277,30.792702,-9.465127
11.3,1.3868759,-0.012145186,41.993378,0,10.594783,33.815872,-0.00080660998,17.686972,10.595249,31.180536,-9.4651651
11.4,1.376707,-0.012126025,41.811218,0,10.594783,34.115875,-0.00082477654,17.549961,10.594913,31.656862,-9.4647741
11.5,1.3763691,-0.012450827,41.803337,0,10.594783,34.415871,-0.0008328791,17.541002,10.594385,32.067234,-9.4643784
11.6,1.3748459,-0.012498571,41.802994,0,10.594783,34.71587,-0.00085357419,17.522274,10.595065,32.515244,-9.4642134
11.7,1.3754392,-0.012670776,41.802982,0,10.594783,35.015877,-0.00082153617,17.527403,10.595572,32.928158,-9.4643126
11.8,1.3781859,-0.012605555,41.802982,0,10.594783,35.31588,-0.00086240261,17.567539,10.59491,33.306667,-9.4643049
11.9,1.3747309,-0.012896021,41.617611,0,10.594783,35.615883,-0.00082078774,17.514669,10.594517,33.86129,-9.4641943
12.0,1.377996,-0.012899725,41.795048,0,10.594783,35.915886,-0.00084984844,17.557747,10.595118,34.240479,-9.4638453
12.1,1.3772368,-0.013109135,41.620602,0,10.594783,36.215889,-0.00085901166,17.556065,10.59456,34.646927,-9.4635563
12.2,1.3692994,-0.012860977,41.584206,0,10.594783,36.515888,-0.00084663229,17.441818,10.595031,35.049072,-9.4634991
12.3,1.3673253,-0.013504372,41.581352,0,10.594783,36.815884,-0.00090875488,17.425322,10.594624,35.402557,-9.4636202
12.4,1.3667063,-0.013254195,41.221172,0,10.594783,37.115879,-0.00088903809,17.426748,10.594948,35.864346,-9.4635553
12.5,1.3681585,-0.012967352,41.199703,0,10.594783,37.415871,-0.00088268437,17.43067,10.594676,36.201893,-9.4633589
12.6,1.3602839,-0.013150471,41.198772,0,10.594783,37.715874,-0.00087697589,17.347538,10.595375,36.66489,-9.463027
12.7,1.3637413,-0.01327154,41.198734,0,10.594783,38.015869,-0.00090824143,17.373764,10.594224,37.039978,-9.4629698
12.8,1.3565321,-0.013575362,41.198734,0,10.594783,38.315872,-0.00087596365,17.280394,10.594954,37.489094,-9.4626589
12.9,1.3538589,-0.013542872,41.198734,0,10.594783,38.615879,-0.00092288508,17.259508,10.595751,37.780975,-9.4623976
13.0,1.3581769,-0.013920319,41.198734,0,10.594783,38.915878,-0.00089470268,17.31918,10.59514,38.210049,-9.4626093
13.1,1.351365,-0.013722706,41.010452,0,10.594783,39.215881,-0.00090517674,17.227774,10.594639,38.556061,-9.4621458
13.2,1.3507247,-0.013827202,40.793716,0,10.594783,39.515884,-0.00091038545,17.2321,10.594811,38.982746,-9.4618425
13.3,1.3532226,-0.013704399,40.582077,0,10.594783,39.815887,-0.00090253679,17.239746,10.594576,39.291859,-9.4616032
13.4,1.3497263,-0.013631342,40.572922,0,10.594783,40.115883,-0.0009249401,17.212679,10.595147,39.724445,-9.4617338
13.5,1.3484485,-0.013906811,40.572525,0,10.594783,40.415886,-0.00093134056,17.186825,10.595147,40.046898,-9.4613028
13.6,1.3510119,-0.013998881,40.572514,0,10.594783,40.715874,-0.0009550461,17.209265,10.594937,40.376484,-9.46136
13.7,1.3499157,-0.01402716,40.572514,0,10.594783,41.015873,-0.0009308756,17.211464,10.595429,40.699795,-9.4609947
13.8,1.344133,-0.013655278,40.572514,0,10.594783,41.315872,-0.00093775563,17.132349,10.595155,41.02771,-9.4609518
13.9,1.3446295,-0.014030473,40.572514,0,10.594783,41.615871,-0.00090411212,17.135792,10.59511,41.42152,-9.4607
14.0,1.3427033,-0.013893699,40.572514,0,10.594783,41.915874,-0.00093450915,17.117683,10.59513,41.734329,-9.4605474
14.1,1.3534985,-0.014026257,40.462608,0,10.594783,42.215881,-0.00090337556,17.258564,10.595084,42.054043,-9.4605484
14.2,1.3543795,-0.013870473,40.567753,0,10.594783,42.515881,-0.00091207761,17.260458,10.594446,42.348286,-9.4604445
14.3,1.3473774,-0.013911113,40.572304,0,10.594783,42.815884,-0.00092324062,17.173952,10.594671,42.756054,-9.460103
14.4,1.3519113,-0.013752392,40.572498,0,10.594783,43.115891,-0.00089558749,17.238712,10.595335,43.006992,-9.4597616
14.5,1.3443153,-0.014201771,40.572506,0,10.594783,43.415886,-0.00095771189,17.124647,10.594835,43.405975,-9.4600172
14.6,1.3429872,-0.014263051,40.166714,0,10.594783,43.715881,-0.00096223818,17.110121,10.594601,43.752701,-9.459837
14.7,1.3431808,-0.014029098,40.464996,0,10.594783,44.015884,-0.00095918978,17.120405,10.594953,44.019012,-9.4596138
14.8,1.3430997,-0.014271701,40.330616,0,10.594783,44.315872,-0.00094383676,17.127478,10.59481,44.311848,-9.459446
14.9,1.3382596,-0.014038007,40.472088,0,10.594783,44.615875,-0.00096284808,17.057259,10.595435,44.636593,-9.4591665
15.0,1.3451023,-0.014243717,40.301964,0,10.594783,44.915871,-0.0009093213,17.140097,10.594885,44.954834,-9.4588203
15.1,1.3408878,-0.014176707,40.176331,0,10.594783,45.21587,-0.00095018529,17.083668,10.594528,45.282612,-9.459115
15.2,1.3377974,-0.014676411,39.943916,0,10.594783,45.515877,-0.00096191041,17.061111,10.595314,45.650997,-9.4587193
15.3,1.3385084,-0.01442664,39.925167,0,10.594783,45.815884,-0.00094967178,17.057455,10.594633,45.966602,-9.4585714
15.4,1.3399991,-0.0144471,39.95647,0,10.594783,46.115883,-0.00097205618,17.073513,10.59544,46.207935,-9.4586639
15.5,1.3350656,-0.014434228,39.925713,0,10.594783,46.41589,-0.00095686555,17.018284,10.595007,46.551056,-9.4581413
15.6,1.3385226,-0.014217682,39.924374,0,10.594783,46.715889,-0.00096098898,17.072021,10.594249,46.7995,-9.4584999
15.7,1.3380233,-0.014497653,40.09726,0,10.594783,47.015888,-0.00098034204,17.052286,10.594977,47.108894,-9.4578485
15.8,1.3367528,-0.014429662,39.931805,0,10.594783,47.315884,-0.00099213712,17.038239,10.595102,47.411049,-9.457901
15.9,1.3341651,-0.014528762,39.924641,0,10.594783,47.615879,-0.00094097003,17.00713,10.594741,47.718758,-9.4577341
16.0,1.3325939,-0.014373058,39.924332,0,10.594783,47.915871,-0.00097798544,16.978535,10.595473,48.030357,-9.4576283
16.1,1.3374242,-0.01481882,39.92432,0,10.594783,48.215878,-0.00096068147,17.051481,10.594923,48.271099,-9.4574776
16.2,1.3365378,-0.014528222,40.039936,0,10.594783,48.515873,-0.00096639321,17.03117,10.594833,48.544064,-9.4571323
16.3,1.340602,-0.014851605,40.207561,0,10.594783,48.815876,-0.00098389282,17.085722,10.59508,48.813877,-9.4571419
16.4,1.3382812,-0.01461724,40.278473,0,10.594783,49.115879,-0.00096014701,17.054501,10.59432,49.097839,-9.4570293
16.5,1.3320582,-0.014841394,40.250927,0,10.594783,49.415882,-0.0010080384,16.981543,10.594634,49.425114,-9.4565144
16.6,1.3346703,-0.014695805,40.365353,0,10.594783,49.715881,-0.00099476636,17.012093,10.595366,49.680698,-9.4567471
16.7,1.33219,-0.014704787,40.520992,0,10.594783,50.015888,-0.0010005578,16.983433,10.595666,49.99617,-9.4561672
16.8,1.3306626,-0.015098929,40.537354,0,10.594783,50.315891,-0.0010100923,16.946407,10.594924,50.236309,-9.4562149
16.9,1.3316542,-0.014753566,40.455372,0,10.594783,50.615883,-0.0010066881,16.96207,10.595368,50.534698,-9.455862
17.0,1.3286787,-0.015324114,40.45163,0,10.594783,50.915886,-0.00099186134,16.935122,10.595151,50.809017,-9.4558105
17.1,1.3293245,-0.015018762,40.567142,0,10.594783,51.215874,-0.0010170217,16.93503,10.595277,51.095093,-9.4555187
17.2,1.3343688,-0.01527984,40.508926,0,10.594783,51.515869,-0.00098969636,16.998058,10.594546,51.385441,-9.4552774
17.3,1.3285619,-0.015495209,40.569756,0,10.594783,51.815872,-0.0010178839,16.924477,10.594023,51.713886,-9.4551172
17.4,1.3295348,-0.015479601,40.572392,0,10.594783,52.115875,-0.0010267418,16.947016,10.595246,51.975765,-9.4548626
17.5,1.3278409,-0.015407609,40.572506,0,10.594783,52.415874,-0.0010175864,16.925007,10.594581,52.269436,-9.4549217
17.6,1.3284636,-0.015433215,40.572506,0,10.594783,52.715881,-0.0010413146,16.940474,10.595246,52.525177,-9.454874
17.7,1.3264591,-0.015551563,40.572506,0,10.594783,53.015884,-0.0010398495,16.90736,10.594843,52.867443,-9.4543972
17.8,1.326418,-0.01544998,40.572506,0,10.594783,53.315884,-0.0010470678,16.909668,10.595121,53.124912,-9.4545584
17.9,1.3275615,-0.015735503,40.572506,0,10.594783,53.615891,-0.0010551047,16.926647,10.595284,53.40974,-9.4541302
18.0,1.3311415,-0.015489502,40.572506,0,10.594783,53.915894,-0.0010581235,16.966457,10.59478,53.696312,-9.4540749
18.1,1.3284048,-0.015726088,40.572506,0,10.594783,54.215881,-0.0010142741,16.93058,10.594551,53.962231,-9.4538727
18.2,1.3284702,-0.015612034,40.572506,0,10.594783,54.515884,-0.0010522624,16.932238,10.594852,54.270321,-9.4537258
18.3,1.3211715,-0.015893579,40.572506,0,10.594783,54.815868,-0.0010384226,16.832312,10.594815,54.544556,-9.4534035
18.4,1.3291092,-0.015760608,40.572506,0,10.594783,55.115871,-0.0010337696,16.943382,10.594347,54.823872,-9.4533911
18.5,1.3264906,-0.015951997,40.724392,0,10.594783,55.415874,-0.0010624906,16.90308,10.59499,55.078384,-9.4533367
18.6,1.322776,-0.016034087,40.742111,0,10.594783,55.715874,-0.0010558009,16.856926,10.594764,55.372639,-9.4529238
18.7,1.3218776,-0.016253734,40.676464,0,10.594783,56.015877,-0.0010975369,16.846966,10.595137,55.681843,-9.4525757
18.8,1.3270165,-0.016142031,40.983719,0,10.594783,56.315884,-0.0010859164,16.913303,10.594968,55.935413,-9.4528112
18.9,1.3199745,-0.016109318,40.934601,0,10.594783,56.615883,-0.0011000618,16.81856,10.594797,56.283028,-9.4523077
19.0,1.3239087,-0.016248351,41.187302,0,10.594783,56.91589,-0.0010625083,16.880829,10.59493,56.458332,-9.4523363
19.1,1.322956,-0.016182745,41.198223,0,10.594783,57.215889,-0.0011005906,16.870094,10.594851,56.829376,-9.4522028
19.2,1.3246987,-0.016642516,41.198711,0,10.594783,57.515888,-0.001074701,16.87203,10.594598,57.075203,-9.4520073
19.3,1.3170373,-0.016169874,41.198727,0,10.594783,57.815884,-0.0010787215,16.793617,10.594888,57.335491,-9.4516201
19.4,1.3179978,-0.016306058,41.198727,0,10.594783,58.115879,-0.0010628657,16.797234,10.594733,57.648991,-9.4515715
19.5,1.3231133,-0.016257059,41.198727,0,10.594783,58.415871,-0.0010697225,16.87886,10.594901,57.953335,-9.4517069
19.6,1.3250417,-0.016336948,41.198727,0,10.594783,58.715878,-0.0011011183,16.894018,10.594971,58.299385,-9.4517546
19.7,1.3234316,-0.016007425,41.198727,0,10.594783,59.015873,-0.0010542982,16.860952,10.595008,58.552242,-9.4512386
19.8,1.3213385,-0.016154433,41.198727,0,10.594783,59.315876,-0.0010914819,16.829498,10.594742,58.792934,-9.451148
19.9,1.317296,-0.016102765,41.198727,0,10.594783,59.615879,-0.0010862066,16.786068,10.594512,59.095291,-9.4513941
20.0,1.3125529,-0.016608372,41.198727,0,10.594783,59.915882,-0.0011428547,16.721422,10.594666,59.317768,-9.4507885
20.1,1.314917,-0.016643927,41.319122,0,10.594783,60.215885,-0.0010983296,16.761934,10.595013,59.638111,-9.4509726
20.2,1.3090822,-0.016591869,41.614166,0,10.594783,60.515888,-0.0011304703,16.678659,10.595079,59.914631,-9.4508753
20.3,1.312953,-0.016920885,41.781727,0,10.594783,60.815891,-0.0010953497,16.732527,10.594933,60.221386,-9.4505844
20.4,1.3209776,-0.016422674,41.301289,0,10.594783,61.115887,-0.0010982755,16.830366,10.594557,60.617638,-9.450676
20.5,1.3091054,-0.017015364,41.768185,0,10.594783,61.415882,-0.0011201532,16.693027,10.595305,60.781143,-9.450387
20.6,1.3139057,-0.017019903,41.681087,0,10.594783,61.715878,-0.0011147809,16.748579,10.595331,61.110306,-9.4500713
20.7,1.3122516,-0.017134324,41.797703,0,10.594783,62.015869,-0.00115313,16.72999,10.594939,61.490799,-9.4499826
20.8,1.3141465,-0.017102666,41.80275,0,10.594783,62.315876,-0.0011466302,16.746464,10.594688,61.763672,-9.4500036
20.9,1.3165988,-0.017189724,41.802967,0,10.594783,62.615871,-0.0011680782,16.772243,10.595049,62.097389,-9.4499369
21.0,1.3129373,-0.01723518,41.802975,0,10.594783,62.915874,-0.0011496611,16.743942,10.594562,62.406342,-9.4497547
21.1,1.3083154,-0.016989026,41.802975,0,10.594783,63.215881,-0.001152107,16.684114,10.595319,62.649834,-9.4493589
21.2,1.3127507,-0.01744758,41.802975,0,10.594783,63.515881,-0.0011336786,16.731787,10.594943,63.023338,-9.4494371
21.3,1.3172587,-0.017358892,41.802975,0,10.594783,63.815887,-0.0011831861,16.790306,10.595541,63.301006,-9.4494476
21.4,1.3079721,-0.017807228,41.802975,0,10.594783,64.115868,-0.0011552759,16.676495,10.595175,63.606106,-9.4492331
21.5,1.3098981,-0.017417181,41.802975,0,10.594783,64.415878,-0.0011551107,16.70167,10.595282,63.984833,-9.4490662
