Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2.1,1.5221552,0.0050985529,0.0,0,10.594783,6.2159147,0.00034807119,19.360708,10.594452,13.293053,-9.4871759
2.2,1.5176246,0.0049582068,0.0,0,10.594783,6.5159135,0.00033796168,19.320578,10.595217,13.203566,-9.4868755
2.3,1.5144629,0.0052500311,0.0,0,10.594783,6.8159137,0.00033633888,19.285295,10.594688,13.246142,-9.4868355
2.4,1.5120794,0.0052751959,0.0,0,10.594783,7.1159143,0.00036538922,19.237305,10.595485,13.278634,-9.4867077
2.5,1.5129728,0.0053279609,0.0,0,10.594783,7.4159131,0.00033407166,19.255915,10.594806,13.283874,-9.4864855
2.6,1.5102651,0.0054320935,0.0,0,10.594783,7.7159147,0.00037323852,19.220417,10.593652,13.266497,-9.4865494
2.7,1.5040523,0.0053222156,0.0,0,10.594783,8.015913,0.00037761949,19.152802,10.5947,13.27844,-9.4863157
2.8,1.5043713,0.0054485588,0.0,0,10.594783,8.3159151,0.00034548191,19.147648,10.594802,13.295094,-9.4864807
2.9,1.5027509,0.0053669629,0.0,0,10.594783,8.6159124,0.00036107303,19.140877,10.595371,13.27176,-9.4863939
3.0,1.5009013,0.0051877988,0.0,0,10.594783,8.9159107,0.00034257115,19.105974,10.595247,13.248365,-9.4860449
3.1,1.5022727,0.0053760097,0.0,0,10.594783,9.2159157,0.00036765687,19.128874,10.594662,13.152562,-9.4859991
3.2,1.4980069,0.0053560105,0.0,0,10.594783,9.515914,0.00038614645,19.05518,10.595654,13.249365,-9.4857473
3.3,1.4932913,0.005561193,0.0,0,10.594783,9.8159132,0.00035087464,19.011637,10.594574,13.217093,-9.4855318
3.4,1.4935904,0.0054357368,0.0,0,10.594783,10.115913,0.00036533675,19.013136,10.594494,13.220888,-9.4858599
3.5,1.4922053,0.0052743559,0.0,0,10.594783,10.415914,0.00035620225,18.993292,10.595006,13.281537,-9.4857998
3.6,1.4868762,0.0054198643,0.0,0,10.594783,10.715915,0.00035002962,18.936832,10.59474,13.232163,-9.485549
3.7,1.4931737,0.005373457,0.0,0,10.594783,11.015912,0.00036724994,19.018244,10.594642,13.235787,-9.4851179
3.8,1.4832879,0.0054056365,0.0,0,10.594783,11.315913,0.00034707427,18.880625,10.593975,13.291746,-9.4845791
3.9,1.4832671,0.0051787528,0.0,0,10.594783,11.615914,0.00034585586,18.89393,10.594679,13.218838,-9.4844875
4.0,1.4829974,0.0053723836,0.0,0,10.594783,11.915914,0.00038208967,18.88422,10.595395,13.262794,-9.4845114
4.1,1.4849414,0.0056222077,0.0,0,10.594783,12.215914,0.00035410852,18.896132,10.595129,13.247116,-9.4846783
4.2,1.4779282,0.0054938714,0.0,0,10.594783,12.515912,0.00037104019,18.817156,10.59516,13.240106,-9.4842482
4.3,1.4742441,0.0053623826,0.0,0,10.594783,12.815915,0.00035228394,18.764446,10.595248,13.216773,-9.4840851
4.4,1.4685146,0.0054729334,0.0,0,10.594783,13.115914,0.00037237426,18.688158,10.594337,13.256146,-9.4835911
4.5,1.4662771,0.0052919546,0.0,0,10.594783,13.415911,0.00037712554,18.674154,10.5944,13.19681,-9.4832811
4.6,1.4670444,0.0053763688,0.0,0,10.594783,13.715914,0.00034390436,18.671988,10.594407,13.239105,-9.4832516
4.7,1.466892,0.0053842473,0.035715003,0,10.594783,14.015913,0.00036876873,18.670616,10.595038,13.255796,-9.4833193
4.8,1.4593898,0.0052149175,4.2268915,0,10.594783,14.315915,0.00036547447,18.579149,10.595043,13.250594,-9.4830065
4.9,1.4584622,0.0053878827,7.0017457,0,10.594783,14.615914,0.00034280054,18.561142,10.594476,13.169072,-9.4826565
5.0,1.4659702,0.0054082461,9.4239388,0,10.594783,14.915913,0.00036340667,18.6558,10.594924,13.194779,-9.4827347
5.1,1.4595464,0.0053651645,10.803257,0,10.594783,15.215915,0.0003485264,18.581867,10.59365,13.199759,-9.4826126
5.2,1.4641255,0.0056165215,13.328066,0,10.594783,15.515911,0.0003848866,18.646519,10.594642,13.213466,-9.4824743
5.3,1.4567102,0.0054803058,14.831693,0,10.594783,15.815914,0.00039079375,18.534586,10.594298,13.254626,-9.4821596
5.4,1.4577782,0.0056396974,16.059391,0,10.594783,16.115911,0.00035651418,18.55637,10.594229,13.27759,-9.4820309
5.5,1.4540914,0.0054399767,18.104786,0,10.594783,16.415913,0.00036548651,18.509449,10.595609,13.266735,-9.4819365
5.6,1.4534664,0.0054584355,19.824661,0,10.594783,16.715914,0.00036457379,18.500233,10.594845,13.185243,-9.4818382
5.7,1.4490675,0.0053042965,21.49885,0,10.594783,17.015913,0.00034938561,18.451885,10.593495,13.232803,-9.4817524
5.8,1.454519,0.0054345401,23.109224,0,10.594783,17.315912,0.00038125407,18.521334,10.594092,13.302519,-9.4816437
5.9,1.4532161,0.005565038,24.59071,0,10.594783,17.615917,0.00034836552,18.496187,10.594829,13.229447,-9.4810953
6.0,1.4461246,0.005412932,25.466473,0,10.594783,17.915915,0.00037300272,18.406448,10.595016,13.280572,-9.4808722
6.1,1.4524187,0.0054991064,26.941841,0,10.594783,18.215916,0.00038013351,18.480499,10.595172,13.258484,-9.4809952
6.2,1.4450688,0.0054403772,28.31156,0,10.594783,18.515911,0.00034276972,18.401754,10.594951,13.300828,-9.48069
6.3,1.4471768,0.0053117145,29.468721,0,10.594783,18.815912,0.00035925428,18.425415,10.594405,13.308414,-9.4806051
6.4,1.4437586,0.0052101142,30.303026,0,10.594783,19.115915,0.00033458311,18.381954,10.594112,13.358675,-9.4800825
6.5,1.4408232,0.0051341522,31.125114,0,10.594783,19.415915,0.00035146371,18.337635,10.594286,13.45266,-9.4798822
6.6,1.4534385,0.0051194006,32.318485,0,10.594783,19.715918,0.00036303877,18.500343,10.595202,13.427359,-9.4800034
6.7,1.4508157,0.0053685019,33.273777,0,10.594783,20.015913,0.00033772062,18.462528,10.594815,13.462131,-9.4799156
6.8,1.4460617,0.0052569546,34.176712,0,10.594783,20.315914,0.00035005002,18.404039,10.595949,13.590405,-9.4795132
6.9,1.4405495,0.0048891618,35.243828,0,10.594783,20.615915,0.00033302399,18.339293,10.59483,13.605329,-9.4793367
7.0,1.4513178,0.0051185065,36.075443,0,10.594783,20.915913,0.00033223952,18.47261,10.594156,13.671391,-9.4788017
7.1,1.4431841,0.0047727348,36.867222,0,10.594783,21.215916,0.00032800375,18.380833,10.593792,13.783589,-9.4786596
7.2,1.4498568,0.0046677697,37.623695,0,10.594783,21.515913,0.00029591832,18.454132,10.59595,13.810494,-9.4785528
7.3,1.4517764,0.0045557716,38.347195,0,10.594783,21.815914,0.00031510659,18.486019,10.593843,13.919218,-9.4787235
7.4,1.4531864,0.0043699327,38.968861,0,10.594783,22.115913,0.00030600757,18.495548,10.593873,14.067138,-9.4784288
7.5,1.454259,0.0042303405,39.726818,0,10.594783,22.415913,0.00025671432,18.511353,10.594478,14.204132,-9.4780655
7.6,1.4564694,0.0043204986,40.387321,0,10.594783,22.715916,0.0002917684,18.548122,10.594361,14.343249,-9.4776688
7.7,1.452857,0.0040206923,40.870937,0,10.594783,23.015913,0.00025871582,18.498089,10.595045,14.510418,-9.4772797
7.8,1.4561576,0.0037891651,41.210598,0,10.594783,23.315914,0.00026051552,18.533312,10.595147,14.704364,-9.4773703
7.9,1.4573098,0.0035369252,42.067654,0,10.594783,23.615913,0.00025665489,18.551096,10.595707,14.81047,-9.4772434
8.0,1.4652722,0.0034952667,42.407127,0,10.594783,23.915915,0.0002127013,18.646219,10.593882,15.016664,-9.4771738
8.1,1.4648509,0.0032497451,42.953922,0,10.594783,24.215914,0.00022291936,18.626835,10.594995,15.224537,-9.4771461
8.2,1.4699559,0.0029136229,43.511024,0,10.594783,24.515911,0.00021177436,18.712872,10.594599,15.406027,-9.4769382
8.3,1.4662893,0.0028730859,44.052647,0,10.594783,24.815914,0.00017726611,18.671982,10.594907,15.728523,-9.476675
8.4,1.4616935,0.002676368,44.527176,0,10.594783,25.115913,0.00018377531,18.608574,10.594308,15.987804,-9.476346
8.5,1.4700334,0.002565789,44.855312,0,10.594783,25.415913,0.00016181564,18.710375,10.595131,16.220839,-9.4764385
8.6,1.4707071,0.0020353827,45.133339,0,10.594783,25.715912,0.00014290334,18.727928,10.594547,16.466711,-9.4761639
8.7,1.4762228,0.0015595239,45.594376,0,10.594783,26.015915,0.00012747712,18.796549,10.594682,16.829174,-9.4761877
8.8,1.4695324,0.0015138065,45.974751,0,10.594783,26.315912,7.9873316e-05,18.71768,10.593959,17.08325,-9.4760475
8.9,1.4696181,0.0014891675,46.313404,0,10.594783,26.615915,0.0001004664,18.707533,10.594441,17.396017,-9.4759722
9.0,1.4721745,0.001289397,46.554398,0,10.594783,26.915911,7.4601543e-05,18.751017,10.59464,17.74378,-9.475625
9.1,1.4736184,0.00097140134,47.016792,0,10.594783,27.215912,5.9954888e-05,18.771643,10.594258,18.121136,-9.4755745
9.2,1.4685776,0.00063963875,47.074669,0,10.594783,27.515913,5.6728622e-05,18.703629,10.595126,18.39794,-9.4751797
9.3,1.4754857,0.000394325,47.455887,0,10.594783,27.815912,9.8723494e-06,18.788507,10.594562,18.697592,-9.4749537
9.4,1.4795949,0.00013517268,47.524616,0,10.594783,28.115915,1.9863419e-05,18.831837,10.594603,19.141357,-9.4748592
9.5,1.4836557,-0.00021343514,47.93668,0,10.594783,28.415916,-1.0879195e-08,18.892002,10.594346,19.473711,-9.4747801
9.6,1.4753034,-0.00037442084,47.954517,0,10.594783,28.715918,-3.5668912e-05,18.790102,10.59402,19.984764,-9.4747248
9.7,1.4745342,-0.00071112509,48.350693,0,10.594783,29.015911,-4.1323703e-05,18.782759,10.595544,20.327749,-9.4745159
9.8,1.4782765,-0.00087818102,48.593258,0,10.594783,29.31591,-6.1036371e-05,18.820654,10.595287,20.7386,-9.4745741
9.9,1.4792773,-0.0010063347,48.77388,0,10.594783,29.615915,-5.8498663e-05,18.842812,10.594724,21.178896,-9.4741354
10.0,1.4837176,-0.0014088762,48.810596,0,10.594783,29.915913,-6.8038062e-05,18.905773,10.595373,21.648531,-9.4741831
10.1,1.4843583,-0.0014996404,49.070435,0,10.594783,30.215918,-0.00012303615,18.89851,10.594008,22.054514,-9.4739571
10.2,1.4868461,-0.0017826828,49.222843,0,10.594783,30.515911,-0.00011515962,18.935089,10.594666,22.560886,-9.473752
10.3,1.4821595,-0.002190985,49.229439,0,10.594783,30.815914,-0.00014300316,18.869663,10.594732,23.070045,-9.4735975
10.4,1.4823447,-0.0021749397,49.229721,0,10.594783,31.115915,-0.00014813679,18.874086,10.594812,23.503899,-9.4736786
10.5,1.4770921,-0.0023173806,49.526077,0,10.594783,31.415913,-0.00013974865,18.815306,10.595659,23.955175,-9.4733114
10.6,1.4854207,-0.0025111502,49.631462,0,10.594783,31.715918,-0.00018329127,18.923397,10.594217,24.414457,-9.473278
10.7,1.4861219,-0.0026246277,49.636024,0,10.594783,32.015915,-0.00016174623,18.931904,10.594488,24.983763,-9.473031
10.8,1.4879912,-0.0035918879,49.636223,0,10.594783,32.315914,-0.00022338038,18.955378,10.594905,25.483841,-9.4730377
10.9,1.4862316,-0.0033502199,49.636227,0,10.594783,32.615913,-0.0002419136,18.926689,10.594666,26.014477,-9.4726849
11.0,1.4913248,-0.0035564268,49.636227,0,10.594783,32.915913,-0.00022734667,19.001858,10.594751,26.56531,-9.4730654
11.1,1.4870239,-0.0037341118,49.636227,0,10.594783,33.215916,-0.0002632314,18.94315,10.595082,27.05611,-9.4728432
11.2,1.4807403,-0.0039174408,49.636227,0,10.594783,33.515919,-0.00025362239,18.86375,10.595397,27.610058,-9.4725466
11.3,1.4877133,-0.0041662045,49.636227,0,10.594783,33.815922,-0.00025644281,18.953695,10.595175,28.165081,-9.4722166
11.4,1.4916489,-0.0040731006,49.636227,0,10.594783,34.115925,-0.00029183403,19.00061,10.594216,28.676468,-9.4722033
11.5,1.4859653,-0.0042112465,49.636227,0,10.594783,34.415916,-0.00028138215,18.925058,10.594339,29.303564,-9.4719076
11.6,1.4910282,-0.0047382424,49.636227,0,10.594783,34.715916,-0.00030569109,18.988533,10.595469,29.824186,-9.4720945
11.7,1.4817666,-0.0046965512,49.454838,0,10.594783,35.015911,-0.00032210175,18.874655,10.594069,30.378307,-9.4719868
11.8,1.4727746,-0.0053062737,49.395332,0,10.594783,35.315907,-0.00034143165,18.752914,10.594401,30.930052,-9.4716434
11.9,1.4864376,-0.0053527406,49.250854,0,10.594783,35.61591,-0.00036383583,18.928741,10.594672,31.519901,-9.4712715
12.0,1.4862138,-0.0053794459,49.230656,0,10.594783,35.915909,-0.00035411128,18.925762,10.594285,32.145924,-9.4712744
12.1,1.4788642,-0.005755675,49.229778,0,10.594783,36.215908,-0.00035801873,18.839159,10.595076,32.697277,-9.4710274
12.2,1.4806093,-0.0058886404,48.873486,0,10.594783,36.515915,-0.00041238495,18.863779,10.594112,33.318161,-9.4710083
12.3,1.4735551,-0.0060952166,48.814903,0,10.594783,36.815914,-0.00040094179,18.779251,10.59472,33.810341,-9.4706974
12.4,1.4693977,-0.006452335,48.812366,0,10.594783,37.115921,-0.00043040299,18.713148,10.594113,34.376381,-9.4704981
12.5,1.4690335,-0.0063555236,48.417332,0,10.594783,37.415924,-0.00042125277,18.722733,10.594264,35.021275,-9.4700861
12.6,1.4659512,-0.0065914332,48.385246,0,10.594783,37.715927,-0.00041326019,18.675646,10.594766,35.600391,-9.4698086
12.7,1.4678096,-0.0064985179,48.073128,0,10.594783,38.015915,-0.00046595233,18.710066,10.594037,36.198994,-9.4698143
12.8,1.4624125,-0.0066386741,47.960423,0,10.594783,38.315918,-0.00044106066,18.628561,10.594927,36.77076,-9.4697046
12.9,1.4624791,-0.0070264437,47.628891,0,10.594783,38.61591,-0.00045555367,18.651602,10.594677,37.369274,-9.4697485
13.0,1.4661289,-0.0066513643,47.510254,0,10.594783,38.915905,-0.00044364456,18.684158,10.595192,37.902359,-9.469326
13.1,1.4606885,-0.0073133879,47.494194,0,10.594783,39.215908,-0.00047553002,18.618973,10.595104,38.528385,-9.4690943
13.2,1.4541546,-0.0072929384,47.073475,0,10.594783,39.515907,-0.00049643393,18.531301,10.594095,39.063709,-9.4686527
13.3,1.4574431,-0.0071927505,46.71413,0,10.594783,39.815907,-0.00046843276,18.561029,10.594805,39.68058,-9.468771
13.4,1.4557228,-0.0072928425,46.587746,0,10.594783,40.115917,-0.0004651765,18.554596,10.594253,40.208145,-9.4686337
13.5,1.4514903,-0.007211742,46.57082,0,10.594783,40.41592,-0.00049623451,18.510647,10.595482,40.716854,-9.4685583
13.6,1.448854,-0.0075840228,46.129581,0,10.594783,40.715923,-0.00050664891,18.454088,10.595133,41.229469,-9.4684772
13.7,1.4459012,-0.0079025198,45.753483,0,10.594783,41.015926,-0.00052704336,18.428623,10.593951,41.835968,-9.4682112
13.8,1.4520292,-0.0077010123,45.62122,0,10.594783,41.315922,-0.0005114965,18.497406,10.595746,42.35128,-9.4678898
13.9,1.448523,-0.0078595709,45.326466,0,10.594783,41.615917,-0.00050696731,18.471355,10.595098,42.888092,-9.4677315
14.0,1.4540377,-0.0077046473,45.147476,0,10.594783,41.915916,-0.00053155643,18.527027,10.594759,43.417534,-9.4676218
14.1,1.4445246,-0.0076127271,44.647205,0,10.594783,42.215904,-0.00050107192,18.405844,10.594234,43.938148,-9.4673653
14.2,1.4372681,-0.0077030915,44.606342,0,10.594783,42.515911,-0.00049949164,18.319405,10.594676,44.389759,-9.4674282
14.3,1.4412203,-0.0075191623,44.356377,0,10.594783,42.815907,-0.00051968067,18.367332,10.594986,44.867107,-9.4675426
14.4,1.4339396,-0.0078336168,43.83514,0,10.594783,43.11591,-0.00051194109,18.255922,10.59421,45.402203,-9.4670067
14.5,1.4344794,-0.007646827,43.600166,0,10.594783,43.415913,-0.00052233174,18.27743,10.595075,45.902882,-9.4666557
14.6,1.4330078,-0.0076392819,43.530964,0,10.594783,43.715919,-0.00050478434,18.255888,10.594448,46.330601,-9.4666481
14.7,1.4345435,-0.0079086628,43.022842,0,10.594783,44.015919,-0.00050904369,18.258841,10.594475,46.700691,-9.466198
14.8,1.4319286,-0.0075676101,42.975723,0,10.594783,44.315922,-0.00053377863,18.231527,10.595057,47.179543,-9.4660482
14.9,1.432398,-0.0077388943,42.462257,0,10.594783,44.615925,-0.00052604015,18.239649,10.593715,47.660503,-9.4661179
15.0,1.4274565,-0.0079022991,42.394302,0,10.594783,44.915916,-0.00052891241,18.183273,10.595157,48.100922,-9.4663258
15.1,1.4239814,-0.0077504613,41.829163,0,10.594783,45.215919,-0.00051782292,18.131487,10.594772,48.509624,-9.4658613
15.2,1.4251211,-0.0075580678,41.527081,0,10.594783,45.515911,-0.00048252378,18.148254,10.595058,48.926785,-9.4656639
15.3,1.4201252,-0.0077698384,41.236134,0,10.594783,45.815903,-0.00054290442,18.088812,10.594736,49.248077,-9.4651289
15.4,1.4228091,-0.007409167,41.200352,0,10.594783,46.11591,-0.00048890564,18.123119,10.594371,49.562561,-9.4649191
15.5,1.4256443,-0.0073675266,40.866657,0,10.594783,46.415909,-0.00047140982,18.164116,10.595245,50.046871,-9.4647408
15.6,1.4196684,-0.0073011005,40.585239,0,10.594783,46.715908,-0.00049576402,18.088919,10.594899,50.316132,-9.4645462
15.7,1.4221028,-0.0071922503,40.573059,0,10.594783,47.015915,-0.00047335259,18.10556,10.594864,50.660736,-9.4647532
15.8,1.4162986,-0.0072215535,40.111664,0,10.594783,47.315918,-0.00048808139,18.035494,10.594928,51.048862,-9.4646111
15.9,1.4170734,-0.0072060418,39.932426,0,10.594783,47.615921,-0.00047125496,18.05196,10.594615,51.359428,-9.4643517
16.0,1.4159424,-0.0072074467,39.752655,0,10.594783,47.915924,-0.00045774927,18.035915,10.593556,51.662811,-9.4641142
16.1,1.419126,-0.0065853978,39.821842,0,10.594783,48.215927,-0.00046639406,18.079033,10.595344,51.922695,-9.4640989
16.2,1.4137383,-0.0066275718,39.269623,0,10.594783,48.515915,-0.00044675762,18.00462,10.594949,52.294319,-9.4635229
16.3,1.4127516,-0.006821115,39.244308,0,10.594783,48.815918,-0.00045170469,17.994261,10.595274,52.589756,-9.4635944
16.4,1.4102063,-0.006348995,39.243214,0,10.594783,49.115906,-0.00043502665,17.961651,10.595039,52.820137,-9.4637718
16.5,1.4114361,-0.0064436826,39.243168,0,10.594783,49.415905,-0.00041775854,17.979799,10.595076,53.00444,-9.4634171
16.6,1.4084259,-0.0064187269,38.730156,0,10.594783,49.715908,-0.00044525653,17.932055,10.594606,53.276855,-9.4633379
16.7,1.4041405,-0.0063748392,38.558781,0,10.594783,50.015911,-0.0004203165,17.875578,10.59424,53.52607,-9.4630241
16.8,1.4048264,-0.0063735866,38.551361,0,10.594783,50.31591,-0.00039554355,17.880833,10.59497,53.714264,-9.4626627
16.9,1.4035419,-0.006054034,38.551041,0,10.594783,50.615917,-0.00042811164,17.885487,10.594035,53.997856,-9.4627361
17.0,1.4019212,-0.0061009061,38.551029,0,10.594783,50.915916,-0.00039360573,17.855215,10.5945,54.271759,-9.4623785
17.1,1.4098275,-0.0059839268,38.551029,0,10.594783,51.215923,-0.00039687194,17.950186,10.59407,54.416767,-9.46245
17.2,1.404979,-0.0057421401,38.551029,0,10.594783,51.515923,-0.00037628066,17.894598,10.594803,54.647614,-9.4622774
17.3,1.3992478,-0.0056660604,38.551029,0,10.594783,51.815922,-0.00036049736,17.814482,10.594905,54.834347,-9.4622936
17.4,1.396551,-0.0054945657,38.358231,0,10.594783,52.115913,-0.00039224423,17.786314,10.595181,55.027912,-9.4617834
17.5,1.3959535,-0.0053243088,38.542679,0,10.594783,52.415913,-0.00034797093,17.78422,10.59471,55.156097,-9.4617691
17.6,1.3958904,-0.0053956527,38.550663,0,10.594783,52.7159,-0.00034443938,17.770983,10.594654,55.344563,-9.4614277
17.7,1.4038616,-0.0050079338,38.551014,0,10.594783,53.015907,-0.00033556193,17.864697,10.595358,55.565777,-9.4614449
17.8,1.4009517,-0.0052111316,38.551022,0,10.594783,53.315907,-0.00033863325,17.848312,10.594063,55.774811,-9.4609709
17.9,1.3975325,-0.005202306,38.551022,0,10.594783,53.61591,-0.00035312711,17.791611,10.595025,55.928085,-9.4607954
18.0,1.3949511,-0.0051173503,38.551022,0,10.594783,53.915916,-0.00033086489,17.774143,10.594458,56.054321,-9.4607668
18.1,1.3925977,-0.0052158539,38.551022,0,10.594783,54.215919,-0.00032321064,17.743614,10.594522,56.180111,-9.4608555
18.2,1.3916025,-0.0048656608,38.551022,0,10.594783,54.515919,-0.00034056944,17.729408,10.595271,56.322086,-9.4607887
18.3,1.3952743,-0.004767396,39.153355,0,10.594783,54.815922,-0.0003157788,17.764324,10.594761,56.475342,-9.4605808
18.4,1.391701,-0.0048991372,39.209324,0,10.594783,55.115925,-0.00032701969,17.719751,10.594151,56.588409,-9.4603539
18.5,1.3953518,-0.0049702274,39.211552,0,10.594783,55.41592,-0.00032846592,17.76701,10.593741,56.792034,-9.4601431
18.6,1.39713,-0.004807184,39.241795,0,10.594783,55.715919,-0.00030886757,17.783276,10.595001,56.886318,-9.4598169
18.7,1.3898977,-0.0046968814,39.441551,0,10.594783,56.015911,-0.000333579,17.701962,10.594748,57.022995,-9.4595165
18.8,1.3950821,-0.0046494086,39.841667,0,10.594783,56.315903,-0.00030737833,17.763336,10.594874,57.152321,-9.4596443
18.9,1.38861,-0.0048396732,39.920738,0,10.594783,56.61591,-0.00030195562,17.689674,10.595697,57.274483,-9.4594345
19.0,1.3934275,-0.0043294136,40.160332,0,10.594783,56.915905,-0.00032043652,17.74662,10.594847,57.350269,-9.459548
19.1,1.3875731,-0.004562553,40.258698,0,10.594783,57.215908,-0.00030748849,17.666208,10.595314,57.547146,-9.4590979
19.2,1.3895704,-0.0046050767,40.554039,0,10.594783,57.515915,-0.00031607912,17.680485,10.59375,57.677299,-9.4589558
19.3,1.3949447,-0.0046908557,40.571712,0,10.594783,57.815914,-0.00030445549,17.767672,10.594725,57.803387,-9.4587212
19.4,1.3922131,-0.0049964325,40.980003,0,10.594783,58.115921,-0.00031135391,17.746536,10.594476,57.935452,-9.4582834
19.5,1.390384,-0.004563129,41.189266,0,10.594783,58.41592,-0.00032735764,17.714684,10.594787,58.152496,-9.4585438
19.6,1.3871337,-0.0049324459,41.198322,0,10.594783,58.715923,-0.00032505425,17.666679,10.595603,58.228638,-9.4582357
19.7,1.4001464,-0.004696833,41.719234,0,10.594783,59.015915,-0.00031254641,17.83164,10.595419,58.32798,-9.4583426
19.8,1.3954089,-0.0045214146,41.799355,0,10.594783,59.315914,-0.00031221044,17.768623,10.595026,58.50906,-9.4581785
19.9,1.3886824,-0.0048046117,42.103207,0,10.594783,59.615906,-0.00030521702,17.67968,10.594,58.617279,-9.4577284
20.0,1.3944046,-0.0048556197,42.355824,0,10.594783,59.915905,-0.00033654555,17.763697,10.594499,58.791252,-9.4576998
20.1,1.3855915,-0.005132894,42.394531,0,10.594783,60.215908,-0.00033260143,17.641338,10.594902,59.005795,-9.4573011
20.2,1.3890189,-0.0051144124,42.691845,0,10.594783,60.515907,-0.00032041999,17.673698,10.594103,59.126282,-9.4572201
20.3,1.3981698,-0.0048545334,42.966106,0,10.594783,60.81591,-0.0003417095,17.812845,10.595122,59.29351,-9.457407
20.4,1.3978934,-0.0050317273,42.977978,0,10.594783,61.115921,-0.0003354268,17.809061,10.594956,59.453995,-9.4570599
20.5,1.3941413,-0.0050009317,43.301182,0,10.594783,61.415916,-0.00033917034,17.76549,10.594578,59.706615,-9.4567537
20.6,1.3884982,-0.0050567864,43.518024,0,10.594783,61.715923,-0.00033953544,17.680655,10.59452,59.863262,-9.4564314
20.7,1.3942492,-0.0054721669,43.527409,0,10.594783,62.015923,-0.00034672141,17.762989,10.594559,60.015549,-9.456707
20.8,1.3908808,-0.0054960013,44.047031,0,10.594783,62.315918,-0.00039726563,17.715065,10.595662,60.152092,-9.4567099
20.9,1.3897697,-0.0054857419,44.243095,0,10.594783,62.615917,-0.0003594658,17.705362,10.594266,60.372566,-9.4564486
21.0,1.3889228,-0.0059785116,44.515202,0,10.594783,62.915913,-0.00039287351,17.695297,10.594214,60.589638,-9.4558258
21.1,1.3933959,-0.0057204189,44.600697,0,10.594783,63.2159,-0.00038785348,17.75956,10.594069,60.820118,-9.4557247
21.2,1.3866093,-0.0058668582,44.604328,0,10.594783,63.515907,-0.00038309171,17.659344,10.595294,61.071709,-9.4552727
21.3,1.3914993,-0.0058454601,45.067154,0,10.594783,63.815907,-0.00039482123,17.730656,10.595281,61.258492,-9.4552336
21.4,1.3881829,-0.0063039474,45.118534,0,10.594783,64.115929,-0.00040954634,17.684317,10.594632,61.504353,-9.4550734
21.5,1.3989069,-0.0063750762,45.12075,0,10.594783,64.415916,-0.00040293939,17.828381,10.595223,61.763744,-9.4551077
