Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
5.1,1.370118,-0.0053922194,15.852048,0,10.594783,15.215904,-0.00034290084,17.453957,10.595047,12.531001,-9.4819689
5.2,1.3691193,-0.0053206324,17.954788,0,10.594783,15.515903,-0.00032002365,17.4471,10.594754,12.537985,-9.4815845
5.3,1.3739283,-0.0048268693,19.440872,0,10.594783,15.815901,-0.00034280948,17.51136,10.593446,12.485985,-9.4814558
5.4,1.3666966,-0.0051472648,21.19969,0,10.594783,16.115904,-0.00034455757,17.389481,10.593624,12.539277,-9.4814157
5.5,1.372195,-0.0051900363,21.739494,0,10.594783,16.415897,-0.00036765955,17.483776,10.59514,12.556511,-9.4813309
5.6,1.3698163,-0.0052480348,23.280313,0,10.594783,16.715906,-0.00035126347,17.428579,10.595313,12.540637,-9.4811497
5.7,1.3713167,-0.0054258872,24.684923,0,10.594783,17.015903,-0.00034959317,17.479389,10.594967,12.627576,-9.4810019
5.8,1.371845,-0.0051678638,26.06358,0,10.594783,17.315903,-0.0003617726,17.462223,10.594248,12.635951,-9.4807606
5.9,1.3642271,-0.0055704955,27.344212,0,10.594783,17.615908,-0.0003599457,17.372559,10.594639,12.70414,-9.4804611
6.0,1.3665632,-0.0052479408,28.453915,0,10.594783,17.915905,-0.00036911014,17.400154,10.594972,12.702806,-9.480154
6.1,1.3630791,-0.0055828714,29.592943,0,10.594783,18.215904,-0.00037622169,17.368898,10.594989,12.780725,-9.4796839
6.2,1.3771449,-0.0056884112,30.51889,0,10.594783,18.515903,-0.0003842788,17.536715,10.595428,12.849515,-9.4799929
6.3,1.3829494,-0.0056551863,30.856316,0,10.594783,18.815905,-0.00038159441,17.613543,10.595231,13.026305,-9.4799128
6.4,1.3797895,-0.0059009027,31.832592,0,10.594783,19.115906,-0.00036818176,17.571163,10.59458,13.124886,-9.4796076
6.5,1.3768562,-0.0061630402,32.80003,0,10.594783,19.415907,-0.00042957897,17.547199,10.593779,13.32539,-9.4791737
6.6,1.3837856,-0.0063190744,33.354893,0,10.594783,19.715906,-0.00042500571,17.630207,10.59424,13.436203,-9.4790735
6.7,1.3795851,-0.0066253613,34.48299,0,10.594783,20.015903,-0.00045383247,17.578999,10.595145,13.536258,-9.478898
6.8,1.387717,-0.0067084515,34.643612,0,10.594783,20.315905,-0.00043950856,17.679598,10.594637,13.714315,-9.4790716
6.9,1.3801441,-0.0074796174,35.45435,0,10.594783,20.615904,-0.00047397168,17.58849,10.59529,13.922943,-9.4786234
7.0,1.3839045,-0.0074092192,36.232063,0,10.594783,20.915905,-0.00050964358,17.615627,10.595096,14.118253,-9.4782591
7.1,1.392071,-0.0079500517,36.30645,0,10.594783,21.215906,-0.00052096753,17.73575,10.594906,14.400874,-9.4779387
7.2,1.3916056,-0.008095134,37.016865,0,10.594783,21.515907,-0.00056733983,17.735872,10.594806,14.689518,-9.4776325
7.3,1.3940476,-0.0083496217,37.374779,0,10.594783,21.815907,-0.0005416362,17.775211,10.594665,14.957973,-9.4773006
7.4,1.393115,-0.0089789033,37.81691,0,10.594783,22.115904,-0.0005856026,17.760443,10.595102,15.218765,-9.4774284
7.5,1.3890632,-0.009620877,38.316029,0,10.594783,22.415905,-0.00064278051,17.697262,10.594758,15.509261,-9.4769058
7.6,1.3970907,-0.0098817963,38.540852,0,10.594783,22.715906,-0.00064017536,17.803318,10.594624,15.892533,-9.4769287
7.7,1.3951365,-0.010091776,38.748886,0,10.594783,23.015907,-0.00069731963,17.770235,10.594492,16.270489,-9.4766741
7.8,1.4016935,-0.010439841,39.187099,0,10.594783,23.315907,-0.00069353491,17.857307,10.594684,16.638948,-9.4764919
7.9,1.4036012,-0.010669496,39.240685,0,10.594783,23.615906,-0.00072174065,17.890818,10.594817,17.00948,-9.4764605
8.0,1.3992629,-0.011236862,39.243053,0,10.594783,23.915907,-0.00073260406,17.833265,10.594687,17.407907,-9.4760532
8.1,1.4027756,-0.011990936,39.88961,0,10.594783,24.215902,-0.00077453785,17.876905,10.595207,17.797447,-9.4759216
8.2,1.403878,-0.011802668,39.922817,0,10.594783,24.515907,-0.00080782588,17.890989,10.594679,18.309303,-9.4758139
8.3,1.4078934,-0.012358401,39.924252,0,10.594783,24.815907,-0.00082800467,17.94532,10.595572,18.756748,-9.4757738
8.4,1.4092461,-0.013008899,39.924313,0,10.594783,25.11591,-0.00088302535,17.956757,10.594558,19.220505,-9.4754534
8.5,1.4110348,-0.013193146,39.924313,0,10.594783,25.415905,-0.00087364583,17.973337,10.594519,19.717873,-9.4749985
8.6,1.4091387,-0.013650617,39.924313,0,10.594783,25.715904,-0.00089086004,17.953375,10.594707,20.243998,-9.4747925
8.7,1.4078175,-0.013598637,39.924313,0,10.594783,26.015909,-0.00091907219,17.933468,10.595422,20.733725,-9.4746294
8.8,1.4130284,-0.014278942,39.924313,0,10.594783,26.315907,-0.00093265157,18.002172,10.59407,21.357927,-9.4745998
8.9,1.4143107,-0.01451371,39.924313,0,10.594783,26.61591,-0.00098512601,18.028688,10.594767,21.802031,-9.4744511
9.0,1.4147332,-0.015075953,39.924313,0,10.594783,26.915905,-0.001009023,18.035294,10.59435,22.348732,-9.4743719
9.1,1.4192322,-0.015156163,39.924313,0,10.594783,27.215906,-0.0010055199,18.091558,10.594146,22.881601,-9.4742899
9.2,1.4160966,-0.015608898,39.680416,0,10.594783,27.515907,-0.0010478996,18.055618,10.59504,23.463448,-9.4739475
9.3,1.4215344,-0.015873156,39.320164,0,10.594783,27.815905,-0.001037664,18.111757,10.594596,24.045927,-9.4738798
9.4,1.4120376,-0.016229138,39.246494,0,10.594783,28.11591,-0.0011116765,17.988008,10.595117,24.590294,-9.4733305
9.5,1.4139225,-0.016533228,39.03611,0,10.594783,28.415907,-0.001110499,18.009235,10.594792,25.178417,-9.4736013
9.6,1.4183289,-0.016777044,39.027,0,10.594783,28.715908,-0.0011296378,18.068186,10.59505,25.749069,-9.4733887
9.7,1.4145373,-0.016989239,38.577705,0,10.594783,29.015907,-0.0011183399,18.03063,10.595333,26.346058,-9.4734058
9.8,1.4147924,-0.017202655,38.552181,0,10.594783,29.315907,-0.0011246272,18.031052,10.594171,26.91494,-9.4731512
9.9,1.4167082,-0.017470852,37.970322,0,10.594783,29.61591,-0.0011873323,18.067713,10.595034,27.511684,-9.4727364
10.0,1.4163054,-0.017601963,37.84269,0,10.594783,29.915909,-0.0011727341,18.054583,10.594263,28.057636,-9.4727535
10.1,1.4157144,-0.017860381,37.83717,0,10.594783,30.215908,-0.0012033792,18.064774,10.594416,28.595234,-9.4724092
10.2,1.4121209,-0.017883249,37.129585,0,10.594783,30.515907,-0.001181861,18.006769,10.59556,29.275236,-9.4723845
10.3,1.417665,-0.018260483,37.091564,0,10.594783,30.815908,-0.0012042344,18.071289,10.595579,29.808367,-9.472311
10.4,1.4142126,-0.018373784,36.351376,0,10.594783,31.115908,-0.0012310775,18.012135,10.593971,30.45356,-9.4721375
10.5,1.4166055,-0.018662244,36.031712,0,10.594783,31.415907,-0.0012295512,18.060925,10.59462,31.023348,-9.4720612
10.6,1.4184911,-0.018408202,35.590778,0,10.594783,31.71591,-0.001247825,18.096573,10.594332,31.607538,-9.4719934
10.7,1.4090883,-0.018470235,35.209644,0,10.594783,32.015911,-0.0012251349,17.959726,10.594338,32.071342,-9.472002
10.8,1.4144658,-0.018468983,34.714378,0,10.594783,32.315907,-0.0012291363,18.036839,10.595021,32.648129,-9.4716091
10.9,1.4064949,-0.018748909,34.010643,0,10.594783,32.61591,-0.0012502662,17.922991,10.594398,33.257225,-9.4715605
11.0,1.4002676,-0.019123843,33.782299,0,10.594783,32.915913,-0.0012537085,17.833199,10.594334,33.735695,-9.4715452
11.1,1.3986806,-0.018721312,33.467403,0,10.594783,33.215912,-0.0012731592,17.825365,10.594814,34.281143,-9.4712038
11.2,1.3995401,-0.018753219,32.875885,0,10.594783,33.515915,-0.0012558729,17.850128,10.594391,34.78981,-9.4710808
11.3,1.398744,-0.01885804,32.548435,0,10.594783,33.815922,-0.0012660295,17.851963,10.594602,35.221413,-9.4711781
11.4,1.3944781,-0.018914398,31.921808,0,10.594783,34.115921,-0.001251408,17.771208,10.594584,35.692307,-9.471261
11.5,1.3881153,-0.019180665,31.549973,0,10.594783,34.415913,-0.0012592747,17.701902,10.595324,36.189091,-9.4705753
11.6,1.388256,-0.018838674,30.948902,0,10.594783,34.715916,-0.0012745222,17.701035,10.594581,36.604607,-9.4706087
11.7,1.3869946,-0.018811319,30.874928,0,10.594783,35.015907,-0.0012464214,17.685844,10.594759,37.037571,-9.470418
11.8,1.3840348,-0.018830568,29.949259,0,10.594783,35.315899,-0.0012732805,17.633108,10.594584,37.526592,-9.4703579
11.9,1.3817425,-0.018800456,29.801722,0,10.594783,35.615906,-0.0012432816,17.604118,10.594536,37.838085,-9.4701023
12.0,1.3772634,-0.018907001,29.795216,0,10.594783,35.915905,-0.00124896,17.547178,10.594365,38.235001,-9.4699783
12.1,1.3755518,-0.018741261,28.780512,0,10.594783,36.215904,-0.0012580928,17.526274,10.594591,38.626286,-9.4697104
12.2,1.3736706,-0.019047694,28.668402,0,10.594783,36.515911,-0.0012522342,17.514326,10.594639,38.999718,-9.4694796
12.3,1.3749244,-0.018445538,28.663548,0,10.594783,36.815914,-0.0012525523,17.522413,10.595037,39.23806,-9.4695311
12.4,1.3729371,-0.018791217,28.079828,0,10.594783,37.115917,-0.0012544178,17.495382,10.59491,39.65823,-9.4694605
12.5,1.3682232,-0.018663434,27.506737,0,10.594783,37.41592,-0.001244581,17.43726,10.594893,39.987453,-9.4691591
12.6,1.3645691,-0.018785778,27.46759,0,10.594783,37.715919,-0.0012471644,17.39814,10.595117,40.274643,-9.4689007
12.7,1.3592941,-0.018402899,27.465897,0,10.594783,38.015915,-0.0012029335,17.334482,10.594773,40.503704,-9.4687061
12.8,1.360139,-0.018307772,27.465824,0,10.594783,38.315914,-0.0012385255,17.341833,10.594215,40.804829,-9.4685841
12.9,1.3581326,-0.018317094,27.465822,0,10.594783,38.615902,-0.0012247663,17.314754,10.594733,41.081284,-9.4683323
13.0,1.3550563,-0.018216468,27.052725,0,10.594783,38.915905,-0.0012208299,17.27025,10.595496,41.276691,-9.4682541
13.1,1.3564134,-0.018282818,26.9417,0,10.594783,39.215908,-0.0012067929,17.289444,10.594433,41.543205,-9.4679651
13.2,1.3494648,-0.018530885,26.857428,0,10.594783,39.515903,-0.0012084502,17.203915,10.594577,41.783676,-9.4677773
13.3,1.3491101,-0.018285105,26.67161,0,10.594783,39.815907,-0.0012315848,17.192667,10.594893,41.978779,-9.467577
13.4,1.3505762,-0.018349228,26.925205,0,10.594783,40.115913,-0.0012092985,17.210354,10.594064,42.217335,-9.4673252
13.5,1.346715,-0.017999489,27.142502,0,10.594783,40.415916,-0.0012159109,17.161528,10.594185,42.3573,-9.4670248
13.6,1.3435568,-0.018340331,26.779997,0,10.594783,40.715919,-0.0012132942,17.14156,10.594318,42.638813,-9.4667873
13.7,1.3420917,-0.01858142,27.419451,0,10.594783,41.015923,-0.0012333093,17.111355,10.595097,42.688164,-9.4666538
13.8,1.3472741,-0.018122032,27.463814,0,10.594783,41.315922,-0.0012155122,17.181988,10.594676,42.870167,-9.4665174
13.9,1.3460149,-0.018373849,27.465733,0,10.594783,41.615917,-0.0012093183,17.157558,10.594237,43.025211,-9.4664936
14.0,1.3485109,-0.018118551,28.211578,0,10.594783,41.915913,-0.0012313321,17.192633,10.594004,43.080254,-9.4663429
14.1,1.3417757,-0.018322632,28.249014,0,10.594783,42.215904,-0.0012300499,17.091648,10.593245,43.349243,-9.4657936
14.2,1.3388231,-0.018359302,28.532972,0,10.594783,42.515911,-0.0012295125,17.071314,10.594161,43.439152,-9.4658909
14.3,1.3355694,-0.0183622,28.657684,0,10.594783,42.815907,-0.0012151558,17.029364,10.594409,43.678104,-9.4658194
14.4,1.3375754,-0.018538063,29.193834,0,10.594783,43.115906,-0.0012115802,17.043797,10.594582,43.700081,-9.4655066
14.5,1.3428966,-0.018239021,29.569832,0,10.594783,43.415913,-0.0012415465,17.122036,10.594795,43.857578,-9.465517
14.6,1.3351514,-0.018507082,29.728483,0,10.594783,43.715916,-0.0012366936,17.020029,10.594067,44.062695,-9.4650345
14.7,1.3421228,-0.018457759,29.792046,0,10.594783,44.015919,-0.0012483705,17.125366,10.594129,44.181061,-9.4647417
14.8,1.3357391,-0.018679222,30.299782,0,10.594783,44.315922,-0.0012412348,17.013811,10.594303,44.336151,-9.4647198
14.9,1.3470788,-0.01862446,30.791576,0,10.594783,44.615925,-0.0012235935,17.176012,10.595424,44.466087,-9.4648504
15.0,1.3460649,-0.018520232,30.868118,0,10.594783,44.915916,-0.0012451572,17.155355,10.594391,44.678154,-9.4646854
15.1,1.3435118,-0.01873325,31.210196,0,10.594783,45.215916,-0.0012335028,17.127687,10.595299,44.770485,-9.4646378
15.2,1.3393693,-0.019023426,31.74159,0,10.594783,45.515907,-0.0012875784,17.070801,10.594489,44.935673,-9.4642305
15.3,1.3399085,-0.01924061,32.14819,0,10.594783,45.815903,-0.0012812716,17.074579,10.594248,44.991413,-9.4637327
15.4,1.3354309,-0.019368865,32.596619,0,10.594783,46.11591,-0.0012935831,17.02722,10.595066,45.209095,-9.4636869
15.5,1.3435144,-0.019401694,32.745911,0,10.594783,46.415909,-0.0013012381,17.129112,10.594159,45.395462,-9.4636536
15.6,1.3420991,-0.01979376,32.84465,0,10.594783,46.715908,-0.0012966283,17.106043,10.594823,45.563244,-9.4635115
15.7,1.336024,-0.019957613,33.417828,0,10.594783,47.015915,-0.0013545115,17.030371,10.594394,45.70573,-9.4632378
15.8,1.3396081,-0.020225838,33.756645,0,10.594783,47.315918,-0.0013568343,17.085945,10.594593,45.899487,-9.4632282
15.9,1.3436357,-0.020385619,33.771305,0,10.594783,47.615921,-0.0013762295,17.142147,10.594231,46.06863,-9.4629745
16.0,1.3402759,-0.020386001,34.310055,0,10.594783,47.915924,-0.0013561386,17.085199,10.594237,46.293793,-9.4626255
16.1,1.3454624,-0.020699715,34.636124,0,10.594783,48.215927,-0.0013526047,17.167582,10.595111,46.5051,-9.4623451
16.2,1.3450899,-0.021023529,34.650238,0,10.594783,48.515915,-0.0014231956,17.146774,10.59444,46.671875,-9.4624233
16.3,1.3441552,-0.021406978,35.25042,0,10.594783,48.815918,-0.0014268266,17.131813,10.594645,46.85228,-9.4621773
16.4,1.3531309,-0.021581978,35.486164,0,10.594783,49.115906,-0.0014552446,17.24691,10.594716,47.083946,-9.4618311
16.5,1.3546929,-0.021658057,35.496368,0,10.594783,49.415905,-0.0014431952,17.256203,10.593944,47.304855,-9.4619942
16.6,1.3563105,-0.022045203,36.141567,0,10.594783,49.715908,-0.0014594952,17.290709,10.594507,47.536434,-9.4620543
16.7,1.3533508,-0.022278624,36.224083,0,10.594783,50.015911,-0.0014931466,17.25745,10.594902,47.821037,-9.4613419
16.8,1.3624288,-0.022545556,36.306107,0,10.594783,50.31591,-0.0014782846,17.37319,10.595556,48.011292,-9.4614496
16.9,1.3655227,-0.022551412,36.309654,0,10.594783,50.615917,-0.001526807,17.402935,10.59515,48.348175,-9.4609766
17.0,1.3594164,-0.023212766,36.309807,0,10.594783,50.915916,-0.0015483981,17.332815,10.594545,48.720673,-9.4610062
17.1,1.3590091,-0.023483586,36.967049,0,10.594783,51.215923,-0.0015641074,17.333769,10.594698,48.895027,-9.4606695
17.2,1.3665712,-0.023227623,37.08453,0,10.594783,51.515926,-0.0015483265,17.423901,10.59504,49.192726,-9.4605885
17.3,1.3632855,-0.023817616,37.089615,0,10.594783,51.815922,-0.0015594483,17.377556,10.593954,49.511082,-9.4605818
17.4,1.3639841,-0.02400345,37.089832,0,10.594783,52.115917,-0.0016225503,17.386787,10.594364,49.871468,-9.4605579
17.5,1.3662341,-0.024271164,37.346226,0,10.594783,52.415916,-0.001614994,17.41778,10.594806,50.105709,-9.4603529
17.6,1.3695303,-0.024530528,37.567158,0,10.594783,52.715904,-0.0016449792,17.458836,10.594584,50.463928,-9.4599705
17.7,1.3713692,-0.024580579,37.812984,0,10.594783,53.015907,-0.0016276772,17.497093,10.594667,50.769188,-9.4597301
17.8,1.3683857,-0.025277516,37.83588,0,10.594783,53.31591,-0.0016599328,17.447338,10.594671,51.079987,-9.4596615
17.9,1.371205,-0.025249442,37.836872,0,10.594783,53.61591,-0.0017037839,17.489714,10.595393,51.530571,-9.459631
18.0,1.3660659,-0.025866069,37.836914,0,10.594783,53.915916,-0.001718938,17.42901,10.593843,51.811043,-9.4594088
18.1,1.3610951,-0.025846442,37.836914,0,10.594783,54.215919,-0.0017358547,17.369411,10.594139,52.203079,-9.4591579
18.2,1.3699909,-0.026088001,37.836914,0,10.594783,54.515919,-0.0017329406,17.470716,10.59501,52.596344,-9.4588442
18.3,1.372679,-0.026212368,37.836914,0,10.594783,54.815922,-0.0017317915,17.508638,10.595164,52.930691,-9.4588671
18.4,1.3735751,-0.026543198,37.836914,0,10.594783,55.115925,-0.0017789648,17.524393,10.594525,53.333748,-9.4584684
18.5,1.3736405,-0.026997205,37.836914,0,10.594783,55.41592,-0.0017759415,17.521826,10.594361,53.663349,-9.4584627
18.6,1.3756067,-0.026919149,37.836914,0,10.594783,55.715919,-0.0018124563,17.543024,10.593939,54.050289,-9.4582748
18.7,1.3745748,-0.027189003,37.836914,0,10.594783,56.015911,-0.0018176566,17.539263,10.594907,54.483452,-9.4581985
18.8,1.3767687,-0.027307134,37.698093,0,10.594783,56.315907,-0.0018129376,17.557907,10.595243,54.847328,-9.4583921
18.9,1.3778249,-0.027836874,37.691036,0,10.594783,56.61591,-0.0018444469,17.578838,10.594067,55.29353,-9.4581604
19.0,1.3768556,-0.027992465,37.243542,0,10.594783,56.915905,-0.0018476957,17.572689,10.594735,55.7001,-9.4579325
19.1,1.3710991,-0.02771613,37.210938,0,10.594783,57.215908,-0.001870999,17.50172,10.594574,56.029648,-9.4574928
19.2,1.3666407,-0.028492996,37.095085,0,10.594783,57.515919,-0.0019013652,17.426151,10.594431,56.491573,-9.4572325
19.3,1.3678883,-0.028360454,37.090069,0,10.594783,57.815918,-0.0018986921,17.451145,10.595253,56.819069,-9.4571686
19.4,1.3611488,-0.028527057,37.089855,0,10.594783,58.115921,-0.0018969193,17.357876,10.595392,57.209518,-9.457159
19.5,1.3635068,-0.028935477,37.089848,0,10.594783,58.415924,-0.0019101879,17.399099,10.595074,57.652863,-9.4570789
19.6,1.3670486,-0.028670527,37.089848,0,10.594783,58.715927,-0.0019223813,17.437651,10.59498,58.051121,-9.4569044
19.7,1.3689355,-0.028966073,37.089848,0,10.594783,59.015919,-0.0019211769,17.474623,10.594105,58.466492,-9.4566641
19.8,1.368266,-0.02910896,36.818539,0,10.594783,59.315922,-0.0019628028,17.459463,10.594712,58.823906,-9.4563723
19.9,1.3750702,-0.029355653,36.839481,0,10.594783,59.61591,-0.0019527865,17.543671,10.595247,59.126331,-9.4563894
20.0,1.3735119,-0.029398026,36.346729,0,10.594783,59.915909,-0.0019505174,17.51137,10.595688,59.613289,-9.4563408
20.1,1.3726817,-0.029470675,36.311413,0,10.594783,60.215912,-0.0019609123,17.5068,10.595199,59.939663,-9.4559097
20.2,1.3727707,-0.029499952,36.309887,0,10.594783,60.515911,-0.001943608,17.497114,10.593999,60.272644,-9.4560614
20.3,1.3723187,-0.029631265,36.309818,0,10.594783,60.81591,-0.0019972534,17.500137,10.59479,60.684834,-9.4558725
20.4,1.3740703,-0.029734572,35.957733,0,10.594783,61.115921,-0.0019777617,17.535435,10.595135,61.166309,-9.4559517
20.5,1.3644199,-0.02978689,35.560272,0,10.594783,61.41592,-0.0019907004,17.40464,10.5948,61.581303,-9.4554272
20.6,1.3652509,-0.029988056,35.581066,0,10.594783,61.715923,-0.0019842212,17.426302,10.59449,61.866093,-9.4553289
20.7,1.362994,-0.030304158,35.500473,0,10.594783,62.015926,-0.0019892117,17.368702,10.594621,62.283794,-9.4549112
20.8,1.3611146,-0.03014783,35.496986,0,10.594783,62.315926,-0.0020301568,17.361059,10.595378,62.648045,-9.4550915
20.9,1.3545144,-0.030418064,35.496834,0,10.594783,62.615921,-0.0020300194,17.286993,10.593775,62.989433,-9.4548168
21.0,1.3547342,-0.030326342,35.49683,0,10.594783,62.91592,-0.0020370765,17.268433,10.594043,63.344135,-9.4547701
21.1,1.3547294,-0.030624079,34.832714,0,10.594783,63.215908,-0.0020323864,17.286934,10.59482,63.735291,-9.4545002
21.2,1.3503014,-0.030631423,34.743549,0,10.594783,63.515907,-0.0020230783,17.225609,10.595057,64.101799,-9.454278
21.3,1.3546425,-0.030445013,34.700142,0,10.594783,63.81591,-0.0020382807,17.284723,10.594359,64.350388,-9.4540882
21.4,1.3495142,-0.030926445,34.653011,0,10.594783,64.115936,-0.0020441331,17.21628,10.59525,64.740089,-9.4537096
21.5,1.3525176,-0.030682776,34.65097,0,10.594783,64.415932,-0.0020692272,17.25329,10.594939,65.091232,-9.4538002
