Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
15.4,0.85871923,-0.0085663488,48.201988,0,11.076097,46.115913,-0.00057806593,10.935675,11.075973,41.630642,-9.4657049
15.5,0.86005449,-0.0088411458,48.369659,0,11.076097,46.415913,-0.00055133272,10.947423,11.075974,42.047436,-9.4657335
15.6,0.85849196,-0.0087858588,48.383175,0,11.076097,46.715919,-0.0005847977,10.938506,11.075887,42.367069,-9.4651909
15.7,0.85944104,-0.0087346891,48.383762,0,11.076097,47.015919,-0.00060961617,10.945564,11.075889,42.803829,-9.4652052
15.8,0.85573035,-0.0090081822,48.383785,0,11.076097,47.31591,-0.00060833502,10.886768,11.076123,43.173702,-9.464901
15.9,0.85943675,-0.0094279898,48.383785,0,11.076097,47.61591,-0.00059337413,10.95135,11.076103,43.594971,-9.4647665
16.0,0.85420835,-0.0093096448,48.649956,0,11.076097,47.915909,-0.00062034815,10.882773,11.075909,43.976482,-9.4644308
16.1,0.85451293,-0.0093027009,48.638657,0,11.076097,48.215893,-0.00064638001,10.885919,11.076516,44.408619,-9.4641676
16.2,0.85483408,-0.0096431607,48.777473,0,11.076097,48.5159,-0.00065463525,10.896478,11.076127,44.766815,-9.4637718
16.3,0.85592031,-0.010024606,48.680962,0,11.076097,48.815903,-0.00062847487,10.908113,11.076186,45.216064,-9.4634905
16.4,0.86296624,-0.0096668275,48.800919,0,11.076097,49.115906,-0.00065664115,10.996106,11.075716,45.576454,-9.4638634
16.5,0.85767919,-0.0098724263,48.811768,0,11.076097,49.415909,-0.00068432721,10.923192,11.076316,45.996159,-9.4634409
16.6,0.85036272,-0.010009649,48.812229,0,11.076097,49.715912,-0.00067455403,10.833678,11.075999,46.398548,-9.4631891
16.7,0.86233109,-0.010183069,48.812252,0,11.076097,50.015915,-0.00064104755,10.9938,11.075719,46.735504,-9.4631729
16.8,0.85200661,-0.010462836,48.812252,0,11.076097,50.315914,-0.00070592645,10.857889,11.07582,47.12159,-9.4626379
16.9,0.85797268,-0.010160699,48.812252,0,11.076097,50.615917,-0.00069450017,10.942378,11.07615,47.549866,-9.4625788
17.0,0.85381889,-0.010584789,48.812252,0,11.076097,50.915913,-0.00071694446,10.882748,11.076142,47.934406,-9.4624195
17.1,0.84885985,-0.011055597,48.812252,0,11.076097,51.215908,-0.00069746986,10.815542,11.076053,48.317287,-9.4622383
17.2,0.859101,-0.010897588,48.982128,0,11.076097,51.515903,-0.00074443727,10.949018,11.076346,48.667984,-9.4620819
17.3,0.8568809,-0.010861959,49.012508,0,11.076097,51.815895,-0.0007387122,10.90244,11.076167,49.001068,-9.4619408
17.4,0.85138959,-0.010958446,49.08334,0,11.076097,52.115902,-0.00074183958,10.863689,11.075811,49.44519,-9.461483
17.5,0.85153222,-0.011323633,49.088898,0,11.076097,52.415901,-0.00071111001,10.839304,11.075706,49.827801,-9.4613838
17.6,0.85807514,-0.011322867,49.094555,0,11.076097,52.715904,-0.00076671637,10.937704,11.076154,50.184814,-9.4612484
17.7,0.85623175,-0.011419097,49.223885,0,11.076097,53.015911,-0.00076754537,10.916381,11.075873,50.519539,-9.4613209
