Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
6.5,1.0044321,0.0035548836,0.0,0,11.076097,19.415579,0.00021400728,12.803795,11.075844,22.389322,-9.4784193
6.6,1.0031775,0.0031608667,0.0,0,11.076097,19.715574,0.00019918341,12.769007,11.075448,22.342182,-9.4783907
6.7,1.0079415,0.0033805536,0.0,0,11.076097,20.015579,0.00020194,12.823437,11.075582,22.387276,-9.4781981
6.8,1.0002142,0.0032922509,0.0,0,11.076097,20.315575,0.0002165047,12.719168,11.075367,22.362427,-9.4776134
6.9,0.99852222,0.0032785018,0.0,0,11.076097,20.615574,0.00020137758,12.702146,11.075211,22.381802,-9.4777365
7.0,0.99347454,0.0032465083,0.0,0,11.076097,20.915579,0.00020361926,12.649435,11.077271,22.37862,-9.4772921
7.1,0.99825293,0.0031776519,0.0,0,11.076097,21.215576,0.00018598742,12.707244,11.075881,22.403133,-9.4769897
7.2,0.99503076,0.0031629109,0.0,0,11.076097,21.515579,0.00021134298,12.665339,11.076239,22.370924,-9.4771223
7.3,0.99324995,0.0033087153,0.0,0,11.076097,21.815575,0.00020280899,12.651558,11.076432,22.384701,-9.4769287
7.4,0.99425727,0.0032149742,0.0,0,11.076097,22.115576,0.00021414975,12.653094,11.076611,22.316689,-9.476388
7.5,0.99347848,0.0034516631,0.0,0,11.076097,22.415579,0.00021487397,12.638302,11.076213,22.399315,-9.47649
7.6,0.99378687,0.0032839156,0.0,0,11.076097,22.715574,0.00020877241,12.652002,11.076289,22.417618,-9.4760647
7.7,0.99169457,0.0032284672,0.0,0,11.076097,23.015579,0.0001968084,12.621107,11.075747,22.405354,-9.4757175
7.8,0.98925656,0.0032118985,2.3479941,0,11.076097,23.315578,0.00021111465,12.578872,11.076209,22.39496,-9.4755373
7.9,0.98638618,0.0033238849,4.3269634,0,11.076097,23.615578,0.00020098372,12.564447,11.076127,22.410927,-9.4753809
8.0,0.98589283,0.0032923461,7.7720494,0,11.076097,23.915575,0.00021204117,12.553996,11.076218,22.37084,-9.4750233
8.1,0.9848749,0.0037023874,10.323764,0,11.076097,24.215576,0.00022919606,12.532229,11.075842,22.345449,-9.4754171
8.2,0.98698729,0.0037351341,11.9995,0,11.076097,24.515579,0.00024238891,12.573036,11.075706,22.384199,-9.4749956
8.3,0.9874832,0.0039336048,13.657887,0,11.076097,24.815575,0.00023938007,12.569852,11.076544,22.391304,-9.4747677
8.4,0.98611194,0.0036973949,15.752809,0,11.076097,25.115578,0.00023759912,12.543909,11.076643,22.367393,-9.4742937
8.5,0.98850459,0.0036970051,17.990463,0,11.076097,25.415575,0.00021902264,12.575596,11.07543,22.345394,-9.4743195
8.6,0.98667866,0.0039580367,18.425755,0,11.076097,25.71558,0.00026132667,12.548059,11.075955,22.460844,-9.4741974
8.7,0.98105711,0.0039334567,20.91556,0,11.076097,26.015577,0.00023757195,12.483525,11.075562,22.372854,-9.4740782
8.8,0.98160565,0.0039715706,22.605778,0,11.076097,26.315578,0.0002593298,12.493514,11.075994,22.360233,-9.4739151
8.9,0.98262167,0.0040178085,23.56706,0,11.076097,26.615578,0.00024665429,12.502975,11.07614,22.401373,-9.4737396
9.0,0.98454392,0.004240768,24.763979,0,11.076097,26.915577,0.00027284777,12.532723,11.075537,22.483173,-9.4736271
9.1,0.98542351,0.0040366105,26.096918,0,11.076097,27.215576,0.00024980266,12.550154,11.076695,22.463139,-9.4733639
9.2,0.98840672,0.0041035283,27.302744,0,11.076097,27.515575,0.00026734843,12.582542,11.075551,22.449289,-9.4730549
9.3,0.9888379,0.0042532724,28.576975,0,11.076097,27.815578,0.00025468552,12.5894,11.076216,22.460699,-9.4729748
9.4,0.98275459,0.004035261,29.648912,0,11.076097,28.115576,0.00026223459,12.508792,11.07542,22.498638,-9.4729214
9.5,0.98868221,0.0040317997,30.676313,0,11.076097,28.415579,0.00024325711,12.575762,11.076759,22.578489,-9.4728584
9.6,0.98833442,0.0040560169,31.806904,0,11.076097,28.715578,0.00026623986,12.57981,11.075536,22.515688,-9.4724617
9.7,0.98367012,0.0039520995,32.782219,0,11.076097,29.015575,0.00023779906,12.524862,11.075624,22.607077,-9.4723377
9.8,0.98790616,0.0037856761,33.830055,0,11.076097,29.315577,0.00024764065,12.587693,11.076173,22.630049,-9.4723091
9.9,0.98582804,0.0036702654,34.615368,0,11.076097,29.615576,0.00022956138,12.556052,11.076572,22.721146,-9.4722481
10.0,0.99167299,0.0033936375,35.610348,0,11.076097,29.915579,0.00020855748,12.623219,11.076006,22.789846,-9.4720364
10.1,0.99949509,0.003242021,36.279556,0,11.076097,30.215578,0.00018906483,12.725909,11.076442,22.823845,-9.4721937
10.2,0.9932133,0.002832778,37.202831,0,11.076097,30.515579,0.00017920355,12.648639,11.075376,22.910488,-9.471714
10.3,0.99280667,0.0028018267,37.80949,0,11.076097,30.815575,0.00017000191,12.632418,11.074989,23.012682,-9.4713764
10.4,1.001124,0.0024543321,38.758236,0,11.076097,31.115576,0.00015203696,12.737059,11.075854,23.095182,-9.4712458
10.5,1.0016501,0.0022530649,39.355164,0,11.076097,31.415579,0.00012644692,12.732988,11.075187,23.19215,-9.4710302
10.6,1.0001773,0.0019931816,40.278294,0,11.076097,31.715576,0.0001214346,12.719976,11.076317,23.265894,-9.4711399
10.7,1.0066682,0.0019778796,40.927345,0,11.076097,32.015575,0.00011258351,12.793585,11.075741,23.397369,-9.4710751
10.8,1.0069798,0.001613387,41.543396,0,11.076097,32.315578,9.4028372e-05,12.821057,11.076561,23.54085,-9.4708691
10.9,1.0147097,0.0014877096,42.143383,0,11.076097,32.615582,7.6477576e-05,12.927258,11.075787,23.682695,-9.470912
11.0,1.010969,0.0012498668,42.732101,0,11.076097,32.915577,8.0159713e-05,12.878343,11.075776,23.827433,-9.4706211
11.1,1.015202,0.00019478941,43.296616,0,11.076097,33.21558,-1.2639667e-05,12.925643,11.075628,23.911135,-9.4705162
11.2,1.0127121,-0.00019847356,43.848167,0,11.076097,33.515583,-2.1145026e-05,12.886178,11.076462,24.140844,-9.4700813
11.3,1.0189152,-0.00054740603,44.385887,0,11.076097,33.815586,-5.8508052e-05,12.969046,11.07634,24.313997,-9.4698973
11.4,1.0142183,-0.0011125233,44.773262,0,11.076097,34.115582,-8.7391178e-05,12.907791,11.075866,24.503576,-9.4698801
11.5,1.0166005,-0.0013998445,45.402267,0,11.076097,34.415585,-0.00011183405,12.936562,11.075416,24.685652,-9.4699783
11.6,1.0109727,-0.0018977397,45.9039,0,11.076097,34.715576,-0.00013786173,12.879086,11.076201,24.892204,-9.469821
11.7,1.0188451,-0.0021660388,46.386715,0,11.076097,35.015575,-0.00016262024,12.979766,11.075105,25.049852,-9.4695902
11.8,1.0238395,-0.0022920335,46.573586,0,11.076097,35.315571,-0.00016578603,13.055677,11.076006,25.412809,-9.4693193
11.9,1.0245323,-0.0028318707,47.123814,0,11.076097,35.615566,-0.00021289903,13.045894,11.076034,25.535988,-9.4696608
12.0,1.0267749,-0.0032576316,47.465183,0,11.076097,35.915573,-0.00022395034,13.077355,11.074885,25.759354,-9.4694223
12.1,1.0262438,-0.0033639839,47.927139,0,11.076097,36.215572,-0.00024300179,13.066336,11.076042,26.010143,-9.4691792
12.2,1.0279495,-0.0040055215,48.33572,0,11.076097,36.515579,-0.00028039812,13.083392,11.07621,26.318943,-9.4688454
12.3,1.0320197,-0.004025972,48.76358,0,11.076097,36.815582,-0.00029790495,13.14102,11.076384,26.573748,-9.4687653
12.4,1.0327361,-0.0043261512,49.141159,0,11.076097,37.115582,-0.00030520212,13.142194,11.076316,26.789633,-9.4688396
12.5,1.0301496,-0.0046552531,49.33926,0,11.076097,37.415588,-0.00032801492,13.120591,11.076412,27.134281,-9.4682865
12.6,1.0307767,-0.0052997083,49.623367,0,11.076097,37.715584,-0.00036170374,13.126471,11.076751,27.451254,-9.4682779
12.7,1.0325327,-0.0052043055,50.018536,0,11.076097,38.015587,-0.00037495157,13.167675,11.07646,27.754322,-9.4678402
12.8,1.0380354,-0.0057178587,50.414318,0,11.076097,38.315575,-0.00038990669,13.224738,11.076549,27.964943,-9.4678602
12.9,1.0364646,-0.0060289549,50.780342,0,11.076097,38.615578,-0.00042569547,13.210125,11.077077,28.281448,-9.4674282
13.0,1.0399671,-0.0065509784,51.054455,0,11.076097,38.915573,-0.00043755554,13.244932,11.075224,28.557243,-9.4674597
13.1,1.0398965,-0.0067487867,51.424473,0,11.076097,39.215572,-0.00047239862,13.243415,11.074678,28.864054,-9.4671307
13.2,1.0431652,-0.0071802442,51.56353,0,11.076097,39.515575,-0.00048575524,13.291217,11.076629,29.238743,-9.4671907
13.3,1.0439596,-0.0076986356,51.860722,0,11.076097,39.815578,-0.00052920869,13.303766,11.075555,29.546795,-9.467145
13.4,1.0456611,-0.0083724223,52.211651,0,11.076097,40.115578,-0.00055902486,13.325766,11.076117,29.856705,-9.4667444
13.5,1.0422904,-0.0088561261,52.280746,0,11.076097,40.415585,-0.00060611713,13.269934,11.076748,30.270203,-9.4664993
13.6,1.0464026,-0.0093970401,52.615475,0,11.076097,40.715584,-0.000630775,13.338218,11.076395,30.660255,-9.466568
13.7,1.0482399,-0.01003116,52.908115,0,11.076097,41.015591,-0.00068618107,13.346138,11.07595,31.01696,-9.4661264
13.8,1.0541389,-0.010487541,52.973129,0,11.076097,41.315586,-0.00071362674,13.427908,11.076443,31.311489,-9.4658947
13.9,1.0587121,-0.010802918,53.250198,0,11.076097,41.615582,-0.00074554852,13.492862,11.075876,31.741728,-9.4655962
14.0,1.0576785,-0.010882137,53.423382,0,11.076097,41.915577,-0.00073116244,13.46777,11.075568,32.108303,-9.4658279
14.1,1.0600516,-0.011462412,53.630791,0,11.076097,42.215572,-0.00079009135,13.489492,11.07567,32.514389,-9.4653263
14.2,1.0599235,-0.012393651,53.913712,0,11.076097,42.515568,-0.00083160587,13.508246,11.076406,32.894264,-9.4652052
14.3,1.0603977,-0.012913352,53.973141,0,11.076097,42.815571,-0.00088123273,13.5121,11.075853,33.274357,-9.4655972
14.4,1.0580902,-0.01332865,54.242973,0,11.076097,43.115574,-0.00089742173,13.486129,11.076379,33.722984,-9.4650002
14.5,1.0640411,-0.01391084,54.30265,0,11.076097,43.415577,-0.00094207231,13.555889,11.075253,34.121796,-9.4645529
14.6,1.0696135,-0.01424934,54.562897,0,11.076097,43.71558,-0.00095468457,13.644081,11.075566,34.587742,-9.464735
14.7,1.0727565,-0.014849215,54.62138,0,11.076097,44.015583,-0.0010077519,13.67452,11.07597,34.999691,-9.4642735
14.8,1.0683885,-0.015618366,54.873314,0,11.076097,44.315586,-0.0010529052,13.618095,11.075942,35.363827,-9.4638147
14.9,1.0754002,-0.015965434,54.929115,0,11.076097,44.615585,-0.0010848431,13.693883,11.075819,35.80275,-9.464016
15.0,1.0726304,-0.016766699,55.1315,0,11.076097,44.915588,-0.0011243667,13.65509,11.075927,36.166107,-9.4634752
15.1,1.0759747,-0.016922748,55.234592,0,11.076097,45.21558,-0.0011429223,13.715268,11.075879,36.638882,-9.4634314
15.2,1.0711881,-0.017925458,55.357391,0,11.076097,45.515575,-0.0011874152,13.645201,11.076482,37.013073,-9.463294
15.3,1.0771905,-0.018284705,55.425777,0,11.076097,45.815575,-0.0012315286,13.736198,11.077011,37.534569,-9.4631195
15.4,1.0777324,-0.019099804,55.531124,0,11.076097,46.115566,-0.0012727116,13.741388,11.076362,37.942257,-9.463131
15.5,1.0779004,-0.019363385,55.535683,0,11.076097,46.415573,-0.0013025765,13.748788,11.076121,38.407166,-9.4628468
15.6,1.0833317,-0.020062167,55.718807,0,11.076097,46.715572,-0.0013373288,13.807198,11.07476,38.913288,-9.4623795
15.7,1.0871124,-0.020315399,55.835293,0,11.076097,47.015575,-0.0013688576,13.849633,11.076027,39.346821,-9.4622679
15.8,1.0917717,-0.020978348,55.843151,0,11.076097,47.315582,-0.0014026024,13.908441,11.076118,39.811409,-9.4620733
15.9,1.0908819,-0.021743428,55.92804,0,11.076097,47.615582,-0.0014643464,13.919865,11.075933,40.257118,-9.4622183
16.0,1.0894653,-0.022186611,56.118103,0,11.076097,47.915588,-0.0014777203,13.889562,11.076365,40.754391,-9.4621239
16.1,1.0924371,-0.022642469,56.12867,0,11.076097,48.215588,-0.0015275951,13.919432,11.075886,41.187317,-9.4620695
16.2,1.0942354,-0.023421295,56.129128,0,11.076097,48.515587,-0.001557111,13.959495,11.076732,41.662064,-9.4618711
16.3,1.0943396,-0.024035683,56.129147,0,11.076097,48.815575,-0.0016209286,13.960789,11.075988,42.158607,-9.4614172
16.4,1.0966036,-0.024355242,56.129147,0,11.076097,49.115574,-0.0016244149,13.98825,11.075383,42.669155,-9.4610596
16.5,1.0996507,-0.02465035,56.229778,0,11.076097,49.415573,-0.0016489159,14.032715,11.075017,43.138481,-9.4607887
16.6,1.0995686,-0.02542389,56.368587,0,11.076097,49.715572,-0.0016911827,14.023995,11.075527,43.592636,-9.4601936
16.7,1.1024772,-0.025923161,56.423306,0,11.076097,50.015575,-0.0017412211,14.063547,11.076699,44.07021,-9.4605446
16.8,1.1001265,-0.026479831,56.425674,0,11.076097,50.315578,-0.0017616389,14.028649,11.075914,44.586159,-9.4606781
16.9,1.1012888,-0.026907416,56.425777,0,11.076097,50.615578,-0.0018113274,14.052228,11.075884,45.035694,-9.4604149
17.0,1.1011084,-0.027513519,56.425777,0,11.076097,50.915585,-0.0018347742,14.042527,11.076357,45.479256,-9.4598961
17.1,1.1068959,-0.028181892,56.425777,0,11.076097,51.215584,-0.0018886798,14.129638,11.07573,45.964954,-9.4597435
17.2,1.1066729,-0.028839283,56.425777,0,11.076097,51.515591,-0.0019197725,14.125243,11.075499,46.520561,-9.4595394
17.3,1.106392,-0.029559448,56.425777,0,11.076097,51.815586,-0.0019838556,14.12092,11.076183,46.932137,-9.4592857
17.4,1.1076908,-0.029905258,56.425777,0,11.076097,52.115582,-0.0019870196,14.138595,11.075871,47.408092,-9.4594917
17.5,1.1080073,-0.030598285,56.425777,0,11.076097,52.415573,-0.0020562038,14.150827,11.075949,47.920982,-9.4591627
17.6,1.1130483,-0.0307885,56.5065,0,11.076097,52.715572,-0.0020522312,14.19867,11.076339,48.425339,-9.4588575
17.7,1.1112443,-0.031276423,56.429272,0,11.076097,53.015568,-0.0020998816,14.181298,11.076262,48.844769,-9.4587011
17.8,1.114683,-0.031772841,56.42593,0,11.076097,53.315571,-0.0021168061,14.218048,11.075408,49.371601,-9.4585638
17.9,1.1133558,-0.032164853,56.425785,0,11.076097,53.615574,-0.0021566171,14.18961,11.076423,49.797306,-9.4586439
18.0,1.1159273,-0.033143021,56.425785,0,11.076097,53.915577,-0.0022001991,14.238653,11.076452,50.324787,-9.4583387
18.1,1.1115627,-0.033551563,56.425785,0,11.076097,54.21558,-0.0022475738,14.182495,11.076779,50.694767,-9.4584303
18.2,1.1156178,-0.034413226,56.425785,0,11.076097,54.515587,-0.0022920303,14.239668,11.076013,51.234356,-9.4583826
18.3,1.1162139,-0.035117738,56.300976,0,11.076097,54.815586,-0.0023410812,14.253064,11.076318,51.803921,-9.4578772
18.4,1.1212434,-0.035361283,56.396618,0,11.076097,55.115589,-0.0023545064,14.305756,11.075574,52.16547,-9.4574594
18.5,1.124581,-0.036161069,56.142139,0,11.076097,55.415588,-0.0024266769,14.356315,11.0761,52.7085,-9.4574995
18.6,1.1218626,-0.036655277,56.129711,0,11.076097,55.71558,-0.0024396982,14.314371,11.076254,53.17033,-9.4573994
18.7,1.1227396,-0.036782809,56.141636,0,11.076097,56.015575,-0.0024594029,14.322118,11.075235,53.632587,-9.4573822
18.8,1.1216354,-0.037398584,56.129688,0,11.076097,56.315575,-0.0024906828,14.309948,11.076781,54.144329,-9.4573202
18.9,1.1213186,-0.037877839,56.129177,0,11.076097,56.61557,-0.0025373029,14.308761,11.076105,54.618351,-9.4569607
19.0,1.1237851,-0.038320135,56.000809,0,11.076097,56.915573,-0.002549164,14.342554,11.076851,55.066647,-9.4570608
19.1,1.1231763,-0.038977597,55.892448,0,11.076097,57.21558,-0.0026101568,14.341131,11.076062,55.560993,-9.4565887
19.2,1.1240933,-0.039206166,55.845627,0,11.076097,57.515579,-0.0026148076,14.334992,11.076389,56.01329,-9.4562483
19.3,1.1288133,-0.039956003,55.843601,0,11.076097,57.815582,-0.0026667069,14.40968,11.075919,56.475872,-9.4558992
19.4,1.130852,-0.040352475,55.819298,0,11.076097,58.115585,-0.0026751074,14.433256,11.076009,56.932171,-9.4560499
19.5,1.1298176,-0.0409077,55.715984,0,11.076097,58.415596,-0.0027277279,14.411013,11.075649,57.378216,-9.4560347
19.6,1.1280164,-0.041661199,55.544716,0,11.076097,58.715584,-0.0027627237,14.403562,11.075155,57.872353,-9.4558878
19.7,1.1270469,-0.042175908,55.410202,0,11.076097,59.015587,-0.0028167982,14.394226,11.076994,58.409855,-9.4558764
19.8,1.1243143,-0.042627752,55.323849,0,11.076097,59.315575,-0.0028325762,14.354451,11.077285,58.817768,-9.4556551
19.9,1.1279383,-0.043352079,55.297455,0,11.076097,59.61557,-0.0028967699,14.400338,11.076039,59.335606,-9.455368
20.0,1.1306382,-0.044001866,55.241776,0,11.076097,59.915573,-0.0029218292,14.438588,11.075856,59.732933,-9.4552755
20.1,1.132377,-0.044577301,55.239368,0,11.076097,60.215572,-0.0029680294,14.468135,11.074583,60.180904,-9.4550457
20.2,1.1298183,-0.045035053,54.958527,0,11.076097,60.515575,-0.0029881408,14.43695,11.075839,60.648438,-9.4547443
20.3,1.1306335,-0.045753334,54.9328,0,11.076097,60.815578,-0.0030491145,14.430212,11.076806,61.13192,-9.454669
20.4,1.1344215,-0.046441182,54.93169,0,11.076097,61.115585,-0.0030767343,14.483299,11.077306,61.569141,-9.4548759
20.5,1.1231674,-0.047253281,54.715832,0,11.076097,61.415585,-0.0031563086,14.338209,11.076352,61.96756,-9.4546852
20.6,1.1261587,-0.047431286,54.627998,0,11.076097,61.715588,-0.0031368749,14.377287,11.075727,62.453693,-9.4546633
20.7,1.1258287,-0.048005883,54.624195,0,11.076097,62.015598,-0.0032021359,14.385852,11.075932,62.869255,-9.4540195
20.8,1.1311227,-0.048363388,54.356174,0,11.076097,62.315586,-0.0032049119,14.460351,11.075893,63.248432,-9.4543314
20.9,1.1294155,-0.048932206,54.307617,0,11.076097,62.615582,-0.0032646416,14.433382,11.07656,63.707188,-9.4539042
21.0,1.1331221,-0.049095415,54.305515,0,11.076097,62.915577,-0.0032525074,14.477808,11.07559,64.131218,-9.4539404
21.1,1.1322834,-0.049310941,53.990784,0,11.076097,63.215576,-0.0032928484,14.457439,11.075833,64.600342,-9.4539013
21.2,1.1333088,-0.0500228,53.976479,0,11.076097,63.515572,-0.0033199892,14.459849,11.075641,65.034332,-9.4534559
21.3,1.1328181,-0.050397795,53.975857,0,11.076097,63.815575,-0.0033652433,14.462542,11.076143,65.366081,-9.4533176
21.4,1.1305941,-0.050465479,53.684307,0,11.076097,64.115593,-0.0033486951,14.43349,11.07641,65.860435,-9.4530134
21.5,1.1332781,-0.050686445,53.658363,0,11.076097,64.415588,-0.0033864318,14.470168,11.075226,66.226517,-9.4529333
21.6,1.1242571,-0.051071744,53.657276,0,11.076097,64.715584,-0.003388179,14.361121,11.076291,66.5802,-9.4523363
21.7,1.1344677,-0.051217217,53.344685,0,11.076097,65.015579,-0.0034212512,14.483376,11.075813,67.042198,-9.4524851
