Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
3.3,1.3892175,-0.0023347854,0.0,0,11.076097,9.815917,-0.0001528115,17.694952,11.075814,22.435488,-9.4849215
3.4,1.3894824,-0.0021909035,0.0,0,11.076097,10.115914,-0.00017134618,17.703842,11.075849,22.452291,-9.4847536
3.5,1.3852131,-0.0022597536,0.0,0,11.076097,10.415915,-0.00015057615,17.635241,11.075738,22.426348,-9.484252
3.6,1.3847392,-0.0020453131,0.0,0,11.076097,10.715916,-0.00016154222,17.622992,11.075944,22.437038,-9.4841776
3.7,1.3813032,-0.0023809548,0.0,0,11.076097,11.015916,-0.00015494792,17.587334,11.075853,22.422207,-9.4840603
3.8,1.3797095,-0.0021029362,0.0,0,11.076097,11.315915,-0.00016352272,17.567093,11.076634,22.437513,-9.484025
3.9,1.3794082,-0.0021803135,0.0,0,11.076097,11.615913,-0.00013701392,17.574541,11.075706,22.458614,-9.4837465
4.0,1.3748649,-0.0021368496,0.0,0,11.076097,11.915916,-0.00016872914,17.511066,11.076189,22.464621,-9.4834375
4.1,1.372573,-0.0022568342,0.0,0,11.076097,12.215916,-0.0001409564,17.462725,11.07613,22.405462,-9.4833441
4.2,1.3700942,-0.0023285525,0.0,0,11.076097,12.515913,-0.00018418537,17.428566,11.075952,22.46785,-9.4828167
4.3,1.3665482,-0.0023540861,0.0,0,11.076097,12.815916,-0.00012623028,17.398357,11.075759,22.414413,-9.482645
4.4,1.3632253,-0.0023021195,0.0,0,11.076097,13.115914,-0.00017449765,17.368252,11.076088,22.425404,-9.4822998
4.5,1.3593439,-0.0024494273,0.0,0,11.076097,13.415916,-0.00013885718,17.311289,11.076417,22.420723,-9.4818678
4.6,1.3601424,-0.002203227,0.0,0,11.076097,13.715915,-0.00016264783,17.325289,11.076007,22.384508,-9.4818993
4.7,1.3594502,-0.0025295438,0.0,0,11.076097,14.015914,-0.0001430394,17.308811,11.076715,22.414463,-9.4816647
4.8,1.3537734,-0.0023466856,0.0,0,11.076097,14.315917,-0.0001692215,17.239573,11.076126,22.436699,-9.4812231
4.9,1.3572133,-0.0023170414,0.0,0,11.076097,14.615913,-0.00012571081,17.286741,11.076074,22.412115,-9.4811659
5.0,1.3521409,-0.0020009161,0.0,0,11.076097,14.915915,-0.00014943878,17.219589,11.076357,22.361088,-9.4809713
5.1,1.3505728,-0.0021467272,0.0,0,11.076097,15.215916,-0.00011514136,17.21492,11.07572,22.382484,-9.4808779
5.2,1.3484182,-0.0020610881,0.0,0,11.076097,15.515914,-0.00014201006,17.175045,11.076319,22.421761,-9.4810209
5.3,1.3455164,-0.0023067906,0.0,0,11.076097,15.815915,-0.00012389083,17.136185,11.076223,22.372589,-9.4808235
5.4,1.3440818,-0.0021224592,0.0,0,11.076097,16.115913,-0.0001441995,17.117224,11.076743,22.397696,-9.4806175
5.5,1.3455383,-0.0024887281,0.0,0,11.076097,16.415915,-0.00014152548,17.135048,11.075787,22.391336,-9.4802074
5.6,1.3411633,-0.0021955562,0.0,0,11.076097,16.715918,-0.00014542689,17.071871,11.075809,22.411652,-9.4799109
5.7,1.3462006,-0.0022289879,0.0,0,11.076097,17.015915,-0.00012676291,17.142799,11.075774,22.416048,-9.4799461
5.8,1.3393024,-0.0022614829,0.0,0,11.076097,17.315914,-0.00014889942,17.048456,11.076422,22.46377,-9.4798298
5.9,1.3406361,-0.0023367098,0.0,0,11.076097,17.615913,-0.00015045106,17.07048,11.076448,22.403433,-9.4799252
6.0,1.3344699,-0.0021985956,0.0,0,11.076097,17.915913,-0.00014198436,16.996378,11.076921,22.40398,-9.4792576
6.1,1.3350085,-0.0022921057,0.0,0,11.076097,18.215916,-0.00014191915,17.000563,11.076046,22.409611,-9.4792366
6.2,1.3337563,-0.0021453439,0.0,0,11.076097,18.515917,-0.00013198356,16.982996,11.074949,22.439425,-9.4789305
6.3,1.3400669,-0.0022819794,0.0,0,11.076097,18.815916,-0.0001466433,17.065878,11.075695,22.368437,-9.4789324
6.4,1.3338383,-0.0020940478,0.0,0,11.076097,19.115913,-0.00012473948,16.98064,11.075583,22.404684,-9.4785786
6.5,1.3329515,-0.0025147172,0.0,0,11.076097,19.415915,-0.00016523541,16.966341,11.076345,22.456818,-9.4784746
6.6,1.3286723,-0.0022204099,0.0,0,11.076097,19.715916,-0.00014778586,16.91474,11.076305,22.386827,-9.4783239
6.7,1.3271357,-0.0024274709,0.0,0,11.076097,20.015913,-0.00016970914,16.897268,11.075082,22.436008,-9.4779816
6.8,1.3264893,-0.0024226666,0.0,0,11.076097,20.315916,-0.00015615545,16.893856,11.076088,22.40045,-9.4779491
6.9,1.3240426,-0.0023611092,0.0,0,11.076097,20.615913,-0.00015950702,16.865921,11.07592,22.374725,-9.4775572
7.0,1.3302289,-0.0020825139,0.0,0,11.076097,20.915913,-0.00013407067,16.937559,11.075945,22.444538,-9.4775085
7.1,1.322484,-0.0020489139,0.0,0,11.076097,21.215914,-0.00014868927,16.843285,11.075672,22.447737,-9.4772987
7.2,1.3227808,-0.0019800044,0.0,0,11.076097,21.515911,-0.00013223631,16.825857,11.076087,22.436949,-9.4772129
7.3,1.3221176,-0.0021648384,0.0,0,11.076097,21.815916,-0.00015521033,16.832357,11.076388,22.425335,-9.4767876
7.4,1.3174899,-0.0020571058,0.0,0,11.076097,22.115913,-0.00013920355,16.763348,11.075696,22.426014,-9.47682
7.5,1.3197837,-0.0018805012,0.0,0,11.076097,22.415915,-0.00014436195,16.80131,11.07568,22.374552,-9.4764328
7.6,1.3180199,-0.0022531501,0.0,0,11.076097,22.715912,-0.00015057207,16.78434,11.0758,22.416533,-9.4763937
7.7,1.3154672,-0.0021548579,0.0,0,11.076097,23.015913,-0.00016701926,16.753944,11.075916,22.367884,-9.4760609
7.8,1.3140808,-0.0024265463,2.0028007,0,11.076097,23.315916,-0.00016127303,16.721111,11.076453,22.394201,-9.4760342
7.9,1.3127437,-0.0020931528,4.2760701,0,11.076097,23.615911,-0.00016660005,16.711784,11.076777,22.429789,-9.4757624
8.0,1.3180412,-0.0022594593,7.390655,0,11.076097,23.915913,-0.0001510127,16.791328,11.076343,22.405279,-9.4755545
8.1,1.3089918,-0.0020818948,10.052923,0,11.076097,24.215914,-0.00016267208,16.671492,11.075727,22.424988,-9.4754229
8.2,1.3185515,-0.0022140432,11.040524,0,11.076097,24.515913,-0.0001484293,16.791039,11.076372,22.42911,-9.4754658
8.3,1.3119464,-0.0021241962,13.59862,0,11.076097,24.81591,-0.0001587627,16.726477,11.075417,22.42016,-9.4751701
8.4,1.3096286,-0.0021744515,15.838029,0,11.076097,25.115911,-0.00013879796,16.682201,11.075921,22.448858,-9.4751472
8.5,1.3095725,-0.0019407599,17.453144,0,11.076097,25.415913,-0.00014979226,16.673809,11.076459,22.47117,-9.4747829
8.6,1.3082489,-0.0023658378,18.662407,0,11.076097,25.715914,-0.00014516978,16.675131,11.07603,22.476202,-9.4745159
8.7,1.3063301,-0.0020694858,20.628571,0,11.076097,26.015911,-0.0001592542,16.63541,11.076311,22.378963,-9.4742908
8.8,1.3117999,-0.002273604,22.325958,0,11.076097,26.31591,-0.00013124735,16.714493,11.07557,22.422869,-9.4740438
8.9,1.3084203,-0.0018088761,23.312309,0,11.076097,26.615913,-0.00014770395,16.659939,11.075506,22.484919,-9.4739161
9.0,1.3098124,-0.0022150956,24.745298,0,11.076097,26.915911,-0.00013205987,16.691372,11.07653,22.433777,-9.4740992
9.1,1.2993193,-0.0021852895,26.063316,0,11.076097,27.215914,-0.00017069372,16.549242,11.0761,22.495234,-9.4734735
9.2,1.301639,-0.0022409742,27.344332,0,11.076097,27.515913,-0.00012098733,16.574045,11.076446,22.444292,-9.4733286
9.3,1.3061918,-0.0021490881,28.549124,0,11.076097,27.815914,-0.00015638386,16.641239,11.075784,22.445093,-9.473237
9.4,1.3027751,-0.0024818773,29.645073,0,11.076097,28.115911,-0.00014203755,16.589386,11.076183,22.48012,-9.4728727
9.5,1.3075173,-0.0021489102,30.767141,0,11.076097,28.415909,-0.00015887537,16.642864,11.075647,22.573013,-9.4728117
9.6,1.3036243,-0.002381179,31.705492,0,11.076097,28.715914,-0.00013683668,16.608044,11.075713,22.553099,-9.4727182
9.7,1.3016706,-0.0022879546,32.75351,0,11.076097,29.015909,-0.0001604292,16.568836,11.076226,22.560541,-9.4724913
9.8,1.3000548,-0.0023394341,33.72303,0,11.076097,29.315914,-0.00012213537,16.559961,11.076853,22.657722,-9.4726124
9.9,1.3051516,-0.0020881831,34.606091,0,11.076097,29.61591,-0.0001492227,16.62841,11.076107,22.722151,-9.4725208
10.0,1.2993336,-0.0024719937,35.420002,0,11.076097,29.915911,-0.00014817751,16.541233,11.076349,22.740862,-9.4720488
10.1,1.3079062,-0.0023410795,36.268059,0,11.076097,30.215912,-0.00015551607,16.664711,11.076147,22.86445,-9.4720078
10.2,1.2972655,-0.0025846132,37.051163,0,11.076097,30.515909,-0.00014646754,16.522043,11.07558,22.939455,-9.4714727
10.3,1.3031675,-0.002558992,38.097801,0,11.076097,30.815914,-0.00016811134,16.588585,11.075469,22.954557,-9.47155
10.4,1.3089896,-0.0023827178,38.53141,0,11.076097,31.115911,-0.00014045574,16.668972,11.075994,23.112347,-9.4715662
10.5,1.3061048,-0.0026590915,39.493725,0,11.076097,31.415913,-0.00016173738,16.637144,11.075816,23.188303,-9.4716101
10.6,1.3056865,-0.0027131753,40.147923,0,11.076097,31.71591,-0.000175963,16.625727,11.075592,23.257711,-9.4715223
10.7,1.3089978,-0.0026553529,40.81535,0,11.076097,32.015907,-0.00016911204,16.682594,11.076289,23.394773,-9.4712687
10.8,1.3100854,-0.0027764621,41.434189,0,11.076097,32.31591,-0.00018855145,16.676552,11.0758,23.528131,-9.4707918
10.9,1.3036886,-0.0027444598,42.19574,0,11.076097,32.615913,-0.00017380483,16.618286,11.075957,23.625784,-9.4708042
11.0,1.3077693,-0.0028249824,42.876026,0,11.076097,32.91592,-0.00019113663,16.664089,11.076228,23.766691,-9.4709282
11.1,1.3070602,-0.0030334522,43.211864,0,11.076097,33.215919,-0.00018810727,16.645739,11.075782,23.970161,-9.4707832
11.2,1.2961452,-0.0033453549,43.751945,0,11.076097,33.515911,-0.00022482687,16.503202,11.075672,24.110262,-9.4704075
11.3,1.3042383,-0.0032076829,44.430817,0,11.076097,33.815914,-0.00020554379,16.611319,11.076037,24.202286,-9.4704094
11.4,1.3014681,-0.003639421,44.820499,0,11.076097,34.115902,-0.00024922067,16.575064,11.075686,24.463326,-9.4702339
11.5,1.2978927,-0.0036906069,45.45261,0,11.076097,34.415897,-0.00024086222,16.532644,11.075965,24.583813,-9.4699202
11.6,1.3039254,-0.0035062467,45.952957,0,11.076097,34.715904,-0.0002425706,16.603565,11.076123,24.7703,-9.469697
11.7,1.2994109,-0.0039299796,46.307339,0,11.076097,35.015907,-0.00026577836,16.547743,11.075815,24.95013,-9.4696274
11.8,1.3052493,-0.0039311545,46.774639,0,11.076097,35.31591,-0.00027641642,16.617287,11.076232,25.219156,-9.469677
11.9,1.3021921,-0.0039664479,47.042336,0,11.076097,35.615913,-0.00026686621,16.578085,11.075225,25.473261,-9.4695654
12.0,1.3008145,-0.0041112583,47.685558,0,11.076097,35.915916,-0.00028822591,16.574757,11.07647,25.606264,-9.4691849
12.1,1.3014929,-0.0043389406,48.246071,0,11.076097,36.215919,-0.00029121569,16.573204,11.075387,25.813295,-9.4690018
12.2,1.2991239,-0.0045816083,48.377831,0,11.076097,36.515919,-0.00032528522,16.544781,11.075545,26.175131,-9.468833
12.3,1.297509,-0.0048550256,48.792831,0,11.076097,36.815918,-0.0003272873,16.535402,11.076502,26.316849,-9.468791
12.4,1.301779,-0.0049818009,49.210224,0,11.076097,37.115913,-0.0003523434,16.589041,11.075906,26.598036,-9.4684105
12.5,1.307219,-0.0050840038,49.601326,0,11.076097,37.415913,-0.00033497854,16.650017,11.075936,26.863626,-9.4686089
12.6,1.3041183,-0.0050495551,49.977383,0,11.076097,37.7159,-0.00036189787,16.598577,11.076193,27.172056,-9.4684343
12.7,1.3044895,-0.005365639,50.373299,0,11.076097,38.015903,-0.000354972,16.617599,11.076065,27.367496,-9.4681225
12.8,1.3079561,-0.0051070931,50.534294,0,11.076097,38.315907,-0.00036626062,16.662905,11.075899,27.77035,-9.4679289
12.9,1.312029,-0.0054863277,50.860973,0,11.076097,38.615906,-0.00036030685,16.720032,11.076069,28.040211,-9.4678926
13.0,1.2985086,-0.0057388339,51.181232,0,11.076097,38.915909,-0.00040415648,16.541294,11.075451,28.326265,-9.4673319
13.1,1.2995034,-0.0059920158,51.553024,0,11.076097,39.215916,-0.00038242855,16.559464,11.07605,28.653074,-9.4671993
13.2,1.3037766,-0.0061048907,51.876545,0,11.076097,39.515915,-0.00043796108,16.612339,11.076355,28.937048,-9.4670906
13.3,1.3114182,-0.0063993977,52.181404,0,11.076097,39.815914,-0.00041700958,16.693956,11.076215,29.320616,-9.4672651
13.4,1.3091098,-0.0063371174,52.530937,0,11.076097,40.115917,-0.00044890499,16.677412,11.076134,29.605591,-9.4670258
13.5,1.3033901,-0.0067048729,52.630974,0,11.076097,40.415913,-0.00042094215,16.605858,11.075585,30.000643,-9.4667683
13.6,1.3057626,-0.0067057745,52.924118,0,11.076097,40.715916,-0.00046651525,16.628922,11.076159,30.298075,-9.4667377
13.7,1.3079622,-0.0070474953,53.132648,0,11.076097,41.015903,-0.00044403909,16.659353,11.075462,30.700005,-9.466464
13.8,1.3056842,-0.0071229408,53.308689,0,11.076097,41.315899,-0.00049369532,16.624294,11.076521,31.028128,-9.4663191
13.9,1.3074052,-0.0073472974,53.629261,0,11.076097,41.615906,-0.00046908119,16.653913,11.076014,31.401985,-9.46593
14.0,1.3018516,-0.007440717,53.846909,0,11.076097,41.915905,-0.00050916162,16.583956,11.076142,31.796709,-9.465826
14.1,1.3034906,-0.0079133129,53.970371,0,11.076097,42.215908,-0.00050312275,16.589355,11.075879,32.192379,-9.465559
14.2,1.3082778,-0.0077734478,54.27903,0,11.076097,42.515911,-0.00052631769,16.654661,11.075484,32.549374,-9.4656458
14.3,1.3046314,-0.0079775527,54.31115,0,11.076097,42.815914,-0.00050630816,16.614315,11.076371,32.960026,-9.4652185
14.4,1.3077072,-0.0082229879,54.610481,0,11.076097,43.115917,-0.00055118772,16.661619,11.076201,33.360569,-9.4649506
14.5,1.3106563,-0.0084012458,54.704975,0,11.076097,43.415916,-0.00053405575,16.698988,11.075453,33.75172,-9.4648962
14.6,1.3102691,-0.0083634825,54.921829,0,11.076097,43.715919,-0.00055609655,16.70566,11.075885,34.186382,-9.4648552
14.7,1.3071228,-0.0089526772,55.153114,0,11.076097,44.015911,-0.00057356805,16.65333,11.075392,34.467216,-9.4643869
14.8,1.3082256,-0.0089036413,55.235527,0,11.076097,44.315914,-0.00058585167,16.652325,11.07589,34.94664,-9.464489
14.9,1.3080295,-0.0092990603,55.491619,0,11.076097,44.615902,-0.00060213899,16.657505,11.075803,35.342331,-9.4644575
15.0,1.3055583,-0.0093900664,55.533974,0,11.076097,44.915897,-0.0006150055,16.627439,11.07562,35.790939,-9.4641228
15.1,1.3064125,-0.0096574519,55.746845,0,11.076097,45.215904,-0.00063609506,16.650482,11.076732,36.156933,-9.4640265
15.2,1.3065091,-0.0096789924,55.966068,0,11.076097,45.515907,-0.00063907681,16.655579,11.075509,36.528229,-9.4637499
15.3,1.3108915,-0.0098290592,55.930309,0,11.076097,45.815907,-0.0006510542,16.709156,11.076881,36.993996,-9.4633846
15.4,1.3086338,-0.0099385306,56.120544,0,11.076097,46.115913,-0.00065887044,16.66238,11.075932,37.428509,-9.4632559
15.5,1.3056891,-0.010301802,56.128777,0,11.076097,46.415913,-0.00069041701,16.630276,11.076578,37.858536,-9.4630127
15.6,1.3067806,-0.010358997,56.251251,0,11.076097,46.715919,-0.00068225473,16.637129,11.075956,38.436764,-9.4632273
15.7,1.2998365,-0.010795447,56.418228,0,11.076097,47.015919,-0.00072151917,16.548273,11.076684,38.825924,-9.462924
15.8,1.3016474,-0.010649884,56.425453,0,11.076097,47.31591,-0.00070275093,16.572308,11.07682,39.348839,-9.4625511
15.9,1.3062761,-0.010960048,56.507267,0,11.076097,47.61591,-0.00074350968,16.631674,11.075939,39.781639,-9.4621201
16.0,1.3070862,-0.010724744,56.683327,0,11.076097,47.915909,-0.00071013888,16.654036,11.076119,40.210388,-9.4622946
16.1,1.3017491,-0.010991862,56.710243,0,11.076097,48.215893,-0.00075382722,16.590725,11.075747,40.769199,-9.4620266
16.2,1.3051685,-0.011405283,56.850124,0,11.076097,48.5159,-0.00076065905,16.62727,11.076439,41.106621,-9.461791
16.3,1.3058212,-0.011283597,56.843388,0,11.076097,48.815903,-0.00076787919,16.636616,11.076877,41.643059,-9.461772
16.4,1.3025837,-0.011497432,56.979912,0,11.076097,49.115906,-0.00076873001,16.595585,11.075791,42.072155,-9.4615574
16.5,1.3005607,-0.011668688,56.985821,0,11.076097,49.415909,-0.00079333654,16.563253,11.076269,42.579407,-9.4612398
16.6,1.3060793,-0.012149826,56.986073,0,11.076097,49.715912,-0.00081203855,16.645741,11.075233,43.07222,-9.4612083
16.7,1.3086542,-0.011852341,56.986084,0,11.076097,50.015915,-0.0008126722,16.672007,11.075592,43.546024,-9.4611044
16.8,1.303908,-0.012321745,57.049461,0,11.076097,50.315914,-0.00082415086,16.610003,11.076483,43.989239,-9.4607954
16.9,1.293666,-0.012514232,57.141415,0,11.076097,50.615917,-0.00085722125,16.495481,11.075753,44.50177,-9.4604387
17.0,1.3001678,-0.01251182,57.090012,0,11.076097,50.915913,-0.00082948763,16.571455,11.076406,45.042759,-9.460577
17.1,1.293759,-0.012808977,57.130249,0,11.076097,51.215908,-0.00088209519,16.483786,11.076273,45.538723,-9.4604139
17.2,1.2916447,-0.013061,57.205105,0,11.076097,51.515903,-0.00086604885,16.47047,11.076507,46.017849,-9.4601784
17.3,1.2939061,-0.012971429,57.258335,0,11.076097,51.815895,-0.00089024421,16.491961,11.075761,46.461109,-9.4601278
17.4,1.2963963,-0.013201793,57.260639,0,11.076097,52.115902,-0.00087070896,16.518591,11.076575,46.943851,-9.4598999
17.5,1.2978859,-0.01325202,57.260738,0,11.076097,52.415901,-0.00090879446,16.534864,11.075917,47.445843,-9.4598093
17.6,1.2949369,-0.013573909,57.228951,0,11.076097,52.715904,-0.00088648242,16.498106,11.07579,47.997849,-9.4596767
17.7,1.2965561,-0.013562854,57.259365,0,11.076097,53.015911,-0.00093230046,16.530237,11.075936,48.434025,-9.4592772
17.8,1.2991158,-0.01380194,57.222183,0,11.076097,53.31591,-0.00089603406,16.552397,11.076201,48.953312,-9.4592285
17.9,1.2983263,-0.01357595,57.251831,0,11.076097,53.615917,-0.00092588237,16.54248,11.076063,49.423489,-9.4592476
18.0,1.2999355,-0.013795834,57.202328,0,11.076097,53.915916,-0.00089221215,16.569136,11.075268,49.899387,-9.4592247
18.1,1.2912244,-0.013957603,57.191582,0,11.076097,54.215916,-0.00094255491,16.44953,11.076667,50.350925,-9.4586916
18.2,1.2936283,-0.014109937,57.112797,0,11.076097,54.515907,-0.00091160508,16.485275,11.076074,50.865833,-9.458744
18.3,1.2908739,-0.014209883,57.176609,0,11.076097,54.815907,-0.00096313504,16.452305,11.075998,51.327469,-9.4582453
18.4,1.2950037,-0.014213588,56.994331,0,11.076097,55.115898,-0.00091944047,16.494789,11.076132,51.861942,-9.4580116
18.5,1.2975788,-0.014359873,56.986443,0,11.076097,55.415897,-0.00096563221,16.524794,11.076214,52.335087,-9.4579735
18.6,1.2965149,-0.014591825,56.986099,0,11.076097,55.7159,-0.000951508,16.520885,11.076074,52.736507,-9.4579449
18.7,1.2945395,-0.014497847,56.986088,0,11.076097,56.015903,-0.00097264431,16.488464,11.076309,53.200161,-9.4577675
18.8,1.2934784,-0.014609282,56.986088,0,11.076097,56.315907,-0.0009553234,16.485361,11.075934,53.722191,-9.4577255
18.9,1.2918211,-0.014460014,56.986088,0,11.076097,56.61591,-0.00095914671,16.457708,11.075059,54.139103,-9.4575043
19.0,1.2896949,-0.014939693,56.986088,0,11.076097,56.915913,-0.00097675424,16.450008,11.075006,54.643753,-9.4572639
19.1,1.2915133,-0.014770278,56.777035,0,11.076097,57.215916,-0.00098161912,16.466515,11.074292,55.10186,-9.4570036
19.2,1.2920544,-0.015045812,56.714264,0,11.076097,57.515911,-0.00098992779,16.478329,11.075406,55.555107,-9.456974
19.3,1.2994554,-0.014749822,56.711548,0,11.076097,57.815907,-0.00097798905,16.563972,11.075462,56.039551,-9.4567242
19.4,1.2957066,-0.015051236,56.71143,0,11.076097,58.115906,-0.00099469186,16.503265,11.075754,56.500111,-9.4565773
19.5,1.2886537,-0.014913679,56.71143,0,11.076097,58.415901,-0.00098876457,16.430679,11.075929,56.944649,-9.4562883
19.6,1.2882414,-0.015001897,56.599514,0,11.076097,58.715893,-0.00099005399,16.424166,11.076334,57.375866,-9.456213
19.7,1.2872031,-0.015345943,56.463844,0,11.076097,59.015896,-0.0010187768,16.413694,11.075876,57.872395,-9.456068
19.8,1.2933079,-0.015344882,56.427429,0,11.076097,59.315903,-0.0010211635,16.484625,11.075782,58.287903,-9.4561787
19.9,1.2838504,-0.015621886,56.425854,0,11.076097,59.615906,-0.0010303886,16.353441,11.075887,58.761997,-9.4557514
20.0,1.2899854,-0.015692009,56.304764,0,11.076097,59.915909,-0.0010549284,16.43116,11.075341,59.199379,-9.4557495
20.1,1.2850856,-0.015692346,56.168705,0,11.076097,60.215912,-0.0010451657,16.379511,11.075749,59.645832,-9.4554605
20.2,1.2859489,-0.015850004,56.130859,0,11.076097,60.515915,-0.0010647859,16.38242,11.076098,60.087494,-9.4552622
20.3,1.2859979,-0.015715018,56.129227,0,11.076097,60.815914,-0.0010439456,16.383509,11.07647,60.545666,-9.4551792
20.4,1.2808766,-0.015867174,56.012733,0,11.076097,61.115913,-0.0010724927,16.332653,11.075911,61.007587,-9.4546595
20.5,1.2813112,-0.015685735,55.928631,0,11.076097,61.415909,-0.0010436018,16.332653,11.076057,61.390335,-9.454668
20.6,1.2849733,-0.015868949,55.852947,0,11.076097,61.715908,-0.0010704666,16.370131,11.076103,61.832428,-9.4544449
20.7,1.2839427,-0.015930399,55.843914,0,11.076097,62.015896,-0.0010666968,16.373999,11.076524,62.247044,-9.4543657
20.8,1.2841643,-0.015983244,55.843525,0,11.076097,62.315895,-0.0010856366,16.3659,11.076507,62.622948,-9.4541998
20.9,1.2834638,-0.015907487,55.571636,0,11.076097,62.615898,-0.001065805,16.357342,11.075694,63.058777,-9.4539661
21.0,1.2844892,-0.015935274,55.537437,0,11.076097,62.915901,-0.0010874741,16.369287,11.075647,63.489574,-9.4540892
21.1,1.2797805,-0.016041562,55.429554,0,11.076097,63.215904,-0.0010706015,16.307892,11.076045,63.945507,-9.4538784
21.2,1.2877624,-0.015831692,55.299438,0,11.076097,63.515907,-0.0010724362,16.406548,11.075425,64.338478,-9.453619
21.3,1.2813188,-0.016376656,55.257866,0,11.076097,63.81591,-0.0010910074,16.320713,11.07593,64.71701,-9.4535494
21.4,1.2753555,-0.016294653,55.240063,0,11.076097,64.115906,-0.0011155738,16.241482,11.076458,65.128914,-9.4531126
