level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2273,2273,195.3439,0.91466522,0.029233288,0.0,0,9.0337009,0.0,0.0015587667,10.913823,10.046773,451.67755,-9.2361765
2274,2274,195.3441,1.8951621,0.03197597,0.0,0,9.0044365,0.0,0.0019429591,20.790579,10.005056,451.72833,-9.23559
2275,2275,195.3443,3.3495741,0.058723655,0.0,0,8.975173,0.0,0.0036508879,38.862007,9.9711351,451.77914,-9.235446
2276,2276,195.3445,4.3268971,0.099809051,0.0,0,8.9459085,0.0,0.0059228977,52.906654,9.9418678,451.82996,-9.2354689
2277,2277,195.3447,4.6920424,0.12081429,0.0,0,8.9166451,0.0,0.0077346927,58.516827,9.9134007,451.88074,-9.2345362
2278,2278,195.3449,4.9203386,0.14401422,0.0,0,8.8873806,0.0,0.0095098028,61.418827,9.8790808,451.93155,-9.2335472
2279,2279,195.3451,5.2434483,0.19153906,0.0,0,8.8581161,0.0,0.011916001,65.055458,9.8393993,451.98236,-9.2328224
2280,2280,195.3453,5.3034201,0.25635907,0.0,0,8.8288527,0.0,0.016095962,66.625114,9.7969112,452.03314,-9.2314911
2281,2281,195.3455,5.0248461,0.33844462,0.0,0,8.7995882,0.0,0.021968259,63.362103,9.7478294,452.08395,-9.2316561
2282,2282,195.3457,4.8903241,0.40696344,0.0,0,8.7703247,0.0,0.026550509,60.610374,9.6935539,452.13477,-9.2329216
2283,2283,195.3459,5.2248211,0.43877155,0.0,0,8.7416477,0.0,0.029036019,63.563137,9.6372395,452.18555,-9.2328758
2284,2284,195.3461,5.4642973,0.4760569,0.0,0,8.7136822,0.0,0.031847272,66.965805,9.5829897,452.23636,-9.2334461
2285,2285,195.3463,5.3669848,0.53658527,0.0,0,8.6858435,0.0,0.035524253,66.242004,9.5340824,452.28714,-9.2342863
2286,2286,195.3465,5.370491,0.58546126,0.0,0,8.6580114,0.0,0.038960427,65.446098,9.4887056,452.33795,-9.2339468
2287,2287,195.3467,5.6933503,0.60883951,0.0,0,8.6301794,0.0,0.041435435,68.853622,9.4466648,452.38876,-9.2335434
2288,2288,195.3469,5.8452554,0.61533552,0.0,0,8.6023474,0.0,0.041992038,71.44429,9.4067926,452.43954,-9.2326403
2289,2289,195.3471,5.5042262,0.62121862,0.0,0,8.5745163,0.0,0.041878,68.296097,9.3680191,452.49036,-9.2319565
2290,2290,195.3473,5.1250129,0.65449083,0.0,0,8.5466833,0.0,0.04417358,63.088104,9.3340254,452.54117,-9.2325687
2291,2291,195.3475,5.2288194,0.70457107,0.0,0,8.5188513,0.0,0.047689606,62.839737,9.3063231,452.59195,-9.233017
2292,2292,195.3477,5.6912546,0.73377103,0.0,0,8.4910202,0.0,0.049657863,67.794289,9.2791271,452.64276,-9.2329769
