level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
1874,1874,155.3461,0.62081689,0.051150892,0.0,0,9.0044422,0.0,0.0037213059,7.1705804,10.002477,335.19977,-9.3078632
1875,1875,155.3463,1.5901556,0.064364225,0.0,0,8.9751787,0.0,0.0040711467,16.833895,9.9647522,335.43396,-9.3078728
1876,1876,155.3465,3.3759565,0.089376718,0.0,0,8.9459143,0.0,0.0054263799,37.892448,9.9332762,335.66815,-9.3067923
1877,1877,155.3467,4.9602938,0.11383136,0.0,0,8.9166508,0.0,0.0075315903,59.154182,9.9076824,335.90234,-9.3065109
1878,1878,155.3469,5.7739515,0.13958691,0.0,0,8.8873863,0.0,0.0090687564,71.155449,9.8803244,336.13654,-9.3055515
1879,1879,155.3471,6.1982102,0.16433282,0.0,0,8.8581219,0.0,0.010420463,77.192719,9.8460808,336.37073,-9.3034859
1880,1880,155.3473,6.6665697,0.20201364,0.0,0,8.8288584,0.0,0.013133303,82.54142,9.8079062,336.60492,-9.3026381
1881,1881,155.3475,7.1257753,0.27167675,0.0,0,8.7995939,0.0,0.017377991,88.231377,9.7686138,336.83911,-9.3024416
1882,1882,155.3477,7.3203449,0.34383473,0.0,0,8.7703304,0.0,0.021963691,90.87394,9.7252913,337.0733,-9.3017311
1883,1883,155.3479,7.3820662,0.3877244,0.0,0,8.7416534,0.0,0.025729662,91.452713,9.6769753,337.3075,-9.3011036
1884,1884,155.3481,7.6687727,0.42732549,0.0,0,8.7136879,0.0,0.028527187,94.078529,9.6256933,337.54169,-9.301301
1885,1885,155.3483,8.0172243,0.4754259,0.0,0,8.6858492,0.0,0.031261023,98.09758,9.5764465,337.77588,-9.3018637
1886,1886,155.3485,8.2326088,0.51815724,0.0,0,8.6580172,0.0,0.034592196,100.80655,9.5290995,338.01007,-9.3018198
1887,1887,155.3487,8.4788752,0.55720609,0.0,0,8.6301851,0.0,0.037623864,103.15836,9.4840984,338.24426,-9.3014326
1888,1888,155.3489,8.8379173,0.58230668,0.0,0,8.6023531,0.0,0.039066184,107.25232,9.4462891,338.47845,-9.3017473
1889,1889,155.3491,8.9459982,0.58814865,0.0,0,8.574522,0.0,0.039818052,109.37582,9.4118147,338.71265,-9.3016052
1890,1890,155.3493,8.7096329,0.6116125,0.0,0,8.546689,0.0,0.041521128,107.02061,9.3784695,338.94684,-9.3009005
1891,1891,155.3495,8.5229425,0.65252137,0.0,0,8.518857,0.0,0.043739725,104.04008,9.3477097,339.18103,-9.3008986
1892,1892,155.3497,8.645647,0.68059623,0.0,0,8.4910259,0.0,0.045945842,104.62469,9.3170462,339.41522,-9.3015976
1893,1893,155.3499,8.8862181,0.70801401,0.0,0,8.4631929,0.0,0.04826609,107.27927,9.2879753,339.64941,-9.3013449
1894,1894,155.3501,9.0768757,0.7372002,0.0,0,8.4353609,0.0,0.049858674,109.49422,9.2589321,339.88361,-9.2996435
1895,1895,155.3503,9.310895,0.76040703,0.0,0,8.4075298,0.0,0.051439896,111.97218,9.2261353,340.1178,-9.2983484
1896,1896,155.3505,9.5255079,0.80378288,0.0,0,8.3796968,0.0,0.054648399,114.41585,9.1933632,340.35199,-9.2979078
1897,1897,155.3507,9.5183754,0.86418563,0.0,0,8.3518648,0.0,0.058404259,114.55009,9.1557894,340.58618,-9.2976942
1898,1898,155.3509,9.281806,0.9112457,0.0,0,8.3240337,0.0,0.061744761,111.71741,9.1127348,340.82037,-9.2978849
1899,1899,155.3511,9.1286726,0.95329112,0.0,0,8.2962017,0.0,0.065300867,109.11311,9.0692797,341.05457,-9.2991762
1900,1900,155.3513,9.242012,0.99954993,0.0,0,8.2683697,0.0,0.068388775,109.58195,9.0262623,341.28876,-9.3005753
1901,1901,155.3515,9.4093304,1.0375592,0.0,0,8.2405376,0.0,0.070893794,111.38026,8.9849606,341.52295,-9.3015089
1902,1902,155.3517,9.411047,1.0712909,0.0,0,8.2127056,0.0,0.073846079,111.4184,8.9446917,341.75714,-9.3015509
1903,1903,155.3519,9.4222555,1.0984492,0.0,0,8.1848736,0.0,0.075952873,111.07048,8.9068375,341.98468,-9.3004484
1904,1904,155.3521,9.6309061,1.1109036,0.0,0,8.1570415,0.0,0.076558061,112.99187,8.8722105,342.21222,-9.299592
1905,1905,155.3523,9.8460388,1.1274693,0.0,0,8.1292095,0.0,0.077931821,115.49833,8.840519,342.43976,-9.2986755
1906,1906,155.3525,9.8163767,1.159372,0.0,0,8.1013775,0.0,0.080201358,115.54799,8.8123264,342.6673,-9.2983446
1907,1907,155.3527,9.6379595,1.1930518,0.0,0,8.0735455,0.0,0.082251534,113.43312,8.7847967,342.89481,-9.2982874
1908,1908,155.3529,9.5883617,1.2207227,0.0,0,8.0462685,0.0,0.084611148,112.12296,8.7576036,343.12234,-9.2978821
1909,1909,155.3531,9.7236881,1.2460239,0.0,0,8.0196619,0.0,0.086710535,113.07767,8.7300844,343.34988,-9.2984571
1910,1910,155.3533,9.8685255,1.2742014,0.0,0,7.993176,0.0,0.088167228,114.70734,8.7014723,343.57742,-9.298665
1911,1911,155.3535,9.93466,1.3090094,0.0,0,7.9666953,0.0,0.090692617,115.40094,8.6709127,343.80496,-9.2989082
1912,1912,155.3537,10.00895,1.3491505,0.0,0,7.9402156,0.0,0.09401986,115.79149,8.6366272,344.0325,-9.2995853
1913,1913,155.3539,10.094287,1.3915346,0.0,0,7.9137359,0.0,0.096672282,116.5495,8.6005554,344.26001,-9.2995396
1914,1914,155.3541,10.066126,1.4274031,0.0,0,7.8872557,0.0,0.099305198,116.30671,8.5659342,344.48755,-9.2994394
1915,1915,155.3543,9.9338484,1.4586562,0.0,0,7.8607755,0.0,0.10211671,114.64133,8.5327406,344.71509,-9.2994785
1916,1916,155.3545,9.8800707,1.498829,0.0,0,7.8342957,0.0,0.10462843,113.40799,8.4995384,344.94263,-9.2996349
1917,1917,155.3547,9.9475994,1.5356226,0.0,0,7.8078156,0.0,0.10723554,113.65144,8.4655132,345.17017,-9.298912
1918,1918,155.3549,10.009753,1.5572845,0.0,0,7.7813354,0.0,0.10961406,114.17962,8.4321079,345.39771,-9.2977152
1919,1919,155.3551,10.033416,1.5778676,0.0,0,7.7548552,0.0,0.11093413,114.26921,8.4021215,345.62524,-9.2969475
1920,1920,155.3553,10.100621,1.5959458,0.0,0,7.7283754,0.0,0.11193667,114.72705,8.3719797,345.85275,-9.2968979
1921,1921,155.3555,10.206255,1.6130339,0.0,0,7.7018952,0.0,0.11364231,115.6832,8.3432913,346.08029,-9.2975807
1922,1922,155.3557,10.228565,1.6460738,0.0,0,7.675415,0.0,0.11581607,116.02046,8.3179722,346.30783,-9.2986279
1923,1923,155.3559,10.159714,1.6788255,0.0,0,7.6489348,0.0,0.11790035,115.19794,8.2923632,346.53537,-9.2994204
1924,1924,155.3561,10.136122,1.6944785,0.0,0,7.6224551,0.0,0.11976271,114.43827,8.2683039,346.76291,-9.29951
1925,1925,155.3563,10.231063,1.7180324,0.0,0,7.5959754,0.0,0.12150656,115.05475,8.2429018,346.99045,-9.2992268
1926,1926,155.3565,10.348722,1.7498477,0.0,0,7.5694952,0.0,0.12320317,116.31064,8.2157984,347.21796,-9.2984352
1927,1927,155.3567,10.386718,1.7732258,0.0,0,7.543015,0.0,0.12534711,116.66328,8.189991,347.4455,-9.2985392
1928,1928,155.3569,10.381589,1.8053066,0.0,0,7.5165353,0.0,0.12800047,116.3166,8.1638432,347.67303,-9.2986917
1929,1929,155.3571,10.398123,1.8415904,0.0,0,7.4900556,0.0,0.13021642,116.23763,8.1327591,347.90057,-9.2982635
1930,1930,155.3573,10.426878,1.8638,0.0,0,7.4635754,0.0,0.13224141,116.34377,8.1019192,348.12811,-9.2980814
1931,1931,155.3575,10.409048,1.8966155,0.0,0,7.4370952,0.0,0.1349488,115.9388,8.0755243,348.35565,-9.2974987
1932,1932,155.3577,10.359065,1.9377494,0.0,0,7.410615,0.0,0.13747002,115.04782,8.0466137,348.58319,-9.2975359
1933,1933,155.3579,10.357488,1.9588853,0.0,0,7.3846664,0.0,0.13944302,114.63181,8.019207,348.8107,-9.2986565
1934,1934,155.3581,10.419188,1.9783763,0.0,0,7.3593612,0.0,0.14148846,114.97662,7.9904613,349.03824,-9.2992716
1935,1935,155.3583,10.511981,2.0028815,0.0,0,7.3341722,0.0,0.14281815,115.7553,7.9589334,349.26578,-9.2991676
1936,1936,155.3585,10.581248,2.0171216,0.0,0,7.3089881,0.0,0.14385116,116.48716,7.9319119,349.49332,-9.2991428
1937,1937,155.3587,10.584844,2.0404527,0.0,0,7.2838039,0.0,0.14611821,116.42777,7.91008,349.72086,-9.299118
1938,1938,155.3589,10.558544,2.0736949,0.0,0,7.2586198,0.0,0.14827368,115.92529,7.8865433,349.94839,-9.2987232
1939,1939,155.3591,10.550867,2.0924149,0.0,0,7.2334356,0.0,0.14962655,115.66914,7.8631344,350.1759,-9.298707
1940,1940,155.3593,10.566522,2.1117406,0.0,0,7.2082515,0.0,0.15167738,115.55777,7.83955,350.40344,-9.2986288
1941,1941,155.3595,10.595932,2.1413162,0.0,0,7.1830673,0.0,0.15367235,115.59196,7.8136387,350.63098,-9.298152
1942,1942,155.3597,10.646651,2.1658354,0.0,0,7.1578832,0.0,0.15518485,115.94092,7.7893376,350.85852,-9.2976665
1943,1943,155.3599,10.718064,2.1909678,0.0,0,7.1326995,0.0,0.15765223,116.38985,7.7649965,351.08606,-9.2981472
1944,1944,155.3601,10.794505,2.2215798,0.0,0,7.1075153,0.0,0.16005097,116.95628,7.7393103,351.3136,-9.2989159
1945,1945,155.3603,10.833241,2.2459581,0.0,0,7.0823312,0.0,0.16148919,117.31859,7.7138243,351.54114,-9.2983789
1946,1946,155.3605,10.816401,2.2701261,0.0,0,7.0571475,0.0,0.16377427,116.95634,7.6882,351.76865,-9.2987261
1947,1947,155.3607,10.778077,2.3021395,0.0,0,7.0319633,0.0,0.16639097,116.22706,7.6621413,351.99619,-9.2994318
1948,1948,155.3609,10.760108,2.3304658,0.0,0,7.0067792,0.0,0.16813543,115.73518,7.6335883,352.22372,-9.2997303
1949,1949,155.3611,10.76337,2.3512766,0.0,0,6.981595,0.0,0.17017542,115.50716,7.6083913,352.45126,-9.2998133
1950,1950,155.3613,10.785098,2.3712981,0.0,0,6.9564114,0.0,0.17209895,115.53977,7.5849447,352.6788,-9.3000851
1951,1951,155.3615,10.848805,2.3902295,0.0,0,6.9312277,0.0,0.17306007,115.97862,7.5588832,352.90634,-9.2993879
1952,1952,155.3617,10.930621,2.4104536,0.0,0,6.9060431,0.0,0.17476483,116.61108,7.5339775,353.13385,-9.2982111
1953,1953,155.3619,10.977885,2.4347539,0.0,0,6.8808594,0.0,0.17711844,116.99076,7.5112104,352.99619,-9.2983675
1954,1954,155.3621,10.983464,2.4607418,0.0,0,6.8556757,0.0,0.17867239,116.93358,7.4874249,352.81796,-9.2976608
1955,1955,155.3623,10.972158,2.4823799,0.0,0,6.830492,0.0,0.18039876,116.59103,7.4617562,352.63971,-9.297245
1956,1956,155.3625,10.96591,2.5024254,0.0,0,6.8053074,0.0,0.18252091,116.29229,7.4373341,352.46149,-9.2977037
