level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2433,2433,195.3759,0.98692948,0.013530915,0.0,0,9.9098625,0.0,0.0010770118,12.376468,10.006399,449.37097,-9.2360516
2434,2434,195.3761,1.092726,0.017439058,0.0,0,9.9068632,0.0,0.0013055386,13.560763,10.003222,449.37396,-9.2366924
2435,2435,195.3763,1.2234552,0.015491569,0.0,0,9.903863,0.0,0.00090590829,15.175766,9.997097,449.37695,-9.2361898
2436,2436,195.3765,1.361266,0.015360399,0.0,0,9.9008627,0.0,0.0010602805,16.83049,9.9947233,449.37994,-9.2359638
2437,2437,195.3767,1.4895847,0.017751293,0.0,0,9.8978624,0.0,0.0012760088,18.462238,9.9932775,449.38293,-9.2356319
2438,2438,195.3769,1.6286346,0.016561052,0.0,0,9.8948631,0.0,0.00096566172,20.295597,9.9906616,449.38593,-9.2350616
2439,2439,195.3771,1.7654408,0.017585913,0.0,0,9.8918629,0.0,0.0011884569,22.071884,9.9891758,449.38892,-9.2351427
2440,2440,195.3773,1.8926353,0.020807609,0.0,0,9.8888626,0.0,0.0015149011,23.771072,9.9856615,449.39191,-9.2350435
2441,2441,195.3775,2.0207095,0.022368604,0.0,0,9.8858624,0.0,0.0013530492,25.345764,9.9834337,449.39493,-9.234622
2442,2442,195.3777,2.1474545,0.023637911,0.0,0,9.882863,0.0,0.0015212611,26.887672,9.9835987,449.39792,-9.2345133
2443,2443,195.3779,2.2708583,0.023351192,0.0,0,9.8798628,0.0,0.0017339154,28.523523,9.9822168,449.40091,-9.2349653
2444,2444,195.3781,2.4009566,0.023641886,0.0,0,9.8768635,0.0,0.0014593382,30.250053,9.9797392,449.4039,-9.2354002
2445,2445,195.3783,2.5298719,0.024335193,0.0,0,9.8738632,0.0,0.0014970766,31.813398,9.9751329,449.40689,-9.2348509
2446,2446,195.3785,2.6491804,0.022719607,0.0,0,9.870863,0.0,0.0017397831,33.351604,9.9715748,449.40988,-9.2351131
2447,2447,195.3787,2.7664266,0.025314478,0.0,0,9.8678627,0.0,0.0016139904,34.888939,9.9702482,449.41287,-9.2357769
2448,2448,195.3789,2.8901134,0.02803622,0.0,0,9.8648634,0.0,0.0016835805,36.406895,9.9658318,449.41586,-9.2354202
2449,2449,195.3791,3.0138335,0.025948364,0.0,0,9.8618631,0.0,0.0019382307,37.953159,9.9631824,449.41888,-9.2347107
2450,2450,195.3793,3.1314645,0.030220969,0.0,0,9.8588629,0.0,0.0020068299,39.435249,9.9621143,449.42188,-9.2343626
2451,2451,195.3795,3.2530539,0.034007382,0.0,0,9.8558626,0.0,0.0020633508,40.980999,9.9599447,449.42487,-9.2343521
