level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2445,2445,212.0118,0.70389217,0.011962463,0.0,0,8.8581161,0.0,0.00080489944,8.2614326,9.8100958,501.08188,-9.2068434
2446,2446,212.012,1.2825747,0.034157272,0.0,0,8.8288527,0.0,0.0017088151,14.583608,9.7698717,501.11057,-9.2062025
2447,2447,212.0122,2.163986,0.059185009,0.0,0,8.7995882,0.0,0.0034809269,25.125647,9.7375298,501.13928,-9.2056255
2448,2448,212.0124,3.0803142,0.09115877,0.0,0,8.7703247,0.0,0.005830552,36.685364,9.7061024,501.168,-9.2061262
2449,2449,212.0126,3.7425082,0.12066802,0.0,0,8.7416477,0.0,0.0075095003,45.826794,9.6720066,501.19669,-9.2060614
2450,2450,212.0128,4.0046949,0.14339809,0.0,0,8.7136822,0.0,0.0090828463,50.044853,9.6358805,501.2254,-9.2052736
2451,2451,212.013,4.0468197,0.19573368,0.0,0,8.6858435,0.0,0.01251808,50.829185,9.5952435,501.25412,-9.2050848
2452,2452,212.0132,3.9923186,0.27530363,0.0,0,8.6580114,0.0,0.017342255,50.140202,9.5507774,501.28284,-9.2051277
2453,2453,212.0134,3.8969779,0.34260505,0.0,0,8.6301794,0.0,0.022113526,48.842308,9.4988499,501.31152,-9.205162
2454,2454,212.0136,3.8210878,0.39784864,0.0,0,8.6023474,0.0,0.026403839,47.492477,9.4435091,501.34024,-9.2051497
2455,2455,212.0138,3.80494,0.44836617,0.0,0,8.5745163,0.0,0.029587615,46.968403,9.3899622,501.36896,-9.2051964
2456,2456,212.014,3.8486729,0.49279919,0.0,0,8.5466833,0.0,0.032514591,47.335251,9.3360367,501.39767,-9.2052107
2457,2457,212.0142,3.9518137,0.54422194,0.0,0,8.5188513,0.0,0.036405038,48.18055,9.2853775,501.42636,-9.2051878
2458,2458,212.0144,4.1770358,0.59085035,0.0,0,8.4910202,0.0,0.039619461,50.364666,9.2419691,501.45508,-9.2040625
2459,2459,212.0146,4.3458142,0.60987884,0.0,0,8.4631872,0.0,0.041070979,52.782871,9.2018929,501.4838,-9.2037773
2460,2460,212.0148,4.2709537,0.62306011,0.0,0,8.4353552,0.0,0.04237454,52.469063,9.1643095,501.51248,-9.2041454
2461,2461,212.015,4.065166,0.65013742,0.0,0,8.4075241,0.0,0.044038944,50.006596,9.126811,501.5412,-9.2036848
2462,2462,212.0152,3.9076223,0.68147421,0.0,0,8.3796911,0.0,0.045881152,47.815079,9.0900164,501.56992,-9.2041426
2463,2463,212.0154,3.8822653,0.71130341,0.0,0,8.3518591,0.0,0.048308752,47.066387,9.0554819,501.59863,-9.2048664
2464,2464,212.0156,3.9785082,0.73325872,0.0,0,8.324028,0.0,0.049999673,47.942673,9.023201,501.62732,-9.2050457
2465,2465,212.0158,4.1332788,0.74728644,0.0,0,8.296196,0.0,0.050694905,49.616951,8.9939003,501.65604,-9.2050247
2466,2466,212.016,4.3443217,0.77297872,0.0,0,8.268364,0.0,0.052556928,51.964676,8.9634037,501.67468,-9.2043943
2467,2467,212.0162,4.5384731,0.81803364,0.0,0,8.2405319,0.0,0.055625904,54.27713,8.9307165,501.68665,-9.2032223
2468,2468,212.0164,4.5298176,0.86730379,0.0,0,8.2126999,0.0,0.058723643,54.553673,8.895586,501.69861,-9.2024488
2469,2469,212.0166,4.3593755,0.9122141,0.0,0,8.1848679,0.0,0.06214026,52.593937,8.8591576,501.71057,-9.2028265
2470,2470,212.0168,4.266427,0.9489491,0.0,0,8.1570358,0.0,0.065069877,51.037079,8.8229828,501.72253,-9.2036152
2471,2471,212.017,4.2865639,0.98153418,0.0,0,8.1292038,0.0,0.06705045,50.9767,8.7860165,501.7345,-9.2037039
2472,2472,212.0172,4.289124,1.0204111,0.0,0,8.1013718,0.0,0.069743633,50.948566,8.7488508,501.74646,-9.2044029
2473,2473,212.0174,4.2390447,1.0617988,0.0,0,8.0735397,0.0,0.073018752,50.320885,8.712225,501.75842,-9.2051268
2474,2474,212.0176,4.2233405,1.099571,0.0,0,8.0462627,0.0,0.075507805,49.839485,8.6785889,501.77039,-9.2051668
2475,2475,212.0178,4.3469105,1.1265113,0.0,0,8.0196571,0.0,0.077553563,50.856861,8.644805,501.78235,-9.2051487
2476,2476,212.018,4.5103917,1.1443008,0.0,0,7.9931707,0.0,0.079341114,52.729218,8.6096077,501.79431,-9.2040243
2477,2477,212.0182,4.5245714,1.172526,0.0,0,7.9666901,0.0,0.080930486,53.265354,8.5780077,501.80627,-9.2026062
2478,2478,212.0184,4.3818164,1.2083062,0.0,0,7.9402103,0.0,0.083214201,51.731689,8.5502663,501.81824,-9.2023802
2479,2479,212.0186,4.2571316,1.237882,0.0,0,7.9137306,0.0,0.085872538,50.002243,8.5227251,501.8302,-9.2035332
2480,2480,212.0188,4.28403,1.2657642,0.0,0,7.8872504,0.0,0.08784093,49.917755,8.4952002,501.84216,-9.2041779
2481,2481,212.019,4.4171367,1.288114,0.0,0,7.8607702,0.0,0.089265496,51.140419,8.4672794,501.85413,-9.2043848
2482,2482,212.0192,4.5451837,1.3058175,0.0,0,7.8342905,0.0,0.090912707,52.54092,8.4393282,501.86609,-9.2050409
2483,2483,212.0194,4.5945773,1.3382673,0.0,0,7.8078103,0.0,0.093020916,53.221397,8.4138327,501.87805,-9.2046776
2484,2484,212.0196,4.5865283,1.3750155,0.0,0,7.7813301,0.0,0.095349781,53.137688,8.3860941,501.89001,-9.2039633
2485,2485,212.0198,4.5576525,1.3975751,0.0,0,7.7548499,0.0,0.097586431,52.746643,8.3567677,501.90198,-9.2037277
2486,2486,212.02,4.5215988,1.4272388,0.0,0,7.7283702,0.0,0.099725701,52.277645,8.3285055,501.91394,-9.2035131
2487,2487,212.0202,4.5011992,1.4644612,0.0,0,7.70189,0.0,0.10187296,51.871689,8.2990646,501.9259,-9.2027302
2488,2488,212.0204,4.4815497,1.4910991,0.0,0,7.6754098,0.0,0.10422342,51.470528,8.267312,501.93787,-9.2023411
