level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
1875,1875,155.3453,0.56108326,0.0095155397,0.0,0,8.9751787,0.0,0.00059953623,5.6774955,9.9867649,335.5,-9.3016939
1876,1876,155.3455,1.9138378,0.032508183,0.0,0,8.9459143,0.0,0.0015494955,20.079943,9.9523783,335.52194,-9.3007898
1877,1877,155.3457,3.8013105,0.057135206,0.0,0,8.9166508,0.0,0.0035391934,43.405819,9.9224167,335.54388,-9.3004522
1878,1878,155.3459,5.1641836,0.088081382,0.0,0,8.8873863,0.0,0.005656762,62.416454,9.8912506,335.56583,-9.2997351
1879,1879,155.3461,5.8241692,0.11445784,0.0,0,8.8581219,0.0,0.0070724138,72.250977,9.8563137,335.58777,-9.2985287
1880,1880,155.3463,6.1760159,0.13931312,0.0,0,8.8288584,0.0,0.008930847,76.958679,9.8148127,335.60971,-9.2977304
1881,1881,155.3465,6.6558609,0.20105116,0.0,0,8.7995939,0.0,0.01274104,82.328598,9.7713413,335.638,-9.2978354
1882,1882,155.3467,7.0429378,0.28358904,0.0,0,8.7703304,0.0,0.01766523,87.3125,9.7273035,335.72327,-9.2985239
1883,1883,155.3469,7.1556597,0.33871835,0.0,0,8.7416534,0.0,0.022063781,89.029396,9.6756926,335.80853,-9.2988882
1884,1884,155.3471,7.273211,0.37933841,0.0,0,8.7136879,0.0,0.025363173,89.869316,9.6199846,335.8938,-9.2985983
1885,1885,155.3473,7.6209345,0.42549217,0.0,0,8.6858492,0.0,0.027908133,93.460594,9.5664396,335.97906,-9.2986441
1886,1886,155.3475,7.9181499,0.47221422,0.0,0,8.6580172,0.0,0.03109521,97.071861,9.5151701,336.06433,-9.2983131
1887,1887,155.3477,8.1225605,0.52481931,0.0,0,8.6301851,0.0,0.035135839,99.246758,9.4658375,336.1496,-9.2968817
1888,1888,155.3479,8.4847994,0.56122875,0.0,0,8.6023531,0.0,0.037566591,103.01309,9.4202709,336.23489,-9.2960253
1889,1889,155.3481,8.7659359,0.56353509,0.0,0,8.574522,0.0,0.038065247,106.99241,9.3800058,336.32016,-9.295166
1890,1890,155.3483,8.6622477,0.5742231,0.0,0,8.546689,0.0,0.039082393,106.55952,9.346488,336.40543,-9.2939072
1891,1891,155.3485,8.3726835,0.61296082,0.0,0,8.518857,0.0,0.041065581,102.93645,9.315094,336.49069,-9.2932863
1892,1892,155.3487,8.3766975,0.65030515,0.0,0,8.4910259,0.0,0.043544598,101.7859,9.2806129,336.57596,-9.2944221
1893,1893,155.3489,8.66325,0.6824789,0.0,0,8.4631929,0.0,0.046411339,104.49924,9.2458887,336.66122,-9.2960997
1894,1894,155.3491,8.8813486,0.71164089,0.0,0,8.4353609,0.0,0.048288167,107.40656,9.2154016,336.74649,-9.2962627
1895,1895,155.3493,8.9921751,0.73275775,0.0,0,8.4075298,0.0,0.049472153,108.70825,9.1854391,336.83176,-9.2964373
1896,1896,155.3495,9.1825809,0.76700854,0.0,0,8.3796968,0.0,0.052081816,110.46938,9.1497755,336.91702,-9.2964525
