level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2105,2105,178.6824,0.60456663,0.008188406,0.0,0,9.0629702,0.0,0.00063148519,7.3995662,10.106804,400.4411,-9.2647533
2106,2106,178.6826,1.1757803,0.014949855,0.0,0,9.0337067,0.0,0.0011298653,12.708526,10.069744,400.40015,-9.2645588
2107,2107,178.6828,2.670136,0.032711711,0.0,0,9.0044422,0.0,0.0017440965,29.589428,10.037098,400.35922,-9.2645874
2108,2108,178.683,4.1989207,0.060568042,0.0,0,8.9751787,0.0,0.0036326204,49.746506,10.011881,400.31827,-9.2640371
2109,2109,178.6832,5.0286846,0.087119147,0.0,0,8.9459143,0.0,0.0057464945,62.135559,9.9916801,400.27734,-9.2637091
2110,2110,178.6834,5.3306613,0.10791653,0.0,0,8.9166508,0.0,0.0068336679,66.861458,9.9644375,400.23642,-9.2629452
2111,2111,178.6836,5.4876838,0.13403031,0.0,0,8.8873863,0.0,0.0084632849,68.774727,9.9322662,400.19547,-9.2615461
2112,2112,178.6838,5.6743593,0.18140849,0.0,0,8.8581219,0.0,0.01170974,70.973694,9.8953762,400.15454,-9.2607384
2113,2113,178.684,5.6331382,0.25246626,0.0,0,8.8288584,0.0,0.015930491,70.955551,9.8547153,400.11359,-9.2604027
2114,2114,178.6842,5.4516306,0.31449562,0.0,0,8.7995939,0.0,0.02022603,68.40921,9.8142805,400.07266,-9.2604094
2115,2115,178.6844,5.5627933,0.34530097,0.0,0,8.7703304,0.0,0.023187978,68.59021,9.7686453,400.03174,-9.2614079
2116,2116,178.6846,5.9509029,0.37105998,0.0,0,8.7416534,0.0,0.024715768,73.011604,9.7242022,399.99078,-9.2614861
2117,2117,178.6848,6.107172,0.41121227,0.0,0,8.7136879,0.0,0.026972268,75.449738,9.6812305,399.94986,-9.2609596
2118,2118,178.685,6.092361,0.46016818,0.0,0,8.6858492,0.0,0.030695342,75.129295,9.6369572,399.90891,-9.2608299
2119,2119,178.6852,6.2774034,0.5084371,0.0,0,8.6580172,0.0,0.034047719,76.603577,9.5968609,399.86798,-9.2601662
2120,2120,178.6854,6.5208445,0.52958125,0.0,0,8.6301851,0.0,0.035538729,79.656364,9.5596476,399.82706,-9.2594404
2121,2121,178.6856,6.4619055,0.52581066,0.0,0,8.6023531,0.0,0.035811223,79.794235,9.5250893,399.7861,-9.2592812
2122,2122,178.6858,6.1109943,0.5461728,0.0,0,8.574522,0.0,0.036794934,75.793579,9.4930305,399.74518,-9.2598915
2123,2123,178.686,5.941885,0.59621036,0.0,0,8.546689,0.0,0.03950996,72.763206,9.4622211,399.70422,-9.260663
2124,2124,178.6862,6.1970677,0.63821465,0.0,0,8.518857,0.0,0.042937048,74.622803,9.4339933,399.6633,-9.2615709
2125,2125,178.6864,6.5820413,0.66692632,0.0,0,8.4910259,0.0,0.045313783,79.078064,9.4043598,399.62238,-9.2618151
2126,2126,178.6866,6.7603955,0.68484271,0.0,0,8.4631929,0.0,0.046238825,81.843422,9.3716316,399.58142,-9.2605448
2127,2127,178.6868,6.7786503,0.70044422,0.0,0,8.4353609,0.0,0.047447804,82.299736,9.3376265,399.5405,-9.2595081
2128,2128,178.687,6.7988586,0.74952114,0.0,0,8.4075298,0.0,0.050708055,82.239502,9.3018627,399.49954,-9.2581816
2129,2129,178.6872,6.8053632,0.81861341,0.0,0,8.3796968,0.0,0.055004388,82.107742,9.2625332,399.45862,-9.2576895
2130,2130,178.6874,6.7237196,0.86370379,0.0,0,8.3518648,0.0,0.058630358,80.983498,9.2241259,399.80777,-9.2587118
2131,2131,178.6876,6.6137953,0.89891791,0.0,0,8.3240337,0.0,0.06158936,79.412514,9.1843252,400.15692,-9.2590694
2132,2132,178.6878,6.5997376,0.93771714,0.0,0,8.2962017,0.0,0.063848726,78.863289,9.1423826,400.50607,-9.2596598
2133,2133,178.688,6.694171,0.97173899,0.0,0,8.2683697,0.0,0.066253878,79.505447,9.101018,400.85522,-9.2605057
2134,2134,178.6882,6.8194809,1.0143255,0.0,0,8.2405376,0.0,0.069693312,80.637573,9.0605001,401.20441,-9.2611418
2135,2135,178.6884,6.8685656,1.05208,0.0,0,8.2127056,0.0,0.072189853,81.245872,9.0229864,401.55356,-9.2613039
2136,2136,178.6886,6.8726635,1.0655276,0.0,0,8.1848736,0.0,0.073233634,81.319931,8.9860649,401.90271,-9.260416
2137,2137,178.6888,6.8938026,1.0837263,0.0,0,8.1570415,0.0,0.074896909,81.365433,8.953392,402.25186,-9.259717
2138,2138,178.689,6.8830271,1.1197017,0.0,0,8.1292095,0.0,0.077071451,81.146324,8.9225264,402.60101,-9.2600164
2139,2139,178.6892,6.8347454,1.1513504,0.0,0,8.1013775,0.0,0.079091452,80.495216,8.8923817,402.95016,-9.2602062
2140,2140,178.6894,6.8381381,1.1769925,0.0,0,8.0735455,0.0,0.08151301,80.128746,8.8637028,403.29932,-9.2603855
2141,2141,178.6896,6.9654756,1.2019167,0.0,0,8.0462685,0.0,0.08334779,81.14727,8.8332634,403.64847,-9.2608929
2142,2142,178.6898,7.1467876,1.2241659,0.0,0,8.0196619,0.0,0.084491663,83.131592,8.8058434,403.99762,-9.2609072
2143,2143,178.69,7.2580547,1.2573767,0.0,0,7.993176,0.0,0.087057568,84.525734,8.7782812,404.34677,-9.2606764
2144,2144,178.6902,7.2666163,1.3034346,0.0,0,7.9666953,0.0,0.090414345,84.572723,8.7468357,404.69592,-9.2606649
2145,2145,178.6904,7.2097411,1.3439994,0.0,0,7.9402156,0.0,0.093062364,83.741203,8.7141562,405.04507,-9.2604074
2146,2146,178.6906,7.1492672,1.3779052,0.0,0,7.9137359,0.0,0.095883384,82.776352,8.6783829,405.39426,-9.2603903
2147,2147,178.6908,7.1317639,1.4135528,0.0,0,7.8872557,0.0,0.0986664,82.224182,8.6420851,405.74341,-9.2606544
2148,2148,178.691,7.1621351,1.4513452,0.0,0,7.8607755,0.0,0.10096997,82.364891,8.6058683,406.09256,-9.2606735
2149,2149,178.6912,7.2165389,1.4876266,0.0,0,7.8342957,0.0,0.10381752,82.733154,8.5677013,406.44171,-9.2609453
2150,2150,178.6914,7.2656364,1.5183996,0.0,0,7.8078156,0.0,0.10657427,83.05838,8.5305586,406.79086,-9.2608404
2151,2151,178.6916,7.2918558,1.5441411,0.0,0,7.7813354,0.0,0.10813443,83.310829,8.4977074,407.14001,-9.2598667
2152,2152,178.6918,7.2966938,1.5664052,0.0,0,7.7548552,0.0,0.10974845,83.258301,8.4674339,407.48917,-9.2595844
2153,2153,178.692,7.2892823,1.5905287,0.0,0,7.7283754,0.0,0.11200278,83.015091,8.435544,407.83832,-9.2601023
2154,2154,178.6922,7.273468,1.6264941,0.0,0,7.7018952,0.0,0.11423685,82.73027,8.4036732,408.18747,-9.2611685
2155,2155,178.6924,7.2413192,1.6617632,0.0,0,7.675415,0.0,0.11670701,82.188675,8.3744698,408.53662,-9.2614374
2156,2156,178.6926,7.2485595,1.6843112,0.0,0,7.6489348,0.0,0.11905687,81.894951,8.3470144,408.88577,-9.2615995
2157,2157,178.6928,7.3456287,1.7089498,0.0,0,7.6224551,0.0,0.12061398,82.636108,8.3216553,409.23492,-9.2617626
2158,2158,178.693,7.4804397,1.7340956,0.0,0,7.5959754,0.0,0.12216278,84.021408,8.2938719,409.58408,-9.2614937
2159,2159,178.6932,7.5488939,1.7566347,0.0,0,7.5694952,0.0,0.12435581,84.757164,8.2627716,409.93326,-9.2613258
2160,2160,178.6934,7.5348339,1.794184,0.0,0,7.543015,0.0,0.12691154,84.517159,8.2326212,410.28241,-9.2609138
2161,2161,178.6936,7.517817,1.8347341,0.0,0,7.5165353,0.0,0.12954064,84.134827,8.2027245,410.63156,-9.2602797
2162,2162,178.6938,7.5307317,1.8606557,0.0,0,7.4900556,0.0,0.13208544,83.966858,8.1703644,410.98071,-9.2592573
