index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2287,195.3465,3.8156857,0.70896846,0.0,0,8.6580172,0.0,0.047682073,46.905891,9.4858274,456.32263,-9.2311373
2288,195.3467,3.8355746,0.73916739,0.0,0,8.6301851,0.0,0.050389785,46.231697,9.4522572,457.17886,-9.2313337
2289,195.3469,4.0382037,0.76763099,0.0,0,8.6023531,0.0,0.052235454,48.233143,9.4173584,458.03506,-9.2319708
2290,195.3471,4.1741624,0.79120094,0.0,0,8.5745211,0.0,0.053615443,50.164265,9.3808804,458.8913,-9.2318497
2291,195.3473,4.2500935,0.8153773,0.0,0,8.546689,0.0,0.055686954,51.084164,9.3450251,459.74753,-9.2313318
2292,195.3475,4.4051857,0.86340916,0.0,0,8.518857,0.0,0.05867485,52.547596,9.3076105,460.60373,-9.2314644
2293,195.3477,4.5150309,0.92018133,0.0,0,8.491025,0.0,0.062259398,53.951809,9.2677746,461.45996,-9.2320089
2294,195.3479,4.3636994,0.96506381,0.0,0,8.4631929,0.0,0.065992735,52.629375,9.225996,462.31616,-9.2326088
2295,195.3481,4.1119585,1.0147116,0.0,0,8.4353609,0.0,0.069458239,49.450623,9.1833467,463.17239,-9.232378
2296,195.3483,4.0846844,1.0679557,0.0,0,8.4075289,0.0,0.072742358,48.223675,9.1378613,464.02859,-9.2323265
2297,195.3485,4.2090845,1.1104475,0.0,0,8.3796968,0.0,0.076280206,49.304989,9.0908175,464.88483,-9.2326832
2298,195.3487,4.2166419,1.1567881,0.0,0,8.3518648,0.0,0.07980606,49.683846,9.0448332,465.74103,-9.2321596
2299,195.3489,4.1165328,1.1992936,0.0,0,8.3240328,0.0,0.082470246,48.496243,9.0024357,466.59726,-9.2313051
2300,195.3491,4.1312957,1.2185338,0.0,0,8.2962008,0.0,0.084381081,48.174171,8.9606962,467.45349,-9.2316751
2301,195.3493,4.278389,1.2423898,0.0,0,8.2683687,0.0,0.086338788,49.582504,8.9215584,468.30969,-9.2321558
2302,195.3495,4.3185263,1.2776678,0.0,0,8.2405367,0.0,0.088220254,50.31823,8.8877506,469.16592,-9.2323046
2303,195.3497,4.1606755,1.3016747,0.0,0,8.2127056,0.0,0.090237565,48.790718,8.8561363,470.02213,-9.2325411
2304,195.3499,4.0400147,1.3298379,0.0,0,8.1848736,0.0,0.092733383,46.976715,8.8250866,470.87836,-9.2325563
2305,195.3501,4.1582966,1.3599935,0.0,0,8.1570406,0.0,0.094464064,47.662994,8.7946138,471.73456,-9.2339573
2306,195.3503,4.3952293,1.3751118,0.0,0,8.1292095,0.0,0.095685571,50.300884,8.7655773,472.59079,-9.2348442
2307,195.3505,4.5198264,1.4015435,0.0,0,8.1013775,0.0,0.097919755,52.015026,8.7361803,473.44699,-9.2342796
2308,195.3507,4.5010972,1.4433342,0.0,0,8.0735445,0.0,0.10045289,51.957298,8.7067299,474.30322,-9.2335062
2309,195.3509,4.4636512,1.4769769,0.0,0,8.0462675,0.0,0.10289956,51.315876,8.6768703,475.15945,-9.2332602
2310,195.3511,4.4638319,1.515126,0.0,0,8.0196619,0.0,0.10617044,51.011456,8.6452913,476.01566,-9.2325048
2311,195.3513,4.4414854,1.5618449,0.0,0,7.993176,0.0,0.10924427,50.762543,8.6115046,476.87189,-9.2309246
2312,195.3515,4.3506336,1.6000491,0.0,0,7.9666953,0.0,0.11187975,49.777275,8.5752745,477.72809,-9.2305088
2313,195.3517,4.267015,1.6406739,0.0,0,7.9402156,0.0,0.11544084,48.551434,8.5398254,478.58432,-9.2306604
2314,195.3519,4.2694368,1.6824106,0.0,0,7.9137354,0.0,0.11848508,48.217945,8.5025978,479.44052,-9.2309475
2315,195.3521,4.3332238,1.7055316,0.0,0,7.8872552,0.0,0.12003762,48.71917,8.4667044,480.29675,-9.2312126
2316,195.3523,4.3799782,1.7238551,0.0,0,7.860775,0.0,0.12196571,49.211613,8.4341297,481.15295,-9.231946
2317,195.3525,4.3679543,1.7517215,0.0,0,7.8342953,0.0,0.12399304,49.212334,8.4039316,482.00919,-9.2325726
2318,195.3527,4.3316412,1.7782401,0.0,0,7.8078156,0.0,0.12550622,48.769417,8.3741865,482.86542,-9.2331676
2319,195.3529,4.2986689,1.8029898,0.0,0,7.7813349,0.0,0.12778465,48.259663,8.3461332,483.72162,-9.2337408
2320,195.3531,4.2675238,1.8272611,0.0,0,7.7548552,0.0,0.12981735,47.836464,8.3201885,484.60916,-9.2339439
2321,195.3533,4.2745905,1.8438874,0.0,0,7.728375,0.0,0.13069741,47.759254,8.2941856,485.52798,-9.2334042
2322,195.3535,4.3573718,1.861618,0.0,0,7.7018952,0.0,0.1322272,48.372597,8.2714252,486.44684,-9.2319555
2323,195.3537,4.4722075,1.8877317,0.0,0,7.675415,0.0,0.13435987,49.572147,8.2472086,487.36566,-9.2317371
2324,195.3539,4.5452433,1.9161515,0.0,0,7.6489348,0.0,0.1360447,50.50536,8.222086,488.28452,-9.2322636
2325,195.3541,4.5552421,1.9425626,0.0,0,7.6224551,0.0,0.13825928,50.548733,8.1979504,489.20334,-9.2316952
2326,195.3543,4.5494814,1.9695895,0.0,0,7.5959754,0.0,0.14071421,50.284378,8.1719007,490.12216,-9.231638
2327,195.3545,4.5489411,2.0008929,0.0,0,7.5694952,0.0,0.14252675,50.181744,8.1420088,491.04102,-9.2316093
2328,195.3547,4.5088906,2.032006,0.0,0,7.543015,0.0,0.14490207,49.79063,8.1129522,491.95984,-9.2315197
2329,195.3549,4.4221931,2.0609493,0.0,0,7.5165353,0.0,0.14769946,48.795681,8.0847483,492.87869,-9.2325277
2330,195.3551,4.3798823,2.090435,0.0,0,7.4900556,0.0,0.14962597,48.086746,8.0565948,493.79752,-9.233119
2331,195.3553,4.4251661,2.11291,0.0,0,7.4635754,0.0,0.1512918,48.327782,8.0308084,494.71637,-9.2329493
2332,195.3555,4.4836283,2.1302426,0.0,0,7.4370952,0.0,0.15321444,48.886436,8.0040512,495.63519,-9.2328987
2333,195.3557,4.4902806,2.1577163,0.0,0,7.410615,0.0,0.15490438,48.961685,7.9754262,496.55402,-9.2328024
2334,195.3559,4.4578557,2.1851122,0.0,0,7.384666,0.0,0.15678687,48.602665,7.9497318,497.47287,-9.2325687
2335,195.3561,4.4396496,2.2031233,0.0,0,7.3593607,0.0,0.15886679,48.268475,7.9282284,498.39169,-9.2325544
2336,195.3563,4.440865,2.2261431,0.0,0,7.3341718,0.0,0.16036206,48.20681,7.9049296,499.31055,-9.232482
2337,195.3565,4.4530454,2.2482378,0.0,0,7.3089876,0.0,0.1616604,48.262947,7.8795762,500.22937,-9.2318239
2338,195.3567,4.4637389,2.2633464,0.0,0,7.2838035,0.0,0.1634675,48.227104,7.8569393,501.14822,-9.231245
2339,195.3569,4.5011306,2.2887988,0.0,0,7.2586198,0.0,0.16527463,48.500706,7.8345094,502.06705,-9.2312717
2340,195.3571,4.5746298,2.3158188,0.0,0,7.2334356,0.0,0.16685976,49.124737,7.8122582,502.9859,-9.2320518
2341,195.3573,4.620347,2.3309379,0.0,0,7.2082515,0.0,0.16868782,49.606541,7.7901626,503.90472,-9.2328138
2342,195.3575,4.6151905,2.3566179,0.0,0,7.1830673,0.0,0.17071794,49.60223,7.7660556,504.82355,-9.2326746
2343,195.3577,4.5891829,2.3902743,0.0,0,7.1578832,0.0,0.17267072,49.204578,7.7417479,505.7424,-9.2325487
2344,195.3579,4.579689,2.4105403,0.0,0,7.132699,0.0,0.17478518,48.925022,7.7201252,506.66122,-9.2323742
2345,195.3581,4.580399,2.4362977,0.0,0,7.1075149,0.0,0.17710431,48.829399,7.696805,507.58008,-9.2318935
2346,195.3583,4.5772953,2.4649501,0.0,0,7.0823312,0.0,0.17875575,48.714237,7.6711907,508.4989,-9.2313919
2347,195.3585,4.5933595,2.4778457,0.0,0,7.0571475,0.0,0.18017347,48.729446,7.6476302,509.41776,-9.2312288
2348,195.3587,4.6181021,2.5009558,0.0,0,7.0319633,0.0,0.18227714,48.902508,7.6240597,510.33658,-9.2311602
2349,195.3589,4.6233678,2.5324211,0.0,0,7.0067787,0.0,0.18416037,48.907986,7.6000972,511.25543,-9.2314892
2350,195.3591,4.5953121,2.5478995,0.0,0,6.981595,0.0,0.18574187,48.619186,7.5764823,512.17426,-9.2321024
2351,195.3593,4.5507479,2.5675941,0.0,0,6.9564114,0.0,0.18780306,48.13961,7.5540671,513.09308,-9.2319193
2352,195.3595,4.5418601,2.593776,0.0,0,6.9312272,0.0,0.18927872,47.846935,7.5334544,514.0119,-9.232028
2353,195.3597,4.5850983,2.6078856,0.0,0,6.9060431,0.0,0.19045556,48.115459,7.5118842,514.93079,-9.2325811
2354,195.3599,4.6419172,2.6281621,0.0,0,6.8808589,0.0,0.19261272,48.623814,7.4886079,515.84961,-9.2325754
2355,195.3601,4.6797004,2.6575313,0.0,0,6.8556757,0.0,0.19449997,49.01646,7.4649692,516.76843,-9.2329826
2356,195.3603,4.7047958,2.6748517,0.0,0,6.8304915,0.0,0.19583136,49.160995,7.4423237,517.68726,-9.2328777
2357,195.3605,4.7189488,2.6944456,0.0,0,6.8053074,0.0,0.19796266,49.204105,7.4200382,518.60614,-9.2317219
2358,195.3607,4.71661,2.7245932,0.0,0,6.7801232,0.0,0.20005161,49.177338,7.3993034,519.52496,-9.2310162
2359,195.3609,4.6962681,2.7473757,0.0,0,6.7554412,0.0,0.20161387,48.891548,7.3765121,520.44379,-9.2310915
2360,195.3611,4.6647267,2.769855,0.0,0,6.7313666,0.0,0.20401295,48.514111,7.3527098,521.36261,-9.2319126
2361,195.3613,4.6594224,2.7977211,0.0,0,6.7074018,0.0,0.2061692,48.334293,7.3292146,522.28143,-9.2323074
2362,195.3615,4.6883917,2.81636,0.0,0,6.6834412,0.0,0.20731996,48.452217,7.3039503,523.20032,-9.2325907
2363,195.3617,4.7293348,2.8351626,0.0,0,6.6594815,0.0,0.20938301,48.751698,7.2821379,524.11914,-9.2329445
2364,195.3619,4.7726178,2.8627439,0.0,0,6.6355214,0.0,0.21157156,49.058678,7.2610726,525.03796,-9.2326984
2365,195.3621,4.7931366,2.8851917,0.0,0,6.6115613,0.0,0.21287155,49.262032,7.238183,525.95679,-9.2333212
2366,195.3623,4.7814384,2.9045622,0.0,0,6.5876012,0.0,0.21495615,49.137295,7.2152772,526.87561,-9.233551
2367,195.3625,4.7604504,2.9281161,0.0,0,6.5636415,0.0,0.21713057,48.800938,7.1945128,527.79449,-9.2332735
2368,195.3627,4.7493567,2.9496489,0.0,0,6.5396814,0.0,0.21838795,48.617855,7.1705909,528.71332,-9.2329025
2369,195.3629,4.7560153,2.9703417,0.0,0,6.5157218,0.0,0.22034334,48.590267,7.1438093,529.63214,-9.2323914
2370,195.3631,4.7793198,2.9950786,0.0,0,6.4917617,0.0,0.22266677,48.698021,7.1211324,530.10944,-9.2318344
2371,195.3633,4.8128748,3.0194073,0.0,0,6.467802,0.0,0.22413908,48.973957,7.0988474,530.1452,-9.2316856
2372,195.3635,4.8493876,3.0405412,0.0,0,6.4438419,0.0,0.22605625,49.198917,7.0763078,530.18103,-9.2316704
2373,195.3637,4.8844213,3.0631349,0.0,0,6.4198813,0.0,0.22840863,49.433563,7.0539265,530.2168,-9.2317142
2374,195.3639,4.9074073,3.0908513,0.0,0,6.3959212,0.0,0.23009808,49.653458,7.0305333,530.25256,-9.2320709
2375,195.3641,4.8951621,3.1163862,0.0,0,6.3719611,0.0,0.23223042,49.469967,7.007586,530.28833,-9.2323942
2376,195.3643,4.8666601,3.1383581,0.0,0,6.3480015,0.0,0.23472348,49.128204,6.9839468,530.3241,-9.2334986
2377,195.3645,4.8613191,3.164449,0.0,0,6.3240414,0.0,0.23639724,48.92704,6.9595037,530.35992,-9.234004
2378,195.3647,4.8750672,3.1873412,0.0,0,6.3000817,0.0,0.23816428,48.883053,6.9357462,530.39569,-9.2334366
2379,195.3649,4.8953376,3.2052994,0.0,0,6.2761216,0.0,0.24037753,48.99519,6.9115753,530.43146,-9.2325382
2380,195.3651,4.9149814,3.232794,0.0,0,6.252162,0.0,0.2422585,49.078754,6.8868184,530.46722,-9.2315378
2381,195.3653,4.929038,3.2580361,0.0,0,6.2282019,0.0,0.24412704,49.103569,6.8636751,530.50299,-9.2309399
2382,195.3655,4.9413033,3.2730284,0.0,0,6.2042418,0.0,0.24621478,49.171494,6.8411312,530.53882,-9.2309732
2383,195.3657,4.9558678,3.2987697,0.0,0,6.1802816,0.0,0.24802278,49.245728,6.8174543,530.57458,-9.2310591
2384,195.3659,4.9683681,3.3262618,0.0,0,6.1568022,0.0,0.24981607,49.239925,6.7920833,530.61035,-9.2311182
2385,195.3661,4.977869,3.3433545,0.0,0,6.1339045,0.0,0.25204098,49.209103,6.7679658,530.64612,-9.2322302
2386,195.3663,4.9986639,3.371026,0.0,0,6.1111116,0.0,0.25426716,49.295219,6.743628,530.68188,-9.2329683
2387,195.3665,5.017242,3.4003747,0.0,0,6.0883236,0.0,0.25612634,49.399349,6.7185402,530.71771,-9.2327814
2388,195.3667,5.0284047,3.4166327,0.0,0,6.0655355,0.0,0.25819126,49.422596,6.6957397,530.75348,-9.23351
2389,195.3669,5.0410905,3.4441788,0.0,0,6.042748,0.0,0.26063338,49.405258,6.6732092,530.78925,-9.2333965
2390,195.3671,5.0473299,3.4770432,0.0,0,6.0199599,0.0,0.26272812,49.375919,6.6473384,530.82501,-9.2325811
2391,195.3673,5.0492191,3.4939356,0.0,0,5.9971714,0.0,0.26480612,49.336773,6.6182117,530.86078,-9.2323341
2392,195.3675,5.0614486,3.5180168,0.0,0,5.9743834,0.0,0.26721719,49.299381,6.5956502,530.89661,-9.2318058
2393,195.3677,5.0749102,3.5493214,0.0,0,5.9515953,0.0,0.26913202,49.328663,6.574245,530.93237,-9.2315788
2394,195.3679,5.0934472,3.566323,0.0,0,5.9288073,0.0,0.27101293,49.439484,6.5453157,530.96814,-9.2315664
2395,195.3681,5.1145945,3.5910809,0.0,0,5.9060197,0.0,0.2736325,49.447861,6.5194459,531.00391,-9.2313766
2396,195.3683,5.1215806,3.6234016,0.0,0,5.8832316,0.0,0.27571899,49.401096,6.4962707,531.03967,-9.2318096
2397,195.3685,5.1239238,3.6398551,0.0,0,5.8604436,0.0,0.27740595,49.375256,6.4715557,531.0755,-9.2324257
2398,195.3687,5.1274242,3.6632724,0.0,0,5.8376555,0.0,0.28003368,49.366779,6.4480076,531.11127,-9.2333422
2399,195.3689,5.1280208,3.6967416,0.0,0,5.814867,0.0,0.28224781,49.281235,6.4239879,531.14703,-9.23351
2400,195.3691,5.1321588,3.7157149,0.0,0,5.792079,0.0,0.28398433,49.173901,6.4002395,531.1828,-9.2327795
2401,195.3693,5.1415596,3.7381194,0.0,0,5.7692914,0.0,0.28665906,49.109798,6.3755221,531.21857,-9.2325544
2402,195.3695,5.1647768,3.7689002,0.0,0,5.7465034,0.0,0.28882718,49.209888,6.3494172,531.25439,-9.2325172
2403,195.3697,5.1911836,3.7874811,0.0,0,5.7237153,0.0,0.29027513,49.450405,6.3256159,531.29016,-9.2318354
2404,195.3699,5.2112942,3.8088458,0.0,0,5.7009273,0.0,0.29281428,49.57732,6.3012762,531.32593,-9.2310133
2405,195.3701,5.225471,3.8402758,0.0,0,5.6781397,0.0,0.2952542,49.584675,6.277113,531.36169,-9.2308941
2406,195.3703,5.2269397,3.862385,0.0,0,5.6553516,0.0,0.2968677,49.492157,6.2540364,531.39746,-9.2309666
2407,195.3705,5.2240744,3.8838773,0.0,0,5.6325636,0.0,0.29943472,49.355843,6.230948,531.43329,-9.2310486
2408,195.3707,5.2282295,3.913358,0.0,0,5.6097751,0.0,0.30194509,49.254215,6.2047448,531.46906,-9.2312174
2409,195.3709,5.2379103,3.9361665,0.0,0,5.5874414,0.0,0.30356747,49.260132,6.1787395,531.50482,-9.2317657
2410,195.3711,5.2502728,3.9577901,0.0,0,5.5656581,0.0,0.30610257,49.228065,6.1562457,531.54059,-9.2323704
2411,195.3713,5.2663102,3.9860361,0.0,0,5.5439734,0.0,0.30872506,49.196259,6.1319776,531.57635,-9.2326241
2412,195.3715,5.2888913,4.0102754,0.0,0,5.5222936,0.0,0.31031382,49.277393,6.1068745,531.61218,-9.2329493
2413,195.3717,5.3168864,4.0316339,0.0,0,5.5006132,0.0,0.31267276,49.437637,6.0818114,531.64795,-9.2324247
2414,195.3719,5.3248816,4.0570312,0.0,0,5.4789333,0.0,0.31527963,49.466705,6.0583653,531.68372,-9.23209
2415,195.3721,5.3283315,4.0818911,0.0,0,5.457253,0.0,0.31686789,49.43462,6.0356598,531.71948,-9.2324228
2416,195.3723,5.3406372,4.1042161,0.0,0,5.4355731,0.0,0.31918749,49.414337,6.0098338,531.75525,-9.232399
2417,195.3725,5.3475881,4.128108,0.0,0,5.4138932,0.0,0.32185313,49.326275,5.9858398,531.79108,-9.232398
2418,195.3727,5.3484468,4.1534395,0.0,0,5.3922133,0.0,0.32344401,49.267159,5.9627357,531.82684,-9.2324295
2419,195.3729,5.356493,4.1758022,0.0,0,5.370533,0.0,0.32564473,49.264328,5.9379301,531.86261,-9.2326345
2420,195.3731,5.3705792,4.1986971,0.0,0,5.3488531,0.0,0.3284314,49.266819,5.9134254,531.85547,-9.2326508
2421,195.3733,5.3829894,4.2275538,0.0,0,5.3271732,0.0,0.33035165,49.247849,5.8884811,531.80536,-9.232461
2422,195.3735,5.3991628,4.2525249,0.0,0,5.3054934,0.0,0.3326112,49.269802,5.8648634,531.75525,-9.2328672
2423,195.3737,5.4287438,4.2735868,0.0,0,5.283813,0.0,0.33543402,49.378517,5.841279,531.7052,-9.23277
2424,195.3739,5.4564118,4.3026829,0.0,0,5.2621331,0.0,0.33754963,49.526413,5.81497,531.65509,-9.2323122
2425,195.3741,5.4708591,4.3296041,0.0,0,5.2404532,0.0,0.33972278,49.558983,5.7895298,531.60498,-9.2325554
2426,195.3743,5.4663181,4.3495288,0.0,0,5.2187734,0.0,0.34244478,49.409031,5.7661672,531.55493,-9.2321844
2427,195.3745,5.4595799,4.3775916,0.0,0,5.1970935,0.0,0.34469175,49.228947,5.7425189,531.50482,-9.2321253
2428,195.3747,5.4649124,4.4043379,0.0,0,5.1754136,0.0,0.3467083,49.1311,5.7192965,531.45471,-9.2323895
2429,195.3749,5.4693103,4.4214787,0.0,0,5.1537333,0.0,0.34917697,49.086609,5.6918859,531.40466,-9.2326002
2430,195.3751,5.478766,4.4488831,0.0,0,5.1320534,0.0,0.35153955,49.059029,5.664443,531.35455,-9.2327366
2431,195.3753,5.4863033,4.4775686,0.0,0,5.110373,0.0,0.35355943,49.014812,5.6411428,531.30444,-9.2326632
2432,195.3755,5.497148,4.4929681,0.0,0,5.0886931,0.0,0.35580385,49.025723,5.6170273,531.25433,-9.2326593
2433,195.3757,5.5204163,4.5173988,0.0,0,5.0670133,0.0,0.35811007,49.124935,5.5919185,531.20428,-9.2320509
2434,195.3759,5.5417428,4.5463467,0.0,0,5.0457678,0.0,0.36005828,49.207241,5.5675774,531.15417,-9.2319918
2435,195.3761,5.5587916,4.5624647,0.0,0,5.0250483,0.0,0.36232382,49.22139,5.5437584,531.10406,-9.2318525
2436,195.3763,5.5561242,4.5875144,0.0,0,5.0044241,0.0,0.3649604,49.084808,5.518959,531.05402,-9.2311726
2437,195.3765,5.5384364,4.618113,0.0,0,4.9838037,0.0,0.36698762,48.905441,5.4951453,531.00391,-9.2316027
2438,195.3767,5.5405159,4.6333141,0.0,0,4.9631839,0.0,0.36906371,48.804775,5.4726624,530.9538,-9.2321405
2439,195.3769,5.5565867,4.6580467,0.0,0,4.9425635,0.0,0.37189156,48.796005,5.4502368,530.90375,-9.2323761
2440,195.3771,5.5743413,4.6898232,0.0,0,4.9219437,0.0,0.37401372,48.852024,5.4263234,530.85364,-9.2325211
2441,195.3773,5.5979581,4.7047591,0.0,0,4.9013238,0.0,0.37585703,48.943138,5.4027462,530.80353,-9.2325268
2442,195.3775,5.6207089,4.7269745,0.0,0,4.8807039,0.0,0.37864095,48.95993,5.3816895,530.75348,-9.232336
2443,195.3777,5.6424365,4.7573624,0.0,0,4.8600836,0.0,0.38074905,49.049152,5.3574886,530.70337,-9.2317505
2444,195.3779,5.6666913,4.7737894,0.0,0,4.8394637,0.0,0.38247195,49.187557,5.3320837,530.65326,-9.2319794
2445,195.3781,5.6782413,4.796308,0.0,0,4.8188438,0.0,0.38527885,49.137367,5.3086767,530.60321,-9.2325325
2446,195.3783,5.671555,4.8276987,0.0,0,4.798224,0.0,0.38759169,49.039814,5.2867169,530.5531,-9.2319584
2447,195.3785,5.6628733,4.8457584,0.0,0,4.7776036,0.0,0.38935584,48.90097,5.2657433,530.50299,-9.2317581
2448,195.3787,5.6635637,4.8675017,0.0,0,4.7569838,0.0,0.39223599,48.705162,5.2432275,530.45294,-9.2316132
2449,195.3789,5.6766119,4.8982148,0.0,0,4.7363639,0.0,0.39467403,48.66132,5.2178431,530.40283,-9.231492
2450,195.3791,5.6980524,4.9168978,0.0,0,4.7157435,0.0,0.39628002,48.777557,5.1927919,530.35272,-9.2315025
2451,195.3793,5.7158055,4.9370394,0.0,0,4.6951237,0.0,0.39911357,48.818211,5.1716909,530.30267,-9.2313528
2452,195.3795,5.7366276,4.9672689,0.0,0,4.6745038,0.0,0.40176398,48.86655,5.1488013,530.25256,-9.2320757
2453,195.3797,5.7633977,4.988061,0.0,0,4.6538839,0.0,0.40329343,49.005409,5.1239171,530.20245,-9.2323065
2454,195.3799,5.770679,5.0062671,0.0,0,4.6332641,0.0,0.40590057,48.923656,5.1018548,530.1524,-9.2322397
2455,195.3801,5.7584252,5.0332494,0.0,0,4.6126437,0.0,0.40856934,48.698681,5.0804543,530.10229,-9.2319565
2456,195.3803,5.7524338,5.0556326,0.0,0,4.5920234,0.0,0.4100824,48.620884,5.0593553,530.05219,-9.2313347
2457,195.3805,5.7547774,5.0744281,0.0,0,4.5714035,0.0,0.41258642,48.5112,5.0370922,530.00208,-9.2316732
2458,195.3807,5.7627192,5.0979099,0.0,0,4.5507836,0.0,0.4152624,48.477673,5.0130286,529.95203,-9.2321749
2459,195.3809,5.776638,5.1187472,0.0,0,4.5305758,0.0,0.41663355,48.527023,4.9920526,529.90192,-9.2321835
2460,195.3811,5.7948241,5.1374106,0.0,0,4.5108657,0.0,0.41889656,48.497913,4.9715652,529.85181,-9.2315636
2461,195.3813,5.8116341,5.161098,0.0,0,4.4912457,0.0,0.42171463,48.543205,4.9502206,529.80176,-9.2315922
2462,195.3815,5.8282723,5.1854362,0.0,0,4.4716296,0.0,0.42328644,48.60154,4.9286551,529.75165,-9.231679
2463,195.3817,5.8392577,5.2056627,0.0,0,4.4520135,0.0,0.42556211,48.528435,4.9056549,529.70154,-9.2310915
2464,195.3819,5.8427286,5.226542,0.0,0,4.4323974,0.0,0.42845383,48.46463,4.8825617,529.65149,-9.2313738
2465,195.3821,5.8499188,5.2517643,0.0,0,4.4127812,0.0,0.43015999,48.460052,4.8619919,529.60138,-9.2320719
2466,195.3823,5.8599796,5.2739606,0.0,0,4.3931651,0.0,0.43239558,48.378773,4.8402343,529.55127,-9.231823
2467,195.3825,5.8637891,5.2930217,0.0,0,4.3735495,0.0,0.43526572,48.260807,4.818604,529.50122,-9.2311258
2468,195.3827,5.8647213,5.3180466,0.0,0,4.3539338,0.0,0.43712091,48.17627,4.7984242,529.45111,-9.2317419
2469,195.3829,5.880301,5.3385482,0.0,0,4.3343177,0.0,0.43905535,48.192268,4.7763476,529.401,-9.2319632
2470,195.3831,5.9009562,5.3527865,0.0,0,4.3147016,0.0,0.44159055,48.245956,4.7555237,529.25189,-9.2313766
2471,195.3833,5.9152875,5.3777714,0.0,0,4.2950859,0.0,0.44358224,48.266159,4.7345915,529.00378,-9.2311726
2472,195.3835,5.9353571,5.4006653,0.0,0,4.2754693,0.0,0.44547352,48.327106,4.7112422,528.75568,-9.2318115
2473,195.3837,5.9475126,5.41432,0.0,0,4.2558532,0.0,0.44792661,48.346546,4.6909771,528.50751,-9.2324162
2474,195.3839,5.9526472,5.439187,0.0,0,4.236237,0.0,0.4500334,48.327744,4.6722627,528.2594,-9.23242
2475,195.3841,5.9599972,5.4636159,0.0,0,4.2166214,0.0,0.45182914,48.302395,4.6511517,528.01123,-9.2325296
2476,195.3843,5.9603972,5.4768038,0.0,0,4.1970053,0.0,0.45420814,48.198032,4.6313448,527.76312,-9.2323294
2477,195.3845,5.9603853,5.5008435,0.0,0,4.1773891,0.0,0.45653945,48.02877,4.6100597,527.51501,-9.2322111
2478,195.3847,5.9665632,5.5268183,0.0,0,4.1577735,0.0,0.45840195,47.982632,4.5886102,527.26685,-9.2331171
2479,195.3849,5.9777231,5.5387869,0.0,0,4.1381574,0.0,0.46059942,47.978363,4.5683637,527.01874,-9.2331362
2480,195.3851,5.9994922,5.5611358,0.0,0,4.1185412,0.0,0.46303418,47.972462,4.5480032,526.77063,-9.2324162
2481,195.3853,6.0222063,5.5886645,0.0,0,4.0989256,0.0,0.46496451,48.074596,4.5273595,526.52246,-9.232234
2482,195.3855,6.0412798,5.6007624,0.0,0,4.0793095,0.0,0.46708691,48.166698,4.5055566,526.27435,-9.2321396
2483,195.3857,6.055687,5.622416,0.0,0,4.0596933,0.0,0.46979198,48.199829,4.4848342,526.02625,-9.2323065
2484,195.3859,6.0677342,5.6508384,0.0,0,4.0404716,0.0,0.47167799,48.248062,4.4639955,525.77808,-9.2319069
