level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
1872,1872,155.3437,0.94712895,0.0093648946,0.0,0,9.0629654,0.0,0.00077177578,11.787617,10.102712,331.28949,-9.3057756
1873,1873,155.3439,1.4946148,0.019311115,0.0,0,9.0337019,0.0,0.00092469604,16.919186,10.065506,331.31754,-9.3057966
1874,1874,155.3441,3.0757143,0.028844472,0.0,0,9.0044374,0.0,0.0016241164,34.466129,10.033305,331.34555,-9.3055983
1875,1875,155.3443,4.9370604,0.055295702,0.0,0,8.975174,0.0,0.0034597751,58.073891,10.009134,331.3736,-9.3055754
1876,1876,155.3445,6.1654,0.085761085,0.0,0,8.9459095,0.0,0.0051776012,75.512085,9.989419,331.40164,-9.3048182
1877,1877,155.3447,6.7176838,0.09726283,0.0,0,8.916646,0.0,0.0062281433,83.982964,9.9631996,331.42969,-9.3039474
1878,1878,155.3449,7.0036049,0.12060957,0.0,0,8.8873816,0.0,0.0078996224,87.826912,9.9303951,331.4577,-9.3031578
1879,1879,155.3451,7.3096309,0.17403801,0.0,0,8.8581171,0.0,0.010718065,91.391396,9.8947487,331.48575,-9.3016863
1880,1880,155.3453,7.4677625,0.23398259,0.0,0,8.8288536,0.0,0.014712085,93.550941,9.8570738,331.51379,-9.3008766
1881,1881,155.3455,7.4619102,0.28976825,0.0,0,8.7995892,0.0,0.019077376,93.278534,9.8170013,331.54184,-9.3015308
1882,1882,155.3457,7.6337738,0.32837352,0.0,0,8.7703257,0.0,0.021640005,94.435097,9.774929,331.56985,-9.3021221
1883,1883,155.3459,8.064003,0.34678349,0.0,0,8.7416487,0.0,0.022872146,99.186234,9.7285461,331.5979,-9.3019276
1884,1884,155.3461,8.3392572,0.38432762,0.0,0,8.7136831,0.0,0.025528526,102.93192,9.6848469,331.62595,-9.3013477
1885,1885,155.3463,8.4663744,0.44296589,0.0,0,8.6858444,0.0,0.029197376,104.26015,9.6469164,331.65399,-9.3007793
1886,1886,155.3465,8.7523346,0.48047525,0.0,0,8.6580124,0.0,0.031926643,106.99996,9.6087799,331.68201,-9.3001776
1887,1887,155.3467,9.0531712,0.49249411,0.0,0,8.6301804,0.0,0.033476353,110.86394,9.5705662,331.71005,-9.2991381
1888,1888,155.3469,9.0265837,0.50059968,0.0,0,8.6023483,0.0,0.033926945,111.46626,9.5354481,331.7381,-9.2982435
1889,1889,155.3471,8.7099066,0.52377975,0.0,0,8.5745173,0.0,0.034841649,107.97461,9.5014524,331.76614,-9.2990818
1890,1890,155.3473,8.5591116,0.57413363,0.0,0,8.5466843,0.0,0.038335059,105.03259,9.4704752,331.79416,-9.3008232
