level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2246,2246,178.7052,1.4996816,0.0081808716,0.0,0,9.9698629,0.0,0.00061489915,18.750771,10.06811,400.58441,-9.2638531
2247,2247,178.7054,1.6363729,0.011552203,0.0,0,9.9668627,0.0,0.00057415263,20.42378,10.067354,400.60492,-9.2633896
2248,2248,178.7056,1.7801028,0.0071508125,0.0,0,9.9638624,0.0,0.00065130915,22.173561,10.064631,400.62543,-9.2629337
2249,2249,178.7058,1.9190965,0.0099316873,0.0,0,9.9608631,0.0,0.00067998859,24.006449,10.060227,400.64594,-9.263402
2250,2250,178.706,2.0500977,0.015257116,0.0,0,9.9578629,0.0,0.00070985366,25.769812,10.057009,400.66644,-9.2635908
2251,2251,178.7062,2.1681402,0.010592434,0.0,0,9.9548626,0.0,0.00080073776,27.298908,10.0529,400.68695,-9.2629328
2252,2252,178.7064,2.2720661,0.012567236,0.0,0,9.9518623,0.0,0.0009125098,28.593657,10.04903,400.70746,-9.2625217
2253,2253,178.7066,2.3766801,0.018349001,0.0,0,9.948863,0.0,0.00091737416,29.960011,10.045836,400.72797,-9.2630405
2254,2254,178.7068,2.4735348,0.012630015,0.0,0,9.9458628,0.0,0.000834679,31.205072,10.043056,400.74847,-9.2636929
2255,2255,178.707,2.5552616,0.013456333,0.0,0,9.9428635,0.0,0.0009928121,32.165482,10.040259,400.76898,-9.2637033
2256,2256,178.7072,2.6480289,0.019149622,0.0,0,9.9398632,0.0,0.001021515,33.299404,10.038637,400.78949,-9.2635155
2257,2257,178.7074,2.7633476,0.013025139,0.0,0,9.9368629,0.0,0.00089297787,34.669178,10.037214,400.81,-9.2635088
2258,2258,178.7076,2.8936405,0.0136833,0.0,0,9.9338627,0.0,0.0011387025,36.361572,10.033032,400.83054,-9.2629719
2259,2259,178.7078,3.0297608,0.020790381,0.0,0,9.9308624,0.0,0.0012002176,38.135296,10.031359,400.85104,-9.2625065
2260,2260,178.708,3.1771059,0.016502131,0.0,0,9.9278631,0.0,0.0010047236,39.952488,10.031754,400.87155,-9.2623348
2261,2261,178.7082,3.3380191,0.017622486,0.0,0,9.9248629,0.0,0.0013372585,41.936279,10.02986,400.89206,-9.2621746
2262,2262,178.7084,3.5008206,0.024099244,0.0,0,9.9218626,0.0,0.0014602818,44.003407,10.02502,400.91257,-9.2620478
2263,2263,178.7086,3.6589298,0.019684575,0.0,0,9.9188633,0.0,0.0011993148,46.18111,10.021348,400.93307,-9.2619896
2264,2264,178.7088,3.8089988,0.019895451,0.0,0,9.915863,0.0,0.0015359275,48.0993,10.019848,400.95358,-9.2615538
2265,2265,178.709,3.9586363,0.026131898,0.0,0,9.9128628,0.0,0.0016628228,49.914726,10.016232,400.97409,-9.2614651
2266,2266,178.7092,4.0998693,0.023362437,0.0,0,9.9098625,0.0,0.001376871,51.782074,10.015696,400.9946,-9.2610693
