level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2104,2104,178.6768,0.61049414,0.011760178,0.0,0,9.0922289,0.0,0.00075608521,7.511507,10.136235,401.35635,-9.2661753
2105,2105,178.677,1.1667446,0.017932273,0.0,0,9.0629644,0.0,0.0012905586,12.604575,10.09898,401.71036,-9.2661781
2106,2106,178.6772,2.6825604,0.037596762,0.0,0,9.0337009,0.0,0.0020505609,29.741816,10.06389,402.06439,-9.2660313
2107,2107,178.6774,4.1879783,0.066032656,0.0,0,9.0044365,0.0,0.0039244182,49.641331,10.033223,402.4184,-9.2653627
2108,2108,178.6776,4.9190598,0.091102093,0.0,0,8.975173,0.0,0.0060632853,60.839813,10.008169,402.7724,-9.2647486
2109,2109,178.6778,5.194602,0.11691513,0.0,0,8.9459085,0.0,0.0074266717,64.99762,9.9792023,403.1264,-9.263361
2110,2110,178.678,5.3802195,0.15285027,0.0,0,8.9166451,0.0,0.0094501665,67.250801,9.9410696,403.48041,-9.2628374
2111,2111,178.6782,5.6280837,0.20798361,0.0,0,8.8873806,0.0,0.013301905,70.254677,9.9000673,403.83444,-9.2621441
2112,2112,178.6784,5.5694075,0.28442165,0.0,0,8.8581161,0.0,0.018084526,70.05912,9.8604889,404.18845,-9.2611713
2113,2113,178.6786,5.3899117,0.34916848,0.0,0,8.8288527,0.0,0.022464061,67.525658,9.8135004,404.54245,-9.2615862
2114,2114,178.6788,5.4753556,0.38639277,0.0,0,8.7995882,0.0,0.025752578,67.393814,9.7601624,404.89645,-9.2619457
2115,2115,178.679,5.7449322,0.43011141,0.0,0,8.7703247,0.0,0.028511869,70.475357,9.7071676,405.25046,-9.2620382
2116,2116,178.6792,5.830924,0.48598829,0.0,0,8.7416477,0.0,0.031855006,71.858955,9.6580725,405.60449,-9.2625999
2117,2117,178.6794,5.8178215,0.53172457,0.0,0,8.7136822,0.0,0.035629887,71.406883,9.6098919,405.9585,-9.2631884
2118,2118,178.6796,6.0429339,0.56771314,0.0,0,8.6858435,0.0,0.038318068,73.295197,9.5642147,406.3125,-9.2626581
2119,2119,178.6798,6.2558618,0.58896089,0.0,0,8.6580114,0.0,0.039466418,76.246292,9.5210266,406.6665,-9.2620716
2120,2120,178.68,6.0832963,0.59962863,0.0,0,8.6301794,0.0,0.040553745,75.168861,9.4804745,407.02051,-9.262044
2121,2121,178.6802,5.7174826,0.6337229,0.0,0,8.6023474,0.0,0.042793177,70.53701,9.4481316,407.37454,-9.2613859
2122,2122,178.6804,5.7190137,0.67962396,0.0,0,8.5745163,0.0,0.04543823,69.197083,9.4178495,407.72855,-9.2607794
2123,2123,178.6806,6.063549,0.70148379,0.0,0,8.5466833,0.0,0.047504194,72.599632,9.3845692,408.08255,-9.2613955
2124,2124,178.6808,6.3102093,0.72019964,0.0,0,8.5188513,0.0,0.049159121,75.935265,9.3550224,408.43655,-9.2618427
2125,2125,178.681,6.3737979,0.75041038,0.0,0,8.4910202,0.0,0.050652914,76.890778,9.3259592,408.79056,-9.2611971
2126,2126,178.6812,6.4389853,0.78202635,0.0,0,8.4631872,0.0,0.052889433,77.446938,9.292345,409.14459,-9.2600012
2127,2127,178.6814,6.517859,0.83180624,0.0,0,8.4353552,0.0,0.056585994,78.288925,9.253933,409.4986,-9.2600107
2128,2128,178.6816,6.4191933,0.88996387,0.0,0,8.4075241,0.0,0.060239356,77.336967,9.2160625,409.8526,-9.2605877
2129,2129,178.6818,6.184557,0.92889202,0.0,0,8.3796911,0.0,0.063172579,74.410255,9.1764708,410.2066,-9.2610655
2130,2130,178.682,6.1281776,0.96926218,0.0,0,8.3518591,0.0,0.066498667,72.902634,9.1314363,410.56061,-9.2616329
2131,2131,178.6822,6.3134313,1.0209135,0.0,0,8.324028,0.0,0.069718152,74.444313,9.0877514,410.91464,-9.2615461
