level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
1973,1973,165.3572,1.290753,0.064302467,0.0,0,9.0337067,0.0,0.0044633802,15.20068,10.074853,359.76517,-9.2881994
1974,1974,165.3574,2.1987522,0.08073812,0.0,0,9.0044422,0.0,0.0052539958,25.117119,10.044109,359.75125,-9.2889462
1975,1975,165.3576,3.5423896,0.11289893,0.0,0,8.9751787,0.0,0.0068540629,41.153778,10.017987,359.73734,-9.2884226
1976,1976,165.3578,5.0080347,0.13752738,0.0,0,8.9459143,0.0,0.0089395531,59.531853,9.993042,359.72342,-9.2872877
1977,1977,165.358,6.2019796,0.16177548,0.0,0,8.9166508,0.0,0.010688129,75.459419,9.9686346,359.7095,-9.2859001
1978,1978,165.3582,6.8872542,0.18930396,0.0,0,8.8873863,0.0,0.01203706,85.277702,9.9368896,359.69559,-9.2846565
1979,1979,165.3584,7.1714664,0.22430897,0.0,0,8.8581219,0.0,0.01444017,89.52861,9.8962517,359.6817,-9.2833042
1980,1980,165.3586,7.2843318,0.28915405,0.0,0,8.8288584,0.0,0.018691752,90.765366,9.8568001,359.66779,-9.2821693
1981,1981,165.3588,7.483191,0.35782665,0.0,0,8.7995939,0.0,0.023059892,92.551857,9.8190498,359.65387,-9.2819605
1982,1982,165.359,7.8018723,0.38884839,0.0,0,8.7703304,0.0,0.025855154,96.034424,9.7751551,359.63995,-9.2819757
1983,1983,165.3592,8.0981712,0.40931898,0.0,0,8.7416534,0.0,0.027614817,99.684235,9.7288094,359.62604,-9.2831097
1984,1984,165.3594,8.2485828,0.44576919,0.0,0,8.7136879,0.0,0.029397108,101.7319,9.6825562,359.61212,-9.2837324
1985,1985,165.3596,8.3834476,0.48863336,0.0,0,8.6858492,0.0,0.032307498,102.93575,9.6391029,359.59821,-9.2832365
1986,1986,165.3598,8.7061253,0.53590047,0.0,0,8.6580172,0.0,0.036069058,105.9632,9.5995283,359.58429,-9.2824726
1987,1987,165.36,9.0444784,0.56469429,0.0,0,8.6301851,0.0,0.037998635,110.11051,9.5628996,359.57037,-9.2816734
1988,1988,165.3602,9.0837679,0.56285638,0.0,0,8.6023531,0.0,0.038054984,111.42095,9.5281973,359.55649,-9.2812901
1989,1989,165.3604,8.875041,0.5783186,0.0,0,8.574522,0.0,0.039206333,109.21365,9.4961815,359.54257,-9.2813196
1990,1990,165.3606,8.7584629,0.63063675,0.0,0,8.546689,0.0,0.042097125,107.01242,9.4652281,359.52866,-9.2811146
1991,1991,165.3608,8.89818,0.68262321,0.0,0,8.518857,0.0,0.045649342,107.62226,9.4325666,359.51474,-9.2810469
1992,1992,165.361,9.1912432,0.71795213,0.0,0,8.4910259,0.0,0.048868299,110.69099,9.3999186,359.50082,-9.2809782
1993,1993,165.3612,9.4066277,0.73971695,0.0,0,8.4631929,0.0,0.050361019,113.4569,9.3653708,359.48691,-9.2804356
1994,1994,165.3614,9.4952536,0.75829256,0.0,0,8.4353609,0.0,0.051229101,114.66235,9.3301039,359.47299,-9.2804117
1995,1995,165.3616,9.5758314,0.80161852,0.0,0,8.4075298,0.0,0.054353442,115.21299,9.2948303,359.45908,-9.2807398
1996,1996,165.3618,9.6309509,0.86400074,0.0,0,8.3796968,0.0,0.058625162,115.47971,9.2569141,359.44516,-9.2807407
1997,1997,165.362,9.5950193,0.90934598,0.0,0,8.3518648,0.0,0.061732799,114.94457,9.2179365,359.43127,-9.2808971
1998,1998,165.3622,9.5178013,0.93614835,0.0,0,8.3240337,0.0,0.064217977,113.80173,9.1755047,359.60596,-9.2809153
1999,1999,165.3624,9.5068579,0.96466047,0.0,0,8.2962017,0.0,0.066286623,113.2124,9.1343842,359.80164,-9.2802296
2000,2000,165.3626,9.6223392,1.0003717,0.0,0,8.2683697,0.0,0.068309508,114.10742,9.0973959,359.99728,-9.2800646
2001,2001,165.3628,9.7771368,1.0400344,0.0,0,8.2405376,0.0,0.071349569,115.67724,9.0623465,360.19296,-9.280077
