level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2410,2410,195.3751,0.73903388,0.016172437,0.0,0,9.9788637,0.0,0.0008395621,9.1718073,10.081722,450.28165,-9.2351551
2411,2411,195.3753,0.8609463,0.016614718,0.0,0,9.9758635,0.0,0.0011554385,10.652611,10.076801,450.29846,-9.2347841
2412,2412,195.3755,0.98861903,0.02062609,0.0,0,9.9728632,0.0,0.0015007043,12.264185,10.072062,450.31525,-9.2347689
2413,2413,195.3757,1.118518,0.020798922,0.0,0,9.9698639,0.0,0.001242507,13.925177,10.068943,450.33206,-9.234889
2414,2414,195.3759,1.2472615,0.021124475,0.0,0,9.9668636,0.0,0.0014887536,15.544015,10.06635,450.34888,-9.2355986
2415,2415,195.3761,1.3652996,0.024641741,0.0,0,9.9638634,0.0,0.0018416931,17.038465,10.065544,450.36566,-9.2362108
2416,2416,195.3763,1.4704504,0.025745584,0.0,0,9.9608631,0.0,0.0016270602,18.398338,10.064344,450.38248,-9.2356958
2417,2417,195.3765,1.5649585,0.025661722,0.0,0,9.9578638,0.0,0.0017567908,19.642715,10.061135,450.39926,-9.2351408
2418,2418,195.3767,1.6574268,0.026886933,0.0,0,9.9548635,0.0,0.0019716783,20.772108,10.057136,450.41608,-9.2353802
2419,2419,195.3769,1.7568629,0.028338324,0.0,0,9.9518633,0.0,0.0017403446,21.984478,10.052354,450.43286,-9.2357674
2420,2420,195.3771,1.850996,0.029119492,0.0,0,9.948863,0.0,0.0018299675,23.198696,10.048857,450.44968,-9.2353468
2421,2421,195.3773,1.9424495,0.028834324,0.0,0,9.9458637,0.0,0.0021077124,24.40871,10.046235,450.46646,-9.2347374
2422,2422,195.3775,2.054554,0.03186591,0.0,0,9.9428635,0.0,0.0019547066,25.768257,10.045767,450.48328,-9.2345581
2423,2423,195.3777,2.1654432,0.033828292,0.0,0,9.9398632,0.0,0.0020118349,27.152205,10.044881,450.50006,-9.234993
2424,2424,195.3779,2.2737422,0.032030296,0.0,0,9.9368629,0.0,0.0023345659,28.535791,10.04127,450.51688,-9.2351484
2425,2425,195.3781,2.3890004,0.03553988,0.0,0,9.9338636,0.0,0.0023236501,30.007448,10.038295,450.53369,-9.2352295
2426,2426,195.3783,2.5049672,0.038312629,0.0,0,9.9308634,0.0,0.0023584471,31.499102,10.036295,450.55048,-9.2354164
2427,2427,195.3785,2.6221213,0.034819555,0.0,0,9.9278631,0.0,0.002532674,32.962757,10.033378,450.56729,-9.2356033
2428,2428,195.3787,2.7370045,0.037470635,0.0,0,9.9248638,0.0,0.0025297231,34.473164,10.029922,450.58408,-9.2361879
2429,2429,195.3789,2.8498821,0.041028522,0.0,0,9.9218636,0.0,0.0025256767,35.882793,10.028931,450.60089,-9.236269
2430,2430,195.3791,2.9461498,0.037109248,0.0,0,9.9188633,0.0,0.0026548975,37.144527,10.027268,450.61768,-9.2361965
2431,2431,195.3793,3.0267816,0.04089107,0.0,0,9.915864,0.0,0.0027974134,38.266922,10.023772,450.63449,-9.2354507
2432,2432,195.3795,3.1024015,0.047665585,0.0,0,9.9128637,0.0,0.0028934684,39.197994,10.02171,450.65128,-9.2340622
2433,2433,195.3797,3.1658595,0.043922078,0.0,0,9.9098635,0.0,0.0030052138,40.041279,10.020369,450.66809,-9.2336197
2434,2434,195.3799,3.2312629,0.047530916,0.0,0,9.9068632,0.0,0.0032224627,40.870361,10.014787,450.68488,-9.2335396
2435,2435,195.3801,3.296921,0.055076741,0.0,0,9.9038639,0.0,0.0033472213,41.654724,10.01109,450.70169,-9.2334385
2436,2436,195.3803,3.3630424,0.049781501,0.0,0,9.9008636,0.0,0.0033808746,42.470406,10.00996,450.71848,-9.2334747
2437,2437,195.3805,3.4363925,0.05229865,0.0,0,9.8978634,0.0,0.0036271119,43.320023,10.008352,450.73529,-9.2337971
2438,2438,195.3807,3.515461,0.060388006,0.0,0,9.8948631,0.0,0.0037319164,44.322086,10.004571,450.75211,-9.234107
2439,2439,195.3809,3.5984638,0.055718217,0.0,0,9.8918638,0.0,0.0037250218,45.365437,10.001583,450.76889,-9.2335453
2440,2440,195.3811,3.6603417,0.058187813,0.0,0,9.8888636,0.0,0.0040918048,46.182449,10.000352,450.78571,-9.2339191
2441,2441,195.3813,3.7035267,0.067144655,0.0,0,9.8858633,0.0,0.0042453408,46.855465,9.9946413,450.80249,-9.2345009
2442,2442,195.3815,3.7452257,0.064609259,0.0,0,9.882863,0.0,0.0041828565,47.417385,9.9911137,450.81931,-9.2343512
2443,2443,195.3817,3.781575,0.067031145,0.0,0,9.8798637,0.0,0.0046373028,47.804832,9.9889154,450.83609,-9.233778
2444,2444,195.3819,3.8152351,0.075542003,0.0,0,9.8768635,0.0,0.0048705479,48.160175,9.9843092,450.85291,-9.2331915
2445,2445,195.3821,3.8463919,0.073350057,0.0,0,9.8738632,0.0,0.0047465614,48.639305,9.9812756,450.86969,-9.2330132
2446,2446,195.3823,3.879853,0.075217269,0.0,0,9.870863,0.0,0.0051948386,49.142868,9.9777775,450.88651,-9.2328482
2447,2447,195.3825,3.9233131,0.082725793,0.0,0,9.8678637,0.0,0.005435307,49.670734,9.9739046,450.90329,-9.2325459
2448,2448,195.3827,3.9665256,0.081187211,0.0,0,9.8648634,0.0,0.0052250708,50.1675,9.9726667,450.9201,-9.2326899
2449,2449,195.3829,4.0108871,0.083946086,0.0,0,9.8618631,0.0,0.0056876238,50.669933,9.9719572,450.95804,-9.2331324
2450,2450,195.3831,4.0525804,0.09173812,0.0,0,9.8588629,0.0,0.0060912916,51.158779,9.9670143,451.00122,-9.233305
2451,2451,195.3833,4.0871587,0.091686428,0.0,0,9.8558636,0.0,0.0059279273,51.621758,9.9621191,451.04443,-9.2334747
2452,2452,195.3835,4.1141601,0.093078166,0.0,0,9.8528633,0.0,0.0063131866,51.939716,9.9570236,451.08765,-9.2334042
