level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2597,2597,212.0467,1.5699339,0.036455579,0.0,0,9.915864,0.0,0.002283959,19.638739,10.013862,502.30588,-9.2065887
2598,2598,212.0469,1.6852422,0.03666041,0.0,0,9.9128637,0.0,0.0025272234,21.116659,10.012936,502.30411,-9.2064247
2599,2599,212.0471,1.8098912,0.039830271,0.0,0,9.9098635,0.0,0.0027763424,22.694426,10.012562,502.30231,-9.2065697
2600,2600,212.0473,1.9308258,0.03953835,0.0,0,9.9068632,0.0,0.0024812955,24.216551,10.011559,502.30051,-9.2066517
2601,2601,212.0475,2.0306613,0.040627412,0.0,0,9.9038639,0.0,0.0027299519,25.625824,10.009194,502.29874,-9.2070389
2602,2602,212.0477,2.1263883,0.043730002,0.0,0,9.9008636,0.0,0.0030259425,26.938871,10.007354,502.29694,-9.2076435
2603,2603,212.0479,2.2170873,0.043674104,0.0,0,9.8978634,0.0,0.0027508598,27.943415,10.004092,502.29514,-9.2071362
2604,2604,212.0481,2.2862344,0.044004064,0.0,0,9.8948631,0.0,0.0029141048,28.879555,9.9981279,502.29782,-9.2065163
2605,2605,212.0483,2.3529396,0.045081347,0.0,0,9.8918638,0.0,0.0031775474,29.822676,9.9944611,502.30499,-9.2057848
2606,2606,212.0485,2.4263101,0.04508958,0.0,0,9.8888636,0.0,0.0028760568,30.650522,9.9931593,502.31216,-9.2055979
2607,2607,212.0487,2.4985244,0.045256481,0.0,0,9.8858633,0.0,0.0029304049,31.515705,9.9896317,502.31934,-9.2056217
2608,2608,212.0489,2.5702682,0.044718757,0.0,0,9.882863,0.0,0.0031637133,32.395172,9.9864206,502.32648,-9.2050924
2609,2609,212.0491,2.6483624,0.046156898,0.0,0,9.8798637,0.0,0.0029617215,33.385853,9.9821625,502.33365,-9.2050056
2610,2610,212.0493,2.7296853,0.048341587,0.0,0,9.8768635,0.0,0.0030744867,34.430779,9.9802408,502.34082,-9.2049828
2611,2611,212.0495,2.7938373,0.046981864,0.0,0,9.8738632,0.0,0.0033425007,35.250069,9.9796333,502.34796,-9.2049923
2612,2612,212.0497,2.8439054,0.050429553,0.0,0,9.870863,0.0,0.0033003164,35.967918,9.9747944,502.35513,-9.2054367
2613,2613,212.0499,2.8854339,0.054378916,0.0,0,9.8678637,0.0,0.0034238289,36.512386,9.9730148,502.3623,-9.2061749
2614,2614,212.0501,2.9188368,0.052394681,0.0,0,9.8648634,0.0,0.0036813696,36.864025,9.9723225,502.36948,-9.2069836
2615,2615,212.0503,2.9508576,0.057481866,0.0,0,9.8618631,0.0,0.0037862477,37.28521,9.9675207,502.37662,-9.2070265
2616,2616,212.0505,2.980727,0.063641831,0.0,0,9.8588629,0.0,0.0039523132,37.706791,9.9640341,502.38379,-9.2064695
2617,2617,212.0507,3.003962,0.06237451,0.0,0,9.8558636,0.0,0.0042511662,38.05106,9.9609251,502.39096,-9.2056952
2618,2618,212.0509,3.0216944,0.067418166,0.0,0,9.8528633,0.0,0.0044803699,38.304298,9.9563913,502.3981,-9.2049847
2619,2619,212.0511,3.0366886,0.073970564,0.0,0,9.849864,0.0,0.004652251,38.441212,9.9526262,502.40527,-9.2048922
2620,2620,212.0513,3.0469141,0.071689598,0.0,0,9.8468628,0.0,0.004843351,38.566353,9.9504156,502.41245,-9.2042227
2621,2621,212.0515,3.0475483,0.076185018,0.0,0,9.8438625,0.0,0.0050860201,38.66507,9.9492102,502.41962,-9.2047739
2622,2622,212.0517,3.0616908,0.084290512,0.0,0,9.8408632,0.0,0.0052696951,38.849083,9.9438133,502.42676,-9.2055159
2623,2623,212.0519,3.0794992,0.081550226,0.0,0,9.8378639,0.0,0.0054251584,38.98954,9.9385452,502.43393,-9.2056093
2624,2624,212.0521,3.0959995,0.085912578,0.0,0,9.8348637,0.0,0.0057744831,39.15044,9.9362068,502.4411,-9.2061319
2625,2625,212.0523,3.1160154,0.095041342,0.0,0,9.8318634,0.0,0.0059812055,39.378296,9.9356718,502.44824,-9.2063122
2626,2626,212.0525,3.1300926,0.092232645,0.0,0,9.8288631,0.0,0.0060833758,39.534592,9.9328194,502.45541,-9.2059059
