level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2255,2255,178.7074,1.6278949,0.0094426312,0.0,0,9.9428635,0.0,0.00078699709,20.359724,10.044989,400.05508,-9.2639074
2256,2256,178.7076,1.7459521,0.015531624,0.0,0,9.9398632,0.0,0.00081599725,21.871334,10.042022,400.05692,-9.2641153
2257,2257,178.7078,1.8712947,0.011395768,0.0,0,9.9368629,0.0,0.00067293528,23.504028,10.039273,400.05872,-9.2647982
2258,2258,178.708,2.0008423,0.011990601,0.0,0,9.9338636,0.0,0.00093926914,25.162062,10.034269,400.06052,-9.2648354
2259,2259,178.7082,2.1288784,0.017918153,0.0,0,9.9308634,0.0,0.0010020491,26.778223,10.029704,400.06235,-9.2642822
2260,2260,178.7084,2.2497301,0.014050674,0.0,0,9.9278631,0.0,0.00082459283,28.283978,10.026752,400.06415,-9.2645407
2261,2261,178.7086,2.3623869,0.014402363,0.0,0,9.9248638,0.0,0.0011180346,29.722828,10.026549,400.06595,-9.2649603
2262,2262,178.7088,2.4635406,0.019557657,0.0,0,9.9218636,0.0,0.0011856427,31.021175,10.026974,400.06778,-9.2647114
2263,2263,178.709,2.5569887,0.015293192,0.0,0,9.9188633,0.0,0.0008648677,32.210518,10.021632,400.06958,-9.2638712
2264,2264,178.7092,2.6431773,0.014340443,0.0,0,9.915864,0.0,0.0010910089,33.382931,10.01716,400.07138,-9.2630672
2265,2265,178.7094,2.7278876,0.018735677,0.0,0,9.9128637,0.0,0.0012240987,34.498074,10.014223,400.07321,-9.2631712
2266,2266,178.7096,2.8343475,0.015912589,0.0,0,9.9098635,0.0,0.00086683786,35.730412,10.010724,400.07501,-9.2635393
2267,2267,178.7098,2.9598014,0.015599925,0.0,0,9.9068632,0.0,0.001130565,37.246258,10.008827,400.07681,-9.2634144
2268,2268,178.71,3.0903096,0.020200284,0.0,0,9.9038639,0.0,0.0014375967,38.954742,10.008371,400.07864,-9.2635365
2269,2269,178.7102,3.2254148,0.01954239,0.0,0,9.9008636,0.0,0.0011740599,40.687557,10.006557,400.08044,-9.2637949
2270,2270,178.7104,3.3514135,0.020652654,0.0,0,9.8978634,0.0,0.0014237276,42.308437,10.005177,400.08224,-9.2638884
2271,2271,178.7106,3.4622898,0.024640428,0.0,0,9.8948631,0.0,0.0017373768,43.680996,10.003837,400.08408,-9.2644415
2272,2272,178.7108,3.5628953,0.02472898,0.0,0,9.8918638,0.0,0.0015353567,44.944683,9.9984417,400.08588,-9.2646637
2273,2273,178.711,3.640347,0.02564037,0.0,0,9.8888636,0.0,0.0017267489,46.094017,9.9934797,400.08768,-9.2642174
2274,2274,178.7112,3.7082841,0.028045615,0.0,0,9.8858633,0.0,0.0020054535,47.018032,9.9901123,400.08948,-9.2631083
2275,2275,178.7114,3.7645607,0.02987848,0.0,0,9.882863,0.0,0.0018485824,47.717724,9.9862127,400.10324,-9.2621279
2276,2276,178.7116,3.7933025,0.032603256,0.0,0,9.8798637,0.0,0.0020888636,48.103905,9.9860039,400.14487,-9.2627678
2277,2277,178.7118,3.8181665,0.034657024,0.0,0,9.8768635,0.0,0.002459557,48.434673,9.9847355,400.18649,-9.2628698
2278,2278,178.712,3.8530977,0.03823068,0.0,0,9.8738632,0.0,0.0024217211,48.903751,9.9804335,400.22812,-9.2623396
2279,2279,178.7122,3.8939564,0.04175495,0.0,0,9.870863,0.0,0.0026636694,49.394344,9.9763288,400.26974,-9.2627058
2280,2280,178.7124,3.9336779,0.042026892,0.0,0,9.8678637,0.0,0.0030127082,49.832695,9.972806,400.31134,-9.2629995
2281,2281,178.7126,3.9649525,0.045953736,0.0,0,9.8648634,0.0,0.0030135366,50.213829,9.9707804,400.35297,-9.2633142
2282,2282,178.7128,3.9950871,0.05038486,0.0,0,9.8618631,0.0,0.0031926958,50.625134,9.9663572,400.39459,-9.2637939
2283,2283,178.713,4.029223,0.049826745,0.0,0,9.8588629,0.0,0.003520949,51.060287,9.9594793,400.43622,-9.2637081
2284,2284,178.7132,4.0644531,0.054727301,0.0,0,9.8558636,0.0,0.0036217389,51.520184,9.9546633,400.47784,-9.2633924
2285,2285,178.7134,4.0962157,0.060237039,0.0,0,9.8528633,0.0,0.003769591,51.911987,9.9541368,400.51947,-9.2631521
2286,2286,178.7136,4.117116,0.059028994,0.0,0,9.849864,0.0,0.0040784404,52.159912,9.9514132,400.5611,-9.262475
2287,2287,178.7138,4.1346722,0.064468756,0.0,0,9.8468628,0.0,0.0043189325,52.381393,9.949605,400.60269,-9.2616539
2288,2288,178.714,4.1544123,0.071949005,0.0,0,9.8438625,0.0,0.0045165,52.603703,9.9465113,400.64432,-9.2618532
2289,2289,178.7142,4.1765256,0.070555396,0.0,0,9.8408632,0.0,0.0047914814,52.900127,9.9393415,400.68594,-9.2622862
2290,2290,178.7144,4.201416,0.076264143,0.0,0,9.8378639,0.0,0.0051134098,53.209328,9.9358311,400.72757,-9.2623138
2291,2291,178.7146,4.2242832,0.085162528,0.0,0,9.8348637,0.0,0.0053510056,53.409313,9.9347353,400.7692,-9.262373
2292,2292,178.7148,4.2465844,0.082120478,0.0,0,9.8318634,0.0,0.0055088489,53.722668,9.9327745,400.81082,-9.2630272
2293,2293,178.715,4.2746043,0.085999206,0.0,0,9.8288631,0.0,0.005815011,54.092472,9.9285412,400.85242,-9.263196
2294,2294,178.7152,4.3044705,0.094366625,0.0,0,9.8258638,0.0,0.0060052639,54.417213,9.9250355,400.89404,-9.2625799
2295,2295,178.7154,4.3360076,0.090391055,0.0,0,9.8228636,0.0,0.006038174,54.838375,9.921627,400.93567,-9.2624111
