level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2495,2495,195.3883,1.2281023,0.025307821,0.0,0,9.7238636,0.0,0.0016649452,15.422551,9.8171225,449.10056,-9.236783
2496,2496,195.3885,1.2990137,0.02619214,0.0,0,9.7208633,0.0,0.0019129227,16.295931,9.8141747,449.09695,-9.2370586
2497,2497,195.3887,1.3749018,0.032993175,0.0,0,9.717864,0.0,0.0019818814,17.237696,9.8129635,449.09338,-9.2366114
2498,2498,195.3889,1.4554738,0.028029416,0.0,0,9.7148628,0.0,0.001801008,18.283064,9.8104973,449.08978,-9.236002
2499,2499,195.3891,1.5356575,0.029250398,0.0,0,9.7118626,0.0,0.0021020288,19.293428,9.8067923,449.08618,-9.2355394
2500,2500,195.3893,1.5986282,0.035704542,0.0,0,9.7088633,0.0,0.0021878139,20.101633,9.8031359,449.08261,-9.2358656
2501,2501,195.3895,1.6515093,0.030849161,0.0,0,9.705864,0.0,0.001950008,20.822824,9.8004217,449.07901,-9.2358789
2502,2502,195.3897,1.6979511,0.031870823,0.0,0,9.7028637,0.0,0.0022771512,21.46183,9.7999086,449.07541,-9.2353783
2503,2503,195.3899,1.7365308,0.03827614,0.0,0,9.6998634,0.0,0.002389441,21.951782,9.7974443,449.07181,-9.2354755
2504,2504,195.3901,1.7699077,0.034355093,0.0,0,9.6968632,0.0,0.0021347951,22.431032,9.7916842,449.06824,-9.2356319
2505,2505,195.3903,1.8027046,0.033805221,0.0,0,9.6938639,0.0,0.0024107143,22.89748,9.7894001,449.06464,-9.2357988
2506,2506,195.3905,1.8275402,0.038623918,0.0,0,9.6908636,0.0,0.0025209896,23.24111,9.7868519,449.06104,-9.2363882
2507,2507,195.3907,1.8561013,0.034549426,0.0,0,9.6878624,0.0,0.0021263193,23.542631,9.782896,449.05743,-9.2366676
2508,2508,195.3909,1.8909291,0.032375567,0.0,0,9.6848631,0.0,0.0023024424,23.888655,9.7822676,449.05386,-9.2361135
2509,2509,195.3911,1.9060745,0.035273179,0.0,0,9.6818638,0.0,0.0024730884,24.068655,9.779809,449.05026,-9.2358236
2510,2510,195.3913,1.9119306,0.032411724,0.0,0,9.6788635,0.0,0.0020633293,24.195026,9.7772417,449.04666,-9.2356434
2511,2511,195.3915,1.9146179,0.030864628,0.0,0,9.6758633,0.0,0.0021956482,24.311449,9.7750759,449.04306,-9.2348118
2512,2512,195.3917,1.9208939,0.033218283,0.0,0,9.672863,0.0,0.0023895386,24.293787,9.7720251,449.03949,-9.2346964
2513,2513,195.3919,1.9227626,0.032265246,0.0,0,9.6698637,0.0,0.00203109,24.307713,9.7672663,449.03589,-9.2348356
2514,2514,195.3921,1.9142102,0.031172415,0.0,0,9.6668634,0.0,0.0021474124,24.347256,9.7638474,449.03229,-9.2349291
2515,2515,195.3923,1.9142027,0.032040197,0.0,0,9.6638632,0.0,0.0023117305,24.333141,9.7622261,449.02869,-9.235343
2516,2516,195.3925,1.9200764,0.030656256,0.0,0,9.6608629,0.0,0.0019199612,24.372467,9.7576818,449.02512,-9.2353563
2517,2517,195.3927,1.9232024,0.029040258,0.0,0,9.6578636,0.0,0.0019522818,24.415167,9.7547102,449.02151,-9.2353573
2518,2518,195.3929,1.9352396,0.027456414,0.0,0,9.6548634,0.0,0.0020875253,24.528362,9.7518978,449.01791,-9.2348213
2519,2519,195.3931,1.9827702,0.026811296,0.0,0,9.6518641,0.0,0.0017233455,25.091644,9.747139,449.01431,-9.2340946
2520,2520,195.3933,2.069917,0.027475374,0.0,0,9.6488638,0.0,0.0017426014,26.074415,9.744524,449.01074,-9.2341318
2521,2521,195.3935,2.1810725,0.027199157,0.0,0,9.6458635,0.0,0.0020029587,27.370852,9.741231,449.00714,-9.2344475
2522,2522,195.3937,2.3011711,0.030000035,0.0,0,9.6428633,0.0,0.001856359,28.879034,9.7392349,449.00415,-9.2349262
2523,2523,195.3939,2.4199805,0.032381304,0.0,0,9.639863,0.0,0.0019640287,30.327911,9.738471,449.00116,-9.2352591
2524,2524,195.3941,2.5327873,0.031821933,0.0,0,9.6368628,0.0,0.0023500689,31.771736,9.7376556,448.99817,-9.2352524
2525,2525,195.3943,2.6474617,0.037264239,0.0,0,9.6338634,0.0,0.0024604895,33.326477,9.7335825,448.99518,-9.2355928
2526,2526,195.3945,2.7561331,0.041833881,0.0,0,9.6308632,0.0,0.002586904,34.763939,9.7278671,448.99216,-9.2355738
2527,2527,195.3947,2.8507776,0.039335348,0.0,0,9.6278639,0.0,0.0028406624,35.962372,9.7257786,448.98917,-9.2352982
2528,2528,195.3949,2.9383664,0.042815827,0.0,0,9.6248636,0.0,0.0029129717,37.066647,9.723134,448.98618,-9.2351074
2529,2529,195.3951,3.0057559,0.04699168,0.0,0,9.6218634,0.0,0.0029373684,37.9813,9.7196236,448.98318,-9.2345715
