index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
3659,195.6209,5.7810726,3.4061372,0.0,0,6.5655789,0.0,0.2573705,56.867462,6.5903034,452.11508,-9.2343884
3660,195.6211,5.7996974,3.4094687,0.0,0,6.5631833,0.0,0.2575193,56.994186,6.5860071,452.1366,-9.2344246
3661,195.6213,5.804616,3.4081118,0.0,0,6.5607872,0.0,0.25804579,57.053989,6.5846028,452.15811,-9.2339878
3662,195.6215,5.8023944,3.4124534,0.0,0,6.5583911,0.0,0.25809216,57.045948,6.582602,452.17963,-9.2342377
3663,195.6217,5.7923317,3.4154673,0.0,0,6.555995,0.0,0.25813055,56.964073,6.580853,452.20114,-9.2335625
3664,195.6219,5.7749529,3.4125032,0.0,0,6.5535989,0.0,0.25850371,56.761967,6.5788989,452.22266,-9.2332401
3665,195.6221,5.7587605,3.4183896,0.0,0,6.5512033,0.0,0.25861782,56.607761,6.5755925,452.24417,-9.2337532
3666,195.6223,5.7519212,3.423676,0.0,0,6.5488071,0.0,0.25864094,56.548771,6.5753965,452.26569,-9.233449
3667,195.6225,5.7529664,3.4195857,0.0,0,6.5464106,0.0,0.25901353,56.581249,6.5725918,452.2872,-9.2331915
3668,195.6227,5.7656493,3.4242964,0.0,0,6.5440149,0.0,0.25921112,56.670254,6.5695143,452.30872,-9.2335148
3669,195.6229,5.7853398,3.4311771,0.0,0,6.5416193,0.0,0.25921011,56.81937,6.57057,452.33023,-9.2338123
3670,195.6231,5.7992749,3.4272075,0.0,0,6.5392232,0.0,0.25953057,56.947346,6.5688753,452.35175,-9.2343874
3671,195.6233,5.8066025,3.4315786,0.0,0,6.5368271,0.0,0.25987506,57.017941,6.5649357,452.37326,-9.2342224
3672,195.6235,5.8059497,3.4398463,0.0,0,6.534431,0.0,0.2599504,57.073441,6.5614209,452.39478,-9.2336578
3673,195.6237,5.7973037,3.4350805,0.0,0,6.5320354,0.0,0.260153,56.934052,6.5565515,452.41629,-9.2343378
3674,195.6239,5.7870026,3.4382854,0.0,0,6.5296392,0.0,0.26058549,56.806168,6.5546932,452.42969,-9.2342234
3675,195.6241,5.7720809,3.4464836,0.0,0,6.5272431,0.0,0.26059514,56.712502,6.5546541,452.44104,-9.2335196
3676,195.6243,5.7678151,3.4409716,0.0,0,6.524847,0.0,0.26058552,56.667294,6.5515237,452.45239,-9.23351
3677,195.6245,5.7849884,3.4439535,0.0,0,6.5224509,0.0,0.26113003,56.727615,6.5477214,452.46375,-9.2331829
3678,195.6247,5.8031731,3.4533665,0.0,0,6.5200548,0.0,0.26124719,56.831982,6.5459776,452.4751,-9.2325077
3679,195.6249,5.8154092,3.448313,0.0,0,6.5176592,0.0,0.26114881,56.981934,6.5440106,452.48645,-9.2322531
3680,195.6251,5.8284659,3.450702,0.0,0,6.5152631,0.0,0.26171768,57.053444,6.5422115,452.4978,-9.2329798
3681,195.6253,5.8248591,3.4604058,0.0,0,6.512867,0.0,0.26186892,57.072601,6.5417976,452.50916,-9.2329569
3682,195.6255,5.812695,3.4564281,0.0,0,6.5104709,0.0,0.26169759,57.013683,6.5400214,452.52054,-9.2325926
3683,195.6257,5.8064179,3.4582448,0.0,0,6.5080752,0.0,0.26236123,56.86129,6.5386882,452.53189,-9.2333384
3684,195.6259,5.7951355,3.4678743,0.0,0,6.5056791,0.0,0.26259583,56.782673,6.5359244,452.54324,-9.2341566
3685,195.6261,5.792367,3.464467,0.0,0,6.503283,0.0,0.2623207,56.725555,6.5304408,452.5546,-9.2341995
3686,195.6263,5.7905774,3.4649997,0.0,0,6.5008869,0.0,0.26298487,56.629002,6.5263681,452.56595,-9.234005
3687,195.6265,5.7902918,3.473804,0.0,0,6.4984908,0.0,0.2633273,56.667629,6.5247121,452.5773,-9.2344027
3688,195.6267,5.801826,3.4720619,0.0,0,6.4960952,0.0,0.26292601,56.837032,6.5241318,452.58865,-9.2342386
3689,195.6269,5.8109136,3.4724884,0.0,0,6.4936991,0.0,0.26350081,56.88018,6.5232091,452.60001,-9.2330666
3690,195.6271,5.8172216,3.4803841,0.0,0,6.491303,0.0,0.26397955,56.90723,6.5195727,452.61136,-9.2322807
3691,195.6273,5.8277941,3.4801917,0.0,0,6.4889073,0.0,0.26361239,57.032669,6.5159578,452.62271,-9.2325106
3692,195.6275,5.8260093,3.4797466,0.0,0,6.4865112,0.0,0.26413274,57.007557,6.5130363,452.63409,-9.2325201
3693,195.6277,5.8158417,3.4863355,0.0,0,6.4841151,0.0,0.26463741,56.872314,6.5099998,452.64545,-9.2329445
3694,195.6279,5.8123617,3.4877741,0.0,0,6.481719,0.0,0.26425242,56.810684,6.5065427,452.6568,-9.2338572
3695,195.6281,5.811677,3.4875419,0.0,0,6.4793229,0.0,0.26473492,56.75642,6.504693,452.66815,-9.2340174
3696,195.6283,5.8191676,3.4922271,0.0,0,6.4769273,0.0,0.26528496,56.793743,6.5029473,452.6795,-9.2343302
3697,195.6285,5.8283038,3.4939287,0.0,0,6.4745312,0.0,0.26484585,56.974693,6.4995399,452.69086,-9.2348719
3698,195.6287,5.8415713,3.4939463,0.0,0,6.4721351,0.0,0.26522785,57.047775,6.4951377,452.70221,-9.2346487
3699,195.6289,5.8533115,3.4975576,0.0,0,6.469739,0.0,0.26587176,57.066071,6.4941301,452.71356,-9.2340727
3700,195.6291,5.8534474,3.5018365,0.0,0,6.4673429,0.0,0.26559094,57.191055,6.4932899,452.72491,-9.2332478
3701,195.6293,5.8535361,3.5034785,0.0,0,6.4649472,0.0,0.26582563,57.173042,6.4895978,452.73627,-9.2323999
3702,195.6295,5.8491116,3.5050631,0.0,0,6.4625511,0.0,0.26640284,56.963882,6.4883246,452.74765,-9.2316608
3703,195.6297,5.8337178,3.5087943,0.0,0,6.460155,0.0,0.26624066,56.868259,6.486639,452.759,-9.2315445
3704,195.6299,5.8217425,3.5103128,0.0,0,6.4577589,0.0,0.26644799,56.82869,6.4848571,452.77036,-9.2321301
3705,195.6301,5.8203664,3.5108562,0.0,0,6.4553633,0.0,0.26705694,56.76049,6.4824214,452.78171,-9.2324572
3706,195.6303,5.8273783,3.5162759,0.0,0,6.4529672,0.0,0.26699001,56.809246,6.4783778,452.79306,-9.2333269
3707,195.6305,5.8375492,3.5185461,0.0,0,6.4505711,0.0,0.26707047,56.894505,6.474483,452.80441,-9.2339945
3708,195.6307,5.8487806,3.5170162,0.0,0,6.448175,0.0,0.2675707,56.971825,6.4732022,452.81577,-9.2340717
3709,195.6309,5.8566642,3.5227432,0.0,0,6.4457788,0.0,0.26760677,57.053017,6.4732976,452.82712,-9.2347136
3710,195.6311,5.8568254,3.5260336,0.0,0,6.4433832,0.0,0.26760781,57.075047,6.471118,452.83847,-9.2345295
3711,195.6313,5.8520818,3.5225594,0.0,0,6.4409871,0.0,0.26801574,57.052692,6.4684849,452.84982,-9.2332096
3712,195.6315,5.8460937,3.528316,0.0,0,6.438591,0.0,0.26820725,57.000256,6.4654694,452.86118,-9.2324219
3713,195.6317,5.8467326,3.5335646,0.0,0,6.4361954,0.0,0.26821038,56.952007,6.4645863,452.87256,-9.2322826
3714,195.6319,5.847158,3.5290525,0.0,0,6.4337993,0.0,0.26852456,56.867352,6.4628358,452.88391,-9.2322741
3715,195.6321,5.8439651,3.534677,0.0,0,6.4314032,0.0,0.26881087,56.797447,6.4588785,452.89526,-9.232542
3716,195.6323,5.8396668,3.5421789,0.0,0,6.4290075,0.0,0.2689124,56.830894,6.4584675,452.90662,-9.2332544
3717,195.6325,5.8458452,3.5376306,0.0,0,6.4266114,0.0,0.26916957,56.891781,6.4564028,452.91797,-9.2337294
3718,195.6327,5.8633599,3.542702,0.0,0,6.4242153,0.0,0.2695004,56.982372,6.4539499,452.92932,-9.2337933
3719,195.6329,5.8749785,3.5511661,0.0,0,6.4218192,0.0,0.26954275,57.132278,6.4511466,452.94067,-9.2343445
3720,195.6331,5.8760004,3.5457647,0.0,0,6.4194231,0.0,0.26969409,57.139378,6.4491439,452.95203,-9.2343626
3721,195.6333,5.8766074,3.5503213,0.0,0,6.417027,0.0,0.27028376,57.032688,6.4465404,452.96338,-9.2338257
3722,195.6335,5.8714271,3.5602312,0.0,0,6.4146309,0.0,0.27038485,57.005379,6.4431663,452.97473,-9.2343416
3723,195.6337,5.863378,3.5547228,0.0,0,6.4122353,0.0,0.27037889,56.981697,6.4396596,452.98611,-9.2338123
3724,195.6339,5.8600688,3.5571501,0.0,0,6.4098392,0.0,0.2710183,56.921173,6.4374495,452.97696,-9.2325659
3725,195.6341,5.8580818,3.5661526,0.0,0,6.407443,0.0,0.27106556,56.862038,6.4374585,452.95901,-9.2323608
3726,195.6343,5.8570466,3.5607035,0.0,0,6.4050469,0.0,0.27085036,56.830463,6.4342723,452.94107,-9.232296
3727,195.6345,5.8650565,3.5623524,0.0,0,6.4026508,0.0,0.27149943,56.902279,6.4303932,452.92316,-9.2321739
3728,195.6347,5.87925,3.572401,0.0,0,6.4002552,0.0,0.27167886,57.025711,6.427269,452.90521,-9.2316322
3729,195.6349,5.8908739,3.569309,0.0,0,6.3978591,0.0,0.27145514,57.173306,6.4240403,452.8873,-9.2317705
3730,195.6351,5.894268,3.5704949,0.0,0,6.395463,0.0,0.27214673,57.190132,6.4214029,452.86935,-9.2324734
3731,195.6353,5.8911252,3.579967,0.0,0,6.3930669,0.0,0.27247429,57.150841,6.4192972,452.85144,-9.233489
3732,195.6355,5.8845792,3.5776262,0.0,0,6.3906713,0.0,0.27220967,57.10968,6.4195943,452.8335,-9.2338305
3733,195.6357,5.8746238,3.5789769,0.0,0,6.3882751,0.0,0.27289501,56.971615,6.4190359,452.81558,-9.2329044
3734,195.6359,5.8764033,3.5882351,0.0,0,6.385879,0.0,0.27329794,56.935215,6.4135027,452.79764,-9.2330008
3735,195.6361,5.8787785,3.5866308,0.0,0,6.3834834,0.0,0.27292356,56.955936,6.4102502,452.77972,-9.2336159
3736,195.6363,5.875659,3.586163,0.0,0,6.3810873,0.0,0.27345812,56.893314,6.4098325,452.76178,-9.23353
3737,195.6365,5.8849654,3.5931094,0.0,0,6.3786912,0.0,0.27389264,56.963768,6.405961,452.74387,-9.2329493
3738,195.6367,5.9027834,3.5928941,0.0,0,6.3762951,0.0,0.27350548,57.173775,6.4020472,452.72592,-9.2324448
3739,195.6369,5.9081588,3.5925746,0.0,0,6.373899,0.0,0.27401605,57.226196,6.3990555,452.70801,-9.2322598
3740,195.6371,5.9147487,3.5992119,0.0,0,6.3715034,0.0,0.27457714,57.252808,6.3959422,452.69006,-9.2325296
3741,195.6373,5.9207454,3.6011996,0.0,0,6.3691072,0.0,0.27418122,57.310127,6.395237,452.67215,-9.2332716
3742,195.6375,5.9127889,3.6009517,0.0,0,6.3667111,0.0,0.27465853,57.270477,6.3943529,452.65421,-9.2331781
3743,195.6377,5.8977094,3.6053052,0.0,0,6.3643155,0.0,0.27527961,57.119652,6.3915238,452.63629,-9.2332058
3744,195.6379,5.8880286,3.6085062,0.0,0,6.3619194,0.0,0.27487683,56.977081,6.3875675,452.61835,-9.2339573
3745,195.6381,5.8905358,3.6098373,0.0,0,6.3595228,0.0,0.27521715,56.895428,6.3859358,452.60043,-9.2341461
3746,195.6383,5.8913918,3.6126418,0.0,0,6.3571267,0.0,0.2758562,56.879345,6.3843913,452.58249,-9.2340183
3747,195.6385,5.8979201,3.6161976,0.0,0,6.3547311,0.0,0.27560991,56.953716,6.381001,452.56458,-9.2337952
3748,195.6387,5.9156337,3.618042,0.0,0,6.352335,0.0,0.27585801,57.029343,6.3763061,452.54663,-9.2332277
3749,195.6389,5.9263821,3.6192925,0.0,0,6.3499389,0.0,0.27641782,57.180325,6.3745112,452.52872,-9.2330847
3750,195.6391,5.9296384,3.623554,0.0,0,6.3475432,0.0,0.27622479,57.304634,6.3729944,452.51077,-9.2335882
3751,195.6393,5.9292283,3.6257946,0.0,0,6.3451471,0.0,0.27640924,57.207214,6.3696008,452.49286,-9.2333946
3752,195.6395,5.9175444,3.6251493,0.0,0,6.342751,0.0,0.27700415,57.105309,6.3678098,452.47491,-9.2333546
3753,195.6397,5.908958,3.6306195,0.0,0,6.3403554,0.0,0.27696875,57.063118,6.3662066,452.457,-9.2331924
3754,195.6399,5.9026999,3.6339791,0.0,0,6.3379593,0.0,0.2771225,57.020439,6.3628316,452.43906,-9.2332478
3755,195.6401,5.9019618,3.6318829,0.0,0,6.3355632,0.0,0.27768779,56.977592,6.3592696,452.42114,-9.2339754
3756,195.6403,5.9146142,3.6384287,0.0,0,6.3331671,0.0,0.27775058,56.996552,6.3582487,452.4032,-9.2341728
3757,195.6405,5.9228082,3.6425774,0.0,0,6.330771,0.0,0.27776217,57.083824,6.3568087,452.38528,-9.2332592
3758,195.6407,5.9323463,3.6380987,0.0,0,6.3283753,0.0,0.27817926,57.205772,6.3537354,452.36734,-9.2326984
3759,195.6409,5.9433584,3.6442621,0.0,0,6.3259792,0.0,0.27841094,57.326878,6.3510518,452.34943,-9.2319822
3760,195.6411,5.9457002,3.6510961,0.0,0,6.3235831,0.0,0.27847755,57.324219,6.3480892,452.33148,-9.2312136
3761,195.6413,5.9338031,3.6469357,0.0,0,6.3211875,0.0,0.2788071,57.204666,6.3441954,452.31357,-9.2315998
3762,195.6415,5.920155,3.6519308,0.0,0,6.3187914,0.0,0.27911088,57.054935,6.3410816,452.29562,-9.2319622
3763,195.6417,5.9149404,3.6597071,0.0,0,6.3163953,0.0,0.27914274,56.988079,6.3388333,452.27771,-9.2328033
3764,195.6419,5.9136257,3.6550806,0.0,0,6.3139992,0.0,0.27934271,56.923676,6.338037,452.25977,-9.232852
3765,195.6421,5.9107013,3.6581235,0.0,0,6.3116031,0.0,0.27972174,56.867855,6.3348804,452.24185,-9.2330751
3766,195.6423,5.9140282,3.6665988,0.0,0,6.3092074,0.0,0.2798,56.902977,6.3309579,452.22391,-9.2338629
3767,195.6425,5.9300499,3.6617141,0.0,0,6.3068113,0.0,0.2798548,57.03857,6.3312235,452.20599,-9.2333765
3768,195.6427,5.9487925,3.6648114,0.0,0,6.3044147,0.0,0.28033698,57.222538,6.330235,452.18805,-9.2333879
3769,195.6429,5.9590468,3.6748576,0.0,0,6.3020191,0.0,0.28049591,57.300289,6.3261514,452.17014,-9.2335052
3770,195.6431,5.9585166,3.6704812,0.0,0,6.2996235,0.0,0.28046399,57.301296,6.3225684,452.15219,-9.2334213
3771,195.6433,5.9460225,3.6727509,0.0,0,6.2972274,0.0,0.28112292,57.163036,6.3210006,452.13428,-9.2331095
3772,195.6435,5.9344311,3.6819482,0.0,0,6.2948313,0.0,0.28127542,56.990307,6.3176112,452.11633,-9.2323666
3773,195.6437,5.9252982,3.6778483,0.0,0,6.2924352,0.0,0.28107199,56.962833,6.3136044,452.09842,-9.2327881
3774,195.6439,5.9143896,3.6795986,0.0,0,6.2900395,0.0,0.28178099,56.879772,6.312108,452.07474,-9.2333498
3775,195.6441,5.9152932,3.6890261,0.0,0,6.2876434,0.0,0.28203601,56.82246,6.3094592,452.04724,-9.2328825
3776,195.6443,5.9246602,3.6857421,0.0,0,6.2852468,0.0,0.28178924,56.930378,6.3056054,452.01974,-9.2323589
3777,195.6445,5.9447899,3.6867764,0.0,0,6.2828512,0.0,0.28244889,57.079105,6.3026819,451.99225,-9.2329092
3778,195.6447,5.9615974,3.6954529,0.0,0,6.2804556,0.0,0.28268778,57.201099,6.3004203,451.96478,-9.2336359
3779,195.6449,5.9596915,3.6930642,0.0,0,6.2780595,0.0,0.28233102,57.204563,6.2978544,451.93729,-9.2344913
3780,195.6451,5.9466748,3.6932843,0.0,0,6.2756634,0.0,0.28292885,57.069431,6.2969532,451.90979,-9.2344084
3781,195.6453,5.936698,3.7013841,0.0,0,6.2732673,0.0,0.28332248,56.978817,6.2941761,451.88229,-9.2337265
3782,195.6455,5.9263659,3.7001936,0.0,0,6.2708712,0.0,0.28291044,56.903637,6.2911057,451.8548,-9.2332802
3783,195.6457,5.9213986,3.6998129,0.0,0,6.2684751,0.0,0.28346801,56.794945,6.2897038,451.8273,-9.2326708
3784,195.6459,5.9233251,3.7081068,0.0,0,6.2660789,0.0,0.28407905,56.738766,6.28619,451.7998,-9.23242
3785,195.6461,5.9276552,3.7091844,0.0,0,6.2636833,0.0,0.2837002,56.814087,6.2846541,451.77231,-9.2323942
3786,195.6463,5.940721,3.7088356,0.0,0,6.2612872,0.0,0.28416878,56.894279,6.2839174,451.74484,-9.2326746
3787,195.6465,5.9577017,3.7148378,0.0,0,6.2588911,0.0,0.28481933,57.021011,6.281004,451.71735,-9.232729
3788,195.6467,5.9663749,3.7162592,0.0,0,6.256495,0.0,0.28443724,57.168064,6.2795587,451.68985,-9.2324772
3789,195.6469,5.9662733,3.7167203,0.0,0,6.2540994,0.0,0.28479627,57.139359,6.2763662,451.66235,-9.2325411
3790,195.6471,5.9596086,3.7211323,0.0,0,6.2517033,0.0,0.28543752,57.056843,6.272563,451.63486,-9.2331085
3791,195.6473,5.9540634,3.7238889,0.0,0,6.2493072,0.0,0.28507888,56.988941,6.2707114,451.60736,-9.2336054
3792,195.6475,5.9434104,3.7243638,0.0,0,6.2469115,0.0,0.28532448,56.862007,6.2685895,451.57986,-9.2331076
3793,195.6477,5.9333425,3.7259948,0.0,0,6.2445154,0.0,0.28586087,56.817596,6.2670999,451.55237,-9.2331171
3794,195.6479,5.934371,3.7287872,0.0,0,6.2421193,0.0,0.28556448,56.852127,6.2659025,451.5249,-9.2338018
3795,195.6481,5.9471297,3.7296069,0.0,0,6.2397232,0.0,0.28573665,56.856907,6.2636027,451.49741,-9.2343102
3796,195.6483,5.9602604,3.7302368,0.0,0,6.2373271,0.0,0.2863178,56.937866,6.2619085,451.46991,-9.2343206
3797,195.6485,5.9637604,3.7355964,0.0,0,6.2349315,0.0,0.28624758,57.060196,6.2574329,451.44241,-9.2333946
3798,195.6487,5.968801,3.7388461,0.0,0,6.2325354,0.0,0.28646314,57.130203,6.2537808,451.41492,-9.2326422
3799,195.6489,5.9698219,3.738713,0.0,0,6.2301393,0.0,0.28711334,57.119373,6.2528586,451.38742,-9.2323637
3800,195.6491,5.9627657,3.7461858,0.0,0,6.2277431,0.0,0.28717536,57.030731,6.2496681,451.35992,-9.232686
3801,195.6493,5.9571199,3.7502599,0.0,0,6.225347,0.0,0.28727254,56.926376,6.2472239,451.33243,-9.2328234
3802,195.6495,5.9491048,3.7475085,0.0,0,6.2229514,0.0,0.28777879,56.807102,6.2461233,451.30496,-9.2331591
3803,195.6497,5.943275,3.7533052,0.0,0,6.2205553,0.0,0.28788728,56.756321,6.2416282,451.27747,-9.2342691
3804,195.6499,5.9459033,3.7576356,0.0,0,6.2181592,0.0,0.28788188,56.777317,6.2400074,451.24997,-9.2347994
3805,195.6501,5.9492698,3.7529516,0.0,0,6.2157631,0.0,0.28825459,56.797817,6.2397022,451.22247,-9.2343912
3806,195.6503,5.9597497,3.7577746,0.0,0,6.213367,0.0,0.28842908,56.875767,6.2357101,451.19498,-9.2339506
3807,195.6505,5.9669609,3.7643101,0.0,0,6.2109714,0.0,0.28839329,56.954052,6.2326474,451.16748,-9.2332678
3808,195.6507,5.9708791,3.7590542,0.0,0,6.2085752,0.0,0.28864974,57.006126,6.2291594,451.13998,-9.2324944
3809,195.6509,5.9713283,3.7636509,0.0,0,6.2061791,0.0,0.28902522,57.005653,6.2272549,451.11249,-9.2319937
3810,195.6511,5.9632239,3.7724183,0.0,0,6.203783,0.0,0.28917065,56.975597,6.2266955,451.08499,-9.232132
3811,195.6513,5.9588799,3.7680757,0.0,0,6.2013874,0.0,0.28935364,56.878513,6.2232513,451.05753,-9.2324133
3812,195.6515,5.9516907,3.7721722,0.0,0,6.1989913,0.0,0.28982186,56.685272,6.2230206,451.03003,-9.2335997
3813,195.6517,5.9461365,3.7804832,0.0,0,6.1965952,0.0,0.28991401,56.591225,6.2209392,451.00253,-9.2350769
3814,195.6519,5.9486823,3.7754679,0.0,0,6.1941991,0.0,0.28994605,56.599098,6.2137437,450.97504,-9.2346058
3815,195.6521,5.9522071,3.7783201,0.0,0,6.191803,0.0,0.29052314,56.598526,6.2116899,450.94754,-9.2344313
3816,195.6523,5.9606767,3.7865448,0.0,0,6.1894073,0.0,0.2906206,56.702972,6.2107339,450.92004,-9.234375
3817,195.6525,5.9656291,3.7808228,0.0,0,6.1870112,0.0,0.29048002,56.810551,6.2095199,450.89255,-9.2338371
3818,195.6527,5.9654198,3.7830744,0.0,0,6.1846151,0.0,0.29104501,56.760193,6.2060246,450.86505,-9.2338848
3819,195.6529,5.9630003,3.7927666,0.0,0,6.1822195,0.0,0.29115659,56.744122,6.2006383,450.83759,-9.2331877
3820,195.6531,5.958148,3.7882161,0.0,0,6.1798234,0.0,0.29091075,56.757591,6.1966243,450.81009,-9.2324162
3821,195.6533,5.9522085,3.7900634,0.0,0,6.1774273,0.0,0.29156733,56.602985,6.1951671,450.78259,-9.2322264
3822,195.6535,5.9492078,3.8001044,0.0,0,6.1750312,0.0,0.29181269,56.525196,6.1949158,450.7551,-9.2327909
3823,195.6537,5.9468212,3.7967722,0.0,0,6.1726351,0.0,0.29153901,56.537781,6.1928039,450.7276,-9.2331133
3824,195.6539,5.9421134,3.7974839,0.0,0,6.170239,0.0,0.29223275,56.485126,6.1910253,450.71655,-9.2326412
3825,195.6541,5.9484615,3.8066928,0.0,0,6.1678429,0.0,0.29258093,56.510082,6.1906672,450.72192,-9.2331715
3826,195.6543,5.96696,3.8046253,0.0,0,6.1654472,0.0,0.29220611,56.650604,6.1885781,450.72733,-9.2335005
3827,195.6545,5.9786687,3.8040557,0.0,0,6.1630998,0.0,0.29280445,56.757053,6.1858244,450.7327,-9.2335968
3828,195.6547,5.9833984,3.8126676,0.0,0,6.16081,0.0,0.29330251,56.815926,6.1839409,450.73807,-9.2340765
3829,195.6549,5.9803934,3.8133993,0.0,0,6.1585307,0.0,0.29290986,56.819386,6.18224,450.74344,-9.2342892
3830,195.6551,5.9756908,3.8129675,0.0,0,6.1562519,0.0,0.29342586,56.771366,6.1793923,450.74884,-9.2346725
3831,195.6553,5.9698167,3.8191719,0.0,0,6.1539726,0.0,0.29394487,56.709518,6.1771054,450.75421,-9.2337332
3832,195.6555,5.9621987,3.8196936,0.0,0,6.1516938,0.0,0.29350528,56.647491,6.1754189,450.75958,-9.232523
3833,195.6557,5.9601722,3.8196573,0.0,0,6.149415,0.0,0.29399058,56.535259,6.1737132,450.76495,-9.2329454
3834,195.6559,5.961339,3.8254638,0.0,0,6.1471362,0.0,0.29455662,56.459095,6.1723671,450.77036,-9.2328568
3835,195.6561,5.9665399,3.8270898,0.0,0,6.1448579,0.0,0.29416689,56.587383,6.1705775,450.77573,-9.2329121
3836,195.6563,5.9773006,3.8264389,0.0,0,6.1425791,0.0,0.29452905,56.697479,6.169282,450.7811,-9.233614
3837,195.6565,5.9808869,3.8299239,0.0,0,6.1402998,0.0,0.29508024,56.707726,6.1657052,450.78647,-9.2342377
3838,195.6567,5.9806538,3.8326402,0.0,0,6.138021,0.0,0.29472345,56.792839,6.1613955,450.79187,-9.2345104
3839,195.6569,5.9845848,3.83342,0.0,0,6.1357427,0.0,0.29505372,56.83979,6.1584334,450.79724,-9.2341852
3840,195.6571,5.9815254,3.8360744,0.0,0,6.1334639,0.0,0.29574829,56.704128,6.1553664,450.80261,-9.2339478
3841,195.6573,5.9756103,3.8403175,0.0,0,6.1311846,0.0,0.29555207,56.594158,6.1519418,450.80798,-9.2331476
3842,195.6575,5.9646955,3.8418632,0.0,0,6.1289058,0.0,0.29576421,56.536457,6.1503325,450.81339,-9.2327471
3843,195.6577,5.9613385,3.8419459,0.0,0,6.126627,0.0,0.29632375,56.48497,6.1483588,450.81876,-9.2328777
3844,195.6579,5.9691367,3.8470905,0.0,0,6.1243482,0.0,0.2961795,56.523735,6.1467991,450.82413,-9.2325401
3845,195.6581,5.9794307,3.8492961,0.0,0,6.1220698,0.0,0.29625407,56.588352,6.145967,450.8295,-9.2325907
3846,195.6583,5.9894829,3.8467236,0.0,0,6.119791,0.0,0.29677868,56.633499,6.1422558,450.8349,-9.2325563
3847,195.6585,5.9969511,3.8522127,0.0,0,6.1175122,0.0,0.29676333,56.709427,6.1390181,450.84027,-9.2324018
3848,195.6587,6.0035858,3.8562965,0.0,0,6.1152334,0.0,0.29675716,56.775871,6.1385484,450.84564,-9.2325315
3849,195.6589,6.0084662,3.8534863,0.0,0,6.1129546,0.0,0.29725426,56.777344,6.137104,450.85101,-9.2324686
3850,195.6591,5.9968233,3.8596437,0.0,0,6.1106753,0.0,0.29749826,56.710865,6.1345296,450.85641,-9.2323427
3851,195.6593,5.98035,3.8659198,0.0,0,6.1083965,0.0,0.29757571,56.632462,6.1314106,450.86179,-9.2324085
3852,195.6595,5.9747419,3.8619685,0.0,0,6.1061177,0.0,0.29797494,56.59771,6.1278906,450.86716,-9.233201
3853,195.6597,5.9780607,3.867276,0.0,0,6.1038394,0.0,0.29822934,56.551369,6.1250572,450.87253,-9.2333221
3854,195.6599,5.9873381,3.8738511,0.0,0,6.1015606,0.0,0.29822078,56.510185,6.1224604,450.87793,-9.2332306
3855,195.6601,5.9957156,3.8684363,0.0,0,6.0992818,0.0,0.29852447,56.594284,6.1205158,450.8833,-9.2337599
3856,195.6603,6.0099101,3.8724494,0.0,0,6.097003,0.0,0.29888126,56.712849,6.1171446,450.88867,-9.2336521
3857,195.6605,6.0210457,3.8807747,0.0,0,6.0947242,0.0,0.2988919,56.834881,6.1146832,450.89404,-9.2330704
3858,195.6607,6.0260711,3.8759658,0.0,0,6.0924454,0.0,0.29905617,56.924896,6.1152105,450.89944,-9.2326145
3859,195.6609,6.025558,3.8793077,0.0,0,6.0901666,0.0,0.29952338,56.880215,6.1118021,450.90482,-9.232522
3860,195.6611,6.01333,3.8883352,0.0,0,6.0878878,0.0,0.29955351,56.783649,6.1072087,450.91019,-9.232398
3861,195.6613,5.9995904,3.8832586,0.0,0,6.085609,0.0,0.29960716,56.660038,6.1052051,450.91556,-9.232564
3862,195.6615,5.9993591,3.8863883,0.0,0,6.0833302,0.0,0.30019066,56.559113,6.1023011,450.92096,-9.2332134
3863,195.6617,6.0024705,3.8955224,0.0,0,6.0810513,0.0,0.30022135,56.576862,6.0988622,450.92633,-9.2337198
3864,195.6619,6.0044861,3.8893394,0.0,0,6.0787725,0.0,0.30001336,56.652103,6.0987735,450.9317,-9.2338457
3865,195.6621,6.0187802,3.8908832,0.0,0,6.0764937,0.0,0.30060521,56.751167,6.0977912,450.93707,-9.2345057
3866,195.6623,6.0348253,3.9013727,0.0,0,6.0742149,0.0,0.30079639,56.853512,6.0954952,450.94247,-9.2346659
3867,195.6625,6.04354,3.8978348,0.0,0,6.0719361,0.0,0.30060986,56.918232,6.0923438,450.94785,-9.2340393
3868,195.6627,6.0423198,3.8989751,0.0,0,6.0696573,0.0,0.30133334,56.888306,6.087574,450.95322,-9.2335558
3869,195.6629,6.0323887,3.9085841,0.0,0,6.0673785,0.0,0.30162263,56.805176,6.0869541,450.95859,-9.2338018
3870,195.6631,6.0256901,3.9059234,0.0,0,6.0650997,0.0,0.30138698,56.784393,6.0855274,450.96399,-9.2333508
3871,195.6633,6.016542,3.9071126,0.0,0,6.0628209,0.0,0.30211368,56.670238,6.0821638,450.96936,-9.2327642
3872,195.6635,6.0052953,3.9168096,0.0,0,6.0605421,0.0,0.30252472,56.527637,6.0797853,450.97473,-9.2332706
3873,195.6637,6.0097814,3.9151342,0.0,0,6.0582633,0.0,0.30210972,56.541656,6.0769424,450.9801,-9.2335501
3874,195.6639,6.0197411,3.9144025,0.0,0,6.0559845,0.0,0.30267358,56.643467,6.0745335,450.99194,-9.2339258
