level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
1773,1773,145.3439,0.61086512,0.022253707,0.0,0,9.0337057,0.0,0.0012959043,7.1973481,10.060526,300.04007,-9.3222084
1774,1774,145.3441,1.3203011,0.024180187,0.0,0,9.0044422,0.0,0.0013318297,14.249542,10.02814,300.04251,-9.3224001
1775,1775,145.3443,2.9380569,0.042984761,0.0,0,8.9751778,0.0,0.0027747089,32.642303,9.9988832,300.06088,-9.3228559
1776,1776,145.3445,4.980947,0.075556159,0.0,0,8.9459143,0.0,0.0046194997,57.965286,9.9744339,300.22223,-9.3224163
1777,1777,145.3447,6.6552596,0.092790104,0.0,0,8.9166498,0.0,0.0058010304,80.485298,9.9530554,300.38354,-9.3217001
1778,1778,145.3449,7.5915146,0.10602441,0.0,0,8.8873854,0.0,0.0070640957,94.053467,9.9258499,300.54489,-9.3210087
1779,1779,145.3451,8.0073338,0.13379441,0.0,0,8.8581219,0.0,0.008526477,100.12811,9.8918419,300.70624,-9.3189363
1780,1780,145.3453,8.2801495,0.17590466,0.0,0,8.8288574,0.0,0.010860699,103.55749,9.8567677,300.86755,-9.3170843
1781,1781,145.3455,8.5133009,0.23569873,0.0,0,8.7995939,0.0,0.015114989,106.17402,9.8185444,301.0289,-9.3162355
1782,1782,145.3457,8.7140694,0.2892805,0.0,0,8.7703295,0.0,0.018996377,108.40438,9.7793188,301.19022,-9.3163071
1783,1783,145.3459,8.9622698,0.3123163,0.0,0,8.7416534,0.0,0.02060017,111.14706,9.741312,301.35156,-9.317049
1784,1784,145.3461,9.2713985,0.33011246,0.0,0,8.7136869,0.0,0.022053678,114.73367,9.7007742,301.51291,-9.3174057
1785,1785,145.3463,9.5588198,0.37091962,0.0,0,8.6858492,0.0,0.024611507,118.09812,9.6607122,301.67422,-9.3168945
1786,1786,145.3465,9.8611174,0.42389873,0.0,0,8.6580172,0.0,0.027744323,121.31863,9.6218519,301.83557,-9.3161707
1787,1787,145.3467,10.25097,0.46217868,0.0,0,8.6301851,0.0,0.030897733,125.46857,9.5855131,301.99692,-9.3157272
1788,1788,145.3469,10.544763,0.47509101,0.0,0,8.6023531,0.0,0.032347973,129.31207,9.5513048,302.15823,-9.3149223
1789,1789,145.3471,10.535151,0.48014617,0.0,0,8.5745211,0.0,0.032262933,130.04643,9.515564,302.31958,-9.314292
1790,1790,145.3473,10.316005,0.50694448,0.0,0,8.546689,0.0,0.033846345,127.44503,9.4824858,302.48093,-9.3142576
1791,1791,145.3475,10.229103,0.55796361,0.0,0,8.518857,0.0,0.03746568,125.36609,9.4521208,302.64224,-9.3149147
