level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2565,2565,212.0374,0.653575,0.025910508,0.0,0,10.011864,0.0,0.0017786307,7.9997139,10.113722,498.93652,-9.2068853
2566,2566,212.0376,0.7581408,0.029771002,0.0,0,10.008863,0.0,0.0020845272,9.3444576,10.112796,498.93951,-9.2074327
2567,2567,212.0378,0.8673051,0.030185897,0.0,0,10.005864,0.0,0.0018244663,10.768593,10.110757,498.9425,-9.2072487
2568,2568,212.038,0.99322724,0.030774269,0.0,0,10.002864,0.0,0.0020565086,12.292746,10.109846,498.9455,-9.2081404
2569,2569,212.0382,1.1254877,0.033356152,0.0,0,9.9998636,0.0,0.0023766854,13.874394,10.109538,498.94849,-9.2086143
2570,2570,212.0384,1.2450553,0.034215238,0.0,0,9.9968634,0.0,0.0021173623,15.436351,10.105692,498.95148,-9.2082577
2571,2571,212.0386,1.3555468,0.034990903,0.0,0,9.9938631,0.0,0.0023064008,16.935522,10.100632,498.95447,-9.2080297
2572,2572,212.0388,1.4568142,0.035594545,0.0,0,9.9908628,0.0,0.0026282598,18.254946,10.099703,498.95746,-9.207612
2573,2573,212.039,1.5501137,0.036736224,0.0,0,9.9878626,0.0,0.0024085962,19.552303,10.096787,498.96045,-9.2070456
2574,2574,212.0392,1.629339,0.038361777,0.0,0,9.9848633,0.0,0.0025239575,20.630653,10.093143,498.96344,-9.2057953
2575,2575,212.0394,1.7054121,0.038637877,0.0,0,9.981864,0.0,0.0028030043,21.455133,10.09192,498.96643,-9.2055387
2576,2576,212.0396,1.7865927,0.041086115,0.0,0,9.9788637,0.0,0.0026533811,22.440722,10.087641,498.96942,-9.2058382
2577,2577,212.0398,1.8667632,0.042746108,0.0,0,9.9758635,0.0,0.0026892237,23.543179,10.08411,498.97241,-9.2058525
2578,2578,212.04,1.9678606,0.040425576,0.0,0,9.9728632,0.0,0.0029143384,24.71249,10.083811,498.9754,-9.2060194
2579,2579,212.0402,2.0810099,0.043793187,0.0,0,9.9698639,0.0,0.0028883007,26.101786,10.079564,498.97839,-9.2060308
2580,2580,212.0404,2.2034431,0.047162954,0.0,0,9.9668636,0.0,0.0029547564,27.672611,10.076788,498.98138,-9.2061186
2581,2581,212.0406,2.3484735,0.043772843,0.0,0,9.9638634,0.0,0.0031233069,29.398848,10.075349,498.98438,-9.2063217
2582,2582,212.0408,2.4904373,0.046770986,0.0,0,9.9608631,0.0,0.0031057941,31.197206,10.072252,498.98737,-9.2068815
2583,2583,212.041,2.6115513,0.049861513,0.0,0,9.9578638,0.0,0.0030651209,32.830605,10.069387,498.99036,-9.2074299
2584,2584,212.0412,2.7056732,0.045320153,0.0,0,9.9548635,0.0,0.003192808,34.125828,10.065917,498.99335,-9.2068958
2585,2585,212.0414,2.7803178,0.049097683,0.0,0,9.9518633,0.0,0.0033353211,35.116917,10.064273,498.99634,-9.2063179
2586,2586,212.0416,2.8473334,0.055378072,0.0,0,9.948863,0.0,0.0033773833,35.989849,10.062196,498.99933,-9.2062483
2587,2587,212.0418,2.9093533,0.051420856,0.0,0,9.9458637,0.0,0.0034904953,36.776268,10.058281,499.00232,-9.206214
2588,2588,212.042,2.9682035,0.055020589,0.0,0,9.9428635,0.0,0.0037331062,37.518002,10.054633,499.00531,-9.2054892
2589,2589,212.0422,3.0338778,0.062706031,0.0,0,9.9398632,0.0,0.0038410069,38.347153,10.049909,499.0083,-9.2048435
2590,2590,212.0424,3.0972681,0.05774663,0.0,0,9.9368629,0.0,0.0038596129,39.080769,10.046328,499.01129,-9.2049665
2591,2591,212.0426,3.1420362,0.060415689,0.0,0,9.9338636,0.0,0.0041556978,39.702709,10.043331,499.09143,-9.2059193
2592,2592,212.0428,3.1799891,0.06879542,0.0,0,9.9308634,0.0,0.004298531,40.28413,10.039243,499.17157,-9.2065487
2593,2593,212.043,3.2017221,0.064435184,0.0,0,9.9278631,0.0,0.0043148068,40.597668,10.037944,499.25171,-9.2059546
2594,2594,212.0432,3.2095199,0.067546897,0.0,0,9.9248638,0.0,0.0047406275,40.702213,10.034434,499.33182,-9.2061815
2595,2595,212.0434,3.2235854,0.076622345,0.0,0,9.9218636,0.0,0.0049076984,40.784901,10.029333,499.41196,-9.2063494
2596,2596,212.0436,3.2383413,0.073440298,0.0,0,9.9188633,0.0,0.0048348657,40.9902,10.023947,499.4921,-9.2066345
2597,2597,212.0438,3.262253,0.076163523,0.0,0,9.915864,0.0,0.0053000581,41.250427,10.019771,499.57224,-9.2066469
2598,2598,212.044,3.2944329,0.084914528,0.0,0,9.9128637,0.0,0.0055087176,41.590538,10.018871,499.65237,-9.206109
2599,2599,212.0442,3.3291459,0.082799211,0.0,0,9.9098635,0.0,0.0053907158,42.031235,10.018579,499.73248,-9.2062454
2600,2600,212.0444,3.3608255,0.085989758,0.0,0,9.9068632,0.0,0.0058972058,42.407253,10.014842,499.81262,-9.2062426
2601,2601,212.0446,3.3746994,0.094632246,0.0,0,9.9038639,0.0,0.0061908495,42.688293,10.011458,499.89276,-9.2060776
2602,2602,212.0448,3.3796058,0.093986683,0.0,0,9.9008636,0.0,0.0060621854,42.80262,10.006977,499.9729,-9.2060328
2603,2603,212.045,3.3778906,0.096476719,0.0,0,9.8978634,0.0,0.0065249875,42.691647,10.001306,500.05304,-9.2054052
2604,2604,212.0452,3.3807242,0.10452034,0.0,0,9.8948631,0.0,0.006932443,42.724171,9.9999371,500.13318,-9.2052574
2605,2605,212.0454,3.3965049,0.10591157,0.0,0,9.8918638,0.0,0.0068485513,42.879787,9.9967995,500.21329,-9.2057247
2606,2606,212.0456,3.4107735,0.1079016,0.0,0,9.8888636,0.0,0.0072919321,43.011368,9.9926729,500.29343,-9.2058535
2607,2607,212.0458,3.4327402,0.11406545,0.0,0,9.8858633,0.0,0.0076916264,43.342686,9.9885244,500.37357,-9.2059975
2608,2608,212.046,3.4636183,0.11540338,0.0,0,9.882863,0.0,0.0074990466,43.720173,9.983984,500.4537,-9.2060661
2609,2609,212.0462,3.4938607,0.11789052,0.0,0,9.8798637,0.0,0.0079342974,44.022785,9.9810972,500.53384,-9.2060757
2610,2610,212.0464,3.5128636,0.12408068,0.0,0,9.8768635,0.0,0.0084387837,44.278164,9.9774179,500.61395,-9.2060699
2611,2611,212.0466,3.5213675,0.12692958,0.0,0,9.8738632,0.0,0.0082724141,44.44733,9.972681,500.69409,-9.2057199
2612,2612,212.0468,3.5228302,0.12992974,0.0,0,9.870863,0.0,0.0086763781,44.514118,9.9678526,500.77423,-9.2050018
2613,2613,212.047,3.523571,0.13497731,0.0,0,9.8678637,0.0,0.0091977203,44.524609,9.9642267,500.85437,-9.2051582
2614,2614,212.0472,3.5314462,0.13854146,0.0,0,9.8648634,0.0,0.0091262022,44.559265,9.9626379,500.93451,-9.2058096
2615,2615,212.0474,3.53333,0.141323,0.0,0,9.8618631,0.0,0.0094514647,44.617996,9.9590893,501.01462,-9.2058058
2616,2616,212.0476,3.5401256,0.14349419,0.0,0,9.8588629,0.0,0.0098610381,44.674763,9.9556055,501.09476,-9.2053299
2617,2617,212.0478,3.5591598,0.14765124,0.0,0,9.8558636,0.0,0.0097810607,44.879105,9.9527407,501.1749,-9.2053585
2618,2618,212.048,3.5764842,0.15139692,0.0,0,9.8528633,0.0,0.0099794939,45.076366,9.9473553,501.25504,-9.2058783
2619,2619,212.0482,3.5924258,0.1523284,0.0,0,9.849864,0.0,0.010401658,45.203796,9.9443741,501.33517,-9.2060518
2620,2620,212.0484,3.604532,0.15799764,0.0,0,9.8468628,0.0,0.01045629,45.393169,9.9409723,501.41531,-9.2066355
2621,2621,212.0486,3.609453,0.16285771,0.0,0,9.8438625,0.0,0.010646349,45.500408,9.9384241,501.49542,-9.2069368
2622,2622,212.0488,3.6098833,0.16244499,0.0,0,9.8408632,0.0,0.011057277,45.522434,9.9337301,501.57556,-9.2067013
2623,2623,212.049,3.6083088,0.16865619,0.0,0,9.8378639,0.0,0.011231224,45.432663,9.9273224,501.6557,-9.206337
2624,2624,212.0492,3.6068127,0.17440423,0.0,0,9.8348637,0.0,0.011423222,45.336761,9.9254656,501.73584,-9.2060528
2625,2625,212.0494,3.6086056,0.17289549,0.0,0,9.8318634,0.0,0.011779913,45.376568,9.9232597,501.81598,-9.2059641
2626,2626,212.0496,3.6203814,0.17876841,0.0,0,9.8288631,0.0,0.012024232,45.397476,9.9204216,501.89609,-9.2056036
2627,2627,212.0498,3.6295171,0.18539681,0.0,0,9.8258638,0.0,0.012150701,45.470509,9.9169531,501.97623,-9.2049503
2628,2628,212.05,3.6402309,0.18243918,0.0,0,9.8228636,0.0,0.012381042,45.684505,9.9130888,502.05637,-9.2048607
2629,2629,212.0502,3.6520197,0.18638198,0.0,0,9.8198633,0.0,0.012576357,45.912239,9.9093075,502.13651,-9.2049599
2630,2630,212.0504,3.6651931,0.19353591,0.0,0,9.8168631,0.0,0.012631997,46.045315,9.9064131,502.21664,-9.2047901
2631,2631,212.0506,3.6720874,0.18999872,0.0,0,9.8138638,0.0,0.012801085,46.09708,9.9027691,502.29675,-9.2054262
2632,2632,212.0508,3.6644597,0.19374716,0.0,0,9.8108635,0.0,0.013110136,46.067451,9.8994894,502.37689,-9.2059832
2633,2633,212.051,3.6608453,0.202519,0.0,0,9.8078632,0.0,0.013276431,46.005508,9.8976097,502.45703,-9.2060366
2634,2634,212.0512,3.6627245,0.19996503,0.0,0,9.804863,0.0,0.013377518,45.974758,9.8928671,502.53717,-9.2063389
2635,2635,212.0514,3.6630008,0.20433243,0.0,0,9.8018637,0.0,0.013818176,45.941513,9.8889303,502.61731,-9.2069035
2636,2636,212.0516,3.6638391,0.2136315,0.0,0,9.7988634,0.0,0.014063325,45.983234,9.8877201,502.69745,-9.2066422
2637,2637,212.0518,3.6750822,0.21113215,0.0,0,9.7958632,0.0,0.014080443,46.068146,9.8836775,502.77756,-9.2059422
2638,2638,212.052,3.6879487,0.21481878,0.0,0,9.7928638,0.0,0.014590343,46.161533,9.8792372,502.8577,-9.2050161
2639,2639,212.0522,3.7030687,0.22382717,0.0,0,9.7898636,0.0,0.014806197,46.394855,9.8765163,502.93784,-9.2038231
2640,2640,212.0524,3.7143359,0.22133394,0.0,0,9.7868633,0.0,0.014705525,46.558842,9.8732748,503.0181,-9.2036438
2641,2641,212.0526,3.7139311,0.2242488,0.0,0,9.783864,0.0,0.015221353,46.595257,9.870759,503.09943,-9.2040415
2642,2642,212.0528,3.7146108,0.23259515,0.0,0,9.7808638,0.0,0.015456033,46.616776,9.866848,503.18073,-9.2043524
2643,2643,212.053,3.7158983,0.23044711,0.0,0,9.7778635,0.0,0.015287001,46.596298,9.8625746,503.26205,-9.2046394
2644,2644,212.0532,3.7134047,0.23199365,0.0,0,9.7748632,0.0,0.015748894,46.460567,9.8593979,503.34338,-9.2053881
2645,2645,212.0534,3.7104182,0.23957705,0.0,0,9.7718639,0.0,0.016050726,46.388046,9.8561201,503.42471,-9.2065811
2646,2646,212.0536,3.7120774,0.23899348,0.0,0,9.7688637,0.0,0.015873801,46.47691,9.852643,503.50604,-9.2066374
2647,2647,212.0538,3.7186692,0.24067935,0.0,0,9.7658634,0.0,0.016346402,46.553474,9.8493357,503.58737,-9.2058392
2648,2648,212.054,3.7261293,0.24817055,0.0,0,9.7628632,0.0,0.016743602,46.664089,9.8479929,503.6687,-9.2051115
