index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
3301,195.5493,5.5113487,2.4673328,0.0,0,7.4604211,0.0,0.17996587,58.600285,7.497838,466.03333,-9.2322321
3302,195.5495,5.5225191,2.4723928,0.0,0,7.4577727,0.0,0.17999396,58.759758,7.4958224,465.98309,-9.2327995
3303,195.5497,5.522696,2.4763718,0.0,0,7.4551249,0.0,0.180136,58.763336,7.4932075,465.93283,-9.2331753
3304,195.5499,5.5148535,2.4742732,0.0,0,7.452477,0.0,0.18055469,58.608105,7.4897766,465.8826,-9.2334976
3305,195.5501,5.4965148,2.479459,0.0,0,7.4498291,0.0,0.18071504,58.451801,7.4894199,465.83237,-9.2331076
3306,195.5503,5.4746838,2.4847248,0.0,0,7.4471812,0.0,0.18078606,58.290024,7.4857159,465.78214,-9.2329292
3307,195.5505,5.4677277,2.4813156,0.0,0,7.4445333,0.0,0.18105553,58.126308,7.4811306,465.7319,-9.2333326
3308,195.5507,5.4717684,2.485929,0.0,0,7.4418855,0.0,0.1812436,58.093685,7.4798903,465.68167,-9.2338247
3309,195.5509,5.4823222,2.492512,0.0,0,7.4392376,0.0,0.18132025,58.209286,7.4790359,465.63144,-9.2340498
3310,195.5511,5.4989738,2.4891031,0.0,0,7.4365897,0.0,0.18153824,58.348083,7.4787726,465.58121,-9.2334261
3311,195.5513,5.5123968,2.4938648,0.0,0,7.4339414,0.0,0.18187924,58.440578,7.4751263,465.53094,-9.2327557
3312,195.5515,5.5166335,2.5018599,0.0,0,7.431293,0.0,0.18200603,58.493401,7.4708543,465.48071,-9.2323771
3313,195.5517,5.5148315,2.4977696,0.0,0,7.4286451,0.0,0.18215269,58.512676,7.4680352,465.43048,-9.2323608
3314,195.5519,5.5029101,2.5015912,0.0,0,7.4259973,0.0,0.18264128,58.404892,7.464397,465.38025,-9.2327099
3315,195.5521,5.4915085,2.5105705,0.0,0,7.4233494,0.0,0.18279228,58.271729,7.4616203,465.33002,-9.2332678
3316,195.5523,5.4844713,2.5066206,0.0,0,7.4207015,0.0,0.18276775,58.197269,7.4596157,465.27979,-9.2332983
3317,195.5525,5.4723749,2.5091465,0.0,0,7.4180536,0.0,0.18328343,58.068367,7.4585819,465.22955,-9.2332153
3318,195.5527,5.4796438,2.5178096,0.0,0,7.4154053,0.0,0.18347903,58.067844,7.4556231,465.17932,-9.2337723
3319,195.5529,5.4960122,2.5139635,0.0,0,7.4127569,0.0,0.18335725,58.125771,7.4518561,465.12906,-9.2340794
3320,195.5531,5.5107937,2.5156715,0.0,0,7.410109,0.0,0.18385151,58.275124,7.4501262,465.07883,-9.234024
3321,195.5533,5.5208745,2.5243239,0.0,0,7.4074612,0.0,0.1840163,58.459255,7.448452,465.02859,-9.2339869
3322,195.5535,5.5192261,2.5215895,0.0,0,7.4048128,0.0,0.18388014,58.495708,7.4456439,464.97836,-9.2339058
3323,195.5537,5.5047092,2.5231898,0.0,0,7.4021654,0.0,0.18447316,58.376846,7.4433966,464.92813,-9.2332067
3324,195.5539,5.4933939,2.531626,0.0,0,7.3995175,0.0,0.18475059,58.226307,7.4402604,464.8779,-9.2327557
3325,195.5541,5.4880385,2.530256,0.0,0,7.3968692,0.0,0.18448564,58.155518,7.4356794,464.82767,-9.2327318
3326,195.5543,5.4757681,2.5320108,0.0,0,7.3942213,0.0,0.18501243,58.030884,7.4349713,464.77744,-9.2333164
3327,195.5545,5.4720697,2.5393353,0.0,0,7.3916264,0.0,0.18542519,57.947689,7.4347363,464.7272,-9.2335043
3328,195.5547,5.4800825,2.538753,0.0,0,7.3890958,0.0,0.18513614,58.016979,7.4294109,464.67694,-9.2331381
3329,195.5549,5.494523,2.539922,0.0,0,7.3865771,0.0,0.18564484,58.069981,7.4275608,464.62671,-9.233552
3330,195.5551,5.5091739,2.5463107,0.0,0,7.3840585,0.0,0.18611747,58.191727,7.4261999,464.57648,-9.2340908
3331,195.5553,5.5148892,2.5471199,0.0,0,7.3815403,0.0,0.18581362,58.321278,7.4224472,464.52625,-9.2332535
3332,195.5555,5.5106645,2.5480189,0.0,0,7.3790221,0.0,0.18618357,58.32457,7.4212999,464.47601,-9.2324095
3333,195.5557,5.5066895,2.5528834,0.0,0,7.3765039,0.0,0.1866418,58.218769,7.419054,464.42578,-9.2324085
3334,195.5559,5.5006371,2.5539649,0.0,0,7.3739853,0.0,0.18636762,58.100887,7.4155226,464.37555,-9.232564
3335,195.5561,5.489944,2.5543945,0.0,0,7.3714666,0.0,0.18669999,57.990482,7.4126325,464.32532,-9.233222
3336,195.5563,5.4860787,2.5579824,0.0,0,7.3689485,0.0,0.18723869,57.890224,7.4092526,464.27505,-9.2340708
3337,195.5565,5.4806094,2.5612001,0.0,0,7.3664303,0.0,0.18704166,57.853573,7.4064064,464.22482,-9.2344446
3338,195.5567,5.4859514,2.5631139,0.0,0,7.3639116,0.0,0.18732157,57.870335,7.4044757,464.17459,-9.2340374
3339,195.5569,5.5046673,2.5654006,0.0,0,7.361393,0.0,0.18784083,58.036922,7.4018764,464.12436,-9.2337694
3340,195.5571,5.5160499,2.5697298,0.0,0,7.3588748,0.0,0.1877813,58.184013,7.3990726,464.07413,-9.2333269
3341,195.5573,5.5210061,2.5729601,0.0,0,7.3563566,0.0,0.18804578,58.224998,7.3956189,464.0239,-9.2325621
3342,195.5575,5.521431,2.5734167,0.0,0,7.353838,0.0,0.18851671,58.2351,7.3917012,463.97366,-9.2324848
3343,195.5577,5.51686,2.5781741,0.0,0,7.3513193,0.0,0.18851578,58.151649,7.3888993,463.92343,-9.2327204
3344,195.5579,5.5049958,2.5816054,0.0,0,7.3488011,0.0,0.18865773,58.049797,7.3884139,463.87317,-9.2330627
3345,195.5581,5.4997201,2.5791123,0.0,0,7.346283,0.0,0.18899766,58.011196,7.3852773,463.82294,-9.233799
3346,195.5583,5.4982018,2.5825739,0.0,0,7.3437643,0.0,0.18896504,57.952229,7.3809509,463.77271,-9.2342386
3347,195.5585,5.4941621,2.5867708,0.0,0,7.3412457,0.0,0.18899335,57.897846,7.3795824,463.72247,-9.2342272
3348,195.5587,5.4941769,2.5839243,0.0,0,7.3387275,0.0,0.18928064,57.888847,7.3781714,463.67224,-9.2342329
3349,195.5589,5.501955,2.5894151,0.0,0,7.3362093,0.0,0.1894668,57.9734,7.3739233,463.63876,-9.2343426
3350,195.5591,5.5177264,2.5962481,0.0,0,7.3336906,0.0,0.18963909,58.087605,7.3701444,463.60526,-9.2336092
3351,195.5593,5.5263724,2.5925813,0.0,0,7.3311725,0.0,0.18992372,58.141327,7.3673105,463.57178,-9.2327662
3352,195.5595,5.5246596,2.5979776,0.0,0,7.3286538,0.0,0.19024009,58.135937,7.3653598,463.53827,-9.2321882
3353,195.5597,5.519485,2.6060307,0.0,0,7.3261356,0.0,0.19038399,58.018143,7.3662047,463.50479,-9.2314854
3354,195.5599,5.5090637,2.6019757,0.0,0,7.323617,0.0,0.19057187,57.907543,7.3628044,463.47128,-9.2323618
3355,195.5601,5.5020766,2.6066556,0.0,0,7.3210988,0.0,0.19100565,57.878368,7.3586249,463.43781,-9.2336426
3356,195.5603,5.4980774,2.6150599,0.0,0,7.3185806,0.0,0.19115086,57.884888,7.3559146,463.4043,-9.2339382
3357,195.5605,5.496603,2.6095486,0.0,0,7.316062,0.0,0.19113024,57.84671,7.3554268,463.37082,-9.233861
3358,195.5607,5.5010839,2.6125703,0.0,0,7.3135438,0.0,0.19155931,57.820137,7.3547015,463.33734,-9.2339468
3359,195.5609,5.5110245,2.6213651,0.0,0,7.3110256,0.0,0.19173498,57.904713,7.3503098,463.30383,-9.2338095
3360,195.5611,5.5227089,2.6170239,0.0,0,7.308507,0.0,0.19163294,58.069477,7.3476291,463.27036,-9.2338505
3361,195.5613,5.528347,2.6192627,0.0,0,7.3059883,0.0,0.19212808,58.1623,7.3467479,463.23685,-9.233552
3362,195.5615,5.5321884,2.6277626,0.0,0,7.3034697,0.0,0.19230726,58.117153,7.3454213,463.20337,-9.2335243
3363,195.5617,5.5285468,2.6244678,0.0,0,7.3009515,0.0,0.19213147,58.056065,7.3421073,463.16986,-9.2335005
3364,195.5619,5.5226364,2.6267946,0.0,0,7.2984333,0.0,0.19272773,57.993393,7.3391924,463.13638,-9.2334557
3365,195.5621,5.5182967,2.6361613,0.0,0,7.2959146,0.0,0.19300707,57.926056,7.3350716,463.10291,-9.2334509
3366,195.5623,5.511292,2.6339164,0.0,0,7.2933965,0.0,0.19277892,57.942181,7.3303022,463.0694,-9.2324085
3367,195.5625,5.5043817,2.6348538,0.0,0,7.2908783,0.0,0.19336432,57.863716,7.3295293,463.03592,-9.2318058
3368,195.5627,5.5039883,2.6427784,0.0,0,7.2883596,0.0,0.19374806,57.744884,7.3291688,463.00241,-9.2321367
3369,195.5629,5.5149827,2.6425412,0.0,0,7.285841,0.0,0.19348978,57.865227,7.325644,462.96893,-9.233243
3370,195.5631,5.5297527,2.6432855,0.0,0,7.2833223,0.0,0.19394322,58.00782,7.3213549,462.93542,-9.2338381
3371,195.5633,5.5411687,2.6492386,0.0,0,7.2808042,0.0,0.19437809,58.034698,7.318068,462.90195,-9.234271
3372,195.5635,5.5438237,2.6493664,0.0,0,7.278286,0.0,0.19410907,58.057381,7.316154,462.86844,-9.2348042
3373,195.5637,5.536912,2.6498156,0.0,0,7.2757673,0.0,0.19453605,58.042801,7.3143978,462.83496,-9.2348213
3374,195.5639,5.5375023,2.6547685,0.0,0,7.2732491,0.0,0.19496992,57.963478,7.3133755,462.80148,-9.2344704
3375,195.5641,5.5338974,2.6557078,0.0,0,7.270731,0.0,0.19462681,57.94622,7.3107123,462.76797,-9.2334213
3376,195.5643,5.524107,2.656939,0.0,0,7.2682123,0.0,0.19502899,57.911407,7.3053098,462.7345,-9.2323742
3377,195.5645,5.5228009,2.6612296,0.0,0,7.2656941,0.0,0.19558407,57.843983,7.3015423,462.70099,-9.2324276
3378,195.5647,5.5288858,2.6641543,0.0,0,7.263176,0.0,0.19535962,57.895355,7.2984738,462.66751,-9.2327137
3379,195.5649,5.5433421,2.6668553,0.0,0,7.2606573,0.0,0.19568412,57.937901,7.2963419,462.634,-9.232625
3380,195.5651,5.5538974,2.6694076,0.0,0,7.2581387,0.0,0.19620955,58.029049,7.2952285,462.60052,-9.2331686
3381,195.5653,5.5566716,2.6732955,0.0,0,7.2556205,0.0,0.19607541,58.131393,7.2932138,462.56702,-9.2340384
3382,195.5655,5.5600796,2.6762955,0.0,0,7.2531018,0.0,0.19636941,58.17799,7.2913299,462.53354,-9.2342806
3383,195.5657,5.55931,2.6765885,0.0,0,7.2505832,0.0,0.1968457,58.153133,7.2891335,462.50006,-9.234313
3384,195.5659,5.5525584,2.6806962,0.0,0,7.248065,0.0,0.19673559,58.070457,7.2872157,462.46655,-9.2343607
3385,195.5661,5.5378203,2.683466,0.0,0,7.2455468,0.0,0.19687811,57.94426,7.284893,462.43307,-9.2343378
3386,195.5663,5.5276356,2.6815722,0.0,0,7.2430286,0.0,0.19730404,57.829994,7.2816782,462.39957,-9.233592
3387,195.5665,5.528336,2.6862004,0.0,0,7.24051,0.0,0.19728804,57.792263,7.2773743,462.36609,-9.2330351
3388,195.5667,5.5332665,2.689904,0.0,0,7.2379913,0.0,0.19733892,57.787632,7.2742395,462.33258,-9.2335196
3389,195.5669,5.5475807,2.6871881,0.0,0,7.2354732,0.0,0.1976907,57.930847,7.2716131,462.2991,-9.2340603
3390,195.5671,5.5634909,2.6935911,0.0,0,7.232955,0.0,0.19789432,58.040173,7.2686844,462.26563,-9.2337942
3391,195.5673,5.5739741,2.7001021,0.0,0,7.2304363,0.0,0.19809066,58.14798,7.2665057,462.23212,-9.233717
3392,195.5675,5.5788789,2.6969705,0.0,0,7.2279177,0.0,0.19844885,58.226524,7.2627335,462.19864,-9.2341347
3393,195.5677,5.5727491,2.7025979,0.0,0,7.2253995,0.0,0.19874468,58.114761,7.2591953,462.16513,-9.2342281
3394,195.5679,5.5585423,2.7100918,0.0,0,7.2228813,0.0,0.19890173,57.947945,7.2568069,462.13165,-9.2342834
3395,195.5681,5.5413146,2.7058022,0.0,0,7.2203627,0.0,0.19912255,57.784573,7.2558603,462.09814,-9.2335472
3396,195.5683,5.5363026,2.7091725,0.0,0,7.217844,0.0,0.19936867,57.659828,7.2562265,462.06467,-9.2334776
3397,195.5685,5.5432734,2.7170517,0.0,0,7.2153258,0.0,0.19940136,57.73732,7.2528958,462.03116,-9.2335539
3398,195.5687,5.5482731,2.7123711,0.0,0,7.2128077,0.0,0.19942839,57.833286,7.2491899,461.99768,-9.2332106
3399,195.5689,5.5632839,2.7146406,0.0,0,7.210289,0.0,0.19980185,57.929665,7.2479672,462.00247,-9.2337656
3400,195.5691,5.5761681,2.7226114,0.0,0,7.2077708,0.0,0.19998513,58.102409,7.2449212,462.00726,-9.2335854
3401,195.5693,5.5810318,2.7184663,0.0,0,7.2052522,0.0,0.1999747,58.190136,7.2422781,462.01202,-9.2329206
3402,195.5695,5.5814977,2.721477,0.0,0,7.202734,0.0,0.20048678,58.183849,7.2418027,462.01682,-9.2329741
3403,195.5697,5.5689917,2.7304056,0.0,0,7.2002158,0.0,0.20066775,58.035915,7.2401671,462.02161,-9.2329855
3404,195.5699,5.5566139,2.7270958,0.0,0,7.1976976,0.0,0.20054306,57.883842,7.2377281,462.0264,-9.2337608
3405,195.5701,5.5492134,2.7299087,0.0,0,7.195179,0.0,0.20114663,57.782646,7.2345138,462.03116,-9.2346821
3406,195.5703,5.5412765,2.7389004,0.0,0,7.1926603,0.0,0.20139326,57.745823,7.2317076,462.03595,-9.2344675
3407,195.5705,5.5415754,2.7363677,0.0,0,7.1901417,0.0,0.20118813,57.781425,7.2275438,462.04074,-9.2342739
3408,195.5707,5.5616961,2.7384136,0.0,0,7.1876235,0.0,0.2017754,57.861992,7.2229533,462.04553,-9.2339449
3409,195.5709,5.5861702,2.7466717,0.0,0,7.1851048,0.0,0.20212704,58.093597,7.2213545,462.05032,-9.2332172
3410,195.5711,5.5970001,2.7447748,0.0,0,7.1825867,0.0,0.20186922,58.213425,7.2209654,462.05508,-9.2332354
3411,195.5713,5.6017766,2.7457263,0.0,0,7.1800685,0.0,0.20239706,58.172421,7.2187581,462.05988,-9.2326498
3412,195.5715,5.5932369,2.7538426,0.0,0,7.1775503,0.0,0.20282125,58.171978,7.2150912,462.06467,-9.2315836
3413,195.5717,5.5807099,2.7537596,0.0,0,7.1750317,0.0,0.20251405,58.106953,7.211421,462.06946,-9.2314577
3414,195.5719,5.5791163,2.7543476,0.0,0,7.172513,0.0,0.20298705,57.957474,7.2078419,462.07422,-9.2318144
3415,195.5721,5.5689378,2.760534,0.0,0,7.1699944,0.0,0.2034705,57.840237,7.2057581,462.07901,-9.2323389
3416,195.5723,5.5622149,2.7613835,0.0,0,7.1674762,0.0,0.20317471,57.764801,7.2058821,462.0838,-9.2330999
3417,195.5725,5.5718479,2.7620318,0.0,0,7.1649575,0.0,0.20358674,57.801125,7.2027712,462.08859,-9.2338285
3418,195.5727,5.5890646,2.7664881,0.0,0,7.1624393,0.0,0.20412485,57.979568,7.1998353,462.09338,-9.2340889
3419,195.5729,5.6102948,2.7683313,0.0,0,7.1599212,0.0,0.2038403,58.227093,7.1977501,462.09814,-9.234993
3420,195.5731,5.6148915,2.7692347,0.0,0,7.157403,0.0,0.20409921,58.360001,7.1953554,462.10294,-9.2350216
3421,195.5733,5.6066279,2.7719696,0.0,0,7.1548843,0.0,0.2046043,58.317089,7.1917171,462.10773,-9.2339134
3422,195.5735,5.6063328,2.7747977,0.0,0,7.1523662,0.0,0.20436215,58.246784,7.1865959,462.11252,-9.2337399
3423,195.5737,5.6034141,2.7774239,0.0,0,7.1498475,0.0,0.20463188,58.124016,7.1850185,462.11728,-9.2333946
3424,195.5739,5.5913935,2.7794406,0.0,0,7.1473289,0.0,0.2051948,58.017727,7.184092,462.12207,-9.2321978
3425,195.5741,5.5884938,2.7837021,0.0,0,7.1448102,0.0,0.20511824,57.989567,7.1818137,462.12686,-9.2319469
3426,195.5743,5.5887456,2.7865963,0.0,0,7.142292,0.0,0.20530301,57.957848,7.1793861,462.13165,-9.2319508
3427,195.5745,5.5978551,2.7861598,0.0,0,7.1397738,0.0,0.20575637,57.999489,7.1779752,462.13644,-9.2321568
3428,195.5747,5.6122603,2.791461,0.0,0,7.1372557,0.0,0.20574552,58.071941,7.176115,462.1412,-9.2328634
3429,195.5749,5.6223364,2.7952662,0.0,0,7.134737,0.0,0.20591159,58.15382,7.1717935,462.146,-9.2333651
3430,195.5751,5.6223617,2.7931719,0.0,0,7.1322188,0.0,0.20636415,58.219891,7.1679544,462.15079,-9.2337685
3431,195.5753,5.6162634,2.7994344,0.0,0,7.1297007,0.0,0.20651643,58.190456,7.1669145,462.15558,-9.2342911
3432,195.5755,5.6076765,2.805547,0.0,0,7.1271815,0.0,0.20670307,58.060699,7.163229,462.16037,-9.2349424
3433,195.5757,5.59659,2.8025947,0.0,0,7.1246629,0.0,0.20703754,57.982124,7.1610265,462.16513,-9.23493
3434,195.5759,5.588531,2.8070993,0.0,0,7.1221447,0.0,0.2071584,57.884251,7.1597996,462.16992,-9.2341576
3435,195.5761,5.5736647,2.8128879,0.0,0,7.1196265,0.0,0.20724273,57.762539,7.1595912,462.17471,-9.2337437
3436,195.5763,5.5718842,2.80832,0.0,0,7.1171083,0.0,0.20746666,57.769081,7.159358,462.1795,-9.2333231
3437,195.5765,5.5867906,2.8114762,0.0,0,7.1145897,0.0,0.20763107,57.794792,7.1528015,462.18427,-9.2327566
3438,195.5767,5.5973778,2.8183582,0.0,0,7.1120715,0.0,0.20769124,57.886139,7.1485224,462.18906,-9.2327471
3439,195.5769,5.6079783,2.8142838,0.0,0,7.1095533,0.0,0.20782138,57.985809,7.146687,462.19385,-9.2327471
3440,195.5771,5.6126165,2.8183,0.0,0,7.1070347,0.0,0.20823342,58.015743,7.1444092,462.19864,-9.2327404
3441,195.5773,5.6126809,2.8272207,0.0,0,7.104516,0.0,0.20844617,58.015522,7.1435461,462.20343,-9.23347
3442,195.5775,5.610539,2.8233137,0.0,0,7.1019974,0.0,0.20847228,57.950623,7.1414309,462.20819,-9.234086
3443,195.5777,5.6036921,2.8265913,0.0,0,7.0994792,0.0,0.20899035,57.858967,7.1364131,462.21298,-9.2341433
3444,195.5779,5.5925241,2.8358595,0.0,0,7.096961,0.0,0.20920813,57.819118,7.1320648,462.21777,-9.2342997
3445,195.5781,5.5966067,2.8321464,0.0,0,7.0944424,0.0,0.20909722,57.79977,7.1310759,462.22256,-9.234828
3446,195.5783,5.6111321,2.8343036,0.0,0,7.0919242,0.0,0.20967145,57.814503,7.129396,462.22733,-9.2349091
3447,195.5785,5.6135759,2.8434277,0.0,0,7.089406,0.0,0.20989661,57.960564,7.1279063,462.23212,-9.2341118
3448,195.5787,5.6241603,2.8403575,0.0,0,7.0868878,0.0,0.20972386,58.114662,7.1271963,462.23691,-9.2339439
3449,195.5789,5.6354165,2.8420224,0.0,0,7.0843692,0.0,0.21030879,58.116249,7.1238608,462.24408,-9.2340021
3450,195.5791,5.6365514,2.8507206,0.0,0,7.0818505,0.0,0.21060123,58.125298,7.1169338,462.25125,-9.2332582
3451,195.5793,5.6446691,2.8489296,0.0,0,7.0793324,0.0,0.21033847,58.175972,7.1126518,462.25842,-9.2321444
3452,195.5795,5.644496,2.8495266,0.0,0,7.0768137,0.0,0.21087947,58.14106,7.1122484,462.26563,-9.2320309
3453,195.5797,5.6337671,2.8568268,0.0,0,7.0742955,0.0,0.21132529,58.10022,7.1118331,462.2728,-9.232482
3454,195.5799,5.6329679,2.8561857,0.0,0,7.0717773,0.0,0.21101628,58.068848,7.1093969,462.27997,-9.2327957
3455,195.5801,5.6316757,2.856946,0.0,0,7.0692587,0.0,0.21148455,57.995575,7.1074619,462.28714,-9.2335739
3456,195.5803,5.6301045,2.8639629,0.0,0,7.0667405,0.0,0.21196291,58.009701,7.1074619,462.29431,-9.2341995
3457,195.5805,5.6440544,2.8648746,0.0,0,7.0642223,0.0,0.21165967,58.171043,7.1029305,462.30148,-9.2341347
3458,195.5807,5.6586003,2.8659678,0.0,0,7.0617037,0.0,0.21214157,58.23719,7.0962138,462.30869,-9.2334442
3459,195.5809,5.6594548,2.871325,0.0,0,7.059185,0.0,0.21270055,58.223183,7.0917521,462.31586,-9.233017
3460,195.5811,5.6612678,2.8728404,0.0,0,7.0566664,0.0,0.21243191,58.317719,7.0913424,462.32303,-9.232995
3461,195.5813,5.6648626,2.8742909,0.0,0,7.0541482,0.0,0.21281803,58.366947,7.0908136,462.3302,-9.2326841
3462,195.5815,5.6617517,2.8786044,0.0,0,7.05163,0.0,0.21331075,58.307186,7.0879526,462.33737,-9.2326393
3463,195.5817,5.6575685,2.8812761,0.0,0,7.0491114,0.0,0.21304354,58.243347,7.0833569,462.34454,-9.2329035
3464,195.5819,5.6599326,2.8832541,0.0,0,7.0465932,0.0,0.21339011,58.219681,7.0806355,462.35175,-9.232192
3465,195.5821,5.6607766,2.8856215,0.0,0,7.044075,0.0,0.21394357,58.202057,7.0784984,462.35892,-9.2318573
3466,195.5823,5.6623693,2.8893521,0.0,0,7.0415564,0.0,0.21377681,58.251595,7.0743079,462.36609,-9.233285
3467,195.5825,5.6666136,2.8916705,0.0,0,7.0390377,0.0,0.21394584,58.31176,7.0738516,462.37326,-9.2339668
3468,195.5827,5.6783385,2.8916566,0.0,0,7.0365191,0.0,0.21443374,58.354599,7.072062,462.38043,-9.2339735
3469,195.5829,5.6913724,2.8963246,0.0,0,7.0340009,0.0,0.21441078,58.461445,7.0670037,462.3876,-9.2342196
3470,195.5831,5.6920009,2.8997848,0.0,0,7.0314827,0.0,0.21458201,58.475475,7.0612931,462.39481,-9.2340679
3471,195.5833,5.6894073,2.8992865,0.0,0,7.028964,0.0,0.21508779,58.437229,7.0582376,462.40198,-9.2336245
3472,195.5835,5.6878695,2.9059958,0.0,0,7.0264459,0.0,0.21519905,58.371849,7.0565019,462.40915,-9.233057
3473,195.5837,5.6724381,2.9100659,0.0,0,7.0239277,0.0,0.21533209,58.244549,7.0535369,462.41632,-9.2327156
3474,195.5839,5.6631069,2.9068739,0.0,0,7.021409,0.0,0.21571155,58.163738,7.0517516,462.42349,-9.2326889
3475,195.5841,5.666853,2.912535,0.0,0,7.0188909,0.0,0.21590182,58.116043,7.0507197,462.43066,-9.2325783
3476,195.5843,5.6665678,2.9187279,0.0,0,7.0163722,0.0,0.21599871,58.094124,7.0484223,462.43784,-9.2325201
3477,195.5845,5.6712699,2.9151561,0.0,0,7.0138535,0.0,0.21623856,58.181633,7.045958,462.44504,-9.2326746
3478,195.5847,5.6827459,2.9195666,0.0,0,7.0113349,0.0,0.21652532,58.310593,7.0417056,462.45221,-9.233387
3479,195.5849,5.696209,2.9270413,0.0,0,7.0088167,0.0,0.21668482,58.33205,7.0396371,462.45938,-9.2332964
3480,195.5851,5.6993246,2.9225838,0.0,0,7.0062985,0.0,0.21685161,58.34304,7.0394716,462.46655,-9.2333851
3481,195.5853,5.6980262,2.9261248,0.0,0,7.0037804,0.0,0.21720657,58.366943,7.0362129,462.47372,-9.2335186
3482,195.5855,5.6904221,2.9351964,0.0,0,7.0012617,0.0,0.21732478,58.254917,7.0339651,462.4809,-9.2329378
3483,195.5857,5.6716771,2.9314828,0.0,0,6.9987435,0.0,0.21740493,58.109554,7.0306215,462.4881,-9.2329006
3484,195.5859,5.6594882,2.9340687,0.0,0,6.9962254,0.0,0.21787216,58.013245,7.0246964,462.49527,-9.2327414
3485,195.5861,5.6516967,2.9428558,0.0,0,6.9937067,0.0,0.21804027,57.898472,7.0206089,462.50244,-9.2330275
3486,195.5863,5.6529775,2.939821,0.0,0,6.991188,0.0,0.21805544,57.849342,7.0194836,462.50961,-9.2335176
3487,195.5865,5.6658955,2.9424546,0.0,0,6.9886694,0.0,0.21860035,57.917637,7.0192924,462.51678,-9.2339869
3488,195.5867,5.6802502,2.9513507,0.0,0,6.9861512,0.0,0.2187679,58.091892,7.0184145,462.52396,-9.2335796
3489,195.5869,5.6862898,2.948113,0.0,0,6.983633,0.0,0.21860439,58.162689,7.0156832,462.53116,-9.2329865
3490,195.5871,5.6860433,2.9495168,0.0,0,6.9811144,0.0,0.21917729,58.107754,7.0109954,462.53833,-9.2336721
3491,195.5873,5.6816158,2.9580007,0.0,0,6.9785962,0.0,0.21947132,58.080093,7.0102143,462.5455,-9.2338057
3492,195.5875,5.6716433,2.9551985,0.0,0,6.976078,0.0,0.21924627,57.990818,7.0100279,462.55267,-9.2337952
3493,195.5877,5.6495504,2.9564424,0.0,0,6.9735599,0.0,0.21976751,57.77684,7.0051136,462.55984,-9.234169
3494,195.5879,5.63486,2.9645145,0.0,0,6.9710412,0.0,0.22012679,57.612278,7.0016098,462.56702,-9.2337618
3495,195.5881,5.6378574,2.9632931,0.0,0,6.9685221,0.0,0.21988241,57.586121,7.0009708,462.57422,-9.2332678
3496,195.5883,5.640317,2.9644711,0.0,0,6.9660039,0.0,0.22038932,57.603687,6.9998398,462.58139,-9.2332687
3497,195.5885,5.6543136,2.9709187,0.0,0,6.9634857,0.0,0.22073925,57.735886,6.9978819,462.58856,-9.2338037
3498,195.5887,5.6705689,2.9703276,0.0,0,6.9609675,0.0,0.22040054,57.922089,6.9944663,462.59573,-9.2341499
3499,195.5889,5.6758251,2.971117,0.0,0,6.9584489,0.0,0.22088982,57.959213,6.9915586,462.6041,-9.2341347
3500,195.5891,5.6781778,2.9772165,0.0,0,6.9559307,0.0,0.22141826,57.960358,6.9886093,462.61249,-9.2341347
3501,195.5893,5.6714892,2.9785833,0.0,0,6.9534125,0.0,0.2210875,57.942013,6.9868798,462.62085,-9.2342091
3502,195.5895,5.6616092,2.9800069,0.0,0,6.9508944,0.0,0.22147433,57.787441,6.9835978,462.62921,-9.2340221
3503,195.5897,5.651762,2.9842288,0.0,0,6.9483752,0.0,0.2220117,57.653934,6.9803243,462.6376,-9.2338753
3504,195.5899,5.6392074,2.9860864,0.0,0,6.9458566,0.0,0.22172152,57.583843,6.9803987,462.64597,-9.2335968
3505,195.5901,5.6336093,2.987812,0.0,0,6.9433384,0.0,0.22209693,57.451939,6.9783158,462.65436,-9.2335281
3506,195.5903,5.6456008,2.9904885,0.0,0,6.9408202,0.0,0.22267881,57.486259,6.9774179,462.66272,-9.2340631
3507,195.5905,5.6655316,2.9941883,0.0,0,6.938302,0.0,0.22248921,57.68399,6.9720941,462.67108,-9.2335472
3508,195.5907,5.6797504,2.9967513,0.0,0,6.9357834,0.0,0.22276175,57.811794,6.965167,462.67947,-9.2334375
3509,195.5909,5.6881652,2.9979851,0.0,0,6.9332652,0.0,0.22320029,57.894218,6.9636602,462.68784,-9.2334576
3510,195.5911,5.6894865,3.0022085,0.0,0,6.930747,0.0,0.22309858,57.948288,6.9628954,462.6962,-9.232852
3511,195.5913,5.6771922,3.0050097,0.0,0,6.9282284,0.0,0.22333948,57.854244,6.962491,462.70459,-9.2333422
3512,195.5915,5.6626911,3.0042763,0.0,0,6.9257097,0.0,0.22381237,57.673557,6.9600406,462.71295,-9.2340088
3513,195.5917,5.6547213,3.008683,0.0,0,6.9231911,0.0,0.22378397,57.557419,6.9560313,462.72131,-9.2342196
3514,195.5919,5.6444011,3.0119359,0.0,0,6.9206729,0.0,0.22384925,57.466351,6.9526858,462.72971,-9.2338352
3515,195.5921,5.6423292,3.00898,0.0,0,6.9181547,0.0,0.22423808,57.488522,6.9482155,462.73807,-9.2338371
3516,195.5923,5.6552734,3.0141561,0.0,0,6.9156365,0.0,0.22432713,57.601295,6.9454846,462.74643,-9.2348127
