level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2442,2442,212.0112,0.49706507,0.015755629,0.0,0,8.9459143,0.0,0.0011265185,5.8909249,9.9451141,500.17419,-9.2109165
2443,2443,212.0114,0.95038056,0.028846215,0.0,0,8.9166498,0.0,0.001535838,10.597557,9.9030085,500.17776,-9.2108259
2444,2444,212.0116,1.7593372,0.059847001,0.0,0,8.8873854,0.0,0.0035562951,20.021589,9.8674698,500.18134,-9.2106867
2445,2445,212.0118,2.6776853,0.097417295,0.0,0,8.8581219,0.0,0.0062026805,31.57789,9.8358936,500.18491,-9.2108297
2446,2446,212.012,3.4644821,0.12357024,0.0,0,8.8288574,0.0,0.0078762705,41.966602,9.8046484,500.18848,-9.21029
2447,2447,212.0122,3.9044864,0.14999661,0.0,0,8.7995939,0.0,0.0096846912,48.297028,9.7665119,500.19205,-9.2093754
2448,2448,212.0124,4.019146,0.19848987,0.0,0,8.7703295,0.0,0.012735886,50.409264,9.7180433,500.19562,-9.2080498
2449,2449,212.0126,3.9485734,0.27677765,0.0,0,8.7416534,0.0,0.017355334,49.618156,9.6682177,500.19919,-9.2072229
2450,2450,212.0128,3.8869588,0.36280617,0.0,0,8.7136869,0.0,0.023322886,48.34156,9.6127806,500.20276,-9.2068186
2451,2451,212.013,3.9023073,0.42837533,0.0,0,8.6858492,0.0,0.028399397,48.117298,9.5525227,500.20633,-9.2073402
2452,2452,212.0132,3.9177265,0.479137,0.0,0,8.6580172,0.0,0.031685226,48.311852,9.4912682,500.20993,-9.2077169
2453,2453,212.0134,3.8374672,0.53448957,0.0,0,8.6301851,0.0,0.035332549,47.470604,9.4285517,500.2135,-9.2071953
2454,2454,212.0136,3.764684,0.598239,0.0,0,8.6023531,0.0,0.040001381,46.169312,9.3710585,500.21707,-9.2084045
2455,2455,212.0138,3.9327841,0.65942359,0.0,0,8.5745211,0.0,0.044166237,47.291855,9.3185616,500.22064,-9.2091846
2456,2456,212.014,4.2231364,0.69408572,0.0,0,8.546689,0.0,0.046858221,50.682148,9.2667933,500.22421,-9.2085371
2457,2457,212.0142,4.2575178,0.70355505,0.0,0,8.518857,0.0,0.048117731,51.768105,9.219841,500.22778,-9.208375
2458,2458,212.0144,4.028739,0.72613108,0.0,0,8.491025,0.0,0.049249884,49.430538,9.1770573,500.23135,-9.2078333
2459,2459,212.0146,3.8106432,0.768466,0.0,0,8.4631929,0.0,0.051751152,46.495766,9.1359053,500.23492,-9.2079706
2460,2460,212.0148,3.7888083,0.8070178,0.0,0,8.4353609,0.0,0.054960396,45.553741,9.093977,500.23849,-9.2085028
2461,2461,212.015,3.9326446,0.83647621,0.0,0,8.4075289,0.0,0.05713103,46.927448,9.0534258,500.2421,-9.2080488
2462,2462,212.0152,4.0480475,0.85458994,0.0,0,8.3796968,0.0,0.058212303,48.394444,9.0176687,500.24567,-9.2078257
2463,2463,212.0154,4.1415086,0.87195748,0.0,0,8.3518648,0.0,0.059666902,49.425579,8.9829578,500.24924,-9.2075357
2464,2464,212.0156,4.3195038,0.91638231,0.0,0,8.3240328,0.0,0.062376481,51.279327,8.9467344,500.25281,-9.2076969
2465,2465,212.0158,4.4221754,0.97365642,0.0,0,8.2962008,0.0,0.065931357,52.604977,8.9070368,500.25638,-9.2084293
2466,2466,212.016,4.33287,1.0168921,0.0,0,8.2683687,0.0,0.069568723,51.759289,8.8651524,500.25995,-9.208456
2467,2467,212.0162,4.206152,1.060681,0.0,0,8.2405367,0.0,0.072844833,50.022175,8.8260736,500.26352,-9.2084789
2468,2468,212.0164,4.1348028,1.1056823,0.0,0,8.2127056,0.0,0.07562834,48.867683,8.786747,500.26709,-9.2085247
2469,2469,212.0166,4.136703,1.1411465,0.0,0,8.1848736,0.0,0.078514032,48.704712,8.7455997,500.27066,-9.2085257
2470,2470,212.0168,4.1756592,1.1839589,0.0,0,8.1570406,0.0,0.081755057,48.908333,8.7059259,500.27426,-9.2085257
2471,2471,212.017,4.1881871,1.2276018,0.0,0,8.1292095,0.0,0.084541105,48.987873,8.6680441,500.27783,-9.2090616
2472,2472,212.0172,4.2135048,1.2537948,0.0,0,8.1013775,0.0,0.086840443,49.111923,8.6323519,500.2814,-9.2090712
2473,2473,212.0174,4.3119278,1.2819611,0.0,0,8.0735445,0.0,0.089175843,49.968651,8.5977182,500.28497,-9.2083416
2474,2474,212.0176,4.3830767,1.3137981,0.0,0,8.0462675,0.0,0.091007888,50.879635,8.5666151,500.28854,-9.2077274
2475,2475,212.0178,4.3084397,1.3352358,0.0,0,8.0196619,0.0,0.092721514,50.263622,8.5351839,500.29211,-9.2071505
2476,2476,212.018,4.1584935,1.3634876,0.0,0,7.993176,0.0,0.095107689,48.467716,8.504631,500.29156,-9.2075043
2477,2477,212.0182,4.0955315,1.3946308,0.0,0,7.9666953,0.0,0.097027406,47.336246,8.4774752,500.28146,-9.208107
2478,2478,212.0184,4.1827874,1.4110382,0.0,0,7.9402156,0.0,0.098331146,47.990726,8.4506855,500.27133,-9.2084246
2479,2479,212.0186,4.3560586,1.4333233,0.0,0,7.9137354,0.0,0.10027251,49.824409,8.4232693,500.2612,-9.2085752
2480,2480,212.0188,4.4890442,1.4662007,0.0,0,7.8872552,0.0,0.10227822,51.379585,8.3966684,500.25107,-9.2079716
2481,2481,212.019,4.5155935,1.4920821,0.0,0,7.860775,0.0,0.10410562,51.831577,8.3702679,500.24094,-9.2073727
2482,2482,212.0192,4.4778605,1.5204421,0.0,0,7.8342953,0.0,0.10665864,51.386745,8.3441162,500.2308,-9.2071342
2483,2483,212.0194,4.418581,1.5535452,0.0,0,7.8078156,0.0,0.10895883,50.577549,8.3200073,500.2207,-9.2069597
2484,2484,212.0196,4.3777986,1.5798503,0.0,0,7.7813349,0.0,0.11066639,49.941959,8.2912331,500.21057,-9.2063971
2485,2485,212.0198,4.3572059,1.6101235,0.0,0,7.7548552,0.0,0.11318646,49.587444,8.2594528,500.20044,-9.2063637
2486,2486,212.02,4.3267202,1.6456494,0.0,0,7.728375,0.0,0.11581342,49.167751,8.2305336,500.19031,-9.2069168
2487,2487,212.0202,4.3147998,1.6687248,0.0,0,7.7018952,0.0,0.11738861,48.819763,8.2027016,500.18018,-9.2069454
2488,2488,212.0204,4.36303,1.6842107,0.0,0,7.675415,0.0,0.11897307,49.148865,8.1752348,500.17004,-9.2069607
2489,2489,212.0206,4.425005,1.7026901,0.0,0,7.6489348,0.0,0.12040494,49.856995,8.1469736,500.15994,-9.2071447
2490,2490,212.0208,4.4092231,1.721946,0.0,0,7.6224551,0.0,0.12137719,49.858421,8.1220608,500.14981,-9.2076187
2491,2491,212.021,4.3313932,1.7457169,0.0,0,7.5959754,0.0,0.12340043,48.937965,8.0988646,500.13968,-9.2078314
2492,2492,212.0212,4.2970824,1.7700511,0.0,0,7.5694952,0.0,0.12550277,48.276714,8.0765181,500.12955,-9.2080612
