level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2604,2604,212.0571,0.72097957,0.054138493,0.0,0,9.8948631,0.0,0.0033997025,8.8156281,9.9895372,499.7601,-9.2071657
2605,2605,212.0573,0.84561896,0.055814307,0.0,0,9.8918638,0.0,0.0036605813,10.376763,9.9872522,499.75949,-9.2078161
2606,2606,212.0575,0.98387098,0.057169743,0.0,0,9.8888636,0.0,0.0040074992,12.102421,9.9846697,499.75891,-9.2071724
2607,2607,212.0577,1.1154752,0.059658337,0.0,0,9.8858633,0.0,0.0038641116,13.876745,9.9822264,499.7583,-9.2065363
2608,2608,212.0579,1.2464286,0.06212971,0.0,0,9.882863,0.0,0.0040513892,15.491415,9.9779387,499.75772,-9.2064753
2609,2609,212.0581,1.3736373,0.061230432,0.0,0,9.8798637,0.0,0.004355533,17.054953,9.9764156,499.7804,-9.2063074
2610,2610,212.0583,1.4892312,0.064467221,0.0,0,9.8768635,0.0,0.0042501758,18.568962,9.9726563,499.82635,-9.2062216
2611,2611,212.0585,1.5840862,0.066670723,0.0,0,9.8738632,0.0,0.0043095509,19.80654,9.9688902,499.87231,-9.2063704
2612,2612,212.0587,1.6635178,0.063331567,0.0,0,9.870863,0.0,0.0045249509,20.866684,9.9661217,499.91827,-9.2056475
2613,2613,212.0589,1.7430196,0.066475131,0.0,0,9.8678637,0.0,0.0044445205,21.883213,9.9634495,499.96423,-9.2055407
2614,2614,212.0591,1.83015,0.069795743,0.0,0,9.8648634,0.0,0.0044728867,22.89506,9.9608507,500.01019,-9.2063551
2615,2615,212.0593,1.9162943,0.066236131,0.0,0,9.8618631,0.0,0.0046795732,23.920746,9.9577799,500.05615,-9.2064791
2616,2616,212.0595,2.001503,0.069873519,0.0,0,9.8588629,0.0,0.0047141006,25.089348,9.9565525,500.10211,-9.2064695
2617,2617,212.0597,2.1001122,0.074307859,0.0,0,9.8558636,0.0,0.0047045466,26.277039,9.9546633,500.1481,-9.2059212
2618,2618,212.0599,2.2023914,0.069704972,0.0,0,9.8528633,0.0,0.004801224,27.564878,9.9522314,500.19406,-9.2054358
2619,2619,212.0601,2.306097,0.073249944,0.0,0,9.849864,0.0,0.0049640774,28.969357,9.9488173,500.24002,-9.2052031
2620,2620,212.0603,2.4208145,0.079910643,0.0,0,9.8468628,0.0,0.0050216336,30.357571,9.9450798,500.28598,-9.204896
2621,2621,212.0605,2.5370679,0.075379208,0.0,0,9.8438625,0.0,0.0050743539,31.774879,9.9429865,500.33194,-9.2048845
2622,2622,212.0607,2.6279244,0.07745555,0.0,0,9.8408632,0.0,0.0052786111,33.020065,9.9409513,500.3779,-9.2052126
2623,2623,212.0609,2.6938334,0.083803594,0.0,0,9.8378639,0.0,0.0052660611,33.964432,9.9401274,500.42386,-9.2059717
2624,2624,212.0611,2.7590818,0.078702413,0.0,0,9.8348637,0.0,0.0052181031,34.764427,9.9358492,500.46982,-9.2064276
2625,2625,212.0613,2.8151536,0.080946311,0.0,0,9.8318634,0.0,0.0055153971,35.485687,9.9313307,500.51578,-9.2064781
2626,2626,212.0615,2.856663,0.088239752,0.0,0,9.8288631,0.0,0.0056119901,36.036621,9.9314146,500.56174,-9.2062588
