level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2438,2438,212.0119,0.67853731,0.035919294,0.0,0,9.0629702,0.0,0.0020613195,7.1067653,10.122408,499.72757,-9.2077799
2439,2439,212.0121,1.9261013,0.04612093,0.0,0,9.0337057,0.0,0.0028186408,20.571627,10.088667,499.72757,-9.2073612
2440,2440,212.0123,3.529479,0.07292445,0.0,0,9.0044422,0.0,0.0046408162,40.7659,10.062597,499.72757,-9.2071915
2441,2441,212.0125,4.5758238,0.10513018,0.0,0,8.9751778,0.0,0.0064575751,55.874916,10.042648,499.72757,-9.2068682
2442,2442,212.0127,4.9265552,0.12010527,0.0,0,8.9459143,0.0,0.0077486183,61.763618,10.018539,499.72757,-9.2058706
2443,2443,212.0129,4.9678183,0.14630707,0.0,0,8.9166498,0.0,0.0095701898,62.71796,9.9864655,499.72757,-9.2050266
2444,2444,212.0131,5.0119348,0.20092191,0.0,0,8.8873854,0.0,0.012515948,62.901878,9.9472523,499.72757,-9.2043638
2445,2445,212.0133,4.9782805,0.26464266,0.0,0,8.8581219,0.0,0.016752342,62.486656,9.905695,499.72757,-9.2036333
2446,2446,212.0135,4.7828159,0.32838261,0.0,0,8.8288574,0.0,0.021528969,60.032852,9.8661346,499.72757,-9.2035036
2447,2447,212.0137,4.7499466,0.37361234,0.0,0,8.7995939,0.0,0.024588997,58.726608,9.8233042,499.72757,-9.2040901
2448,2448,212.0139,5.0353312,0.39387473,0.0,0,8.7703295,0.0,0.026055522,61.587662,9.7739697,499.72757,-9.2048836
2449,2449,212.0141,5.2288709,0.43096694,0.0,0,8.7416534,0.0,0.028678335,64.360336,9.7257614,499.72757,-9.2056561
2450,2450,212.0143,5.241931,0.49217978,0.0,0,8.7136869,0.0,0.03244631,64.544563,9.6815186,499.72757,-9.2057266
2451,2451,212.0145,5.3532529,0.53851044,0.0,0,8.6858492,0.0,0.035749853,65.374893,9.642437,499.72757,-9.2051563
2452,2452,212.0147,5.5203567,0.55982518,0.0,0,8.6580172,0.0,0.037973836,67.428146,9.6054907,499.72757,-9.2045364
2453,2453,212.0149,5.4672894,0.56730062,0.0,0,8.6301851,0.0,0.038522266,67.317558,9.5676394,499.72757,-9.2037525
2454,2454,212.0151,5.1641583,0.57891095,0.0,0,8.6023531,0.0,0.038877841,64.036407,9.5323868,499.72757,-9.2034407
2455,2455,212.0153,4.9714026,0.61841613,0.0,0,8.5745211,0.0,0.04155986,60.919567,9.5006561,499.72757,-9.2039652
2456,2456,212.0155,5.1594734,0.67101485,0.0,0,8.546689,0.0,0.045196448,61.993301,9.4718246,499.72757,-9.2039928
