level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2537,2537,195.4096,2.1929855,0.037438348,0.0,0,9.5978632,0.0,0.0023451271,27.59794,9.6922894,449.97104,-9.2356615
2538,2538,195.4098,2.2885234,0.040245932,0.0,0,9.5948629,0.0,0.0028198997,28.824835,9.6884518,449.97882,-9.2349453
2539,2539,195.41,2.3831272,0.049567673,0.0,0,9.5918636,0.0,0.003161672,30.025616,9.6865492,449.9866,-9.2345772
2540,2540,195.4102,2.4779875,0.048389636,0.0,0,9.5888634,0.0,0.0030318303,31.2026,9.6853371,449.99435,-9.2346029
2541,2541,195.4104,2.5618901,0.049131226,0.0,0,9.5858631,0.0,0.003417646,32.264915,9.6828966,450.00214,-9.2346039
2542,2542,195.4106,2.6334481,0.054927632,0.0,0,9.5828629,0.0,0.0036803768,33.212292,9.6762486,450.00989,-9.2339716
2543,2543,195.4108,2.6877124,0.053756237,0.0,0,9.5798635,0.0,0.0033854169,33.974163,9.6722918,450.01767,-9.2332611
2544,2544,195.411,2.730406,0.05491462,0.0,0,9.5768633,0.0,0.0037315707,34.542774,9.6709318,450.02545,-9.233778
2545,2545,195.4112,2.765445,0.060461603,0.0,0,9.573864,0.0,0.004104177,34.976437,9.6683693,450.0332,-9.2344961
2546,2546,195.4114,2.8104279,0.060535043,0.0,0,9.5708637,0.0,0.0038645065,35.540028,9.6661043,450.04099,-9.2346115
2547,2547,195.4116,2.8612022,0.061489899,0.0,0,9.5678635,0.0,0.0041411361,36.143852,9.6642389,450.04874,-9.2343397
2548,2548,195.4118,2.9012172,0.066039205,0.0,0,9.5648632,0.0,0.0045395242,36.7155,9.6619987,450.05652,-9.2342758
2549,2549,195.412,2.9314637,0.068366423,0.0,0,9.5618639,0.0,0.0044053257,37.148918,9.6585655,450.0643,-9.2345476
2550,2550,195.4122,2.9710801,0.071416244,0.0,0,9.5588636,0.0,0.0047586812,37.611099,9.6539602,450.07205,-9.2345715
2551,2551,195.4124,3.0116837,0.074896671,0.0,0,9.5558634,0.0,0.0051967483,38.07822,9.6504478,450.07983,-9.2344246
2552,2552,195.4126,3.0446873,0.077282421,0.0,0,9.5528631,0.0,0.0050607072,38.531517,9.6489286,450.08759,-9.2344065
2553,2553,195.4128,3.0625212,0.080308765,0.0,0,9.5498638,0.0,0.005320474,38.865604,9.647253,450.09537,-9.2340107
