level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2184,2184,165.3909,0.69385934,0.028545592,0.0,0,9.7568636,0.0,0.0018536852,8.5747814,9.8422909,359.98016,-9.2863779
2185,2185,165.3911,0.80658478,0.030395117,0.0,0,9.7538633,0.0,0.0019605525,9.8588686,9.8392487,359.98138,-9.2870016
2186,2186,165.3913,0.92687118,0.02985747,0.0,0,9.7508631,0.0,0.0022173801,11.461629,9.8381195,359.9826,-9.2872124
2187,2187,165.3915,1.0515457,0.033579558,0.0,0,9.7478638,0.0,0.0021065262,13.052245,9.8367176,359.98383,-9.2871714
2188,2188,165.3917,1.1774278,0.035943322,0.0,0,9.7448635,0.0,0.002194368,14.549125,9.8340855,359.98502,-9.2870655
2189,2189,165.3919,1.2932879,0.033035375,0.0,0,9.7418633,0.0,0.0024142475,16.003525,9.8313932,359.98624,-9.2865067
2190,2190,165.3921,1.407168,0.036391295,0.0,0,9.7388639,0.0,0.0023593681,17.447912,9.8284378,359.98746,-9.2863541
2191,2191,165.3923,1.5107669,0.039192043,0.0,0,9.7358637,0.0,0.0023959351,18.896099,9.8263721,359.98868,-9.2860174
2192,2192,165.3925,1.5934205,0.03518663,0.0,0,9.7328634,0.0,0.0025702687,20.022547,9.8243418,359.9899,-9.2859707
2193,2193,165.3927,1.6668433,0.039409719,0.0,0,9.7298632,0.0,0.0026284778,20.932444,9.8224316,359.99109,-9.2855463
2194,2194,165.3929,1.7376411,0.044245936,0.0,0,9.7268629,0.0,0.0026522637,21.85741,9.8199043,359.99231,-9.2848492
2195,2195,165.3931,1.807688,0.038969744,0.0,0,9.7238636,0.0,0.0027790309,22.80455,9.8155937,359.99353,-9.2848148
2196,2196,165.3933,1.8878839,0.040983196,0.0,0,9.7208633,0.0,0.0028422689,23.856621,9.8121796,359.99475,-9.2848263
2197,2197,165.3935,1.9764919,0.045920506,0.0,0,9.717864,0.0,0.0027190773,24.947916,9.8105936,359.99597,-9.2849064
2198,2198,165.3937,2.0685642,0.039626736,0.0,0,9.7148628,0.0,0.0027097343,26.037926,9.8084211,359.99716,-9.2845335
2199,2199,165.3939,2.1746268,0.040568892,0.0,0,9.7118626,0.0,0.0028318041,27.311323,9.8063745,359.99838,-9.2849274
2200,2200,165.3941,2.2916245,0.046848375,0.0,0,9.7088633,0.0,0.0027728048,28.778551,9.8052092,359.9996,-9.2855873
2201,2201,165.3943,2.4146471,0.041166451,0.0,0,9.705864,0.0,0.002722987,30.289778,9.802804,360.00082,-9.2851734
