level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
1774,1774,145.3565,0.95104998,0.023556355,0.0,0,9.0044422,0.0,0.001760872,11.419558,10.019138,300.57175,-9.3249521
1775,1775,145.3567,1.9478722,0.034121715,0.0,0,8.9751787,0.0,0.0018952041,21.380569,9.9790535,300.88596,-9.3252859
1776,1776,145.3569,3.6655498,0.057178602,0.0,0,8.9459143,0.0,0.0033532665,42.127808,9.9434624,301.20016,-9.3241549
1777,1777,145.3571,5.0089169,0.08666335,0.0,0,8.9166508,0.0,0.005671992,60.628807,9.9158068,301.51434,-9.32341
1778,1778,145.3573,5.6188426,0.1171593,0.0,0,8.8873863,0.0,0.0073420852,69.747581,9.8900089,301.82855,-9.3232412
1779,1779,145.3575,6.0171418,0.14819698,0.0,0,8.8581219,0.0,0.0092796944,74.956261,9.8540297,302.14276,-9.3222904
1780,1780,145.3577,6.5294933,0.19516319,0.0,0,8.8288584,0.0,0.01261796,80.69799,9.8134098,302.45697,-9.3207712
1781,1781,145.3579,6.9775105,0.27170992,0.0,0,8.7995939,0.0,0.017153714,86.464828,9.7717752,302.77115,-9.3197966
1782,1782,145.3581,7.139379,0.34706253,0.0,0,8.7703304,0.0,0.02223869,88.603806,9.725565,303.08536,-9.3192635
1783,1783,145.3583,7.2590675,0.39664048,0.0,0,8.7416534,0.0,0.026472898,89.521309,9.6745014,303.39957,-9.3185625
1784,1784,145.3585,7.6372838,0.44028071,0.0,0,8.7136879,0.0,0.029273966,93.293442,9.6198845,303.71378,-9.319253
1785,1785,145.3587,7.979846,0.48976186,0.0,0,8.6858492,0.0,0.032209814,97.692192,9.5677729,304.02795,-9.3201809
1786,1786,145.3589,8.124711,0.53824615,0.0,0,8.6580172,0.0,0.036047686,99.574921,9.5184202,304.34216,-9.3193951
1787,1787,145.3591,8.3031998,0.5822553,0.0,0,8.6301851,0.0,0.039205916,101.01375,9.4709663,304.65637,-9.3193169
1788,1788,145.3593,8.6734095,0.6065408,0.0,0,8.6023531,0.0,0.040733535,105.05553,9.4261789,304.97055,-9.319869
1789,1789,145.3595,8.824584,0.61234355,0.0,0,8.574522,0.0,0.041640088,107.62878,9.3862324,305.28476,-9.3190928
1790,1790,145.3597,8.575182,0.63662511,0.0,0,8.546689,0.0,0.043158144,105.35456,9.3542576,305.59897,-9.3183126
1791,1791,145.3599,8.4390488,0.67826104,0.0,0,8.518857,0.0,0.045401894,102.73982,9.3262224,305.91318,-9.3177671
1792,1792,145.3601,8.6807499,0.70795965,0.0,0,8.4910259,0.0,0.047917686,104.55876,9.2950544,306.22736,-9.3177681
1793,1793,145.3603,8.963728,0.73605204,0.0,0,8.4631929,0.0,0.050161533,107.94423,9.2637625,306.54156,-9.3182745
1794,1794,145.3605,9.0909271,0.76369083,0.0,0,8.4353609,0.0,0.051568106,109.72327,9.2350712,306.85577,-9.3181877
1795,1795,145.3607,9.2110653,0.78482413,0.0,0,8.4075298,0.0,0.053253818,110.93951,9.2008448,307.16995,-9.3182049
1796,1796,145.3609,9.3506727,0.8314743,0.0,0,8.3796968,0.0,0.056567874,112.26534,9.1620073,307.48416,-9.3175707
1797,1797,145.3611,9.3490362,0.89685512,0.0,0,8.3518648,0.0,0.060521644,112.2733,9.1196213,307.79837,-9.3168058
