level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2273,2273,195.3708,0.97324574,0.016061632,0.0,0,9.0337067,0.0,0.00098967191,10.504492,10.04669,450.48422,-9.2352991
2274,2274,195.371,2.3155935,0.034991395,0.0,0,9.0044422,0.0,0.0017392293,25.450472,10.011645,450.51358,-9.2343054
2275,2275,195.3712,3.7059598,0.056394789,0.0,0,8.9751787,0.0,0.0035084269,43.681156,9.9842701,450.54291,-9.2330761
2276,2276,195.3714,4.4329538,0.085914671,0.0,0,8.9459143,0.0,0.0054830611,54.712997,9.9555817,450.57227,-9.232233
2277,2277,195.3716,4.7467775,0.11168208,0.0,0,8.9166508,0.0,0.0068850811,59.39444,9.9258327,450.60159,-9.2317162
2278,2278,195.3718,4.9741759,0.13424845,0.0,0,8.8873863,0.0,0.0086086551,62.174221,9.8899031,450.63095,-9.2308455
2279,2279,195.372,5.2532496,0.19204994,0.0,0,8.8581219,0.0,0.012161179,65.497734,9.8482323,450.66028,-9.2300024
2280,2280,195.3722,5.1806569,0.27633291,0.0,0,8.8288584,0.0,0.017174326,65.317833,9.804945,450.68964,-9.230154
2281,2281,195.3724,4.9212365,0.34054971,0.0,0,8.7995939,0.0,0.022047775,61.969707,9.7565346,450.71896,-9.2304382
2282,2282,195.3726,4.9314308,0.38978973,0.0,0,8.7703304,0.0,0.025926523,60.822346,9.7007256,450.74832,-9.2316103
2283,2283,195.3728,5.2044559,0.43693036,0.0,0,8.7416534,0.0,0.028718673,63.74128,9.6464634,450.77765,-9.2322655
2284,2284,195.373,5.3130193,0.48099428,0.0,0,8.7136879,0.0,0.031796858,65.461174,9.5955601,450.80701,-9.2315092
2285,2285,195.3732,5.3153162,0.53561926,0.0,0,8.6858492,0.0,0.035918076,65.273598,9.5444374,450.83633,-9.2304668
2286,2286,195.3734,5.5667996,0.5779115,0.0,0,8.6580172,0.0,0.038707968,67.426956,9.4989061,450.86569,-9.2295456
2287,2287,195.3736,5.8122778,0.58323342,0.0,0,8.6301851,0.0,0.03942354,70.686958,9.4571514,450.89502,-9.228816
2288,2288,195.3738,5.6773114,0.59033507,0.0,0,8.6023531,0.0,0.040256947,70.086884,9.4190521,450.92438,-9.2286844
2289,2289,195.374,5.2819934,0.62224162,0.0,0,8.574522,0.0,0.041838147,65.457146,9.3854856,450.9537,-9.2290678
2290,2290,195.3742,5.1675539,0.65779597,0.0,0,8.546689,0.0,0.044095699,62.921551,9.3561974,450.98306,-9.2299871
2291,2291,195.3744,5.4529786,0.68978649,0.0,0,8.518857,0.0,0.046924062,65.393456,9.3262854,451.01239,-9.2314377
2292,2292,195.3746,5.7490721,0.71462339,0.0,0,8.4910259,0.0,0.048563004,69.185043,9.2966642,451.04175,-9.2321672
2293,2293,195.3748,5.8692532,0.73174119,0.0,0,8.4631929,0.0,0.049398039,70.952713,9.268508,451.07108,-9.2320452
2294,2294,195.375,5.9783545,0.7689665,0.0,0,8.4353609,0.0,0.052132841,71.97226,9.2352896,451.10043,-9.2312899
2295,2295,195.3752,6.1166072,0.8307181,0.0,0,8.4075298,0.0,0.056239478,73.346321,9.1988783,451.12976,-9.2307549
2296,2296,195.3754,6.0566711,0.88604158,0.0,0,8.3796968,0.0,0.059919797,72.992195,9.1591358,451.15912,-9.2307882
2297,2297,195.3756,5.7932854,0.92960674,0.0,0,8.3518648,0.0,0.063540816,69.926094,9.1152868,451.18845,-9.2304535
2298,2298,195.3758,5.6059322,0.97139686,0.0,0,8.3240337,0.0,0.066633806,67.037079,9.0717812,451.2178,-9.2301865
2299,2299,195.376,5.6509981,1.013189,0.0,0,8.2962017,0.0,0.069101006,66.850311,9.0283813,451.24716,-9.2305336
2300,2300,195.3762,5.8018041,1.058273,0.0,0,8.2683697,0.0,0.072552249,68.354156,8.9857225,451.27649,-9.2310152
2301,2301,195.3764,5.8387475,1.097658,0.0,0,8.2405376,0.0,0.075779177,68.989342,8.9459677,451.30585,-9.2312613
2302,2302,195.3766,5.7885308,1.1199518,0.0,0,8.2127056,0.0,0.077160478,68.344017,8.9078751,451.33517,-9.2314825
2303,2303,195.3768,5.8686008,1.1321645,0.0,0,8.1848736,0.0,0.07824216,68.79911,8.8737288,451.36453,-9.2316246
2304,2304,195.377,6.0180178,1.1511104,0.0,0,8.1570415,0.0,0.079842843,70.463539,8.8413267,451.39386,-9.2317886
2305,2305,195.3772,5.9923592,1.1845907,0.0,0,8.1292095,0.0,0.081634618,70.593071,8.8097582,451.42322,-9.2313576
2306,2306,195.3774,5.8181877,1.2186505,0.0,0,8.1013775,0.0,0.084130444,68.540947,8.7819052,451.45255,-9.2306957
2307,2307,195.3776,5.7593179,1.2421379,0.0,0,8.0735455,0.0,0.08644855,67.157837,8.7563257,451.4819,-9.2307405
2308,2308,195.3778,5.9616947,1.2634606,0.0,0,8.0462685,0.0,0.087597363,68.89325,8.7314396,451.51123,-9.2307491
2309,2309,195.378,6.2036457,1.2876143,0.0,0,8.0196619,0.0,0.089076266,71.721092,8.7046995,451.54059,-9.2307215
2310,2310,195.3782,6.2394414,1.3197062,0.0,0,7.993176,0.0,0.091822445,72.462723,8.67344,451.56992,-9.2307339
2311,2311,195.3784,6.1565814,1.3678813,0.0,0,7.9666953,0.0,0.094996929,71.450035,8.6410942,451.59927,-9.2312412
2312,2312,195.3786,6.1287966,1.4114045,0.0,0,7.9402156,0.0,0.097992294,70.725082,8.6083517,451.6286,-9.2311859
2313,2313,195.3788,6.1421461,1.4389641,0.0,0,7.9137359,0.0,0.10067181,70.671898,8.5743132,451.65796,-9.2306366
2314,2314,195.379,6.099782,1.4755274,0.0,0,7.8872557,0.0,0.10312304,70.172905,8.5405102,451.68729,-9.2307434
2315,2315,195.3792,6.0137491,1.5170045,0.0,0,7.8607755,0.0,0.10565709,69.035446,8.5081415,451.65402,-9.2307253
2316,2316,195.3794,5.9954796,1.5441527,0.0,0,7.8342957,0.0,0.10832022,68.451729,8.4743748,451.55817,-9.2307253
2317,2317,195.3796,6.0751023,1.5689433,0.0,0,7.8078156,0.0,0.11034707,69.036926,8.442215,451.46231,-9.2307425
2318,2318,195.3798,6.1413569,1.5884378,0.0,0,7.7813354,0.0,0.11132804,69.843948,8.4114246,451.36646,-9.230752
2319,2319,195.38,6.1379709,1.5974965,0.0,0,7.7548552,0.0,0.11238472,69.916161,8.3825808,451.2706,-9.2308254
2320,2320,195.3802,6.1184788,1.6247612,0.0,0,7.7283754,0.0,0.11441966,69.559662,8.3576698,451.17474,-9.2308226
2321,2321,195.3804,6.1189899,1.6641331,0.0,0,7.7018952,0.0,0.11670977,69.332016,8.3303499,451.07889,-9.2307539
2322,2322,195.3806,6.1206183,1.6845669,0.0,0,7.675415,0.0,0.11874761,69.193085,8.3049259,450.98303,-9.2301426
2323,2323,195.3808,6.1273851,1.7031139,0.0,0,7.6489348,0.0,0.12063814,69.110802,8.2821198,450.88715,-9.2296963
