level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
1773,1773,145.3455,0.20206134,0.02216297,0.0,0,9.0337057,0.0,0.0014074122,2.4905496,10.054817,317.15628,-9.3225737
1774,1774,145.3457,0.78682387,0.032868903,0.0,0,9.0044422,0.0,0.0018486307,7.8232698,10.013658,317.29401,-9.3223515
1775,1775,145.3459,2.3544743,0.052861769,0.0,0,8.9751778,0.0,0.0034290382,25.303391,9.9820814,317.43176,-9.3228035
1776,1776,145.3461,4.1702876,0.088775642,0.0,0,8.9459143,0.0,0.0055110375,48.363323,9.9596024,317.56949,-9.3223686
1777,1777,145.3463,5.3607507,0.1166369,0.0,0,8.9166498,0.0,0.0072672456,65.194794,9.9376106,317.70721,-9.3216457
1778,1778,145.3465,5.892127,0.12816805,0.0,0,8.8873854,0.0,0.0085792039,73.387558,9.9080982,317.84494,-9.3207169
1779,1779,145.3467,6.2160854,0.16263261,0.0,0,8.8581219,0.0,0.010469375,77.463043,9.8694,317.9827,-9.319725
1780,1780,145.3469,6.6518254,0.22922708,0.0,0,8.8288574,0.0,0.01415128,82.37149,9.8291798,318.12042,-9.3188782
1781,1781,145.3471,6.9603004,0.29585072,0.0,0,8.7995939,0.0,0.019090505,86.260773,9.789381,318.25815,-9.3180943
1782,1782,145.3473,7.0734463,0.34742609,0.0,0,8.7703295,0.0,0.02300014,87.695107,9.744319,318.39587,-9.3180571
1783,1783,145.3475,7.3570576,0.37496316,0.0,0,8.7416534,0.0,0.02473281,90.439255,9.6973448,318.53363,-9.3180504
1784,1784,145.3477,7.808208,0.39245877,0.0,0,8.7136869,0.0,0.026147051,95.732269,9.6509924,318.67136,-9.3181286
1785,1785,145.3479,8.0871792,0.44200253,0.0,0,8.6858492,0.0,0.029322566,99.48349,9.6080151,318.80908,-9.3181505
1786,1786,145.3481,8.2892904,0.50250149,0.0,0,8.6580172,0.0,0.033084664,101.48337,9.5674276,318.94681,-9.3180742
1787,1787,145.3483,8.682375,0.52415437,0.0,0,8.6301851,0.0,0.035292827,105.55794,9.5265265,319.08862,-9.317318
1788,1788,145.3485,8.9736862,0.52509159,0.0,0,8.6023531,0.0,0.035867359,109.62547,9.4871025,319.26712,-9.3161488
1789,1789,145.3487,8.8559933,0.53609043,0.0,0,8.5745211,0.0,0.035971671,109.31962,9.45362,319.44559,-9.3153582
1790,1790,145.3489,8.5596132,0.56610954,0.0,0,8.546689,0.0,0.037815236,105.71143,9.4247599,319.62405,-9.3151188
1791,1791,145.3491,8.5688601,0.6205762,0.0,0,8.518857,0.0,0.041761477,104.32635,9.3948717,319.80255,-9.3158464
1792,1792,145.3493,8.9405317,0.66632086,0.0,0,8.491025,0.0,0.04478772,107.73611,9.3644085,319.98102,-9.316474
1793,1793,145.3495,9.2619295,0.67718643,0.0,0,8.4631929,0.0,0.045881379,112.02937,9.3339376,320.15952,-9.3170404
1794,1794,145.3497,9.3505993,0.69280255,0.0,0,8.4353609,0.0,0.047199044,113.43356,9.2998476,320.33798,-9.3170729
1795,1795,145.3499,9.4344234,0.7357235,0.0,0,8.4075289,0.0,0.04956552,113.95612,9.2628155,320.51648,-9.3162613
1796,1796,145.3501,9.5927725,0.78511721,0.0,0,8.3796968,0.0,0.052838162,115.47968,9.226656,320.69495,-9.3156548
1797,1797,145.3503,9.5811663,0.83589554,0.0,0,8.3518648,0.0,0.056869429,115.49976,9.1895733,320.87344,-9.315156
1798,1798,145.3505,9.3831129,0.88008952,0.0,0,8.3240328,0.0,0.059971079,113.09743,9.1512442,321.05191,-9.3148785
1799,1799,145.3507,9.3478336,0.90998578,0.0,0,8.2962008,0.0,0.061918445,111.79398,9.1137295,321.23041,-9.3150187
1800,1800,145.3509,9.5976934,0.94460785,0.0,0,8.2683687,0.0,0.064665489,113.81609,9.0716171,321.40887,-9.3156366
1801,1801,145.3511,9.820158,0.9865672,0.0,0,8.2405367,0.0,0.067581706,116.46179,9.0287142,321.58737,-9.3159885
1802,1802,145.3513,9.8189116,1.0160832,0.0,0,8.2127056,0.0,0.069473237,116.75509,8.9922752,321.76584,-9.3160133
1803,1803,145.3515,9.7750483,1.0362104,0.0,0,8.1848736,0.0,0.071389034,115.94075,8.9583063,321.94434,-9.3161716
1804,1804,145.3517,9.905365,1.0577106,0.0,0,8.1570406,0.0,0.073018804,116.84392,8.9263115,322.1228,-9.3163338
1805,1805,145.3519,10.08486,1.0818173,0.0,0,8.1292095,0.0,0.07423576,118.89756,8.8948717,322.3013,-9.3164167
1806,1806,145.3521,10.039873,1.1140749,0.0,0,8.1013775,0.0,0.076693319,118.71944,8.8643208,322.47977,-9.3164158
1807,1807,145.3523,9.836441,1.1515244,0.0,0,8.0735445,0.0,0.079599746,116.10883,8.8359079,322.65826,-9.3161812
1808,1808,145.3525,9.8511105,1.181891,0.0,0,8.0462675,0.0,0.081524402,115.33511,8.8080263,322.83673,-9.3155107
1809,1809,145.3527,10.16033,1.2050501,0.0,0,8.0196619,0.0,0.083409451,118.18311,8.7785368,323.01523,-9.3153267
1810,1810,145.3529,10.410979,1.2311968,0.0,0,7.993176,0.0,0.085501887,121.22585,8.7465677,323.1937,-9.3148565
1811,1811,145.3531,10.376104,1.270101,0.0,0,7.9666953,0.0,0.087724119,121.21696,8.7132788,323.37219,-9.3137732
1812,1812,145.3533,10.242021,1.3167831,0.0,0,7.9402156,0.0,0.091043293,119.37641,8.6791801,323.55066,-9.3139925
1813,1813,145.3535,10.232169,1.356642,0.0,0,7.9137354,0.0,0.094499297,118.4886,8.6463976,323.72916,-9.3141212
1814,1814,145.3537,10.297076,1.3906906,0.0,0,7.8872552,0.0,0.096735559,118.85574,8.6119814,323.90762,-9.3142834
1815,1815,145.3539,10.292136,1.4203268,0.0,0,7.860775,0.0,0.098840475,118.79254,8.5752439,324.08612,-9.3154898
1816,1816,145.3541,10.21314,1.4500676,0.0,0,7.8342953,0.0,0.1015128,117.64345,8.5426693,324.26459,-9.3162832
1817,1817,145.3543,10.255066,1.4888161,0.0,0,7.8078156,0.0,0.1040088,117.42741,8.5095425,324.44308,-9.3162203
1818,1818,145.3545,10.452501,1.5178534,0.0,0,7.7813349,0.0,0.10602327,119.17756,8.4754753,324.62155,-9.3156452
1819,1819,145.3547,10.602777,1.5284463,0.0,0,7.7548552,0.0,0.10751843,120.97454,8.4440269,324.80005,-9.3149986
1820,1820,145.3549,10.601677,1.5470587,0.0,0,7.728375,0.0,0.10861435,121.18266,8.4154358,324.97852,-9.3146563
1821,1821,145.3551,10.545729,1.5767556,0.0,0,7.7018952,0.0,0.11030245,120.41978,8.3885984,325.15698,-9.3147964
1822,1822,145.3553,10.536467,1.6057917,0.0,0,7.675415,0.0,0.1129458,119.8401,8.3635921,325.33548,-9.3149452
1823,1823,145.3555,10.563396,1.6410153,0.0,0,7.6489348,0.0,0.11553208,119.70208,8.3359747,325.51395,-9.3150949
1824,1824,145.3557,10.580413,1.6695987,0.0,0,7.6224551,0.0,0.11731107,119.76009,8.3073101,325.69244,-9.3154478
1825,1825,145.3559,10.634315,1.682781,0.0,0,7.5959754,0.0,0.1187636,120.15068,8.2807617,325.87091,-9.3158445
1826,1826,145.3561,10.757193,1.7096245,0.0,0,7.5694952,0.0,0.12068662,121.1489,8.25278,326.04941,-9.3155174
1827,1827,145.3563,10.8511,1.7505757,0.0,0,7.543015,0.0,0.12312802,122.02338,8.2245827,326.22787,-9.3155489
1828,1828,145.3565,10.841164,1.780866,0.0,0,7.5165353,0.0,0.12588899,121.79149,8.1931753,326.40637,-9.3155632
1829,1829,145.3567,10.787808,1.8130404,0.0,0,7.4900556,0.0,0.12865549,120.91234,8.1603842,326.58484,-9.3155947
1830,1830,145.3569,10.796261,1.8476276,0.0,0,7.4635754,0.0,0.13072695,120.56421,8.128458,326.76334,-9.3153076
1831,1831,145.3571,10.841446,1.8701493,0.0,0,7.4370952,0.0,0.13267289,120.80164,8.0993671,326.9418,-9.3154116
1832,1832,145.3573,10.843055,1.9007841,0.0,0,7.410615,0.0,0.13533634,120.68058,8.0705414,327.1203,-9.3162489
1833,1833,145.3575,10.817694,1.935563,0.0,0,7.384666,0.0,0.13753572,120.12384,8.0409317,327.29877,-9.3155127
1834,1834,145.3577,10.854094,1.9512954,0.0,0,7.3593607,0.0,0.13900462,120.1031,8.012248,327.47726,-9.3149042
1835,1835,145.3579,10.967612,1.9691062,0.0,0,7.3341718,0.0,0.14078371,121.02966,7.9840689,327.65573,-9.314909
1836,1836,145.3581,11.054794,1.9977419,0.0,0,7.3089876,0.0,0.1423658,122.01478,7.9567399,327.83423,-9.3155813
1837,1837,145.3583,11.048606,2.0202518,0.0,0,7.2838035,0.0,0.14400601,121.94984,7.9302726,328.0127,-9.3156452
1838,1838,145.3585,10.997482,2.0500846,0.0,0,7.2586198,0.0,0.14676845,121.05097,7.9058471,328.06439,-9.3151903
1839,1839,145.3587,10.998349,2.0837977,0.0,0,7.2334356,0.0,0.14912111,120.63212,7.8831692,328.11612,-9.3151617
1840,1840,145.3589,11.076467,2.1006565,0.0,0,7.2082515,0.0,0.15034631,121.21163,7.8578448,328.16782,-9.3152685
1841,1841,145.3591,11.146846,2.1194792,0.0,0,7.1830673,0.0,0.15224707,121.78087,7.8321624,328.21951,-9.3152723
1842,1842,145.3593,11.16979,2.151808,0.0,0,7.1578832,0.0,0.15449226,121.83238,7.8042221,328.27124,-9.3152809
1843,1843,145.3595,11.197383,2.181608,0.0,0,7.132699,0.0,0.15640248,121.8415,7.7748337,328.32294,-9.3152809
1844,1844,145.3597,11.251608,2.2104237,0.0,0,7.1075149,0.0,0.15907028,122.08353,7.7468805,328.37463,-9.3149691
1845,1845,145.3599,11.270795,2.2407343,0.0,0,7.0823312,0.0,0.16153124,122.15798,7.7192364,328.42633,-9.3154793
1846,1846,145.3601,11.236958,2.2649531,0.0,0,7.0571475,0.0,0.16303752,121.69274,7.6937375,328.47806,-9.315774
1847,1847,145.3603,11.219711,2.2907884,0.0,0,7.0319633,0.0,0.16535455,121.13268,7.6661391,328.52975,-9.3147182
1848,1848,145.3605,11.262254,2.3220382,0.0,0,7.0067787,0.0,0.16797636,121.11473,7.6364508,328.58145,-9.3144007
1849,1849,145.3607,11.329184,2.34747,0.0,0,6.981595,0.0,0.16958335,121.57584,7.6091375,328.63318,-9.3144426
1850,1850,145.3609,11.37216,2.3656533,0.0,0,6.9564114,0.0,0.17135249,121.87801,7.5844979,328.68488,-9.3147106
1851,1851,145.3611,11.398238,2.3855007,0.0,0,6.9312272,0.0,0.17322819,121.96676,7.558929,328.73657,-9.3157501
1852,1852,145.3613,11.435925,2.4105966,0.0,0,6.9060431,0.0,0.17463219,122.16971,7.5347185,328.78827,-9.3162241
1853,1853,145.3615,11.46708,2.437978,0.0,0,6.8808589,0.0,0.17687644,122.24611,7.5112925,328.84,-9.3156776
1854,1854,145.3617,11.454145,2.4648693,0.0,0,6.8556757,0.0,0.17946376,121.90017,7.485476,328.89169,-9.3151999
1855,1855,145.3619,11.421556,2.4902947,0.0,0,6.8304915,0.0,0.18104419,121.39384,7.4594369,328.94339,-9.3151941
1856,1856,145.3621,11.433676,2.510082,0.0,0,6.8053074,0.0,0.18260381,121.20614,7.4344263,328.99512,-9.3149967
1857,1857,145.3623,11.523431,2.5289693,0.0,0,6.7801232,0.0,0.18459366,121.73848,7.4095306,329.04681,-9.3149996
1858,1858,145.3625,11.623777,2.5581396,0.0,0,6.7554412,0.0,0.1864327,122.67162,7.3845701,329.09851,-9.3157015
1859,1859,145.3627,11.660517,2.5880349,0.0,0,6.7313666,0.0,0.18858768,122.9435,7.3611298,329.15021,-9.3160486
1860,1860,145.3629,11.642814,2.6095345,0.0,0,6.7074018,0.0,0.19098292,122.44806,7.3352299,329.20193,-9.3160496
1861,1861,145.3631,11.635626,2.6357527,0.0,0,6.6834412,0.0,0.19285068,122.13582,7.3105125,329.25363,-9.3164663
1862,1862,145.3633,11.65696,2.662781,0.0,0,6.6594815,0.0,0.1946851,122.14705,7.2876706,329.30533,-9.316309
1863,1863,145.3635,11.666158,2.682647,0.0,0,6.6355214,0.0,0.19695407,122.00462,7.2620263,329.35706,-9.3162928
1864,1864,145.3637,11.66301,2.7116051,0.0,0,6.6115613,0.0,0.1990982,121.70468,7.2352061,329.40875,-9.3157806
1865,1865,145.3639,11.685287,2.7384562,0.0,0,6.5876012,0.0,0.20077999,121.5973,7.209074,329.46045,-9.315732
1866,1866,145.3641,11.752331,2.7506547,0.0,0,6.5636415,0.0,0.20244923,122.03008,7.1839819,329.51218,-9.315814
1867,1867,145.3643,11.827026,2.7731745,0.0,0,6.5396814,0.0,0.20421819,122.64501,7.1595039,329.56387,-9.3151083
1868,1868,145.3645,11.863705,2.8023846,0.0,0,6.5157218,0.0,0.20594126,122.84868,7.137671,329.61557,-9.3154068
1869,1869,145.3647,11.868717,2.8214157,0.0,0,6.4917617,0.0,0.20802198,122.68496,7.1126218,329.66727,-9.3157148
1870,1870,145.3649,11.866199,2.8485351,0.0,0,6.467802,0.0,0.21037111,122.39137,7.0870609,329.71899,-9.3155842
1871,1871,145.3651,11.878183,2.8777595,0.0,0,6.4438419,0.0,0.21218249,122.25262,7.0652771,329.77069,-9.3159742
1872,1872,145.3653,11.902887,2.8923895,0.0,0,6.4198813,0.0,0.21385281,122.34964,7.0429039,329.82239,-9.3164244
1873,1873,145.3655,11.936681,2.9180574,0.0,0,6.3959212,0.0,0.21626019,122.36556,7.016705,329.87411,-9.3165121
1874,1874,145.3657,11.975945,2.9520049,0.0,0,6.3719611,0.0,0.21841048,122.43172,6.9920945,329.92581,-9.316515
1875,1875,145.3659,12.004195,2.9709218,0.0,0,6.3480015,0.0,0.22024365,122.58543,6.9691749,329.97751,-9.3164997
1876,1876,145.3661,12.023997,2.9940701,0.0,0,6.3240414,0.0,0.22259133,122.54185,6.9438705,330.02921,-9.3163013
1877,1877,145.3663,12.053376,3.0239697,0.0,0,6.3000817,0.0,0.22444713,122.60505,6.9207973,330.08093,-9.3155546
1878,1878,145.3665,12.082108,3.0419896,0.0,0,6.2761216,0.0,0.22604464,122.72564,6.8963795,330.13263,-9.3149729
1879,1879,145.3667,12.09889,3.0664411,0.0,0,6.252162,0.0,0.22862107,122.56306,6.8696728,330.18433,-9.3149824
1880,1880,145.3669,12.113217,3.0965242,0.0,0,6.2282019,0.0,0.23072286,122.47054,6.8457117,330.23605,-9.3148355
1881,1881,145.3671,12.130629,3.1119978,0.0,0,6.2042418,0.0,0.23197849,122.47265,6.8227472,330.28775,-9.3148041
1882,1882,145.3673,12.16805,3.1308479,0.0,0,6.1802816,0.0,0.23405604,122.49271,6.7983255,330.33945,-9.3152103
1883,1883,145.3675,12.207823,3.1594503,0.0,0,6.1568022,0.0,0.23606621,122.67876,6.7739677,330.39114,-9.3159618
1884,1884,145.3677,12.230493,3.1816564,0.0,0,6.1339045,0.0,0.23759739,122.75297,6.7482557,330.44287,-9.3161287
1885,1885,145.3679,12.239449,3.2035394,0.0,0,6.1111116,0.0,0.24008065,122.59766,6.7246799,330.49457,-9.3161173
1886,1886,145.3681,12.258798,3.2302198,0.0,0,6.0883236,0.0,0.24234365,122.45025,6.7009168,330.54626,-9.3162537
1887,1887,145.3683,12.304245,3.2508836,0.0,0,6.0655355,0.0,0.24358386,122.59291,6.6753869,330.59799,-9.3156919
1888,1888,145.3685,12.353426,3.272228,0.0,0,6.042748,0.0,0.24584427,122.8578,6.6525064,330.47327,-9.3151751
1889,1889,145.3687,12.387367,3.301276,0.0,0,6.0199599,0.0,0.24844575,122.93473,6.6301875,330.32898,-9.3150749
1890,1890,145.3689,12.416837,3.3269224,0.0,0,5.9971714,0.0,0.25009,122.99925,6.6064782,330.18466,-9.3151045
1891,1891,145.3691,12.439863,3.3495796,0.0,0,5.9743834,0.0,0.25236797,122.99387,6.581625,330.04037,-9.3156385
1892,1892,145.3693,12.446588,3.3745747,0.0,0,5.9515953,0.0,0.25480112,122.82401,6.5572343,329.89609,-9.3157158
1893,1893,145.3695,12.449239,3.3985584,0.0,0,5.9288073,0.0,0.25628594,122.66602,6.5341783,329.75177,-9.315587
1894,1894,145.3697,12.461661,3.4213831,0.0,0,5.9060197,0.0,0.25843641,122.49216,6.5087829,329.60748,-9.3157377
1895,1895,145.3699,12.488713,3.4463999,0.0,0,5.8832316,0.0,0.26103202,122.41122,6.4813476,329.46317,-9.3154325
1896,1896,145.3701,12.536363,3.4726534,0.0,0,5.8604436,0.0,0.26268166,122.65196,6.4576654,329.31888,-9.315877
1897,1897,145.3703,12.596533,3.493907,0.0,0,5.8376555,0.0,0.26457199,122.96808,6.436604,329.17456,-9.3164759
1898,1898,145.3705,12.637677,3.5136294,0.0,0,5.814867,0.0,0.26688111,123.15697,6.4129448,329.03027,-9.316452
1899,1899,145.3707,12.652785,3.5407636,0.0,0,5.792079,0.0,0.26867792,123.18294,6.3877544,328.88599,-9.316184
1900,1900,145.3709,12.669297,3.5669506,0.0,0,5.7692914,0.0,0.27082562,122.97096,6.3611546,328.74167,-9.3156862
1901,1901,145.3711,12.692381,3.5873034,0.0,0,5.7465034,0.0,0.27333358,122.83974,6.3365207,328.59738,-9.3153973
1902,1902,145.3713,12.705211,3.6140621,0.0,0,5.7237153,0.0,0.27520201,122.81535,6.3136883,328.45306,-9.3157415
1903,1903,145.3715,12.712467,3.6386743,0.0,0,5.7009273,0.0,0.27703065,122.6823,6.2893562,328.30878,-9.3155441
1904,1904,145.3717,12.725945,3.6565292,0.0,0,5.6781397,0.0,0.27939281,122.56593,6.2639847,328.16449,-9.3153677
1905,1905,145.3719,12.759233,3.6852655,0.0,0,5.6553516,0.0,0.28158879,122.56457,6.241046,328.02017,-9.315567
1906,1906,145.3721,12.813597,3.712712,0.0,0,5.6325636,0.0,0.28351921,122.74001,6.2187891,327.87589,-9.3156557
1907,1907,145.3723,12.86779,3.7279541,0.0,0,5.6097751,0.0,0.28558505,122.99948,6.1944518,327.73157,-9.3164654
1908,1908,145.3725,12.904202,3.7523556,0.0,0,5.5874414,0.0,0.28764287,123.14063,6.1717601,327.58728,-9.3174906
1909,1909,145.3727,12.919403,3.7814686,0.0,0,5.5656581,0.0,0.2895599,123.14365,6.1480951,327.44296,-9.3172808
1910,1910,145.3729,12.922993,3.8000739,0.0,0,5.5439734,0.0,0.29174751,122.9301,6.1248031,327.29868,-9.3168182
1911,1911,145.3731,12.924212,3.8263323,0.0,0,5.5222936,0.0,0.29420269,122.57702,6.1016598,327.15439,-9.3167839
1912,1912,145.3733,12.937312,3.8563104,0.0,0,5.5006132,0.0,0.29622632,122.42569,6.0768352,327.01007,-9.3158264
1913,1913,145.3735,12.970685,3.8717263,0.0,0,5.4789333,0.0,0.29818565,122.48615,6.0528455,326.86578,-9.315733
1914,1914,145.3737,13.01235,3.8954434,0.0,0,5.457253,0.0,0.30067065,122.57539,6.0283513,326.72147,-9.3165197
1915,1915,145.3739,13.052155,3.9270244,0.0,0,5.4355731,0.0,0.30276167,122.72491,6.0046673,326.57718,-9.3165493
