level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2105,2105,178.677,0.81891006,0.017636571,0.0,0,9.0629702,0.0,0.0010582268,10.150216,10.100879,404.95715,-9.2662706
2106,2106,178.6772,1.4236101,0.023499385,0.0,0,9.0337057,0.0,0.0012903885,15.746483,10.06666,405.13882,-9.2661123
2107,2107,178.6774,3.0199969,0.036370277,0.0,0,9.0044422,0.0,0.0024545335,33.741337,10.038028,405.3205,-9.2657757
2108,2108,178.6776,4.6687961,0.065871887,0.0,0,8.9751778,0.0,0.0040054088,55.394241,10.015702,405.50217,-9.2656126
2109,2109,178.6778,5.5451922,0.092684902,0.0,0,8.9459143,0.0,0.0056712711,68.610764,9.993041,405.68381,-9.2652216
2110,2110,178.678,5.8313594,0.10455924,0.0,0,8.9166498,0.0,0.0070495373,73.271873,9.9658022,405.86548,-9.2639065
2111,2111,178.6782,6.0070162,0.13290071,0.0,0,8.8873854,0.0,0.0085376827,75.405014,9.9331284,406.04715,-9.2625237
2112,2112,178.6784,6.2513413,0.18686315,0.0,0,8.8581219,0.0,0.011476192,78.170723,9.8953428,406.22882,-9.2618837
2113,2113,178.6786,6.2662163,0.24797876,0.0,0,8.8288574,0.0,0.015952457,78.614517,9.8579845,406.41049,-9.2617865
2114,2114,178.6788,6.1137977,0.30746874,0.0,0,8.7995939,0.0,0.020145966,76.549927,9.8175268,406.59216,-9.2618837
2115,2115,178.679,6.26123,0.34598222,0.0,0,8.7703295,0.0,0.022640968,77.215057,9.772068,406.77383,-9.2625389
2116,2116,178.6792,6.6945086,0.36437088,0.0,0,8.7416534,0.0,0.024334673,82.085648,9.7278299,406.95551,-9.262991
2117,2117,178.6794,6.8722763,0.40565988,0.0,0,8.7136869,0.0,0.026926218,84.885223,9.6841831,407.13718,-9.2622681
2118,2118,178.6796,6.8538823,0.46601534,0.0,0,8.6858492,0.0,0.030445045,84.600296,9.6408138,407.31885,-9.2615023
2119,2119,178.6798,7.029717,0.50140768,0.0,0,8.6580172,0.0,0.033527203,85.911118,9.6012697,407.50052,-9.2613258
2120,2120,178.68,7.2456665,0.51605195,0.0,0,8.6301851,0.0,0.03512175,88.597061,9.5645437,407.68219,-9.2610683
2121,2121,178.6802,7.1559186,0.52542728,0.0,0,8.6023531,0.0,0.035303213,88.462997,9.5295219,407.86383,-9.2609816
2122,2122,178.6804,6.801661,0.54113728,0.0,0,8.5745211,0.0,0.036221776,84.393738,9.4989119,408.0455,-9.2607889
2123,2123,178.6806,6.6725063,0.58921748,0.0,0,8.546689,0.0,0.039552238,81.621216,9.4693575,408.22717,-9.2611895
2124,2124,178.6808,6.9817767,0.64427185,0.0,0,8.518857,0.0,0.043077581,84.123169,9.4400768,408.40884,-9.2621098
2125,2125,178.681,7.402637,0.66403544,0.0,0,8.491025,0.0,0.044899002,89.16568,9.4095373,408.59052,-9.2619534
2126,2126,178.6812,7.5966778,0.67448407,0.0,0,8.4631929,0.0,0.04606954,92.039787,9.3761148,408.77219,-9.2614975
2127,2127,178.6814,7.5786371,0.70600873,0.0,0,8.4353609,0.0,0.047588021,92.057961,9.3424702,408.95386,-9.2607355
2128,2128,178.6816,7.5462122,0.7530331,0.0,0,8.4075289,0.0,0.050513182,91.434357,9.3056612,409.13553,-9.2594376
2129,2129,178.6818,7.5187745,0.81367141,0.0,0,8.3796968,0.0,0.055172913,90.697182,9.2662563,409.3172,-9.2588501
2130,2130,178.682,7.4160981,0.86771923,0.0,0,8.3518648,0.0,0.059006672,89.185989,9.2288513,409.49887,-9.2591028
2131,2131,178.6822,7.2937064,0.89646703,0.0,0,8.3240328,0.0,0.060994972,87.502235,9.1896086,409.68054,-9.2597313
2132,2132,178.6824,7.3112473,0.92586309,0.0,0,8.2962008,0.0,0.063401178,87.157898,9.1471996,409.86221,-9.2607508
2133,2133,178.6826,7.4667544,0.96996516,0.0,0,8.2683687,0.0,0.066353604,88.551071,9.1058464,410.04388,-9.2611904
2134,2134,178.6828,7.6266298,1.0077195,0.0,0,8.2405367,0.0,0.068828426,90.350418,9.0659485,410.22552,-9.2612286
2135,2135,178.683,7.7057152,1.0328923,0.0,0,8.2127056,0.0,0.071160324,91.252174,9.0288181,410.4072,-9.261447
2136,2136,178.6832,7.7307997,1.0533289,0.0,0,8.1848736,0.0,0.072734334,91.522095,8.9958525,410.58887,-9.2608814
2137,2137,178.6834,7.7284741,1.0748758,0.0,0,8.1570406,0.0,0.073821142,91.446228,8.9647274,410.87985,-9.2599888
2138,2138,178.6836,7.6829767,1.1077551,0.0,0,8.1292095,0.0,0.076264694,90.771286,8.9325075,411.17084,-9.2596636
2139,2139,178.6838,7.6134624,1.1463174,0.0,0,8.1013775,0.0,0.079223625,89.685265,8.9020834,411.46179,-9.2598915
2140,2140,178.684,7.6017966,1.1762693,0.0,0,8.0735445,0.0,0.081067897,89.160881,8.8724709,411.75278,-9.259737
2141,2141,178.6842,7.7218952,1.1982018,0.0,0,8.0462675,0.0,0.082862906,90.152557,8.8426409,412.04373,-9.259655
2142,2142,178.6844,7.9164362,1.2245338,0.0,0,8.0196619,0.0,0.085012645,92.134514,8.8132486,412.33472,-9.2596712
2143,2143,178.6846,8.060771,1.2634993,0.0,0,7.993176,0.0,0.087248072,93.772842,8.7814989,412.62567,-9.2593813
2144,2144,178.6848,8.0846233,1.3066397,0.0,0,7.9666953,0.0,0.090369716,94.08036,8.7445946,412.91666,-9.2595501
2145,2145,178.685,8.0130072,1.3438339,0.0,0,7.9402156,0.0,0.093646072,93.138763,8.7093229,413.20761,-9.2595673
2146,2146,178.6852,7.942627,1.3808553,0.0,0,7.9137354,0.0,0.096007362,92.062393,8.674736,413.4986,-9.2599058
2147,2147,178.6854,7.9137182,1.4163294,0.0,0,7.8872552,0.0,0.098456502,91.389267,8.6403074,413.78955,-9.2602062
2148,2148,178.6856,7.9089665,1.4477158,0.0,0,7.860775,0.0,0.10130888,91.02758,8.6066608,414.08054,-9.2599621
2149,2149,178.6858,7.9284077,1.4864606,0.0,0,7.8342953,0.0,0.10382032,90.96904,8.5674896,414.37149,-9.2602282
2150,2150,178.686,7.9790964,1.5186675,0.0,0,7.8078156,0.0,0.10602658,91.237762,8.5303574,414.66248,-9.2602167
2151,2151,178.6862,8.0470562,1.5359185,0.0,0,7.7813349,0.0,0.10798558,91.800743,8.4997015,414.95346,-9.2593699
2152,2152,178.6864,8.106144,1.5618789,0.0,0,7.7548552,0.0,0.10966615,92.399063,8.4674387,415.24442,-9.2594156
2153,2153,178.6866,8.1320648,1.5946065,0.0,0,7.728375,0.0,0.11155728,92.597656,8.4352064,415.5354,-9.2599821
2154,2154,178.6868,8.1128283,1.6222862,0.0,0,7.7018952,0.0,0.11412016,92.177811,8.4058676,415.82635,-9.2599878
2155,2155,178.687,8.0868168,1.6587226,0.0,0,7.675415,0.0,0.11680689,91.653534,8.3789454,416.11734,-9.2594643
2156,2156,178.6872,8.1125774,1.693567,0.0,0,7.6489348,0.0,0.11892758,91.613647,8.3517895,416.40829,-9.2599354
2157,2157,178.6874,8.1990557,1.7098066,0.0,0,7.6224551,0.0,0.12074073,92.225174,8.3207235,416.69928,-9.2602825
2158,2158,178.6876,8.2927361,1.7346293,0.0,0,7.5959754,0.0,0.12274367,93.169762,8.2917175,416.99023,-9.2597122
2159,2159,178.6878,8.3342438,1.7716695,0.0,0,7.5694952,0.0,0.12483975,93.642509,8.2619619,417.28122,-9.2591896
2160,2160,178.688,8.3176584,1.8002415,0.0,0,7.543015,0.0,0.12729318,93.378494,8.2288389,417.57217,-9.2589569
2161,2161,178.6882,8.3101301,1.8362329,0.0,0,7.5165353,0.0,0.13032828,92.865997,8.1980705,417.86316,-9.2589273
2162,2162,178.6884,8.3408127,1.8750066,0.0,0,7.4900556,0.0,0.13277869,92.8507,8.1666031,418.15414,-9.258441
2163,2163,178.6886,8.3585253,1.8963901,0.0,0,7.4635754,0.0,0.13469949,93.009178,8.1341143,418.4451,-9.2588053
2164,2164,178.6888,8.3419924,1.924812,0.0,0,7.4370952,0.0,0.13723145,92.604622,8.1016026,418.73608,-9.2589006
2165,2165,178.689,8.3294516,1.9630781,0.0,0,7.410615,0.0,0.13954483,92.177971,8.0719318,419.02704,-9.2598419
2166,2166,178.6892,8.3686666,1.9870825,0.0,0,7.384666,0.0,0.14149255,92.392937,8.0433054,419.31802,-9.2611399
2167,2167,178.6894,8.434948,2.0114257,0.0,0,7.3593607,0.0,0.14388004,92.917038,8.0119925,419.60898,-9.2606802
2168,2168,178.6896,8.4717073,2.0409846,0.0,0,7.3341718,0.0,0.14570852,93.197731,7.9838133,419.89996,-9.2601261
2169,2169,178.6898,8.4575605,2.060905,0.0,0,7.3089876,0.0,0.14715257,92.999466,7.9537539,420.19092,-9.2600155
2170,2170,178.69,8.422019,2.0877063,0.0,0,7.2838035,0.0,0.14969012,92.433609,7.9257083,420.4819,-9.2598028
2171,2171,178.6902,8.4218845,2.1240852,0.0,0,7.2586198,0.0,0.15223219,92.080421,7.9015989,420.77286,-9.2597284
2172,2172,178.6904,8.4634438,2.1468737,0.0,0,7.2334356,0.0,0.15382022,92.28653,7.8738589,421.06384,-9.2591295
2173,2173,178.6906,8.509985,2.1654451,0.0,0,7.2082515,0.0,0.15580946,92.661133,7.8460736,421.3548,-9.2585678
2174,2174,178.6908,8.5583296,2.1923716,0.0,0,7.1830673,0.0,0.1577806,92.988129,7.8183174,421.64578,-9.2589846
2175,2175,178.691,8.6144371,2.2185802,0.0,0,7.1578832,0.0,0.15933634,93.396309,7.7887836,421.93677,-9.2597256
2176,2176,178.6912,8.6639099,2.2486365,0.0,0,7.132699,0.0,0.16204326,93.737946,7.759099,422.22772,-9.2599745
2177,2177,178.6914,8.6857805,2.2828698,0.0,0,7.1075149,0.0,0.16486782,93.730225,7.7325721,422.51871,-9.2595406
2178,2178,178.6916,8.6607828,2.3110468,0.0,0,7.0823312,0.0,0.16664006,93.340149,7.7070179,422.80966,-9.2592869
2179,2179,178.6918,8.6163044,2.3365848,0.0,0,7.0571475,0.0,0.16892099,92.73027,7.6782618,423.10065,-9.259593
2180,2180,178.692,8.6020012,2.3653533,0.0,0,7.0319633,0.0,0.17146106,92.233337,7.6496363,423.3916,-9.2599316
2181,2181,178.6922,8.6284685,2.3948517,0.0,0,7.0067787,0.0,0.17327915,92.237061,7.6224804,423.68259,-9.2603083
2182,2182,178.6924,8.6700106,2.4193163,0.0,0,6.981595,0.0,0.17538832,92.481125,7.5949993,423.97354,-9.2604628
2183,2183,178.6926,8.7175684,2.4401803,0.0,0,6.9564114,0.0,0.17753807,92.847855,7.5685062,424.26453,-9.2601805
2184,2184,178.6928,8.7572365,2.4646568,0.0,0,6.9312272,0.0,0.17894693,93.186455,7.5452199,424.55548,-9.2594824
2185,2185,178.693,8.7734375,2.4896207,0.0,0,6.9060431,0.0,0.18087441,93.16848,7.5203371,424.84647,-9.2584705
2186,2186,178.6932,8.7672758,2.5137713,0.0,0,6.8808589,0.0,0.18340214,92.975578,7.4934664,425.13742,-9.2582264
2187,2187,178.6934,8.7550678,2.5423405,0.0,0,6.8556757,0.0,0.18521881,92.738358,7.4659886,425.28333,-9.2586432
2188,2188,178.6936,8.7595854,2.5658422,0.0,0,6.8304915,0.0,0.18690297,92.549355,7.4385209,425.4292,-9.2586203
2189,2189,178.6938,8.7839756,2.5825479,0.0,0,6.8053074,0.0,0.18896244,92.512489,7.4147,425.5751,-9.2585058
2190,2190,178.694,8.8256044,2.6103423,0.0,0,6.7801232,0.0,0.19083415,92.705414,7.3900151,425.72101,-9.2587738
2191,2191,178.6942,8.8653383,2.6401203,0.0,0,6.7554412,0.0,0.1928215,92.970734,7.3639536,425.86688,-9.2593441
2192,2192,178.6944,8.8947344,2.6598597,0.0,0,6.7313666,0.0,0.19508846,93.127823,7.3395476,426.01279,-9.2592621
2193,2193,178.6946,8.9097748,2.6884038,0.0,0,6.7074018,0.0,0.19718085,93.117851,7.3137503,426.15869,-9.2592173
2194,2194,178.6948,8.9203386,2.7187593,0.0,0,6.6834412,0.0,0.19908497,93.008224,7.287046,426.30457,-9.2596693
2195,2195,178.695,8.9306622,2.7374926,0.0,0,6.6594815,0.0,0.20119072,92.929039,7.2615824,426.45047,-9.2593641
2196,2196,178.6952,8.9327593,2.7653906,0.0,0,6.6355214,0.0,0.20349517,92.82856,7.2373114,426.59634,-9.2594414
2197,2197,178.6954,8.9365215,2.7971704,0.0,0,6.6115613,0.0,0.20546004,92.675911,7.2126346,426.74225,-9.2598009
2198,2198,178.6956,8.9399662,2.813206,0.0,0,6.5876012,0.0,0.20732932,92.528694,7.1864018,426.88815,-9.2597399
2199,2199,178.6958,8.9562874,2.8360918,0.0,0,6.5636415,0.0,0.20941588,92.479042,7.1624875,427.03403,-9.2596064
2200,2200,178.696,8.9889593,2.8654852,0.0,0,6.5396814,0.0,0.21116601,92.62191,7.1388521,427.17993,-9.2599039
2201,2201,178.6962,9.0097198,2.8823247,0.0,0,6.5157218,0.0,0.21299614,92.666046,7.1132026,427.32584,-9.2598181
2202,2202,178.6964,9.0171413,2.9080675,0.0,0,6.4917617,0.0,0.21545258,92.516174,7.0870271,427.47171,-9.2601767
2203,2203,178.6966,9.0264759,2.9395347,0.0,0,6.467802,0.0,0.21738932,92.398903,7.0624719,427.61761,-9.2604103
2204,2204,178.6968,9.0561705,2.9544268,0.0,0,6.4438419,0.0,0.21886308,92.517807,7.0389428,427.76349,-9.2594175
2205,2205,178.697,9.103323,2.9754474,0.0,0,6.4198813,0.0,0.22105846,92.766701,7.0151377,427.90939,-9.2586937
2206,2206,178.6972,9.1395416,3.0064995,0.0,0,6.3959212,0.0,0.22300816,92.924644,6.991467,428.0553,-9.2588739
2207,2207,178.6974,9.1477337,3.0258379,0.0,0,6.3719611,0.0,0.22459826,92.888275,6.9661283,428.20117,-9.258872
2208,2208,178.6976,9.1381826,3.0503244,0.0,0,6.3480015,0.0,0.22717516,92.663673,6.9425435,428.34708,-9.258419
2209,2209,178.6978,9.1367311,3.0822456,0.0,0,6.3240414,0.0,0.22946376,92.572594,6.9204135,428.49295,-9.2584105
2210,2210,178.698,9.1530218,3.1022699,0.0,0,6.3000817,0.0,0.2309926,92.566109,6.893857,428.63885,-9.2588387
2211,2211,178.6982,9.1663713,3.1236181,0.0,0,6.2761216,0.0,0.23336969,92.390518,6.8661571,428.78476,-9.2595539
2212,2212,178.6984,9.1762409,3.1537125,0.0,0,6.252162,0.0,0.2356592,92.257294,6.8430657,428.93063,-9.2605991
2213,2213,178.6986,9.205389,3.1751873,0.0,0,6.2282019,0.0,0.23709704,92.428566,6.8189707,429.07654,-9.2613354
2214,2214,178.6988,9.2467766,3.194536,0.0,0,6.2042418,0.0,0.23932444,92.630936,6.7941141,429.22244,-9.2615271
2215,2215,178.699,9.2762394,3.2209446,0.0,0,6.1802816,0.0,0.24159309,92.766098,6.7730112,429.36832,-9.2608128
2216,2216,178.6992,9.2922039,3.2422006,0.0,0,6.1568022,0.0,0.242906,92.863121,6.7509837,429.51422,-9.2599173
2217,2217,178.6994,9.293437,3.2628641,0.0,0,6.1339045,0.0,0.24510825,92.616516,6.7247839,429.6601,-9.2596502
2218,2218,178.6996,9.2787819,3.2894328,0.0,0,6.1111116,0.0,0.24748918,92.22435,6.6993303,429.806,-9.2596283
2219,2219,178.6998,9.2759123,3.3131564,0.0,0,6.0883236,0.0,0.24885106,92.096016,6.6757164,429.9519,-9.2591887
