index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2303,195.3538,5.9441466,1.1312921,0.0,0,8.2127056,0.0,0.078204229,70.052589,8.8968611,450.57764,-9.2318544
2304,195.354,5.968699,1.1517605,0.0,0,8.1848736,0.0,0.079924569,70.004799,8.8617926,450.54776,-9.2322865
2305,195.3542,6.0603771,1.1718934,0.0,0,8.1570415,0.0,0.080830634,71.003059,8.8296061,450.51788,-9.2323103
2306,195.3544,6.0445385,1.1997217,0.0,0,8.1292095,0.0,0.082838535,71.035309,8.8013325,450.48801,-9.2321796
2307,195.3546,5.9001021,1.2336811,0.0,0,8.1013775,0.0,0.085571259,69.257805,8.7722025,450.45813,-9.2321625
2308,195.3548,5.8235908,1.2640321,0.0,0,8.0735455,0.0,0.087479576,67.893852,8.7443352,450.42822,-9.2324257
2309,195.355,5.9872246,1.2845331,0.0,0,8.0462685,0.0,0.089115657,69.121239,8.7175388,450.39835,-9.231741
2310,195.3552,6.2237558,1.3032047,0.0,0,8.0196619,0.0,0.090874545,71.78904,8.68818,450.36847,-9.2307606
2311,195.3554,6.3091455,1.3375696,0.0,0,7.993176,0.0,0.092755929,73.113411,8.6571007,450.33859,-9.2306805
2312,195.3556,6.2575216,1.380491,0.0,0,7.9666953,0.0,0.095678009,72.497841,8.6251745,450.30872,-9.2304869
2313,195.3558,6.2085433,1.4190187,0.0,0,7.9402156,0.0,0.099081159,71.647789,8.5946999,450.27881,-9.2297087
2314,195.356,6.2182956,1.4586936,0.0,0,7.9137359,0.0,0.10174959,71.561531,8.5631552,450.24893,-9.2300653
2315,195.3562,6.1848807,1.4931597,0.0,0,7.8872557,0.0,0.10409403,71.164772,8.527997,450.21906,-9.2308216
2316,195.3564,6.0848498,1.5226593,0.0,0,7.8607755,0.0,0.10681789,69.924751,8.4940853,450.18918,-9.2310534
2317,195.3566,6.0351872,1.5614353,0.0,0,7.8342957,0.0,0.10942893,68.932823,8.4605055,450.1593,-9.2317619
2318,195.3568,6.0984826,1.5925223,0.0,0,7.8078156,0.0,0.11150306,69.246147,8.4267817,450.12939,-9.2325001
2319,195.357,6.1862197,1.6039742,0.0,0,7.7813354,0.0,0.11308851,70.176247,8.3968306,450.09952,-9.2326088
2320,195.3572,6.215271,1.6230034,0.0,0,7.7548552,0.0,0.11435103,70.580193,8.3671198,450.06964,-9.2325096
2321,195.3574,6.2054763,1.6523572,0.0,0,7.7283754,0.0,0.1158625,70.452003,8.3388071,450.03976,-9.2320251
2322,195.3576,6.2117238,1.6756055,0.0,0,7.7018952,0.0,0.11805173,70.35054,8.3127985,450.00989,-9.2315578
2323,195.3578,6.2261953,1.7068079,0.0,0,7.675415,0.0,0.12055065,70.375366,8.2853298,449.97998,-9.2311716
2324,195.358,6.2141967,1.7368205,0.0,0,7.6489348,0.0,0.12233883,70.146339,8.2605591,449.9501,-9.2305393
2325,195.3582,6.2285676,1.748214,0.0,0,7.6224551,0.0,0.12366017,70.02256,8.2369957,449.92023,-9.230607
2326,195.3584,6.3269877,1.7707272,0.0,0,7.5959754,0.0,0.1255458,70.725403,8.2107754,449.89035,-9.2310791
2327,195.3586,6.4151502,1.807767,0.0,0,7.5694952,0.0,0.1276305,71.699303,8.1852198,449.86047,-9.2316418
2328,195.3588,6.4046297,1.8338636,0.0,0,7.543015,0.0,0.12987317,71.72049,8.1577625,449.77435,-9.2323694
2329,195.359,6.3498588,1.8632704,0.0,0,7.5165353,0.0,0.13254605,70.944267,8.1268702,449.63205,-9.232523
2330,195.3592,6.3500218,1.8967439,0.0,0,7.4900556,0.0,0.13452709,70.725296,8.0975323,449.48972,-9.2325296
2331,195.3594,6.3877659,1.9188175,0.0,0,7.4635754,0.0,0.13623779,71.007118,8.0685205,449.34741,-9.2325392
2332,195.3596,6.3707981,1.9506335,0.0,0,7.4370952,0.0,0.13913953,70.714287,8.0398893,449.20508,-9.2318468
2333,195.3598,6.3188548,1.9889666,0.0,0,7.410615,0.0,0.14168356,69.985077,8.0119095,449.06277,-9.231142
2334,195.36,6.3240156,2.0081406,0.0,0,7.3846664,0.0,0.14311936,69.782166,7.9826698,448.92044,-9.2310629
2335,195.3602,6.3997378,2.0244966,0.0,0,7.3593612,0.0,0.14494511,70.371353,7.9556952,448.77814,-9.2310648
2336,195.3604,6.4399643,2.0516436,0.0,0,7.3341722,0.0,0.14671032,70.784706,7.9270391,448.6358,-9.2311068
2337,195.3606,6.4011488,2.0758183,0.0,0,7.3089881,0.0,0.1482072,70.415642,7.9001465,448.4935,-9.2311239
2338,195.3608,6.3518109,2.1012855,0.0,0,7.2838039,0.0,0.15069462,69.741119,7.878428,448.35117,-9.2313528
2339,195.361,6.3590832,2.1292634,0.0,0,7.2586198,0.0,0.15290244,69.518669,7.8555059,448.20886,-9.2320013
2340,195.3612,6.403451,2.1461225,0.0,0,7.2334356,0.0,0.15382069,69.830086,7.8319864,448.06653,-9.2319584
2341,195.3614,6.4429431,2.162482,0.0,0,7.2082515,0.0,0.15547939,70.108215,7.8084483,447.92422,-9.2320442
2342,195.3616,6.4924073,2.1903162,0.0,0,7.1830673,0.0,0.15768749,70.507233,7.7830911,447.78189,-9.2325706
2343,195.3618,6.5512805,2.2180564,0.0,0,7.1578832,0.0,0.15932477,71.049698,7.7599583,447.63959,-9.2319365
2344,195.362,6.59306,2.2421665,0.0,0,7.1326995,0.0,0.16158333,71.385513,7.7366891,447.49725,-9.2313509
2345,195.3622,6.584599,2.2680378,0.0,0,7.1075153,0.0,0.16394389,71.21344,7.7095881,447.35495,-9.2312078
2346,195.3624,6.5440192,2.2956097,0.0,0,7.0823312,0.0,0.16547492,70.668968,7.6827149,447.21262,-9.23176
2347,195.3626,6.5154076,2.3226063,0.0,0,7.0571475,0.0,0.16764101,70.170303,7.6586666,447.07031,-9.2324314
2348,195.3628,6.5067329,2.3498142,0.0,0,7.0319633,0.0,0.1702535,69.834526,7.6345525,446.92798,-9.2330208
2349,195.363,6.510437,2.3760023,0.0,0,7.0067792,0.0,0.17192784,69.761887,7.6096549,446.78568,-9.2332878
2350,195.3632,6.5363235,2.3948917,0.0,0,6.981595,0.0,0.17351602,69.896889,7.5842433,446.64334,-9.2324457
2351,195.3634,6.5950513,2.4109192,0.0,0,6.9564114,0.0,0.17531012,70.299461,7.5592499,446.50104,-9.2318373
2352,195.3636,6.6424637,2.4367359,0.0,0,6.9312277,0.0,0.17679948,70.764458,7.536694,446.3587,-9.2313738
2353,195.3638,6.6359167,2.4642923,0.0,0,6.9060431,0.0,0.17874777,70.762627,7.5136452,446.2164,-9.2310648
2354,195.364,6.5965877,2.4838061,0.0,0,6.8808594,0.0,0.18102561,70.219635,7.4880548,446.07407,-9.2317381
2355,195.3642,6.5686312,2.5072434,0.0,0,6.8556757,0.0,0.18263417,69.687454,7.465169,445.93176,-9.2324581
2356,195.3644,6.5810499,2.5294127,0.0,0,6.830492,0.0,0.1839996,69.614166,7.4448843,445.78943,-9.2326441
2357,195.3646,6.6211772,2.5461285,0.0,0,6.8053074,0.0,0.18590963,69.883461,7.4208469,445.64713,-9.2327099
2358,195.3648,6.6578054,2.5758636,0.0,0,6.7801232,0.0,0.18800735,70.165138,7.3960748,445.50479,-9.2329292
2359,195.365,6.6849704,2.6061563,0.0,0,6.7554417,0.0,0.1899472,70.36261,7.3725882,445.36249,-9.2329369
2360,195.3652,6.7147942,2.6219468,0.0,0,6.7313671,0.0,0.19194898,70.590485,7.3491926,445.22015,-9.2326393
2361,195.3654,6.7302275,2.6461809,0.0,0,6.7074022,0.0,0.19394106,70.660309,7.3255458,445.07785,-9.232583
2362,195.3656,6.7198119,2.6770809,0.0,0,6.6834416,0.0,0.19571796,70.414711,7.3010473,444.93552,-9.2323446
2363,195.3658,6.7070627,2.6955903,0.0,0,6.6594815,0.0,0.19769725,70.106537,7.2787967,444.79321,-9.2316322
2364,195.366,6.7114911,2.7209332,0.0,0,6.6355219,0.0,0.20001876,69.941536,7.254992,444.65088,-9.2312412
2365,195.3662,6.7259984,2.7494409,0.0,0,6.6115613,0.0,0.2017327,69.96492,7.2293682,444.50858,-9.2312164
2366,195.3664,6.7477341,2.7618766,0.0,0,6.5876017,0.0,0.20314045,70.104462,7.2077298,444.36624,-9.2312517
2367,195.3666,6.7843466,2.7838151,0.0,0,6.5636415,0.0,0.20527369,70.2901,7.187088,444.22394,-9.2314386
2368,195.3668,6.8090358,2.8158507,0.0,0,6.5396819,0.0,0.20720446,70.43924,7.1615224,444.0816,-9.2315645
2369,195.367,6.8078585,2.8341191,0.0,0,6.5157218,0.0,0.20891131,70.370766,7.1359582,443.9393,-9.2321386
2370,195.3672,6.8114791,2.8556018,0.0,0,6.4917622,0.0,0.2112149,70.176826,7.1126823,443.79697,-9.2325916
2371,195.3674,6.828639,2.8835809,0.0,0,6.467802,0.0,0.21291585,70.148872,7.0886045,443.65466,-9.2326107
2372,195.3676,6.857451,2.9004109,0.0,0,6.4438419,0.0,0.21424471,70.352318,7.0647602,443.51233,-9.2321939
2373,195.3678,6.8900762,2.9232342,0.0,0,6.4198818,0.0,0.21670887,70.547241,7.0414166,443.37003,-9.2314816
2374,195.368,6.9143353,2.9553943,0.0,0,6.3959212,0.0,0.2189568,70.63781,7.0185952,443.22769,-9.2315493
2375,195.3682,6.9311657,2.9748135,0.0,0,6.3719616,0.0,0.22035258,70.797226,6.9957123,443.08539,-9.2318258
2376,195.3684,6.9387789,2.9948804,0.0,0,6.3480015,0.0,0.22258726,70.819832,6.972436,442.94305,-9.2314148
2377,195.3686,6.9340024,3.0251927,0.0,0,6.3240418,0.0,0.22486067,70.642731,6.9495711,442.80075,-9.230814
2378,195.3688,6.9267526,3.0482602,0.0,0,6.3000817,0.0,0.22641405,70.392609,6.9256635,442.63828,-9.2307072
2379,195.369,6.9254856,3.0703256,0.0,0,6.2761221,0.0,0.22883955,70.081429,6.9004679,442.44559,-9.2308607
2380,195.3692,6.9464498,3.0970507,0.0,0,6.252162,0.0,0.23109838,70.113594,6.8774672,442.2529,-9.2306862
2381,195.3694,6.9897871,3.1161687,0.0,0,6.2282019,0.0,0.23218101,70.44838,6.85287,442.06021,-9.2312288
2382,195.3696,7.0220757,3.1352632,0.0,0,6.2042422,0.0,0.23421445,70.657646,6.8258696,441.86752,-9.2317972
2383,195.3698,7.0408039,3.1627417,0.0,0,6.1802821,0.0,0.23667705,70.690132,6.800159,441.67484,-9.23211
2384,195.37,7.0510821,3.1882434,0.0,0,6.1568027,0.0,0.23819746,70.686821,6.7760715,441.48215,-9.2323904
2385,195.3702,7.0523977,3.2101989,0.0,0,6.1339049,0.0,0.24038014,70.598984,6.7513361,441.28946,-9.2324085
2386,195.3704,7.0520153,3.2330196,0.0,0,6.1111121,0.0,0.2427721,70.409485,6.7278433,441.09677,-9.232605
2387,195.3706,7.0575519,3.2577877,0.0,0,6.0883236,0.0,0.24427101,70.326736,6.7057767,440.90408,-9.2326021
2388,195.3708,7.0706654,3.2813323,0.0,0,6.065536,0.0,0.24636935,70.303032,6.6834822,440.7114,-9.23277
2389,195.371,7.0930362,3.3046157,0.0,0,6.042748,0.0,0.2488772,70.287796,6.659328,440.51871,-9.2322512
2390,195.3712,7.1248803,3.3322215,0.0,0,6.0199599,0.0,0.25058314,70.475952,6.6357517,440.32602,-9.2313251
2391,195.3714,7.1611347,3.3556063,0.0,0,5.9971719,0.0,0.25252783,70.746582,6.6135945,440.13333,-9.2311106
2392,195.3716,7.1892009,3.3751793,0.0,0,5.9743834,0.0,0.25490946,70.876999,6.5890779,439.94064,-9.230937
2393,195.3718,7.2027302,3.4036191,0.0,0,5.9515953,0.0,0.25682402,70.880608,6.5616937,439.74796,-9.2309675
2394,195.372,7.1983829,3.4307196,0.0,0,5.9288077,0.0,0.25888735,70.726593,6.5371757,439.55527,-9.2313156
2395,195.3722,7.1961503,3.449554,0.0,0,5.9060202,0.0,0.26131624,70.536072,6.511374,439.36258,-9.2319908
2396,195.3724,7.206881,3.4763534,0.0,0,5.8832321,0.0,0.2633611,70.428383,6.4845996,439.16989,-9.2328386
2397,195.3726,7.2229452,3.5033815,0.0,0,5.8604436,0.0,0.26515812,70.414757,6.463654,438.9772,-9.2328644
2398,195.3728,7.2376733,3.5215213,0.0,0,5.8376555,0.0,0.26738372,70.415756,6.4407248,438.78452,-9.2331343
2399,195.373,7.253056,3.5509465,0.0,0,5.8148675,0.0,0.26979333,70.437607,6.4141788,438.59183,-9.2329016
2400,195.3732,7.2843351,3.5823491,0.0,0,5.792079,0.0,0.27189997,70.610664,6.3899832,438.39914,-9.2322006
2401,195.3734,7.3207126,3.5979753,0.0,0,5.7692914,0.0,0.27400669,70.87101,6.365231,438.20645,-9.2322292
2402,195.3736,7.3469172,3.6211421,0.0,0,5.7465038,0.0,0.27617577,71.033264,6.3405943,438.01376,-9.2322216
2403,195.3738,7.3546782,3.6513124,0.0,0,5.7237153,0.0,0.27804881,70.909645,6.3176293,437.82108,-9.2317286
2404,195.374,7.3575435,3.6689165,0.0,0,5.7009277,0.0,0.28009135,70.76519,6.295042,437.62839,-9.2318754
2405,195.3742,7.365653,3.694046,0.0,0,5.6781397,0.0,0.28263175,70.68605,6.2709384,437.4357,-9.232584
2406,195.3744,7.3685465,3.7239974,0.0,0,5.6553516,0.0,0.28454188,70.559914,6.2452078,437.24301,-9.2324371
2407,195.3746,7.3791976,3.7389526,0.0,0,5.6325636,0.0,0.28627855,70.555763,6.2206879,437.05032,-9.2324314
2408,195.3748,7.4057326,3.7632098,0.0,0,5.6097755,0.0,0.28894085,70.572624,6.1956177,436.85764,-9.232439
2409,195.375,7.4362335,3.7972023,0.0,0,5.5874419,0.0,0.29109359,70.673584,6.1713605,436.66495,-9.2320747
2410,195.3752,7.4584365,3.8160353,0.0,0,5.5656581,0.0,0.29287061,70.806984,6.1479845,436.47226,-9.2316818
2411,195.3754,7.4823589,3.8383019,0.0,0,5.5439739,0.0,0.29553202,70.868141,6.1228023,436.2796,-9.2320194
2412,195.3756,7.5095921,3.8695443,0.0,0,5.5222936,0.0,0.29770339,70.958694,6.0978246,436.08691,-9.2325764
2413,195.3758,7.5195341,3.8892264,0.0,0,5.5006137,0.0,0.29938126,70.984756,6.0763078,435.89423,-9.2319174
2414,195.376,7.5226955,3.9132361,0.0,0,5.4789333,0.0,0.30217627,70.802063,6.0519466,435.70154,-9.2318439
2415,195.3762,7.5228024,3.9454257,0.0,0,5.4572535,0.0,0.30470276,70.623886,6.0243726,435.50885,-9.2325354
2416,195.3764,7.5265536,3.9656296,0.0,0,5.4355736,0.0,0.30621734,70.570473,5.9994917,435.31616,-9.2313328
2417,195.3766,7.5392919,3.9854286,0.0,0,5.4138937,0.0,0.30866688,70.493263,5.9759378,435.12347,-9.2313423
2418,195.3768,7.5540562,4.0135784,0.0,0,5.3922133,0.0,0.31112579,70.457008,5.9518886,434.93079,-9.2319221
2419,195.377,7.5802402,4.0353537,0.0,0,5.3705335,0.0,0.31260285,70.566658,5.9279408,434.7381,-9.2317848
2420,195.3772,7.6172299,4.0561404,0.0,0,5.3488536,0.0,0.31510019,70.721687,5.9018321,434.54541,-9.2314854
2421,195.3774,7.6401143,4.0829134,0.0,0,5.3271737,0.0,0.31762558,70.808434,5.8770146,434.35272,-9.2308111
2422,195.3776,7.6548076,4.1056442,0.0,0,5.3054934,0.0,0.31902102,70.879211,5.8551431,434.16003,-9.231122
2423,195.3778,7.6674919,4.127336,0.0,0,5.2838135,0.0,0.32149091,70.786369,5.8326907,433.96735,-9.2317333
2424,195.378,7.6633134,4.1540484,0.0,0,5.2621331,0.0,0.32425866,70.594261,5.8083472,433.77466,-9.2321243
2425,195.3782,7.6648855,4.1799316,0.0,0,5.2404532,0.0,0.32586697,70.459114,5.7839251,433.58197,-9.2317276
2426,195.3784,7.6785336,4.2017827,0.0,0,5.2187734,0.0,0.32812285,70.334236,5.7613854,433.38928,-9.2317228
2427,195.3786,7.6954837,4.2246017,0.0,0,5.1970935,0.0,0.3307943,70.291298,5.7372079,433.19659,-9.2315598
2428,195.3788,7.7228193,4.2504425,0.0,0,5.1754136,0.0,0.33249873,70.411842,5.7122483,432.95792,-9.2311783
2429,195.379,7.7523966,4.2733822,0.0,0,5.1537337,0.0,0.33466837,70.554985,5.6884055,432.61194,-9.2310858
2430,195.3792,7.782268,4.2946625,0.0,0,5.1320534,0.0,0.33740756,70.685165,5.6620164,432.26593,-9.2315378
2431,195.3794,7.809031,4.3219938,0.0,0,5.1103735,0.0,0.33930179,70.772079,5.6354518,431.91995,-9.2317266
2432,195.3796,7.8164973,4.3461905,0.0,0,5.0886931,0.0,0.34135783,70.7136,5.6127963,431.57397,-9.2315435
2433,195.3798,7.8143902,4.3638887,0.0,0,5.0670133,0.0,0.34391221,70.554169,5.5911908,431.228,-9.231328
2434,195.38,7.8224163,4.3913159,0.0,0,5.0457683,0.0,0.34594232,70.458817,5.5680447,430.88202,-9.2308874
2435,195.3802,7.8316088,4.417738,0.0,0,5.0250487,0.0,0.34794661,70.36261,5.5436792,430.53604,-9.2308998
2436,195.3804,7.8433466,4.4343419,0.0,0,5.0044241,0.0,0.35041279,70.276306,5.5204248,430.19006,-9.2309694
2437,195.3806,7.8646431,4.4609895,0.0,0,4.9838042,0.0,0.3526096,70.325523,5.4983997,429.84409,-9.231061
2438,195.3808,7.8887868,4.4878807,0.0,0,4.9631839,0.0,0.35450655,70.425598,5.4743147,429.49811,-9.231286
2439,195.381,7.916357,4.50316,0.0,0,4.942564,0.0,0.35682467,70.509491,5.4508352,429.15213,-9.2315998
2440,195.3812,7.9430919,4.5305839,0.0,0,4.9219441,0.0,0.35929072,70.536446,5.4275055,428.80615,-9.2315865
2441,195.3814,7.9589472,4.5611296,0.0,0,4.9013243,0.0,0.36135608,70.568085,5.4030004,428.46014,-9.2310047
2442,195.3816,7.9695044,4.5755296,0.0,0,4.8807039,0.0,0.36352071,70.54493,5.377708,428.11417,-9.2307558
2443,195.3818,7.9784536,4.6001229,0.0,0,4.8600841,0.0,0.36613578,70.404099,5.3532996,427.76819,-9.2308788
2444,195.382,7.9829359,4.6311593,0.0,0,4.8394642,0.0,0.36821607,70.309769,5.3309827,427.42221,-9.231451
2445,195.3822,7.993546,4.6460328,0.0,0,4.8188443,0.0,0.3702032,70.280945,5.3083911,427.07623,-9.2316418
2446,195.3824,8.0116682,4.6689801,0.0,0,4.798224,0.0,0.37288433,70.185013,5.2853889,426.73026,-9.2311258
2447,195.3826,8.0257177,4.6985884,0.0,0,4.7776041,0.0,0.37483546,70.176712,5.2627473,426.38428,-9.2318354
2448,195.3828,8.0421991,4.7124906,0.0,0,4.7569842,0.0,0.37656298,70.268486,5.2395277,426.0383,-9.2323313
2449,195.383,8.0670881,4.7347088,0.0,0,4.7363639,0.0,0.37934935,70.297302,5.2175908,425.69232,-9.2319145
2450,195.3832,8.0953865,4.7657218,0.0,0,4.715744,0.0,0.38155368,70.379234,5.1954885,425.34634,-9.2314453
2451,195.3834,8.1148224,4.7816286,0.0,0,4.6951241,0.0,0.38322392,70.403946,5.1728482,425.00037,-9.2309504
2452,195.3836,8.1224995,4.8025174,0.0,0,4.6745043,0.0,0.38597232,70.270187,5.1507883,424.65439,-9.2309275
2453,195.3838,8.1315451,4.8333941,0.0,0,4.6538844,0.0,0.38827392,70.217735,5.1251655,424.30838,-9.2311296
2454,195.384,8.141305,4.85144,0.0,0,4.6332641,0.0,0.38982171,70.224281,5.1030612,423.9624,-9.2310791
2455,195.3842,8.1465578,4.8716373,0.0,0,4.6126437,0.0,0.39261934,70.110741,5.083899,423.61642,-9.230938
2456,195.3844,8.1538305,4.900651,0.0,0,4.5920238,0.0,0.39523569,69.979919,5.0603333,423.27045,-9.2309217
2457,195.3846,8.1660099,4.9191275,0.0,0,4.571404,0.0,0.39662626,69.958015,5.0389338,422.92447,-9.2310476
2458,195.3848,8.1816254,4.9388738,0.0,0,4.5507841,0.0,0.39924815,69.87133,5.0183172,422.57849,-9.2311563
2459,195.385,8.2085772,4.9671655,0.0,0,4.5305758,0.0,0.40198612,69.894539,4.994854,422.23251,-9.2318621
2460,195.3852,8.2337227,4.9878716,0.0,0,4.5108657,0.0,0.40340739,70.030701,4.9741373,421.88654,-9.2324133
2461,195.3854,8.2505674,5.005456,0.0,0,4.4912457,0.0,0.40576735,69.98867,4.9534016,421.54056,-9.2324324
2462,195.3856,8.2669401,5.0293784,0.0,0,4.4716296,0.0,0.40830645,69.928963,4.9307356,421.19458,-9.2320499
2463,195.3858,8.2752943,5.0508738,0.0,0,4.4520135,0.0,0.40972224,69.919426,4.9094005,420.8486,-9.2314882
2464,195.386,8.2801905,5.0689626,0.0,0,4.4323978,0.0,0.41205323,69.816566,4.8882155,420.50262,-9.2312651
2465,195.3862,8.2960501,5.0921044,0.0,0,4.4127817,0.0,0.41482329,69.745605,4.8643289,420.15662,-9.230792
2466,195.3864,8.3088675,5.116281,0.0,0,4.3931656,0.0,0.41637751,69.734253,4.8419967,419.81064,-9.2307711
2467,195.3866,8.3192234,5.1351113,0.0,0,4.3735499,0.0,0.41854429,69.663055,4.8222938,419.46466,-9.2311153
2468,195.3868,8.342947,5.1549196,0.0,0,4.3539338,0.0,0.42129147,69.66169,4.8015308,419.11868,-9.2311287
2469,195.387,8.3721352,5.1807261,0.0,0,4.3343177,0.0,0.42299128,69.745621,4.7779527,418.77271,-9.2318602
2470,195.3872,8.3940363,5.2024894,0.0,0,4.314702,0.0,0.42506838,69.810989,4.7561212,418.42673,-9.2320776
2471,195.3874,8.4134598,5.2202315,0.0,0,4.2950859,0.0,0.42776242,69.833221,4.7344136,418.08075,-9.2319832
2472,195.3876,8.4311771,5.2455449,0.0,0,4.2754698,0.0,0.42969105,69.845436,4.7117257,417.73477,-9.2319593
2473,195.3878,8.4418726,5.2667007,0.0,0,4.2558532,0.0,0.43161532,69.78038,4.6929188,417.38879,-9.2315235
2474,195.388,8.4485989,5.2813888,0.0,0,4.2362375,0.0,0.43411493,69.644371,4.6737127,417.04282,-9.2311487
2475,195.3882,8.4507227,5.3069882,0.0,0,4.2166214,0.0,0.43621311,69.574257,4.6519804,416.69684,-9.2312098
2476,195.3884,8.4568844,5.3304758,0.0,0,4.1970053,0.0,0.43807933,69.502434,4.6310506,416.35086,-9.2314034
2477,195.3886,8.4748564,5.3440261,0.0,0,4.1773896,0.0,0.44049668,69.438194,4.6109858,416.00485,-9.2310677
2478,195.3888,8.5008278,5.3683381,0.0,0,4.1577735,0.0,0.44276598,69.459953,4.5873756,415.68356,-9.2310486
2479,195.389,8.5284319,5.3945007,0.0,0,4.1381574,0.0,0.44459599,69.538239,4.5645003,415.46097,-9.2304001
2480,195.3892,8.5518103,5.4070201,0.0,0,4.1185417,0.0,0.44685259,69.606796,4.5443339,415.23834,-9.2303371
2481,195.3894,8.5764322,5.4298892,0.0,0,4.0989256,0.0,0.44932544,69.660568,4.5244899,415.01575,-9.2309723
2482,195.3896,8.5946455,5.458147,0.0,0,4.0793095,0.0,0.45119315,69.694412,4.5054679,414.79315,-9.2310247
2483,195.3898,8.6022739,5.4702301,0.0,0,4.0596938,0.0,0.45323423,69.620911,4.4840589,414.57056,-9.2310152
2484,195.39,8.6043272,5.4915805,0.0,0,4.0404716,0.0,0.45587137,69.516998,4.4626427,414.34793,-9.2311831
2485,195.3902,8.6107893,5.5202079,0.0,0,4.0217257,0.0,0.45786023,69.435883,4.4438219,414.12534,-9.2312107
2486,195.3904,8.6212263,5.532692,0.0,0,4.0030656,0.0,0.45970893,69.310104,4.4229279,413.90274,-9.2313251
2487,195.3906,8.6464005,5.552289,0.0,0,3.9844093,0.0,0.46242833,69.258842,4.4006748,413.68015,-9.2314825
2488,195.3908,8.6783295,5.5800667,0.0,0,3.9657533,0.0,0.46437091,69.366005,4.3803658,413.45752,-9.231144
