level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
1773,1773,145.3439,0.99684083,0.014358155,0.0,0,9.0337057,0.0,0.0011885894,11.252268,10.060841,302.58438,-9.3243532
1774,1774,145.3441,2.2754331,0.0296918,0.0,0,9.0044422,0.0,0.0017724831,24.978918,10.024759,302.86258,-9.3252077
1775,1775,145.3443,3.9476888,0.055361249,0.0,0,8.9751778,0.0,0.0031670853,45.844048,9.9928007,303.14075,-9.3255367
1776,1776,145.3445,5.096911,0.075602666,0.0,0,8.9459143,0.0,0.0050310432,62.116913,9.9651289,303.41895,-9.3248091
1777,1777,145.3447,5.6732154,0.10124569,0.0,0,8.9166498,0.0,0.0065472513,70.51545,9.9363718,303.69711,-9.3234844
1778,1778,145.3449,6.0729613,0.13458721,0.0,0,8.8873854,0.0,0.0082460735,75.628342,9.9028902,303.97531,-9.3219366
1779,1779,145.3451,6.6133919,0.17730929,0.0,0,8.8581219,0.0,0.011330585,81.789619,9.8660927,304.25348,-9.3203745
1780,1780,145.3453,6.9803853,0.24618448,0.0,0,8.8288574,0.0,0.015732793,86.793594,9.8256006,304.53168,-9.319396
1781,1781,145.3455,7.0738258,0.31552055,0.0,0,8.7995939,0.0,0.020087518,88.157913,9.7798958,304.80984,-9.318223
1782,1782,145.3457,7.2096944,0.35659257,0.0,0,8.7703295,0.0,0.023569152,89.105392,9.7294531,305.08804,-9.3175726
1783,1783,145.3459,7.6234608,0.39724499,0.0,0,8.7416534,0.0,0.02647399,93.424347,9.6802225,305.36621,-9.3181839
1784,1784,145.3461,8.0103989,0.44567323,0.0,0,8.7136869,0.0,0.029251451,98.129753,9.6308985,305.64441,-9.3184662
1785,1785,145.3463,8.2355213,0.48137325,0.0,0,8.6858492,0.0,0.032118063,101.0078,9.5802107,305.92258,-9.3186655
1786,1786,145.3465,8.5077496,0.51325548,0.0,0,8.6580172,0.0,0.034706984,103.87812,9.5358238,306.20078,-9.319025
1787,1787,145.3467,8.7627878,0.53728086,0.0,0,8.6301851,0.0,0.036022604,107.17171,9.4991102,306.47894,-9.3190184
1788,1788,145.3469,8.7655039,0.54670012,0.0,0,8.6023531,0.0,0.036848597,107.83748,9.4665966,306.75711,-9.3184271
1789,1789,145.3471,8.5617561,0.57275522,0.0,0,8.5745211,0.0,0.038821846,105.40973,9.4339876,307.03531,-9.317956
1790,1790,145.3473,8.5134754,0.61356145,0.0,0,8.546689,0.0,0.041106198,103.99364,9.4029503,307.31348,-9.3179235
1791,1791,145.3475,8.7102947,0.63966107,0.0,0,8.518857,0.0,0.043047417,105.65583,9.3746719,307.59167,-9.3179283
1792,1792,145.3477,8.9436731,0.66460192,0.0,0,8.491025,0.0,0.045233503,108.32997,9.3453999,307.86984,-9.3172054
1793,1793,145.3479,9.1235399,0.69672716,0.0,0,8.4631929,0.0,0.047037881,110.42272,9.3157024,308.14804,-9.3163776
1794,1794,145.3481,9.3260984,0.72731769,0.0,0,8.4353609,0.0,0.048962906,112.61019,9.280405,308.42621,-9.3159199
1795,1795,145.3483,9.4851418,0.77321392,0.0,0,8.4075289,0.0,0.052442458,114.32391,9.2398396,308.70441,-9.3147783
1796,1796,145.3485,9.4276638,0.83161837,0.0,0,8.3796968,0.0,0.056232318,113.77939,9.2004738,308.98257,-9.3146009
1797,1797,145.3487,9.2236214,0.87695891,0.0,0,8.3518648,0.0,0.059362214,111.16483,9.1601028,309.26077,-9.3159571
1798,1798,145.3489,9.1444941,0.91862679,0.0,0,8.3240328,0.0,0.062878355,109.39287,9.1157961,309.53894,-9.3174467
1799,1799,145.3491,9.2737274,0.96701026,0.0,0,8.2962008,0.0,0.066175625,110.19865,9.0736046,309.81714,-9.3180704
1800,1800,145.3493,9.4140253,1.0064403,0.0,0,8.2683687,0.0,0.068634264,111.6997,9.0338631,310.09531,-9.3176727
1801,1801,145.3495,9.4544544,1.0369492,0.0,0,8.2405367,0.0,0.071358256,112.0583,8.9929323,310.3735,-9.3169212
1802,1802,145.3497,9.5219154,1.0608426,0.0,0,8.2127056,0.0,0.073323086,112.43993,8.9545736,310.65167,-9.315877
1803,1803,145.3499,9.7084942,1.0744059,0.0,0,8.1848736,0.0,0.073925011,114.3575,8.9205866,310.92987,-9.3158188
1804,1804,145.3501,9.870244,1.0926206,0.0,0,8.1570406,0.0,0.075352952,116.29695,8.8913116,311.20804,-9.3160448
1805,1805,145.3503,9.8120556,1.1231735,0.0,0,8.1292095,0.0,0.077638291,115.83846,8.8644247,311.48624,-9.3153534
1806,1806,145.3505,9.6680374,1.1540391,0.0,0,8.1013775,0.0,0.079478309,114.04301,8.8389835,311.7644,-9.3148947
1807,1807,145.3507,9.6915503,1.1787857,0.0,0,8.0735445,0.0,0.081484124,113.57811,8.8118496,312.0426,-9.3149633
1808,1808,145.3509,9.8663626,1.2019717,0.0,0,8.0462675,0.0,0.083468273,115.07114,8.783761,312.32077,-9.3155575
1809,1809,145.3511,9.9949179,1.2323327,0.0,0,8.0196619,0.0,0.085091554,116.64039,8.7559357,312.59894,-9.3163843
1810,1810,145.3513,10.028304,1.2709844,0.0,0,7.993176,0.0,0.087800615,116.9659,8.724225,312.87714,-9.3166037
1811,1811,145.3515,10.060137,1.3126506,0.0,0,7.9666953,0.0,0.091271654,116.89731,8.6914349,313.1553,-9.316864
1812,1812,145.3517,10.097879,1.3563931,0.0,0,7.9402156,0.0,0.094116561,116.9977,8.6566133,313.4335,-9.3168449
1813,1813,145.3519,10.081388,1.3941383,0.0,0,7.9137354,0.0,0.096798852,116.63216,8.6219053,313.71167,-9.3158445
1814,1814,145.3521,10.015061,1.4259968,0.0,0,7.8872552,0.0,0.099712461,115.60731,8.586834,313.98987,-9.3154411
1815,1815,145.3523,10.016067,1.4667103,0.0,0,7.860775,0.0,0.10234992,115.02708,8.550046,314.26804,-9.3153267
1816,1816,145.3525,10.091854,1.5022513,0.0,0,7.8342953,0.0,0.1047417,115.41462,8.5141506,314.54623,-9.3152227
1817,1817,145.3527,10.144939,1.5200653,0.0,0,7.8078156,0.0,0.10684966,115.91179,8.4826231,314.8244,-9.3150263
1818,1818,145.3529,10.173815,1.5404935,0.0,0,7.7813349,0.0,0.10819098,116.19547,8.4506693,315.1026,-9.3153095
1819,1819,145.3531,10.231807,1.5621867,0.0,0,7.7548552,0.0,0.10931623,116.72289,8.4187918,315.38077,-9.3160086
1820,1820,145.3533,10.318233,1.5805889,0.0,0,7.728375,0.0,0.11115878,117.49865,8.3926268,315.65897,-9.3155022
1821,1821,145.3535,10.339453,1.6134318,0.0,0,7.7018952,0.0,0.11342546,117.64837,8.3689671,315.93713,-9.3156443
1822,1822,145.3537,10.300941,1.6461314,0.0,0,7.675415,0.0,0.11540051,116.9766,8.3418741,316.21533,-9.3163919
1823,1823,145.3539,10.318884,1.661952,0.0,0,7.6489348,0.0,0.11717302,116.7071,8.3127546,316.4935,-9.317173
1824,1824,145.3541,10.420314,1.6870629,0.0,0,7.6224551,0.0,0.11908662,117.4518,8.2875633,316.75131,-9.3181686
1825,1825,145.3543,10.530892,1.7237426,0.0,0,7.5959754,0.0,0.12114327,118.53709,8.2620955,317.00912,-9.3174887
1826,1826,145.3545,10.562306,1.7509743,0.0,0,7.5694952,0.0,0.12359839,118.80648,8.2325335,317.26694,-9.3161926
1827,1827,145.3547,10.544686,1.7852887,0.0,0,7.543015,0.0,0.1264803,118.33459,8.2006865,317.52475,-9.3155756
1828,1828,145.3549,10.555614,1.8243933,0.0,0,7.5165353,0.0,0.1288254,118.07827,8.1728115,317.78256,-9.315279
1829,1829,145.3551,10.591701,1.8486934,0.0,0,7.4900556,0.0,0.13092665,118.18101,8.1433897,318.04037,-9.3156118
1830,1830,145.3553,10.579911,1.8814437,0.0,0,7.4635754,0.0,0.13382235,117.85522,8.109211,318.29819,-9.3155832
1831,1831,145.3555,10.530579,1.9214642,0.0,0,7.4370952,0.0,0.13636579,117.09222,8.0786762,318.556,-9.3155737
1832,1832,145.3557,10.539342,1.9417464,0.0,0,7.410615,0.0,0.13813192,116.84422,8.0491705,318.81381,-9.3159485
1833,1833,145.3559,10.622217,1.9599217,0.0,0,7.384666,0.0,0.14007463,117.3506,8.0186462,319.07162,-9.3161182
1834,1834,145.3561,10.72138,1.9850969,0.0,0,7.3593607,0.0,0.14150138,118.32207,7.9913049,319.32944,-9.3162909
1835,1835,145.3563,10.772949,2.002943,0.0,0,7.3341718,0.0,0.14274029,118.93213,7.9669585,319.58725,-9.3162441
1836,1836,145.3565,10.77571,2.0282722,0.0,0,7.3089876,0.0,0.14517514,118.75955,7.9404364,319.84506,-9.3165455
1837,1837,145.3567,10.771791,2.0615945,0.0,0,7.2838035,0.0,0.14741489,118.44149,7.9125457,320.10287,-9.3166561
1838,1838,145.3569,10.770047,2.0813384,0.0,0,7.2586198,0.0,0.14874978,118.20836,7.8901205,320.36069,-9.3169775
1839,1839,145.3571,10.773079,2.1007712,0.0,0,7.2334356,0.0,0.15081051,117.97729,7.8665619,320.6185,-9.3177376
1840,1840,145.3573,10.806171,2.1321516,0.0,0,7.2082515,0.0,0.1530385,117.97445,7.8401823,320.87631,-9.3172817
1841,1841,145.3575,10.874061,2.1597495,0.0,0,7.1830673,0.0,0.15474024,118.43728,7.8156977,321.13412,-9.3167906
1842,1842,145.3577,10.955207,2.1858995,0.0,0,7.1578832,0.0,0.15723553,119.02782,7.790679,321.39194,-9.3163586
1843,1843,145.3579,11.019658,2.2155316,0.0,0,7.132699,0.0,0.15965959,119.43729,7.7623844,321.64975,-9.3154593
1844,1844,145.3581,11.03588,2.2401938,0.0,0,7.1075149,0.0,0.16114892,119.59335,7.7338996,321.90756,-9.3151579
