level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2443,2443,212.0204,0.53720087,0.017363243,0.0,0,8.9166508,0.0,0.0012515431,6.4716725,9.8761902,499.9133,-9.2061138
2444,2444,212.0206,0.97757661,0.038574122,0.0,0,8.8873863,0.0,0.0020685457,11.044126,9.8348932,499.93549,-9.2060843
2445,2445,212.0208,1.7445222,0.0642884,0.0,0,8.8581219,0.0,0.0038519255,20.013121,9.8033381,499.95764,-9.2061644
2446,2446,212.021,2.6939454,0.098415963,0.0,0,8.8288584,0.0,0.006303872,31.514341,9.7766123,499.97983,-9.2062292
2447,2447,212.0212,3.5569715,0.12677528,0.0,0,8.7995939,0.0,0.0079952087,42.846512,9.7450895,500.00198,-9.2061405
2448,2448,212.0214,4.0263638,0.14266421,0.0,0,8.7703304,0.0,0.0092000896,49.940384,9.7072506,500.02417,-9.2053509
2449,2449,212.0216,4.12047,0.18929823,0.0,0,8.7416534,0.0,0.012209226,51.825871,9.6657076,500.04636,-9.2045736
2450,2450,212.0218,4.0156198,0.27171612,0.0,0,8.7136879,0.0,0.017076047,50.607384,9.6201792,500.06851,-9.2043839
2451,2451,212.022,3.952754,0.345166,0.0,0,8.6858492,0.0,0.022167074,49.313869,9.5694008,500.0907,-9.203742
2452,2452,212.0222,4.0129514,0.39992407,0.0,0,8.6580172,0.0,0.026536947,49.581951,9.5162621,500.11285,-9.2030716
2453,2453,212.0224,4.0573711,0.44403988,0.0,0,8.6301851,0.0,0.029396303,50.124893,9.4609528,500.13504,-9.2031832
2454,2454,212.0226,4.0053477,0.48520154,0.0,0,8.6023531,0.0,0.032046065,49.548889,9.4074669,500.15723,-9.203208
2455,2455,212.0228,3.9849813,0.54318231,0.0,0,8.574522,0.0,0.036239725,48.855541,9.3603086,500.17938,-9.2029533
2456,2456,212.023,4.216311,0.5987221,0.0,0,8.546689,0.0,0.04008574,50.844566,9.3134775,500.20157,-9.2029409
