level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2273,2273,195.3454,0.49889529,0.020593584,0.0,0,9.0337057,0.0,0.001328892,4.9819784,10.062638,461.61307,-9.2356272
2274,2274,195.3456,1.7281759,0.043709196,0.0,0,9.0044422,0.0,0.0023076062,18.312094,10.027101,462.12552,-9.2350912
2275,2275,195.3458,3.232928,0.063529037,0.0,0,8.9751778,0.0,0.0040151807,37.451622,9.9951239,462.63794,-9.2344713
2276,2276,195.346,4.1154552,0.088911347,0.0,0,8.9459143,0.0,0.0058547156,50.441513,9.9653835,463.15039,-9.2337561
2277,2277,195.3462,4.3622217,0.11865321,0.0,0,8.9166498,0.0,0.0072990041,54.896122,9.9359379,463.66284,-9.2329798
2278,2278,195.3464,4.3703923,0.15033211,0.0,0,8.8873854,0.0,0.0094810929,55.212372,9.9008074,464.17529,-9.2321644
2279,2279,195.3466,4.4898405,0.21201336,0.0,0,8.8581219,0.0,0.01353219,56.043282,9.8625517,464.68774,-9.2319107
2280,2280,195.3468,4.5438614,0.29010549,0.0,0,8.8288574,0.0,0.018283878,56.833447,9.8177128,465.2002,-9.2311811
2281,2281,195.347,4.4014659,0.34711364,0.0,0,8.7995939,0.0,0.022560962,55.280563,9.7665968,465.71265,-9.2304249
2282,2282,195.3472,4.2779059,0.39966902,0.0,0,8.7703295,0.0,0.026593834,53.240555,9.7147617,466.2251,-9.2310495
2283,2283,195.3474,4.3639197,0.45805848,0.0,0,8.7416534,0.0,0.030111315,53.641205,9.6612196,466.73752,-9.2317533
2284,2284,195.3476,4.4726486,0.50630963,0.0,0,8.7136869,0.0,0.033487223,54.906185,9.608139,467.24997,-9.2324915
2285,2285,195.3478,4.5418615,0.55246115,0.0,0,8.6858492,0.0,0.037176568,55.558437,9.5592623,467.76242,-9.2327814
2286,2286,195.348,4.7018132,0.58883947,0.0,0,8.6580172,0.0,0.039519414,57.115566,9.5138302,468.27487,-9.232192
2287,2287,195.3482,4.7827234,0.60134274,0.0,0,8.6301851,0.0,0.040496729,58.444153,9.4693632,468.78732,-9.2319632
2288,2288,195.3484,4.6312833,0.62077528,0.0,0,8.6023531,0.0,0.042164773,56.948509,9.430233,469.29977,-9.2318983
2289,2289,195.3486,4.4422965,0.65681779,0.0,0,8.5745211,0.0,0.044211455,54.394951,9.3961105,469.84625,-9.2313585
2290,2290,195.3488,4.4855833,0.68561131,0.0,0,8.546689,0.0,0.046054646,54.240414,9.364542,470.39273,-9.2313194
2291,2291,195.349,4.6974068,0.70955133,0.0,0,8.518857,0.0,0.048279647,56.442554,9.3355055,470.93921,-9.2312984
2292,2292,195.3492,4.8413,0.73425931,0.0,0,8.491025,0.0,0.049951378,58.375381,9.3063059,471.48569,-9.2307882
2293,2293,195.3494,4.9526768,0.75763482,0.0,0,8.4631929,0.0,0.05119665,59.665096,9.2760201,472.03217,-9.2311516
2294,2294,195.3496,5.1200061,0.79553455,0.0,0,8.4353609,0.0,0.054021735,61.409187,9.2418222,472.57864,-9.2312498
2295,2295,195.3498,5.1872578,0.84895688,0.0,0,8.4075289,0.0,0.057705872,62.340034,9.2062578,473.12512,-9.2307234
2296,2296,195.35,4.998385,0.89860463,0.0,0,8.3796968,0.0,0.06086269,60.444427,9.1678333,473.6716,-9.2304678
2297,2297,195.3502,4.7307768,0.94187284,0.0,0,8.3518648,0.0,0.064315759,56.967628,9.1260166,474.21808,-9.2305374
2298,2298,195.3504,4.7052341,0.98634738,0.0,0,8.3240328,0.0,0.067645483,55.831703,9.0842638,474.76456,-9.2314768
2299,2299,195.3506,4.8680606,1.0313196,0.0,0,8.2962008,0.0,0.070394345,57.326176,9.0419769,475.31104,-9.2327881
2300,2300,195.3508,4.9202409,1.0736847,0.0,0,8.2683687,0.0,0.073711112,58.068001,8.9979115,475.85751,-9.2327394
2301,2301,195.351,4.8446426,1.1088612,0.0,0,8.2405367,0.0,0.076653443,57.188126,8.958806,476.40399,-9.232626
