level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2439,2439,212.0106,1.1072519,0.015490071,0.0,0,9.0336905,0.0,0.0010952033,12.756617,10.075922,499.8161,-9.2077007
2440,2440,212.0108,2.2260218,0.034851853,0.0,0,9.004427,0.0,0.0018252498,25.135958,10.039535,499.80832,-9.2069855
2441,2441,212.011,3.3706527,0.054542176,0.0,0,8.9751625,0.0,0.0032628067,40.138325,10.008131,499.80057,-9.2063465
2442,2442,212.0112,3.928565,0.084031664,0.0,0,8.945899,0.0,0.0054754075,48.829079,9.9819117,499.79279,-9.2065907
2443,2443,212.0114,4.1517868,0.11353426,0.0,0,8.9166346,0.0,0.0070932764,52.053391,9.9519863,499.785,-9.2064018
2444,2444,212.0116,4.3324561,0.13391678,0.0,0,8.8873701,0.0,0.0085078431,54.118687,9.9172029,499.77722,-9.2059546
2445,2445,212.0118,4.5769601,0.18219484,0.0,0,8.8581066,0.0,0.011713388,57.046165,9.8776693,499.76944,-9.2052517
2446,2446,212.012,4.4890075,0.26095197,0.0,0,8.8288422,0.0,0.016301811,56.778828,9.8345327,499.76169,-9.2048197
2447,2447,212.0122,4.237072,0.33168578,0.0,0,8.7995787,0.0,0.021209296,53.467949,9.7843142,499.75391,-9.2047901
2448,2448,212.0124,4.2130651,0.39029947,0.0,0,8.7703142,0.0,0.025872752,52.03656,9.7302647,499.74612,-9.205143
2449,2449,212.0126,4.4292355,0.44320008,0.0,0,8.7416391,0.0,0.029221939,54.293407,9.6755486,499.73834,-9.2056293
2450,2450,212.0128,4.4742398,0.48785025,0.0,0,8.7136726,0.0,0.032118227,55.230721,9.6227016,499.73059,-9.2057362
2451,2451,212.013,4.3662715,0.54058665,0.0,0,8.6858349,0.0,0.036189154,53.842335,9.5723028,499.72281,-9.2060242
2452,2452,212.0132,4.4854431,0.59185898,0.0,0,8.6580029,0.0,0.039737828,54.361759,9.5231571,499.71503,-9.2054663
2453,2453,212.0134,4.7205811,0.61552358,0.0,0,8.6301708,0.0,0.041371524,57.180157,9.4788618,499.70724,-9.2047729
2454,2454,212.0136,4.7141099,0.62845397,0.0,0,8.6023388,0.0,0.042780638,57.802853,9.4393311,499.69949,-9.2046919
2455,2455,212.0138,4.4414582,0.651784,0.0,0,8.5745068,0.0,0.044288617,54.826157,9.3989182,499.69171,-9.2052984
2456,2456,212.014,4.3118367,0.6821788,0.0,0,8.5466747,0.0,0.045854587,52.562267,9.3644943,499.68393,-9.2063379
